"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,0.00,0.00,14.00,4.20,7.60,3.00,6.90,2.70,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,17.45,18.60,1.00,9.60,15.53,2.40,18.45,10.00,4.00,6.00,2.80,0.00,15.21,39.07,2.30,27.30,10.00,15.53,0.00,17.96,0.00,0.60,4.40,5.00,5.00,1.20,30.00,8.20,6.50,19.42,2.20,10.80,7.61,9.20,2.40,11.10,8.00,18.90,0.00,0.00,0.00,1.00,55.52,74.90,2.76,2.24,0.00,70.00,17.00,0.00,1.47,0.00,0.00,15.00
2.00,0.00,0.00,0.00,14.00,4.20,7.60,3.00,6.90,2.70,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,17.45,18.60,0.30,9.60,15.53,2.40,18.45,10.00,4.00,6.00,2.80,0.00,14.70,36.96,2.30,27.40,10.00,15.53,0.00,17.96,0.00,0.60,4.40,5.00,5.00,1.20,25.00,8.20,6.50,19.42,2.20,10.80,7.61,9.20,2.40,10.97,14.05,18.90,0.00,0.00,0.00,1.00,55.52,74.90,2.39,2.09,0.00,72.67,16.00,0.00,1.48,0.00,0.00,15.00
3.00,0.00,0.00,0.00,14.00,4.20,7.60,3.00,6.90,2.70,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,17.68,17.47,0.00,9.60,15.53,2.40,18.45,10.00,4.00,6.00,2.80,0.00,14.20,35.13,2.30,27.30,10.00,15.53,0.00,17.96,0.00,0.60,4.40,5.00,5.00,1.20,23.00,8.20,6.50,19.42,2.20,10.80,7.61,9.20,2.40,10.65,13.84,18.90,0.00,0.00,0.00,1.00,54.92,74.71,2.12,1.97,0.00,70.41,15.00,0.00,1.47,0.00,0.00,15.00
4.00,0.00,0.00,0.00,14.00,4.20,7.60,3.00,6.90,2.70,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,17.78,16.38,0.00,9.60,15.53,2.40,18.45,10.00,4.00,6.00,2.80,0.00,13.70,33.60,2.30,27.30,10.00,15.53,0.00,17.96,0.00,0.60,4.40,5.00,5.00,1.20,22.00,8.20,6.50,19.42,2.20,10.80,7.61,9.20,2.40,10.34,13.69,18.90,0.00,0.00,0.00,1.00,54.65,74.69,1.93,1.99,0.00,68.54,14.00,0.00,1.45,0.00,0.00,15.00
5.00,0.00,0.00,0.00,14.00,4.20,7.60,3.00,6.90,2.70,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,17.89,15.77,0.00,9.60,15.53,2.40,18.45,10.00,4.00,6.00,2.80,0.00,13.20,32.15,2.30,27.30,10.00,15.53,0.00,17.96,0.00,0.60,4.40,5.00,5.00,1.20,21.00,8.20,6.50,19.42,2.20,10.80,7.61,9.20,2.40,10.28,13.81,18.90,0.00,0.00,0.00,1.00,54.02,74.13,1.80,1.98,0.00,66.61,13.00,0.00,1.44,0.00,0.00,15.00
6.00,0.00,0.00,0.00,14.00,4.20,7.60,3.00,6.90,2.70,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,18.01,15.33,0.00,9.60,15.53,2.40,18.45,10.00,4.00,6.00,2.80,0.00,12.68,30.79,2.30,27.30,10.00,15.53,0.00,17.96,0.00,0.60,4.40,5.00,5.00,1.20,19.00,8.20,6.50,19.42,2.20,10.80,7.61,9.20,2.40,10.29,14.01,18.90,0.00,0.00,0.00,1.00,53.26,73.39,1.68,1.95,0.00,64.66,11.00,0.00,1.44,0.00,0.00,15.00
7.00,0.00,0.00,0.00,14.00,4.20,7.60,3.00,6.90,2.70,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,17.50,15.17,0.00,9.60,15.53,2.40,18.45,10.00,4.00,6.00,2.80,0.00,12.29,29.77,2.30,27.30,10.00,15.53,0.00,17.96,0.00,0.60,4.40,5.00,5.00,1.20,16.00,8.20,6.50,19.42,2.20,10.80,7.61,9.20,2.40,10.27,14.04,18.90,0.00,0.00,0.00,1.00,49.97,71.65,1.55,1.83,0.00,62.90,10.00,0.00,1.46,0.00,0.00,15.00
8.00,0.00,0.00,0.00,14.00,4.20,7.60,3.00,6.90,2.70,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,16.78,15.10,0.00,9.60,15.53,2.40,18.45,10.00,4.00,6.00,2.80,0.00,12.03,29.07,2.30,27.30,10.00,15.53,0.00,17.96,0.00,0.60,4.40,5.00,5.00,1.20,15.00,8.20,6.50,19.42,2.20,10.80,7.61,9.20,2.40,10.23,14.00,18.90,0.00,0.00,0.00,1.00,45.84,69.57,1.40,1.67,0.00,61.20,9.00,0.00,1.45,0.00,0.00,15.00
9.00,0.00,0.00,0.00,14.00,4.20,7.60,3.00,6.90,2.70,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,16.23,15.59,0.00,9.60,15.53,2.40,18.45,10.00,4.00,6.00,2.80,0.00,11.71,28.35,2.30,27.30,10.00,15.53,0.00,17.96,0.00,0.60,4.40,5.00,5.00,1.20,14.00,8.20,6.50,19.42,2.20,10.80,7.61,9.20,2.40,10.44,14.10,18.90,0.00,0.00,0.00,1.00,41.49,66.31,1.33,1.48,0.00,60.89,8.00,0.00,1.42,0.00,0.00,15.00
10.00,0.00,0.00,0.00,14.00,4.20,7.60,3.00,6.90,2.70,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,15.74,16.28,0.00,9.60,15.53,2.40,18.45,10.00,4.00,6.00,2.80,0.00,11.32,27.61,2.30,27.30,10.00,15.53,0.00,17.96,0.00,0.60,4.40,5.00,5.00,1.20,13.00,8.20,6.50,19.42,2.20,10.80,7.61,9.20,2.40,10.73,14.24,18.90,0.00,0.00,0.00,1.00,37.07,62.66,1.28,1.29,0.00,61.05,8.00,0.00,1.39,0.00,0.00,15.00
