"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,11.70,15.80,13.13,0.00,1.45,7.50,6.40,6.30,0.00,0.40,3.30,20.21,16.30,16.40,15.00,0.00,0.00,19.29,63.60,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,13.05,27.20,71.40,2.40,27.00,19.51,18.05,137.60,18.05,37.00,0.60,19.51,19.51,19.51,2.40,111.40,12.88,14.00,3.50,10.00,7.75,12.88,2.40,2.86,2.75,18.00,0.00,0.00,0.91,1.00,92.90,83.90,4.12,6.89,102.00,119.80,121.90,0.40,2.00,72.60,245.10,10.00,177.20
2.00,11.60,15.53,12.95,0.00,1.45,7.50,6.40,6.30,0.00,0.40,3.30,20.21,15.50,16.30,15.00,0.00,0.00,21.17,66.90,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,12.32,26.80,71.80,2.40,27.00,19.51,18.05,137.60,18.05,36.90,0.60,19.51,19.51,19.51,2.40,114.20,12.88,14.00,3.50,10.00,7.75,12.88,2.40,4.06,4.76,18.00,0.00,0.00,0.93,1.00,95.90,84.80,4.41,7.35,99.00,117.60,122.10,0.40,2.00,70.80,233.60,10.00,169.70
3.00,11.60,15.37,12.79,0.00,1.45,7.50,6.40,6.30,0.00,0.40,3.30,20.21,14.90,16.00,15.00,0.00,0.00,22.62,68.80,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,11.45,26.40,73.00,2.40,27.00,19.51,18.05,135.70,18.05,36.80,0.60,19.51,19.51,19.51,2.40,116.50,12.88,14.00,3.50,10.00,7.75,12.88,2.40,5.45,6.46,18.00,0.00,0.00,0.92,1.00,97.50,85.30,4.70,7.92,97.00,116.60,122.60,0.40,2.00,70.00,226.70,10.00,164.60
4.00,11.60,15.38,12.60,0.00,1.45,7.50,6.40,6.30,0.00,0.40,3.30,20.21,14.90,15.50,15.00,0.00,0.00,23.94,70.20,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,11.47,26.00,75.00,2.40,27.00,19.51,18.05,134.00,18.05,36.80,0.60,19.51,19.51,19.51,2.40,118.60,12.88,14.00,3.50,10.00,7.75,12.88,2.40,6.90,8.07,18.00,0.00,0.00,0.92,1.00,98.40,85.40,5.00,8.54,96.70,116.00,123.90,0.30,2.00,71.20,229.40,10.00,163.50
5.00,11.10,15.61,12.08,0.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,15.20,15.60,15.00,0.00,0.00,24.16,70.40,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,11.79,25.90,76.70,2.40,27.00,19.51,18.05,134.40,18.05,36.10,0.60,19.51,19.51,19.51,2.40,120.30,12.88,14.00,3.50,10.80,7.75,12.88,2.40,7.93,8.93,18.00,0.00,0.00,0.92,1.00,96.60,84.70,4.91,8.44,96.10,116.30,126.50,0.20,2.00,71.70,223.10,10.00,162.10
6.00,9.80,15.21,11.26,0.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,15.80,15.90,15.00,0.00,0.00,24.03,70.80,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,11.92,25.80,78.20,2.40,27.00,19.51,18.05,136.40,18.05,35.40,0.60,19.51,19.51,19.51,2.40,121.80,12.88,14.00,3.50,10.80,7.75,12.88,2.40,8.82,9.54,18.00,0.00,0.00,0.77,1.00,94.60,84.00,4.69,8.12,96.60,116.30,129.00,0.20,2.00,71.90,206.00,10.00,158.10
7.00,8.50,15.50,10.23,0.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,15.70,15.90,15.00,0.00,0.00,24.11,71.50,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,12.00,26.00,79.10,2.40,27.00,19.51,18.05,136.60,18.05,34.60,0.60,19.51,19.51,19.51,2.40,122.80,12.88,14.00,3.50,10.80,7.75,12.88,2.40,9.57,9.97,18.00,0.00,0.00,0.75,1.00,91.70,83.60,4.55,7.82,97.10,115.20,131.00,0.10,2.00,70.70,185.10,10.00,149.40
8.00,7.00,15.49,8.97,0.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,15.00,15.30,15.00,0.00,0.00,24.27,72.10,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,10.96,26.00,80.00,2.40,27.00,19.51,18.05,137.20,18.05,32.80,0.60,19.51,19.51,19.51,2.40,123.80,12.88,14.00,3.50,10.80,7.75,12.88,2.40,10.27,10.34,18.00,0.00,0.00,0.70,1.00,89.10,83.70,4.44,7.54,94.30,114.10,133.20,0.10,2.00,69.20,154.30,10.00,129.60
9.00,5.10,15.33,7.36,0.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,13.60,14.50,15.00,0.00,0.00,24.21,72.00,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,9.92,25.50,80.00,2.40,27.00,19.51,18.05,129.90,18.05,29.60,0.60,19.51,19.51,19.51,2.40,124.90,12.88,14.00,3.50,10.80,7.75,12.88,2.40,10.77,10.71,18.00,0.00,0.00,0.59,1.00,87.10,85.10,4.34,7.43,90.00,112.90,135.50,0.10,2.00,63.80,96.90,10.00,94.40
10.00,3.00,15.66,5.45,0.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,8.90,12.70,15.00,0.00,0.00,24.09,71.90,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,8.68,24.90,80.10,2.40,27.00,19.51,18.05,100.30,18.05,23.90,0.60,19.51,19.51,19.51,2.40,125.60,12.88,14.00,3.50,10.80,7.75,12.88,2.40,11.21,11.09,18.00,0.00,0.00,0.43,1.00,85.40,86.10,4.24,7.38,76.80,111.20,136.40,0.10,2.00,50.50,40.00,10.00,48.10
