"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,17.70,23.84,14.18,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,18.47,16.52,17.49,0.00,8.00,6.60,28.74,8.00,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,12.79,17.65,58.41,3.46,24.75,19.44,18.46,60.34,17.88,9.13,0.00,19.44,19.44,19.44,2.40,27.28,12.83,19.92,8.20,10.70,8.49,17.49,0.00,8.09,8.93,18.00,0.77,1.00,63.49,75.74,4.10,5.31,42.00,78.53,77.76,0.40,2.00,66.01,163.26,11.00,120.00,22.00,0.31,6.52
2.00,17.70,23.73,13.03,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,17.58,16.22,17.49,0.00,8.00,7.53,31.86,8.00,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,12.63,18.73,62.96,3.46,24.38,19.44,18.46,60.34,17.88,9.13,0.00,19.44,19.44,19.44,2.40,49.11,12.83,19.92,8.20,10.70,8.49,17.49,0.00,8.43,9.10,18.00,0.77,1.00,68.23,78.89,4.36,6.12,42.00,82.90,98.07,0.40,2.00,66.01,163.26,11.00,110.00,22.00,0.30,6.52
3.00,17.18,23.91,11.12,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,17.28,16.11,17.49,0.00,8.00,8.30,34.52,7.50,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,12.01,19.74,66.59,3.46,24.37,19.44,18.46,60.34,17.88,9.13,0.00,19.44,19.44,19.44,2.40,70.96,12.83,19.92,8.20,10.70,8.49,17.49,0.00,8.52,8.96,18.00,0.77,1.00,73.10,82.14,4.61,6.82,42.00,86.30,114.20,0.30,2.00,66.01,163.26,11.00,100.00,22.00,0.29,6.52
4.00,16.27,23.89,9.48,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,16.84,15.56,17.49,0.00,8.00,8.56,35.78,7.50,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,11.05,20.59,67.45,3.46,24.12,19.44,18.46,60.34,17.88,6.83,0.00,19.44,19.44,19.44,2.40,92.83,12.83,19.92,8.20,10.70,8.49,17.49,0.00,7.90,7.87,18.00,0.65,1.00,78.35,85.74,4.84,7.25,40.00,86.81,117.79,0.20,2.00,64.71,163.26,11.00,90.00,22.00,0.26,6.52
5.00,14.79,23.85,8.27,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,15.17,14.75,17.49,0.00,8.00,8.96,36.91,7.50,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,10.03,21.31,68.35,3.46,24.63,19.44,18.46,48.58,17.88,5.26,0.00,19.44,19.44,19.44,2.40,110.00,12.83,19.92,8.20,10.70,8.49,17.49,0.00,7.19,6.66,18.00,0.63,1.00,83.37,89.20,5.00,7.53,33.00,87.65,121.11,0.20,2.00,65.44,155.94,11.00,85.00,22.00,0.23,5.55
6.00,12.68,23.94,6.13,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,13.34,13.52,17.49,0.00,8.00,9.80,37.62,7.50,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,8.69,21.61,69.36,3.46,24.72,19.44,18.46,40.00,17.88,4.39,0.00,19.44,19.44,19.44,2.40,115.00,12.83,19.92,8.20,10.70,8.49,17.49,0.00,6.20,5.12,18.00,0.59,1.00,87.66,92.27,4.96,7.35,32.33,89.47,123.58,0.10,2.00,62.49,153.49,11.00,85.00,22.00,0.19,4.65
7.00,9.76,23.81,3.76,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,11.13,12.00,17.49,0.00,8.00,10.49,38.34,7.50,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,7.03,21.83,70.11,3.46,25.02,19.44,18.46,37.00,17.88,4.01,0.00,19.44,19.44,19.44,2.40,120.46,12.83,19.92,8.20,10.70,8.49,17.49,0.00,5.30,3.67,18.00,0.50,1.00,90.73,94.39,4.84,7.21,25.60,91.07,126.19,0.10,2.00,57.36,126.23,11.00,70.00,22.00,0.16,3.76
8.00,6.02,23.97,2.42,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,8.19,10.29,17.49,0.00,8.00,10.75,39.10,7.50,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,5.68,21.79,70.10,3.46,25.06,19.44,18.46,28.50,17.88,3.29,0.00,19.44,19.44,19.44,2.40,121.52,12.83,19.92,8.20,10.70,8.49,17.49,0.00,4.66,2.52,18.00,0.36,1.00,90.07,93.66,4.48,7.17,21.48,92.04,129.23,0.10,2.00,50.72,111.05,11.00,62.00,22.00,0.12,3.55
9.00,2.51,23.75,1.69,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,5.45,8.68,17.49,0.00,8.00,10.76,39.69,7.50,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,4.62,21.67,69.76,3.46,24.98,19.44,18.46,22.55,17.88,2.30,0.00,19.44,19.44,19.44,2.40,122.43,12.83,19.92,8.20,10.70,8.49,17.49,0.00,4.10,1.61,18.00,0.31,1.00,89.13,93.16,4.16,7.03,17.77,92.44,131.18,0.10,2.00,38.92,91.71,11.00,52.00,22.00,0.09,3.34
10.00,0.64,23.76,1.04,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,1.56,6.56,17.49,0.00,8.00,10.02,39.73,7.50,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,2.98,21.30,68.47,3.46,25.22,19.44,18.46,13.25,17.88,1.53,0.00,19.44,19.44,19.44,2.40,122.87,12.83,19.92,8.20,10.70,8.49,17.49,0.00,3.76,1.40,18.00,0.22,1.00,87.29,93.35,3.94,6.59,12.23,91.08,129.86,0.10,2.00,18.81,47.99,11.00,41.88,22.00,0.06,3.00
