"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CT AGROLMOS"
12.00,11.58,14.45,10.21,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.92,11.34,3.10,0.00,7.60,28.50,82.00,0.00,5.00,4.80,3.95,18.16,10.00,2.90,4.20,2.80,7.23,30.46,88.80,2.45,26.27,5.00,10.68,97.50,16.12,30.47,0.60,2.90,3.40,3.50,1.20,128.79,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,8.70,10.70,18.00,0.00,0.00,0.94,0.00,110.53,98.09,18.10,14.89,69.70,126.71,164.45,0.10,1.08,62.54,205.10,0.00,12.50
13.00,10.94,14.26,7.33,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.38,10.18,3.10,0.00,7.60,28.50,84.00,0.00,5.00,4.80,3.95,18.16,10.00,2.90,4.20,2.80,6.27,30.51,88.95,2.45,26.35,5.00,10.68,70.20,16.12,26.58,0.60,2.90,3.40,3.50,1.20,129.62,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,7.60,9.50,18.00,0.00,0.00,0.79,0.00,110.79,95.73,18.30,14.86,53.80,127.47,165.80,0.10,1.12,52.41,150.80,0.00,12.50
14.00,10.07,13.86,4.42,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.13,8.09,3.10,0.00,7.60,28.50,85.00,0.00,5.00,4.80,3.95,18.16,10.00,2.90,4.20,2.80,3.50,30.54,89.08,2.45,26.42,5.00,10.68,32.90,16.12,16.94,0.60,2.90,3.40,3.50,1.20,130.45,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,6.20,7.80,18.00,0.00,0.00,0.57,0.00,111.03,96.59,18.20,14.75,27.50,127.91,166.07,0.10,1.16,34.78,73.40,0.00,12.50
15.00,8.75,12.89,1.90,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.01,5.07,3.10,0.00,7.60,28.40,85.00,0.00,5.00,4.80,3.95,18.16,10.00,2.90,4.20,2.80,0.80,30.57,89.16,2.45,26.50,5.00,10.68,9.70,16.12,7.06,0.60,2.90,3.40,3.50,1.20,131.34,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,4.70,5.90,18.00,0.00,0.00,0.49,0.00,106.23,98.13,18.00,14.75,6.80,128.35,163.19,0.10,1.16,13.51,10.00,0.00,12.50
16.00,6.13,13.11,0.20,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,1.79,3.10,0.00,7.60,28.40,85.00,0.00,5.00,4.80,3.95,18.16,10.00,2.90,4.20,2.80,0.05,30.59,89.20,2.45,26.67,5.00,10.68,1.90,16.12,0.95,0.60,2.90,3.40,3.50,1.20,131.88,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,3.90,4.70,18.00,0.00,0.00,0.34,0.00,106.66,99.58,17.90,14.78,0.40,128.73,154.65,0.10,1.16,2.64,0.10,0.00,12.50
17.00,0.48,13.17,0.00,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.13,3.10,0.00,7.60,28.40,85.00,0.00,5.00,4.80,3.95,18.16,10.00,2.90,4.20,2.80,0.00,30.61,89.38,2.45,26.79,5.00,10.68,0.30,16.12,0.00,0.60,2.90,3.40,3.50,1.20,131.44,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,3.30,3.60,18.00,0.00,0.00,0.12,0.00,107.78,98.73,17.90,14.83,0.00,129.10,149.31,0.00,1.20,0.07,0.00,0.00,12.50
18.00,0.00,13.05,0.00,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,3.10,0.00,7.60,28.20,84.00,2.15,5.00,15.53,3.95,18.16,10.00,2.90,4.20,2.80,0.00,30.62,89.72,2.45,26.96,5.00,10.68,0.00,16.12,0.00,0.60,2.90,3.40,3.50,1.20,131.22,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,3.20,3.50,18.00,0.00,0.00,0.06,0.00,109.44,99.63,17.90,14.88,0.00,129.46,144.74,0.00,1.24,0.00,0.00,0.00,12.50
19.00,0.00,13.24,0.00,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,3.10,0.00,7.60,27.80,83.00,6.81,5.00,15.53,3.95,18.16,10.00,2.90,4.20,2.80,0.00,30.62,89.84,2.45,27.13,5.00,10.68,0.00,16.12,0.00,0.60,2.90,3.40,3.50,1.20,131.71,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,3.20,3.70,18.00,0.00,0.00,0.00,0.00,107.71,99.78,17.90,14.93,0.00,129.82,137.46,0.00,1.24,0.00,0.00,0.00,12.50
20.00,0.00,13.17,0.00,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,3.10,0.00,7.60,27.50,82.00,8.04,5.00,15.53,3.95,18.16,10.00,2.90,4.20,2.80,0.00,30.62,89.73,2.45,27.30,5.00,10.68,0.00,16.12,0.00,0.60,2.90,3.40,3.50,1.20,131.94,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,3.20,3.90,18.00,0.00,0.00,0.00,0.00,109.38,96.80,17.90,14.97,0.00,130.11,135.38,0.00,1.32,0.00,0.00,0.00,12.50
21.00,0.00,13.01,0.00,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,3.10,0.00,7.60,27.10,81.00,8.03,5.00,15.53,3.95,18.16,10.00,2.90,4.20,2.80,0.00,30.61,89.64,2.45,27.40,5.00,10.68,0.00,16.12,0.00,0.60,2.90,3.40,3.50,1.20,131.42,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,3.30,4.20,18.00,0.00,0.00,0.00,0.00,106.24,96.44,17.80,14.97,0.00,130.41,133.87,0.00,1.32,0.00,0.00,0.00,12.50
22.00,0.00,12.75,0.00,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,3.10,0.00,7.60,26.70,79.00,8.04,5.00,15.53,3.95,18.16,10.00,2.90,4.20,2.80,0.00,30.61,89.55,2.45,27.46,5.00,10.68,0.00,16.12,0.00,0.60,2.90,3.40,3.50,1.20,127.68,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,3.10,4.10,18.00,0.00,0.00,0.00,0.00,103.84,95.99,17.70,14.97,0.00,130.61,132.58,0.00,1.36,0.00,0.00,0.00,12.50
23.00,0.00,13.06,0.00,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,3.10,0.00,7.60,26.20,76.00,8.03,5.00,15.53,3.95,18.16,10.00,2.90,4.20,2.80,0.00,30.60,89.49,2.45,27.48,5.00,10.68,0.00,16.12,0.00,0.60,2.90,3.40,3.50,1.20,124.26,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,2.90,3.90,18.00,0.00,0.00,0.00,0.00,103.70,95.22,17.60,14.96,0.00,130.82,131.90,0.00,1.36,0.00,0.00,0.00,12.50
24.00,0.00,13.50,0.00,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,3.10,0.00,7.60,25.80,72.00,8.03,5.00,15.53,3.95,18.16,10.00,2.90,4.20,2.80,0.00,30.58,89.45,2.45,27.50,5.00,10.68,0.00,16.12,0.00,0.60,2.90,3.40,3.50,1.20,123.10,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,3.40,4.80,18.00,0.00,0.00,0.00,0.00,103.72,94.61,17.40,14.96,0.00,130.88,131.63,0.00,1.36,0.00,0.00,0.00,12.50
25.00,0.00,12.67,0.00,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,3.10,0.00,7.60,25.50,70.00,6.73,5.00,15.53,3.95,18.16,10.00,2.90,4.20,2.80,0.00,30.55,89.41,2.45,27.58,5.00,10.68,0.00,16.12,0.00,0.60,2.90,3.40,3.50,1.20,122.70,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,4.20,6.10,18.00,0.00,0.00,0.00,0.00,104.22,94.49,17.10,14.97,0.00,130.95,132.58,0.00,1.36,0.00,0.00,0.00,12.50
26.00,0.00,13.15,0.00,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,3.10,0.00,7.60,25.40,67.00,5.22,5.00,15.53,3.95,18.16,10.00,2.90,4.20,2.80,0.00,30.53,89.36,2.45,27.56,5.00,10.68,0.00,16.12,0.00,0.60,2.90,3.40,3.50,1.20,122.37,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,4.80,7.60,18.00,0.00,0.00,0.00,0.00,104.90,94.16,16.50,14.99,0.00,130.94,133.34,0.00,1.36,0.00,0.00,0.00,12.50
27.00,0.00,12.89,0.00,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,3.10,0.00,7.60,25.50,64.00,1.03,5.00,15.53,3.95,18.16,10.00,2.90,4.20,2.80,0.00,30.52,89.33,2.45,27.55,5.00,10.68,0.00,16.12,0.00,0.60,2.90,3.40,3.50,1.20,122.24,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,5.50,9.30,18.00,0.00,0.00,0.00,0.00,106.16,93.20,15.80,15.00,0.00,130.94,133.52,0.00,1.40,0.00,0.00,0.00,12.50
28.00,0.00,13.48,0.00,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,3.10,0.00,7.60,26.10,61.00,0.00,5.00,15.53,3.95,18.16,10.00,2.90,4.20,2.80,0.00,30.52,89.31,2.45,27.53,5.00,10.68,0.00,16.12,0.00,0.60,2.90,3.40,3.50,1.20,122.18,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,6.40,10.50,18.00,0.00,0.00,0.00,0.00,106.88,92.05,15.50,15.01,0.00,130.90,133.93,0.00,1.40,0.00,0.00,0.00,12.50
29.00,0.00,13.40,0.00,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,3.10,0.00,7.60,26.80,57.00,0.00,5.00,4.80,3.95,18.16,10.00,2.90,4.20,2.80,0.00,30.52,89.32,2.45,27.65,5.00,10.68,0.00,16.12,0.00,0.60,2.90,3.40,3.50,1.20,122.29,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,7.40,11.50,18.00,0.00,0.00,0.00,0.00,105.96,90.32,15.30,15.05,0.00,130.87,135.04,0.00,1.40,0.00,0.00,0.00,12.50
30.00,0.00,13.83,0.00,14.00,4.20,7.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,3.10,0.00,7.60,27.40,52.00,0.00,5.00,4.80,3.95,18.16,10.00,2.90,4.20,2.80,0.00,30.52,89.35,2.45,27.76,5.00,10.68,0.00,16.12,0.00,0.60,2.90,3.40,3.50,1.20,122.06,7.00,6.50,19.42,2.00,10.50,8.15,5.10,1.20,7.50,12.00,18.00,0.00,0.00,0.00,0.00,105.49,88.59,15.20,15.10,0.00,130.81,136.49,0.00,1.40,0.00,0.00,0.00,12.50
