"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.08,23.43,0.06,14.00,3.00,0.00,12.20,19.22,3.60,0.00,3.30,14.00,0.20,1.40,17.56,10.93,8.50,6.40,19.40,7.90,10.93,15.41,5.00,19.32,9.32,19.51,19.51,2.80,0.76,0.00,0.00,2.80,0.00,19.51,0.00,2.00,18.34,0.10,0.00,19.51,19.51,19.51,2.40,105.80,12.88,0.00,19.51,8.40,9.60,7.16,17.56,1.20,3.40,2.90,18.00,1.01,1.61,0.07,1.23,71.70,93.40,6.07,4.79,2.00,66.00,123.30,0.00,2.00,10.08
2.00,0.00,23.47,0.00,14.00,3.00,0.00,12.20,19.22,3.60,0.00,3.30,14.00,0.00,0.10,17.56,10.93,8.50,5.20,18.30,8.00,10.93,15.41,5.00,19.32,9.32,19.51,19.51,2.80,0.15,0.00,0.00,2.80,0.00,19.51,0.00,0.10,18.34,0.00,0.00,19.51,19.51,19.51,2.40,105.10,12.88,0.00,19.51,8.40,9.60,7.16,17.56,1.20,3.10,2.80,18.00,1.01,1.61,0.04,1.23,70.10,89.30,6.07,4.79,0.10,63.00,121.30,0.00,2.00,3.02
3.00,0.00,23.40,0.00,14.00,3.00,0.00,12.20,19.22,3.60,0.00,3.30,14.00,0.00,0.00,17.56,10.93,8.50,4.10,17.10,7.90,10.93,15.41,5.00,19.32,9.32,19.51,19.51,2.80,0.00,0.00,0.00,2.80,0.00,19.51,0.00,0.00,18.34,0.00,0.00,19.51,19.51,19.51,2.40,104.40,12.88,0.00,19.51,8.40,9.60,7.16,17.56,1.20,3.00,2.70,18.00,1.01,1.61,0.00,1.23,67.60,86.10,6.07,4.79,0.00,62.00,117.90,0.00,2.00,0.31
4.00,0.00,23.38,0.00,14.00,3.00,0.00,12.20,19.22,3.60,0.00,3.30,14.00,0.00,0.00,17.56,10.93,8.50,3.50,17.00,8.00,10.93,15.41,5.00,19.32,9.32,19.51,19.51,2.80,0.00,0.00,0.00,2.80,0.00,19.51,0.00,0.00,18.34,0.00,0.00,19.51,19.51,19.51,2.40,103.50,12.88,0.00,19.51,8.40,9.60,7.16,17.56,1.20,2.80,2.60,18.00,1.01,1.61,0.00,1.23,65.10,82.40,6.07,4.79,0.00,60.00,113.40,0.00,2.00,0.00
5.00,0.00,23.21,0.00,14.00,3.00,0.00,12.20,19.22,3.60,0.00,3.30,14.00,0.00,0.00,17.56,10.93,8.50,3.00,17.30,7.90,10.93,15.41,5.00,19.32,9.32,19.51,19.51,2.80,0.00,0.00,0.00,2.80,0.00,19.51,0.00,0.00,18.34,0.00,0.00,19.51,19.51,19.51,2.40,100.10,12.88,0.00,19.51,8.40,9.60,7.16,17.56,1.20,2.50,2.50,18.00,1.01,1.61,0.00,1.23,63.00,80.60,5.60,4.79,0.00,58.00,103.70,0.00,2.00,0.00
6.00,0.00,23.30,0.00,14.00,3.00,0.00,12.20,19.22,3.60,0.00,3.30,14.00,0.00,0.00,17.56,10.93,8.50,2.80,18.00,7.90,10.93,15.41,5.00,19.32,9.32,19.51,19.51,2.80,0.00,16.62,0.00,2.80,0.00,19.51,0.00,0.00,18.34,0.00,0.00,19.51,19.51,19.51,2.40,90.80,12.88,0.00,19.51,8.40,9.60,7.16,17.56,1.20,2.30,2.30,18.00,1.01,1.61,0.00,1.23,61.60,78.50,5.60,4.79,0.00,56.00,88.30,0.00,2.00,0.00
7.00,0.00,23.27,0.00,14.00,3.00,0.00,12.20,19.22,3.60,0.00,3.30,14.00,0.00,0.00,17.56,10.93,8.50,2.70,18.80,7.90,10.93,15.41,5.00,19.32,9.32,19.51,19.51,2.80,0.00,16.22,47.94,2.80,0.00,19.51,0.00,0.00,18.34,0.00,0.00,19.51,19.51,19.51,2.40,81.70,12.88,0.00,19.51,8.40,9.60,7.16,17.56,1.20,2.20,1.90,18.00,1.01,1.61,0.00,1.23,60.00,76.20,4.51,3.80,0.00,53.00,74.00,0.00,2.00,0.00
8.00,0.00,23.33,0.00,14.00,3.00,0.00,12.20,19.22,3.60,0.00,3.30,14.00,0.00,0.00,17.56,10.93,8.50,2.50,18.80,7.90,10.93,15.41,5.00,19.32,9.32,19.51,19.51,2.80,0.00,15.74,45.74,2.80,0.00,19.51,0.00,0.00,18.34,0.00,0.00,19.51,19.51,19.51,2.40,72.30,12.88,0.00,19.51,8.40,9.60,7.16,17.56,1.20,1.90,1.50,18.00,1.01,1.61,0.00,1.23,56.20,72.00,4.51,3.80,0.00,49.00,59.30,0.00,2.00,0.00
9.00,0.00,23.12,0.00,14.00,3.00,0.00,12.20,19.22,3.60,0.00,3.30,14.00,0.00,0.00,17.56,10.93,8.50,2.20,18.60,7.90,10.93,15.41,5.00,19.32,9.32,19.51,19.51,2.80,0.00,15.29,43.89,2.80,0.00,19.51,0.00,0.00,18.34,0.00,0.00,19.51,19.51,19.51,2.40,62.20,12.88,0.00,19.51,8.40,9.60,7.16,17.56,1.20,1.50,1.30,18.00,1.01,1.61,0.00,1.23,53.90,69.80,3.56,2.95,0.00,45.00,43.60,0.00,2.00,0.00
10.00,0.00,18.87,0.00,14.00,3.00,0.00,12.20,19.22,3.60,0.00,3.30,14.00,0.00,0.00,17.56,10.93,8.50,2.30,18.10,7.90,10.93,15.41,5.00,19.32,9.32,19.51,19.51,2.80,0.00,14.96,43.09,2.80,0.00,19.51,0.00,0.00,18.34,0.00,0.00,19.51,19.51,19.51,2.40,52.90,12.88,0.00,19.51,8.40,9.60,7.16,17.56,1.20,1.40,1.10,18.00,1.01,1.61,0.00,1.23,49.50,67.60,3.56,2.95,0.00,40.00,30.40,0.00,2.00,0.00
11.00,0.00,23.64,0.00,14.00,3.00,0.00,12.20,19.22,3.60,0.00,3.30,14.00,0.00,0.00,17.56,10.93,8.50,2.50,17.50,7.90,10.93,15.41,5.00,19.32,9.32,19.51,19.51,2.80,0.00,14.62,41.91,2.80,0.00,19.51,0.00,0.00,18.34,0.00,0.00,19.51,19.51,19.51,2.40,46.30,12.88,0.00,19.51,8.40,9.60,7.16,17.56,1.20,1.40,1.20,18.00,1.01,1.61,0.00,1.23,46.90,65.20,2.01,0.75,0.00,36.00,25.00,0.00,2.00,0.00
12.00,0.00,23.42,0.00,14.00,3.00,0.00,12.20,19.22,3.60,0.00,3.30,14.00,0.00,0.00,17.56,10.93,8.50,2.50,15.60,7.90,10.93,15.41,5.00,19.32,9.32,19.51,19.51,2.80,0.00,14.28,39.60,2.80,0.00,19.51,0.00,0.00,18.34,0.00,0.00,19.51,19.51,19.51,2.40,40.50,12.88,0.00,19.51,8.40,9.60,7.16,17.56,1.20,1.10,1.30,18.00,1.01,1.61,0.00,1.23,40.40,62.80,2.01,0.75,0.00,37.00,20.80,0.00,2.00,0.00
13.00,0.00,23.48,0.00,14.00,3.00,0.00,12.20,19.22,3.60,0.00,3.30,14.00,0.00,0.00,17.56,10.93,8.50,2.40,13.10,7.90,10.93,15.41,5.00,19.32,9.32,19.51,19.51,2.80,0.00,13.93,37.43,2.80,0.00,19.51,0.00,0.00,18.34,0.00,0.00,19.51,19.51,19.51,2.40,36.90,12.88,0.00,19.51,8.40,9.60,7.16,17.56,1.20,0.90,1.10,18.00,1.01,1.61,0.00,1.23,37.90,60.40,1.53,0.55,0.00,39.00,20.00,0.00,2.00,0.00
14.00,0.00,23.47,0.00,14.00,3.00,0.00,12.20,19.22,3.60,0.00,3.30,14.00,0.00,0.00,17.56,10.93,8.50,2.30,10.90,7.90,10.93,6.50,5.00,19.32,9.32,19.51,19.51,2.80,0.00,13.53,35.68,2.80,0.00,19.51,0.00,0.00,18.34,0.00,0.00,19.51,19.51,19.51,2.40,34.10,12.88,0.00,19.51,8.40,9.60,7.16,17.56,1.20,0.80,0.80,18.00,1.01,1.61,0.00,1.23,35.70,58.20,1.53,0.55,0.00,37.00,19.00,0.00,2.00,0.00
