"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.55,30.21,67.72,647.00,191.00,5.41,1.31,111.34,0.00,3.99,34.13,8.17,89.90,0.00,3.86,165.35,113.34,133.87,44.45,36.53,247.10,12.67,0.21,6.86,88.00,115.30,6.39,0.00,0.00,5.64,0.00,206.16,205.96,20.43,0.00,20.43,0.00,185.79,198.87,185.86,0.00,76.04,73.16,67.14,67.06,69.00,0.00,0.00,0.00,0.00,0.00,110.49,111.18
2.00,78.55,30.21,67.72,647.00,191.00,5.41,1.31,111.34,0.00,3.99,34.13,8.17,60.86,0.00,3.86,165.35,113.34,133.87,44.45,36.53,247.09,12.67,0.21,5.89,88.00,63.17,6.39,0.00,0.00,5.64,0.00,191.12,191.02,20.43,0.00,20.43,0.00,185.79,193.00,185.85,0.00,76.04,73.16,67.14,67.06,68.99,0.00,0.00,0.00,0.00,0.00,45.14,110.91
3.00,78.55,30.21,67.72,647.00,191.00,5.41,1.31,111.34,0.00,3.99,34.13,8.17,57.59,0.00,3.86,165.35,113.34,133.87,44.45,36.53,247.09,12.67,0.21,5.69,88.00,63.22,6.39,0.00,0.00,5.64,0.00,143.31,203.43,20.43,0.00,20.43,0.00,185.79,193.00,185.85,0.00,76.04,73.16,67.14,67.06,69.00,0.00,0.00,0.00,0.00,0.00,57.53,30.53
4.00,78.55,30.21,67.72,647.00,191.00,5.41,1.31,111.34,0.00,3.99,34.13,8.17,56.07,0.00,3.86,165.35,113.34,133.87,44.45,36.53,247.09,12.67,0.21,5.69,88.00,52.72,6.39,0.00,0.00,5.64,0.00,201.03,143.26,20.43,0.00,20.43,0.00,185.79,193.00,185.85,0.00,76.04,73.16,67.14,67.06,69.00,0.00,0.00,0.00,0.00,0.00,59.78,61.07
5.00,78.54,30.21,67.72,647.00,190.99,5.40,1.31,111.28,0.00,3.99,34.13,8.17,15.34,0.00,3.86,165.35,113.34,133.86,44.45,36.53,247.09,12.67,0.21,5.38,88.00,16.35,6.39,0.00,0.00,5.64,0.00,173.17,173.14,20.43,0.00,20.43,0.00,185.79,193.00,185.85,0.00,76.04,73.16,67.14,67.05,63.61,0.00,0.00,0.00,0.00,0.00,56.75,0.00
6.00,78.55,30.21,67.72,647.00,190.99,5.40,1.31,111.34,0.00,3.99,34.13,8.17,39.74,0.00,3.86,165.35,113.34,133.87,44.45,36.53,247.09,12.67,0.21,5.44,88.00,22.85,6.39,0.00,0.00,5.64,0.00,197.22,143.07,20.43,0.00,20.43,0.00,185.79,193.00,185.85,0.00,76.04,73.16,67.14,67.06,68.99,0.00,0.00,0.00,0.00,0.00,63.02,0.00
7.00,78.55,30.21,67.72,647.00,191.00,5.41,1.31,111.34,0.00,3.99,34.13,8.17,43.41,0.00,3.86,165.35,113.34,133.87,44.45,36.53,247.09,12.67,0.21,5.46,88.00,63.65,6.39,0.00,0.00,5.64,0.00,0.00,230.20,20.43,0.00,20.43,0.00,185.79,193.00,185.85,0.00,76.04,73.16,67.14,67.06,69.00,0.00,0.00,0.00,0.00,0.00,80.81,0.00
8.00,78.55,30.21,67.72,647.00,191.00,5.41,1.31,111.34,0.00,3.99,34.13,8.17,51.09,0.00,3.86,165.35,113.34,133.87,44.45,36.53,247.09,12.67,0.21,5.55,88.00,44.74,6.39,0.00,0.00,5.64,0.00,192.23,146.19,20.43,0.00,20.43,0.00,185.79,193.00,185.85,0.00,76.04,73.16,67.14,67.06,69.00,0.00,0.00,0.00,0.00,0.00,77.97,0.00
9.00,78.55,30.21,67.72,647.00,191.00,5.41,1.31,111.34,0.00,3.99,34.13,8.17,51.50,0.00,3.86,165.35,113.34,133.87,44.45,36.53,247.09,12.67,0.21,5.51,88.00,43.33,6.39,0.00,0.00,5.64,0.00,168.18,168.17,20.43,0.00,20.43,0.00,185.79,193.00,185.85,0.00,76.04,73.16,67.14,67.06,68.99,0.00,0.00,0.00,0.00,0.00,77.53,0.00
10.00,78.55,30.21,67.72,647.00,191.00,5.41,1.31,111.34,0.00,3.99,34.13,8.17,61.77,0.00,3.86,165.35,113.34,133.87,44.45,36.53,247.09,12.67,0.21,5.77,88.00,52.98,6.39,0.00,0.00,5.64,0.00,197.23,143.26,20.43,0.00,20.43,0.00,185.79,193.00,185.85,0.00,76.04,73.16,67.14,67.06,68.99,0.00,0.00,0.00,0.00,0.00,63.57,75.82
