"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,74.36,29.98,67.20,649.96,211.60,6.53,6.85,110.48,19.21,2.98,41.90,0.00,75.04,6.59,3.54,67.93,18.43,125.00,45.00,225.00,13.60,0.00,20.85,0.00,6.39,9.98,53.98,3.86,16.68,0.00,180.00,62.88,48.97,0.00,62.71,107.91,114.26,107.92,5.67,74.98,63.17,66.62,62.40,81.64,30.70,30.59,30.58,53.46,55.90,110.37,110.32,153.77,20.46,20.42,22.16,21.95,5.06
2.00,70.55,29.98,67.20,649.93,211.56,6.52,6.84,110.48,19.21,2.98,41.90,0.00,71.10,6.59,3.54,67.73,19.46,125.00,45.00,225.00,13.60,0.00,20.85,0.00,6.39,9.98,59.15,0.00,17.88,0.00,180.00,48.20,59.99,0.00,60.19,159.17,0.00,159.23,5.67,74.98,63.17,66.62,62.40,81.63,30.70,30.58,30.58,80.67,70.86,110.37,110.32,150.25,20.46,20.42,22.16,21.00,5.06
3.00,75.38,29.98,67.20,649.97,211.61,6.53,6.85,110.48,19.21,2.98,41.90,0.00,76.05,6.59,0.00,69.36,0.00,125.00,47.08,225.00,13.60,0.00,20.84,0.00,6.39,9.98,64.19,3.87,19.05,0.00,180.00,51.48,64.52,0.00,64.74,114.45,121.24,114.47,5.67,74.98,63.17,66.62,62.40,81.64,30.70,30.59,30.58,55.00,57.87,110.37,110.32,154.99,20.46,20.42,22.16,21.95,5.06
4.00,78.53,29.98,67.20,649.99,211.64,6.53,6.85,110.48,19.21,2.98,41.90,0.00,83.94,6.59,0.00,70.83,0.00,125.00,47.08,225.00,13.60,0.00,20.84,0.00,6.39,9.98,0.00,3.88,4.19,0.00,180.00,64.86,64.46,0.00,51.43,150.15,161.21,150.20,5.67,74.98,63.17,66.62,62.40,81.64,30.70,30.59,30.58,60.09,64.88,110.37,110.32,154.99,20.46,20.42,22.16,21.95,5.06
5.00,78.52,29.98,67.20,649.99,211.65,6.53,6.85,70.73,19.21,2.98,41.90,0.00,76.50,6.59,0.00,80.39,22.77,124.99,47.08,225.00,13.60,0.00,0.00,16.00,6.39,9.98,37.95,3.89,12.97,0.00,180.00,54.28,54.01,0.00,50.03,162.58,174.85,162.64,5.67,74.98,67.05,66.62,62.40,81.64,30.70,30.59,30.58,45.71,46.98,110.37,110.32,152.92,20.46,20.42,22.16,21.95,5.06
6.00,78.56,29.98,67.20,650.00,211.66,6.53,6.85,56.05,19.21,2.98,41.90,0.00,134.05,6.59,0.00,0.00,33.89,124.99,47.08,225.00,13.60,0.00,0.00,16.00,6.39,9.98,67.41,5.47,19.79,0.00,191.56,58.30,57.96,0.00,58.15,184.34,197.33,184.41,5.67,74.99,63.17,66.62,62.40,81.64,30.70,30.59,30.58,20.60,72.10,95.82,0.00,154.99,20.46,20.42,22.16,21.95,5.06
7.00,78.55,29.98,67.20,650.00,211.66,6.53,6.85,110.48,19.21,2.98,41.90,0.00,86.07,6.59,0.00,54.93,0.00,125.00,45.00,225.00,13.60,0.00,20.86,26.00,6.39,9.98,36.50,3.89,12.63,0.00,183.89,67.57,0.00,0.00,67.39,158.23,170.14,158.29,5.67,74.98,63.64,59.28,62.40,81.64,30.70,30.59,30.58,59.99,64.73,110.37,110.32,87.69,20.46,20.42,22.16,21.95,5.06
8.00,78.56,29.98,67.20,650.00,211.66,6.53,6.85,110.48,19.21,2.98,41.90,0.00,15.46,0.00,0.00,43.82,5.15,125.00,47.08,225.00,13.60,0.00,20.87,26.00,6.39,9.98,47.67,4.01,15.22,0.00,183.90,67.57,0.00,0.00,67.39,180.51,193.47,180.58,5.67,74.98,63.63,59.28,62.40,81.64,30.70,30.58,30.58,62.03,67.68,110.37,110.32,33.56,20.46,20.42,22.16,21.00,5.06
9.00,78.56,29.98,67.20,650.00,211.66,6.52,6.84,110.48,19.21,2.98,41.90,0.00,15.45,0.00,0.00,60.81,0.00,125.00,45.00,225.00,13.60,0.00,0.00,36.00,6.39,9.98,67.40,3.88,19.79,0.00,228.42,67.56,0.00,0.00,26.78,145.46,155.94,145.51,5.67,74.98,63.16,57.48,62.40,81.63,30.70,30.58,30.58,87.20,76.77,110.37,110.32,20.95,20.46,20.42,22.16,21.95,5.06
10.00,78.56,29.98,67.20,650.00,211.66,6.53,6.85,110.48,19.21,2.98,41.90,0.00,15.45,0.00,0.00,61.49,0.00,125.00,45.00,225.00,13.60,0.00,0.00,36.00,6.39,9.98,53.06,3.90,16.47,0.00,183.90,67.57,0.00,0.00,67.39,170.52,183.23,170.58,5.67,74.98,63.63,59.28,62.40,81.64,30.70,30.58,30.58,65.61,72.70,110.37,110.32,0.00,20.46,20.42,22.16,21.95,5.06
11.00,78.56,29.98,67.20,650.00,211.66,6.53,6.85,110.48,19.21,2.98,41.90,0.00,15.45,0.00,0.00,61.91,0.00,125.00,45.00,225.00,13.60,0.00,0.00,36.00,6.39,9.98,47.41,3.89,15.16,0.00,183.90,67.57,0.00,0.00,67.39,162.68,174.96,162.75,5.67,74.98,63.63,66.62,52.48,81.64,30.70,30.58,30.58,75.52,68.56,110.37,110.32,21.75,20.46,20.42,22.16,21.95,5.06
12.00,78.56,29.98,67.20,650.00,211.66,6.52,6.84,110.48,19.21,2.98,41.90,0.00,18.38,0.00,0.00,66.78,0.00,125.00,45.00,225.00,13.60,0.00,0.00,36.00,6.39,9.98,67.40,0.00,19.79,0.00,228.42,43.10,0.00,0.00,43.10,149.77,160.80,149.82,5.67,74.98,63.17,66.62,62.40,81.63,30.70,30.58,30.58,87.20,76.77,110.37,110.32,0.00,20.46,20.42,22.16,21.00,5.06
13.00,78.56,29.98,67.20,650.00,211.66,6.52,6.84,110.48,19.21,2.98,41.90,0.00,15.46,0.00,0.00,62.88,0.00,125.00,47.08,225.00,13.60,0.00,0.00,26.00,6.39,9.98,67.40,3.87,19.79,0.00,228.42,67.33,20.60,0.00,59.94,125.61,133.47,125.64,5.67,74.98,76.37,66.62,62.40,81.63,30.70,30.58,30.58,87.20,76.77,103.01,110.32,37.85,20.46,20.42,22.16,21.95,5.06
14.00,78.55,29.98,67.20,650.00,211.66,6.52,6.84,110.48,19.21,2.98,41.90,0.00,72.72,6.58,3.53,72.08,5.47,125.00,47.08,225.00,13.60,0.00,0.00,26.00,6.39,9.98,57.36,3.88,17.47,0.00,228.42,48.14,34.74,0.00,34.87,140.08,149.85,140.12,5.67,74.98,74.99,66.62,62.40,81.63,30.70,30.58,30.58,87.20,76.77,103.01,110.32,82.51,20.46,20.42,22.16,21.95,5.06
15.00,78.55,29.98,67.20,650.00,211.66,6.52,6.84,110.46,19.21,2.98,41.90,0.00,72.74,6.59,3.54,80.21,56.03,125.00,47.08,225.00,13.60,0.00,26.18,0.00,6.39,9.98,37.20,5.46,12.80,0.00,228.42,35.30,49.43,0.00,35.30,184.34,197.33,184.41,5.67,74.98,75.00,66.62,62.40,61.15,30.70,30.58,30.58,87.20,76.77,103.01,110.32,155.00,20.46,20.42,22.16,21.95,5.06
