"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,75.97,29.98,67.20,620.01,201.90,3.09,3.24,110.48,19.21,1.52,33.87,14.93,83.77,5.14,2.82,164.07,112.47,132.84,39.92,0.00,195.03,33.36,4.42,6.88,87.77,0.00,6.39,9.98,68.85,9.28,15.94,228.68,228.42,0.00,26.78,20.60,0.00,146.73,158.67,146.78,5.67,74.99,75.00,58.51,45.29,73.42,30.70,30.59,30.58,73.39,20.60,0.00,95.43,203.40,19.44,20.27
2.00,74.69,29.98,67.20,620.01,201.90,3.09,3.24,110.48,19.21,1.52,33.87,14.93,83.77,5.14,2.82,164.07,112.47,132.84,39.92,0.00,194.83,33.36,4.42,6.88,87.77,0.00,6.39,9.98,60.40,9.28,13.99,228.68,228.42,0.00,20.60,20.60,0.00,139.41,151.02,139.46,5.67,74.99,75.00,52.04,48.81,73.42,30.70,30.59,30.58,20.60,57.36,0.00,0.00,203.40,19.44,20.27
3.00,78.57,29.98,67.20,620.01,201.90,3.09,3.24,110.48,19.21,1.52,33.87,14.93,83.77,5.14,2.82,164.07,112.47,132.84,39.92,18.00,195.22,33.36,4.42,6.88,87.77,0.00,6.39,9.98,0.00,9.28,0.00,228.68,228.42,0.00,34.46,34.55,0.00,145.05,156.92,145.10,5.67,74.99,75.00,60.78,45.97,73.42,30.70,30.59,30.58,20.60,0.00,0.00,0.00,203.40,19.44,20.27
4.00,75.32,29.98,67.20,620.01,201.90,3.09,3.24,110.48,19.21,1.52,33.87,14.93,81.48,5.14,2.82,164.07,112.47,132.84,39.92,0.00,194.83,33.36,4.42,6.88,87.77,0.00,6.39,9.98,0.00,9.28,0.00,228.68,228.42,0.00,20.60,20.60,0.00,114.10,125.37,114.12,5.67,74.99,75.00,54.61,43.75,73.42,30.70,30.59,30.58,20.60,48.40,0.00,0.00,203.40,19.44,20.27
5.00,77.85,29.98,67.20,620.01,201.90,3.09,3.24,110.48,19.21,1.52,33.87,14.93,85.58,5.14,2.82,164.07,112.47,132.84,39.92,18.00,195.22,33.36,4.42,6.88,87.77,0.00,6.39,9.98,0.00,9.28,0.00,228.68,228.42,0.00,48.40,0.00,0.00,127.62,138.87,127.65,5.67,74.99,75.00,57.22,52.04,73.42,30.70,30.59,30.58,20.60,20.60,85.09,0.00,203.40,19.44,20.27
6.00,73.72,29.98,67.20,620.01,201.90,3.09,3.24,110.48,19.21,1.52,33.87,14.93,84.24,5.14,2.82,164.07,112.47,132.84,39.92,18.00,194.83,33.36,4.42,6.88,87.77,0.00,6.39,9.98,34.64,9.28,8.02,228.68,228.42,0.00,28.20,0.00,0.00,119.64,128.04,119.67,5.67,74.99,76.38,52.75,42.70,73.42,30.70,30.59,30.58,61.40,20.60,40.89,0.00,203.40,19.44,20.27
7.00,73.21,29.98,67.20,620.01,201.90,3.09,3.24,110.48,19.21,1.52,33.87,14.93,82.80,5.14,2.82,164.07,112.47,132.84,39.92,0.00,195.22,33.36,4.42,6.88,87.77,0.00,6.39,9.98,36.28,9.28,8.40,228.68,228.42,0.00,48.40,20.60,0.00,120.11,131.29,120.14,5.67,74.99,75.00,52.10,42.86,73.42,30.70,30.59,30.58,20.60,20.60,39.36,0.00,203.40,19.44,20.27
8.00,73.89,29.98,67.20,620.01,201.90,3.09,3.24,110.48,19.21,1.52,33.87,14.93,81.67,5.14,2.82,164.07,112.47,132.84,39.92,0.00,194.83,33.36,4.42,6.88,87.77,0.00,6.39,9.98,33.98,9.28,7.87,228.68,228.42,0.00,20.60,26.78,0.00,118.39,129.59,118.41,5.67,74.99,75.00,52.13,42.88,73.42,30.70,30.59,30.58,42.22,20.60,34.83,0.00,203.40,19.44,20.27
9.00,73.24,29.98,67.20,620.01,201.90,3.09,3.24,110.48,19.21,1.52,33.87,14.93,84.42,5.14,2.82,164.07,112.47,132.84,39.92,0.00,195.22,33.36,4.42,6.88,87.77,0.00,6.39,9.98,34.94,9.28,8.09,228.68,228.42,0.00,0.00,26.78,20.60,119.91,131.10,119.93,5.67,74.99,75.00,48.27,46.75,73.42,30.70,30.59,30.58,31.41,31.41,31.26,0.00,203.40,19.44,20.27
10.00,73.01,29.98,67.20,620.01,201.90,3.09,3.24,110.48,19.21,1.52,33.87,14.93,86.17,5.14,2.82,164.07,112.47,132.84,39.92,0.00,194.83,33.36,4.42,6.88,87.77,0.00,6.39,9.98,35.71,9.28,8.27,228.68,228.42,0.00,0.00,29.53,20.60,120.47,131.65,120.49,5.67,74.99,75.00,52.56,42.39,73.42,30.70,30.59,30.58,20.60,39.47,34.17,0.00,203.40,19.44,20.27
