"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,67.73,649.93,213.30,6.68,2.64,108.01,19.36,3.72,39.58,0.00,105.33,8.91,7.96,157.99,113.35,133.88,44.45,23.73,246.01,30.00,2.85,6.88,86.63,115.36,6.39,9.98,96.29,10.21,19.95,230.47,230.21,68.10,67.69,68.48,67.92,185.79,198.88,185.86,5.67,76.05,73.16,67.15,67.06,75.02,30.94,30.82,30.82,87.88,84.00,111.24,110.50
2.00,78.57,30.22,67.73,649.93,213.30,6.68,2.64,108.01,19.36,3.72,39.58,0.00,137.62,8.91,7.96,157.99,113.35,133.88,44.45,23.73,246.01,30.00,2.85,6.88,86.63,115.36,6.39,9.98,96.29,10.21,19.95,230.47,230.21,68.10,67.69,68.48,67.92,185.79,198.88,185.86,5.67,76.05,73.16,67.15,67.06,75.02,30.94,30.82,30.82,87.88,84.00,111.24,110.50
3.00,78.57,30.22,67.73,649.93,213.30,6.68,2.64,108.01,19.36,3.72,39.58,0.00,75.00,8.91,7.96,157.99,113.35,133.88,44.45,23.73,246.01,30.00,2.85,6.88,86.63,115.36,6.39,9.00,85.48,10.21,19.95,230.47,230.21,68.10,67.69,68.48,67.92,185.79,198.88,185.86,5.67,76.05,73.16,67.15,67.06,75.02,28.80,28.68,28.68,87.88,84.00,111.24,111.19
4.00,78.57,30.22,67.73,649.93,213.30,6.68,2.64,108.01,19.36,3.72,39.58,0.00,75.00,8.91,7.96,157.99,113.35,133.88,44.45,23.73,246.01,30.00,2.85,6.88,86.63,115.23,6.39,9.00,85.48,10.21,19.95,230.47,230.21,68.10,67.69,68.48,67.92,185.79,198.88,185.86,5.67,76.05,73.16,67.15,67.06,75.02,25.67,25.57,25.56,87.88,84.00,111.24,111.19
5.00,78.57,30.22,67.73,649.93,213.30,6.68,2.64,108.01,19.36,3.72,39.58,0.00,75.00,8.91,7.96,157.99,113.35,133.88,44.45,23.73,246.01,30.00,2.85,6.88,86.63,95.75,6.39,9.00,85.48,10.21,19.95,230.47,230.21,68.10,67.69,68.48,67.92,185.79,198.88,185.86,5.36,76.05,73.16,67.15,67.06,75.02,24.07,23.98,23.98,87.88,84.00,111.24,111.19
6.00,78.57,30.22,67.73,649.93,213.30,6.68,2.64,108.01,19.36,3.72,39.58,0.00,75.00,8.91,7.96,157.99,113.35,133.88,44.45,23.73,246.01,30.00,2.85,6.88,86.63,43.40,6.39,9.00,85.48,10.21,19.95,230.47,230.21,68.10,67.69,68.48,67.92,185.79,198.88,185.86,3.21,76.05,73.16,67.15,67.06,75.02,13.01,13.01,13.01,87.88,84.00,111.24,111.19
7.00,78.57,30.22,67.73,649.93,213.30,6.68,2.64,108.01,19.36,3.72,39.58,0.00,75.00,8.91,7.96,157.99,113.35,133.88,44.45,23.73,246.01,30.00,2.85,6.88,86.63,32.58,6.39,9.00,85.48,10.21,19.95,230.47,230.21,68.10,67.69,68.48,67.92,185.79,198.88,185.86,2.34,76.05,73.16,67.15,67.06,75.02,25.60,0.00,0.00,87.88,84.00,111.24,110.50
8.00,78.57,30.22,67.73,649.93,213.30,6.68,2.64,108.01,19.36,3.72,39.58,0.00,75.00,8.91,7.96,157.99,113.35,133.88,44.45,23.73,246.01,30.00,2.85,6.88,86.63,37.47,6.39,9.00,85.48,10.21,19.95,230.47,230.21,68.10,67.69,68.48,67.92,185.79,198.88,185.86,2.30,76.05,73.16,67.15,67.06,75.02,25.04,0.00,0.00,87.88,84.00,111.24,110.50
9.00,78.57,30.22,67.73,649.93,213.30,6.68,2.64,108.01,19.36,3.72,39.58,0.00,75.00,8.91,7.96,157.99,113.35,133.88,44.45,23.73,246.01,30.00,2.85,6.88,86.63,59.23,6.39,9.00,85.48,10.21,19.95,230.47,230.21,68.10,67.69,68.48,67.92,185.79,198.88,185.86,3.62,76.05,73.16,67.15,67.06,75.02,15.13,15.12,15.12,87.88,84.00,111.24,111.19
10.00,78.57,30.22,67.73,649.93,213.30,6.68,2.64,108.01,19.36,3.72,39.58,0.00,75.00,8.91,7.96,157.99,113.35,133.88,44.45,23.73,246.01,30.00,2.85,6.88,86.63,95.08,6.39,9.00,85.48,10.21,19.95,230.47,230.21,68.10,67.69,68.48,67.92,185.79,198.88,185.86,4.75,76.05,73.16,67.15,67.06,75.02,20.93,20.88,20.88,87.88,84.00,111.24,111.19
