"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,66.18,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,33.17,9.98,57.29,8.91,7.93,164.71,112.91,133.36,44.28,47.27,245.05,31.00,3.08,6.88,87.66,87.55,6.39,9.98,50.72,10.17,11.79,229.57,229.31,53.79,53.53,20.77,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,52.19,30.82,30.70,30.70,87.54,84.00,110.80,110.76
2.00,66.18,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,33.17,9.98,40.30,8.91,7.93,164.71,112.91,133.36,44.28,47.27,245.05,31.00,3.08,6.88,87.66,31.17,6.39,9.98,16.33,10.17,3.79,229.57,229.31,64.34,0.00,64.70,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,52.19,30.82,30.70,30.70,87.54,84.00,110.80,110.76
3.00,66.18,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,33.17,9.98,70.83,8.91,7.93,164.71,112.91,133.36,44.28,47.27,245.05,31.00,3.08,6.88,87.66,75.84,6.39,9.98,35.52,10.17,8.26,229.57,229.31,0.00,0.00,68.21,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,52.19,30.82,30.70,30.70,87.54,84.00,110.80,110.50
4.00,66.18,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,33.17,9.98,98.02,8.91,7.93,164.71,112.91,133.36,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,76.34,10.17,17.74,229.57,229.31,46.59,32.77,29.89,29.89,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,52.19,30.82,30.70,30.70,87.54,84.00,110.80,110.76
5.00,66.18,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,33.17,9.98,112.06,8.91,7.93,164.71,112.91,133.36,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,85.48,10.17,19.87,229.57,229.31,26.23,56.70,57.26,26.23,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,52.19,30.82,30.70,30.70,87.54,84.00,110.80,110.76
6.00,66.18,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,33.17,9.98,132.13,8.91,7.93,164.71,112.91,133.36,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,85.48,10.17,19.87,229.57,229.31,33.91,64.23,65.00,24.16,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,52.19,30.82,30.70,30.70,87.54,84.00,110.80,110.76
7.00,66.18,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,33.17,9.98,133.72,8.91,7.93,164.71,112.91,133.36,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,85.48,10.17,19.87,229.57,229.31,27.25,61.46,62.18,27.25,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,52.19,30.82,30.70,30.70,87.54,84.00,110.80,110.76
8.00,66.18,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,33.17,9.98,131.52,8.91,7.93,164.71,112.91,133.36,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,85.48,10.17,19.87,229.57,229.31,26.94,56.97,57.54,26.94,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,52.19,30.82,30.70,30.70,87.54,84.00,110.80,110.76
9.00,66.18,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,33.17,9.98,130.32,8.91,7.93,164.71,112.91,133.36,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,85.48,10.17,19.87,229.57,229.31,56.20,28.04,61.87,28.13,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,52.19,30.82,30.70,30.70,87.54,84.00,110.80,110.76
10.00,66.18,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,33.17,9.98,128.96,8.91,7.93,164.71,112.91,133.36,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,85.48,10.17,19.87,229.57,229.31,34.17,65.00,65.77,24.34,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,52.19,30.82,30.70,30.70,87.54,84.00,110.80,110.76
