"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,68.32,28.27,67.13,594.17,193.29,9.09,9.95,46.47,19.19,0.89,19.79,12.77,102.47,0.00,5.13,2.82,100.42,53.16,34.82,32.63,34.48,84.34,0.00,1.97,6.88,54.87,0.00,6.39,9.00,48.19,4.43,11.15,0.00,0.00,46.77,0.00,46.86,46.72,172.74,132.75,124.97,0.00,67.01,30.93,44.80,50.35,30.79,0.00,0.00,0.00,25.00,25.00,41.03,86.55,64.45
2.00,68.32,28.27,67.13,594.17,193.29,9.09,9.95,44.95,19.19,0.89,19.79,12.77,107.78,0.00,5.13,2.82,100.42,0.00,32.97,32.63,34.48,84.34,0.00,1.97,6.88,54.87,0.00,6.39,9.00,48.19,4.43,11.15,0.00,0.00,33.08,0.00,33.08,59.60,129.14,137.44,168.79,0.00,67.01,30.93,44.87,50.28,30.79,0.00,0.00,0.00,25.00,25.00,63.78,32.40,90.30
3.00,68.32,28.27,67.13,594.17,193.29,9.09,9.95,48.06,19.19,0.89,19.79,12.77,97.47,0.00,5.13,2.82,100.42,46.76,36.75,32.63,34.48,84.34,0.00,1.97,6.88,54.87,0.00,6.39,9.00,42.47,4.43,9.82,0.00,0.00,34.65,0.00,39.77,34.65,166.71,153.53,102.77,0.00,67.01,30.93,44.90,50.25,30.79,0.00,0.00,0.00,25.00,25.00,53.50,28.68,61.07
4.00,68.32,28.27,67.13,594.17,193.29,9.09,9.95,46.94,19.19,0.89,19.79,12.77,96.58,0.00,5.13,2.82,100.42,46.63,35.39,32.63,34.48,84.34,0.00,1.97,6.88,54.87,0.00,6.39,9.00,39.52,4.43,9.14,0.00,0.00,27.44,0.00,38.49,38.49,106.37,179.63,137.75,0.00,0.00,65.91,46.84,48.31,30.79,0.00,0.00,0.00,25.00,25.00,28.38,29.46,60.71
5.00,68.32,28.27,67.13,594.17,193.29,9.09,9.95,40.07,19.19,0.89,19.79,12.77,95.56,0.00,5.13,2.82,100.42,47.56,27.02,32.63,34.48,84.14,0.00,1.97,6.88,54.87,0.00,6.39,9.00,36.84,4.43,8.52,0.00,0.00,33.14,0.00,33.17,33.12,166.73,133.72,124.43,0.00,0.00,63.25,44.39,50.12,30.79,0.00,0.00,0.00,25.00,25.00,29.14,29.14,60.99
6.00,68.32,28.27,67.13,594.17,193.29,9.09,9.95,40.19,19.19,0.89,19.79,12.77,101.29,0.00,5.13,2.82,100.42,48.56,27.18,32.63,34.48,82.58,0.00,1.97,6.88,54.87,0.00,6.39,9.00,37.86,4.43,8.76,0.00,0.00,47.93,0.00,48.13,0.00,97.82,105.09,184.23,0.00,0.00,60.34,47.34,47.29,30.79,0.00,0.00,0.00,25.00,25.00,29.39,29.39,63.71
7.00,68.32,28.27,67.13,594.17,193.29,9.09,9.95,37.72,19.19,0.89,19.79,12.77,98.31,0.00,5.13,2.82,100.42,48.38,24.16,32.63,34.48,84.39,0.00,1.97,6.88,54.87,0.00,6.39,9.00,36.50,4.43,8.44,0.00,0.00,58.97,0.00,41.59,0.00,119.81,180.21,132.95,0.00,0.00,0.00,44.35,50.00,30.79,0.00,0.00,0.00,25.00,25.00,28.05,29.63,62.58
8.00,68.32,28.27,67.13,594.17,193.29,9.09,9.95,38.20,19.19,0.89,19.79,12.77,98.60,0.00,5.13,2.82,100.42,48.99,24.75,32.63,34.48,84.28,0.00,1.97,6.88,54.87,0.00,6.39,9.00,36.30,4.43,8.40,0.00,0.00,49.65,0.00,49.79,0.00,156.20,147.06,136.07,0.00,0.00,0.00,44.25,50.19,30.79,0.00,0.00,0.00,25.00,25.00,0.00,32.38,63.37
9.00,68.32,28.27,67.13,594.17,193.29,9.09,9.95,37.91,19.19,0.89,19.79,12.77,99.84,0.00,5.13,2.82,100.42,48.86,24.40,32.63,34.48,84.34,0.00,1.97,6.88,54.87,0.00,6.39,9.00,36.90,4.43,8.54,0.00,0.00,49.98,0.00,49.98,0.00,173.43,159.55,108.45,0.00,0.00,0.00,44.31,50.09,30.79,0.00,0.00,0.00,25.00,25.00,0.00,32.71,63.98
10.00,68.32,28.27,67.13,594.17,193.29,9.09,9.95,38.14,19.19,0.89,19.79,12.77,103.29,0.00,5.13,2.82,100.42,49.28,24.67,32.63,34.48,84.34,0.00,1.97,6.88,54.87,0.00,6.39,9.00,41.02,4.43,9.49,0.00,0.00,43.92,0.00,43.92,0.00,139.86,150.24,139.53,0.00,0.00,0.00,49.20,49.15,30.79,0.00,0.00,0.00,25.00,25.00,0.00,35.28,65.45
