"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.71,29.95,67.13,636.00,206.90,0.00,0.00,85.87,17.91,0.63,17.91,14.92,93.55,8.22,4.51,119.42,89.18,69.81,30.81,8.00,81.60,17.17,1.97,6.88,65.25,0.00,6.39,9.00,83.32,4.43,19.27,0.00,0.00,0.00,67.10,67.88,34.22,0.00,197.14,0.00,2.67,67.01,53.52,46.05,42.18,27.86,30.67,0.00,0.00,0.00,65.92,20.62,110.22,101.60
2.00,67.57,29.95,67.13,636.00,206.90,0.00,0.00,85.87,17.91,0.63,17.91,14.92,86.84,8.22,4.51,119.42,85.91,69.81,30.81,0.00,81.60,17.17,1.97,6.88,65.25,0.00,6.39,9.00,83.41,4.43,19.29,0.00,0.00,0.00,67.10,34.07,20.62,141.18,151.10,0.00,2.67,67.01,53.40,45.08,35.20,27.86,30.67,0.00,0.00,0.00,85.00,50.66,110.22,101.60
3.00,62.25,29.95,67.13,636.00,206.90,0.00,0.00,85.87,17.91,0.63,17.91,14.92,94.87,8.22,4.51,119.42,84.44,69.81,30.81,0.00,81.60,17.17,1.97,6.88,65.25,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,67.88,20.62,169.96,182.64,0.00,2.67,69.42,47.56,39.27,27.74,27.86,30.67,0.00,0.00,0.00,85.00,29.38,110.22,101.60
4.00,62.53,29.95,67.13,636.00,206.90,0.00,0.00,85.87,17.91,0.63,17.91,14.92,98.93,8.22,4.51,119.42,85.03,69.81,30.81,0.00,81.60,17.17,1.97,6.88,65.25,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,67.88,20.62,174.96,187.82,0.00,2.67,71.12,49.47,39.87,27.48,27.86,30.67,0.00,0.00,0.00,85.00,29.38,110.22,101.60
5.00,65.03,29.95,67.13,636.00,206.90,0.00,0.00,85.87,17.91,0.63,17.91,14.92,102.53,8.22,4.51,119.42,86.56,69.81,30.81,0.00,81.60,17.17,1.97,6.88,65.25,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,47.90,20.62,183.75,196.72,0.00,2.67,71.53,66.63,43.97,29.84,27.86,30.67,0.00,0.00,0.00,85.00,29.05,110.22,101.60
6.00,78.57,29.95,67.13,636.00,206.90,0.00,0.00,85.87,17.91,0.63,17.91,14.92,121.34,8.22,4.51,119.42,90.26,69.81,30.81,0.00,81.60,17.17,1.97,6.88,65.25,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,23.30,23.30,184.17,197.14,0.00,2.67,0.00,53.40,48.49,59.64,27.86,30.67,0.00,0.00,0.00,85.00,70.39,110.22,101.60
7.00,78.57,29.95,67.13,636.00,206.90,0.00,0.00,85.87,17.91,0.63,17.91,14.92,142.31,8.22,4.51,119.42,99.23,69.81,30.81,0.00,81.60,17.17,1.97,6.88,65.25,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,67.88,20.62,184.17,197.14,0.00,2.67,0.00,53.40,49.07,60.66,27.86,30.67,0.00,0.00,0.00,85.00,29.38,110.22,101.60
8.00,78.57,29.95,67.13,636.00,206.90,0.00,0.00,85.87,17.91,0.63,17.91,14.92,142.31,8.22,4.51,119.42,96.57,69.81,30.81,0.00,81.60,17.17,1.97,6.88,65.25,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,28.41,21.33,184.17,197.14,0.00,2.67,0.00,53.40,49.59,61.75,27.86,30.67,0.00,0.00,0.00,42.50,110.26,110.22,101.60
9.00,72.06,29.95,67.13,636.00,206.90,0.00,0.00,85.87,17.91,0.63,17.91,14.92,110.33,8.22,4.51,119.42,74.34,69.81,30.81,0.00,81.60,17.17,1.97,6.88,65.25,0.00,6.39,0.00,70.83,4.43,16.38,0.00,0.00,0.00,67.10,39.45,39.45,171.63,184.39,0.00,2.00,0.00,53.40,46.05,42.18,27.86,30.67,0.00,0.00,0.00,85.00,20.62,110.22,101.60
10.00,69.60,29.95,67.13,636.00,206.90,0.00,0.00,85.87,17.91,0.63,17.91,14.92,110.33,8.22,4.51,119.42,69.77,69.81,30.81,0.00,81.60,17.17,1.97,6.88,65.25,0.00,6.39,0.00,51.42,4.43,11.89,0.00,0.00,0.00,67.10,29.14,20.62,140.42,150.23,0.00,2.00,0.00,53.40,46.05,42.18,27.86,30.67,0.00,0.00,0.00,25.00,110.26,0.00,101.60
11.00,72.37,29.95,67.13,636.00,206.90,0.00,0.00,85.87,17.91,0.63,17.91,14.92,110.33,8.22,4.51,119.42,65.74,69.81,30.81,0.00,81.60,17.17,1.97,6.88,65.25,0.00,6.39,0.00,25.88,4.43,5.99,0.00,0.00,0.00,32.68,21.94,21.94,0.00,197.14,0.00,1.39,0.00,0.00,40.28,47.95,27.86,21.38,0.00,0.00,0.00,85.00,33.50,0.00,101.60
12.00,70.71,29.95,67.13,636.00,206.90,0.00,0.00,85.87,17.91,0.63,17.91,14.92,110.33,8.22,4.51,119.42,47.98,69.81,30.81,12.00,81.60,17.17,1.97,6.88,65.25,0.00,6.39,0.00,4.64,4.43,0.00,0.00,0.00,0.00,67.10,20.62,59.63,0.00,72.84,0.00,0.00,0.00,0.00,46.05,42.18,27.86,0.00,0.00,0.00,0.00,85.00,20.62,0.00,101.60
