"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,21.00,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,16.20,25.52,8.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,10.99,43.29,2.52,27.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,82.27,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.59,16.29,18.00,0.00,0.63,47.43,76.10,5.38,5.71,0.00,40.78,53.32,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
2.00,0.00,20.85,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,15.30,30.49,8.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,9.06,48.80,2.52,27.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,77.39,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.55,16.20,18.00,0.00,0.62,37.54,69.40,4.40,4.96,0.00,33.06,47.18,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
3.00,0.00,20.61,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,15.10,34.24,8.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,7.02,53.85,2.52,27.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,72.88,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.59,16.11,18.00,0.00,0.62,27.65,65.70,3.49,4.16,0.00,24.93,41.53,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
4.00,0.00,21.02,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,14.90,32.93,8.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,5.09,57.53,2.52,27.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,69.44,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.62,16.02,18.00,0.00,0.62,19.03,62.00,2.83,3.40,0.00,17.21,37.37,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
5.00,0.00,21.10,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,14.60,30.03,8.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,3.46,56.80,2.52,27.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,64.33,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.62,15.92,18.00,0.00,0.62,12.93,59.80,2.78,2.76,0.00,10.69,36.00,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
6.00,0.00,21.38,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,14.40,27.13,8.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,2.33,55.20,2.52,27.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,53.07,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.62,15.82,18.00,0.00,0.62,12.51,57.70,2.68,2.32,0.00,6.18,32.98,0.00,1.32,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,21.81,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,14.30,24.59,8.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,2.20,53.60,2.52,27.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,41.81,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.66,15.81,18.00,0.00,0.62,11.60,55.60,2.58,2.29,0.00,5.74,29.96,0.00,1.32,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,21.37,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,14.20,22.09,8.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,1.92,55.65,2.52,27.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,36.70,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.71,15.80,18.00,0.00,0.62,10.68,53.40,2.54,2.23,0.00,4.78,27.47,0.00,1.32,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
9.00,0.00,21.31,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,13.90,20.49,1.70,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,1.64,53.29,2.52,27.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,32.37,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.69,15.80,18.00,0.00,0.62,10.27,50.50,2.54,2.17,0.00,3.82,25.76,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,21.64,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,13.60,18.88,0.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,1.44,50.93,2.52,27.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,28.05,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.67,15.80,18.00,0.00,0.62,10.06,47.50,2.53,2.14,0.00,3.38,24.05,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
