"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","WAYRASOLAR"
11.00,0.00,19.67,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,14.49,0.00,0.00,3.10,3.20,6.40,7.74,11.99,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,0.00,12.56,30.00,2.00,28.12,3.50,11.37,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,21.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,5.27,8.00,9.50,0.00,0.41,63.81,70.94,7.88,3.80,0.00,56.82,30.00,0.20,1.39,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.10
12.00,0.02,19.75,0.03,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,14.49,0.00,0.05,3.10,3.20,6.40,7.92,11.13,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,0.16,12.69,30.30,2.00,28.12,3.50,11.36,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,22.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,5.27,8.00,9.50,0.00,0.41,63.81,70.94,7.88,3.80,0.00,59.60,33.00,0.30,1.38,0.00,1.19,10.63,0.31,12.14,0.00,0.00,0.00,0.62
13.00,2.09,19.94,1.32,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,14.49,0.97,2.10,3.10,3.20,6.40,7.65,11.23,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,2.55,12.82,31.00,2.00,28.12,3.50,11.36,4.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,24.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,5.27,8.00,9.50,0.04,0.41,67.26,72.24,8.31,3.80,2.88,59.84,36.00,0.30,1.36,2.04,29.81,10.63,9.78,12.14,0.00,0.00,0.60,0.71
14.00,4.77,19.89,3.63,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,14.49,0.97,7.95,3.10,3.20,6.40,7.78,10.83,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,7.65,12.71,31.52,2.00,28.12,3.50,11.36,26.00,14.49,0.39,0.60,2.90,3.40,3.50,1.15,26.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,5.27,8.00,9.50,0.07,0.41,67.26,72.24,8.31,3.80,18.72,59.63,39.00,0.30,1.35,7.98,96.66,10.63,48.70,12.14,0.03,0.50,16.07,1.23
15.00,6.04,19.92,5.74,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,14.49,3.46,13.02,0.00,3.20,6.40,7.88,12.61,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,10.99,13.24,33.92,2.00,28.12,3.50,11.36,59.00,14.49,9.72,0.60,2.90,3.40,3.50,1.15,29.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.08,0.41,67.26,72.24,8.31,3.80,42.48,61.17,41.00,0.40,1.34,18.57,172.50,10.63,108.61,12.14,0.07,12.34,46.19,4.16
16.00,9.15,19.82,8.47,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,14.49,3.46,14.55,0.00,3.20,6.40,7.51,12.60,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.08,13.88,37.22,2.00,28.12,3.50,11.36,96.00,14.49,19.09,0.60,2.90,3.40,3.50,1.15,33.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.12,0.41,67.26,72.24,8.31,3.80,69.12,62.96,43.00,0.40,1.32,30.21,214.99,10.63,157.94,12.14,0.13,24.25,74.95,9.09
17.00,10.29,18.80,10.24,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,14.49,6.22,15.10,0.00,3.20,6.40,7.72,13.25,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.50,14.52,39.99,2.00,28.12,3.50,11.35,118.00,14.49,27.43,0.60,2.90,3.40,3.50,1.15,35.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.58,0.41,67.26,72.24,8.31,3.80,84.96,64.65,44.00,0.40,1.31,40.49,222.97,10.63,174.50,12.14,0.19,34.83,84.61,9.19
18.00,12.71,19.52,12.13,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,14.49,6.22,15.11,0.00,3.20,6.40,7.27,12.92,2.30,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.45,14.72,41.78,2.00,28.12,3.50,11.35,124.00,14.49,30.59,0.60,2.90,3.40,3.50,1.15,36.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.79,0.41,67.26,72.24,8.31,3.80,89.28,66.42,47.00,0.40,1.30,48.22,222.33,10.63,180.52,12.14,0.24,38.86,89.15,9.38
19.00,13.56,21.34,13.42,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,9.14,15.19,0.00,3.20,6.40,7.24,13.06,3.20,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.54,15.35,44.02,2.00,28.12,3.50,11.36,126.00,14.49,31.18,0.60,2.90,3.40,3.50,1.15,37.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,14.12,16.45,9.50,0.98,0.41,74.96,81.51,9.45,4.79,90.72,66.23,49.00,0.30,1.28,54.53,223.43,10.63,181.25,12.14,0.30,39.60,89.65,9.79
20.00,15.11,19.83,14.80,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,9.14,15.24,0.00,3.20,6.40,6.31,15.91,3.30,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.57,15.39,45.74,2.00,28.12,3.50,11.36,126.00,14.49,31.31,0.60,2.90,3.40,3.50,1.15,37.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,14.12,16.45,9.50,1.10,0.41,74.96,81.51,9.45,4.79,90.72,68.39,51.00,0.20,1.27,59.61,223.37,10.63,180.71,12.14,0.33,39.77,89.50,9.88
21.00,15.65,19.95,15.58,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,12.78,15.27,0.00,3.20,6.40,6.50,20.32,3.30,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.58,16.19,47.61,2.00,28.12,3.50,11.39,126.00,14.49,31.19,0.60,2.90,3.40,3.50,1.15,37.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,16.45,17.70,9.50,1.20,0.41,74.96,81.51,9.45,4.79,90.72,70.73,53.00,0.20,1.26,63.59,223.44,10.63,179.63,12.14,0.36,39.61,89.03,9.85
22.00,16.26,19.67,16.21,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,12.78,15.36,3.10,3.20,6.40,6.88,22.84,3.30,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.63,16.81,49.59,2.00,28.12,3.50,11.41,126.00,14.49,30.92,0.60,2.90,3.40,3.50,1.15,36.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,16.45,17.70,9.50,1.22,0.41,74.96,81.51,9.45,4.79,90.72,72.45,55.00,0.10,1.25,66.61,223.01,10.63,178.26,12.14,0.37,39.27,88.26,9.85
23.00,16.47,19.42,16.48,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,13.46,15.38,3.10,3.20,6.40,9.21,31.17,3.50,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.63,17.02,49.86,2.00,28.12,3.50,11.44,126.00,14.49,30.60,0.60,2.90,3.40,3.50,1.15,37.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,17.70,18.33,9.50,1.21,0.41,74.96,81.51,9.45,4.79,90.72,72.93,58.00,0.10,1.25,68.53,222.65,10.63,177.00,12.14,0.38,38.87,87.41,9.86
24.00,16.11,18.99,16.35,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,13.46,15.64,3.10,3.20,6.40,10.17,35.03,3.50,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.82,17.11,51.32,2.00,28.12,3.50,11.47,126.00,14.49,30.29,0.60,2.90,3.40,3.50,1.15,39.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,17.70,18.33,9.50,1.23,0.41,74.96,81.51,9.45,4.79,90.72,73.56,61.00,0.10,1.24,69.34,222.78,10.63,175.08,12.14,0.39,38.47,85.61,9.94
25.00,15.99,18.96,16.19,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,12.59,15.67,3.10,5.30,6.40,13.79,45.25,3.70,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.82,17.24,51.66,2.00,28.12,3.50,11.49,126.00,14.49,30.30,0.60,2.90,3.40,3.50,1.15,42.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,17.70,18.33,9.50,1.22,0.41,74.96,81.51,9.45,4.79,90.72,72.07,66.00,0.10,1.23,68.90,223.96,10.63,173.17,12.14,0.39,38.48,83.51,10.02
26.00,14.71,18.79,15.33,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,12.59,15.72,3.10,6.40,6.40,14.88,49.48,3.70,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.87,17.77,52.94,2.00,28.12,3.50,11.48,127.00,14.49,30.42,0.60,2.90,3.40,3.50,1.15,46.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,17.70,18.33,9.50,1.22,0.41,74.96,81.51,9.45,4.79,91.44,72.50,72.00,0.10,1.21,67.36,224.76,10.63,171.60,12.14,0.40,38.63,81.50,10.07
27.00,14.27,18.35,14.66,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,10.59,15.79,3.10,6.40,6.40,15.07,55.73,3.90,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.91,18.07,54.14,2.00,28.12,3.50,11.48,127.00,14.49,30.57,0.60,2.90,3.40,3.50,1.15,53.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,17.70,18.33,9.50,1.22,0.41,67.26,72.24,8.31,3.80,91.44,72.94,79.00,0.00,1.21,64.63,225.71,10.63,168.23,12.14,0.41,38.83,77.57,10.11
28.00,12.12,17.73,13.11,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,10.59,15.88,3.10,6.40,6.40,15.03,57.11,4.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.99,18.58,55.46,2.00,28.12,3.50,11.61,127.00,14.49,30.72,0.60,2.90,3.40,3.50,1.15,63.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,17.70,18.33,9.50,1.03,0.41,67.26,72.24,8.31,3.80,91.44,72.00,88.00,0.00,1.23,60.61,226.15,10.63,164.54,12.14,0.41,39.01,73.46,10.19
29.00,11.36,17.34,11.96,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,7.60,15.87,3.10,6.40,6.40,14.33,60.98,3.20,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,13.01,18.78,57.00,2.00,28.12,3.50,11.46,128.00,14.49,30.75,0.60,2.90,3.40,3.50,1.15,72.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,17.70,18.33,9.50,1.00,0.41,67.26,72.24,8.31,3.80,92.16,72.22,97.00,0.00,1.26,55.20,224.82,10.63,161.77,12.14,0.41,39.05,70.68,10.22
30.00,8.49,17.69,9.76,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,7.60,15.74,3.10,6.40,6.40,13.74,62.07,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.89,19.31,58.22,2.00,28.12,3.50,11.46,129.00,14.49,30.57,0.60,2.90,3.40,3.50,1.15,81.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,16.45,17.70,9.50,0.93,0.41,67.26,72.24,8.31,3.80,92.88,72.61,105.00,0.00,1.32,48.36,222.66,10.63,155.77,12.14,0.41,38.83,65.43,10.29
31.00,7.44,17.58,8.20,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,3.94,15.29,3.10,6.40,6.40,11.21,61.21,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.43,19.34,57.32,2.00,28.12,3.50,11.43,125.00,14.49,30.64,0.60,2.90,3.40,3.50,1.15,89.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,14.12,16.45,9.50,0.78,0.41,67.26,72.24,8.31,3.80,90.00,72.76,112.00,0.00,1.42,40.16,216.00,10.63,146.26,12.14,0.38,38.91,58.41,10.50
32.00,4.18,17.32,5.54,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,3.94,14.22,3.10,6.40,6.40,11.43,61.47,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,11.49,19.60,56.83,2.00,28.12,3.50,11.29,111.00,14.49,29.18,0.60,2.90,3.40,3.50,1.15,95.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,14.12,16.45,9.50,0.57,0.41,67.26,72.24,8.31,3.80,79.92,73.47,117.00,0.00,1.52,29.49,184.73,10.63,125.37,12.14,0.32,37.05,50.55,9.89
33.00,2.94,17.36,3.60,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,0.45,10.45,3.10,6.40,6.40,10.86,61.97,3.20,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,7.79,19.38,57.10,2.00,28.12,3.50,11.31,85.00,14.49,21.07,0.60,2.90,3.40,3.50,1.15,101.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.49,0.41,67.26,72.24,8.31,3.80,61.20,72.10,120.00,0.00,1.63,17.81,113.83,10.63,80.83,12.14,0.25,26.75,32.47,5.25
34.00,1.67,17.46,1.69,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,0.45,3.73,3.10,6.40,6.40,10.66,62.91,3.70,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,2.45,19.27,56.43,2.00,28.12,3.50,11.28,49.00,14.49,12.02,0.60,2.90,3.40,3.50,1.15,105.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.34,0.41,67.26,72.24,8.31,3.80,35.28,72.80,120.00,0.00,1.72,7.47,39.84,10.63,34.05,12.14,0.16,15.27,14.16,1.23
35.00,0.83,17.40,0.51,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,0.00,0.30,0.00,9.86,6.40,9.34,59.98,7.10,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,0.23,18.97,55.84,2.00,28.12,3.50,11.27,11.00,14.49,3.55,0.60,2.90,3.40,3.50,1.15,107.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.12,0.41,74.96,81.51,9.45,4.79,7.92,76.14,115.00,0.00,1.80,1.87,4.83,10.63,6.77,12.14,0.06,4.51,3.39,0.70
36.00,0.00,17.48,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,0.00,0.00,0.00,10.72,6.40,8.90,58.06,7.80,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,18.86,55.50,2.00,28.12,3.50,11.29,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,107.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.06,0.41,74.96,81.51,9.45,4.79,0.00,77.63,106.00,0.00,1.86,0.00,0.00,10.63,0.00,12.14,0.03,0.00,0.00,0.67
37.00,0.00,17.54,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,0.00,0.00,0.00,9.70,6.40,7.62,55.88,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.29,55.64,2.00,28.12,3.50,11.29,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,103.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.00,0.41,74.96,81.51,9.45,4.79,0.00,77.43,96.00,0.00,1.92,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.14
38.00,0.00,17.55,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,0.00,0.00,0.00,9.70,6.40,7.17,54.09,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.48,55.01,2.00,28.12,3.50,11.29,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,96.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.00,0.41,74.96,81.51,9.45,4.79,0.00,77.41,83.00,0.00,1.94,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
39.00,0.00,17.76,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,0.00,0.00,0.00,10.34,6.40,5.95,48.83,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.29,54.77,2.00,28.12,3.50,11.28,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,87.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,67.26,72.24,8.31,3.80,0.00,77.17,72.00,0.00,1.94,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
40.00,0.00,17.68,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,0.00,0.00,0.00,11.21,6.40,5.96,46.14,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.24,53.64,2.00,28.12,3.50,11.28,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,77.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,67.26,72.24,8.31,3.80,0.00,77.09,61.00,0.00,1.92,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
41.00,0.00,17.49,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,0.00,0.00,0.00,11.30,6.40,6.03,41.37,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.18,53.11,2.00,28.12,3.50,11.27,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,68.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,63.81,70.94,7.88,3.80,0.00,78.13,53.00,0.00,1.90,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
42.00,0.00,17.41,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,14.49,0.00,0.00,3.10,11.30,6.40,6.13,37.62,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.37,53.74,2.00,28.12,3.50,11.25,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,59.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,63.81,70.94,7.88,3.80,0.00,77.93,47.00,0.00,1.87,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
