"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.78,0.00,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,0.00,0.00,17.49,0.00,8.00,5.69,10.12,8.10,9.80,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.68,26.56,3.10,27.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,5.00,12.83,19.44,8.00,10.60,7.39,17.49,2.40,2.90,6.12,18.90,0.00,1.00,16.30,29.57,0.60,0.88,0.00,40.64,5.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,23.90,0.00,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,0.00,0.00,17.49,0.00,8.00,6.01,10.09,8.10,9.80,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.41,25.29,3.10,27.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,5.00,12.83,19.44,8.00,10.60,7.39,17.49,2.40,2.92,6.06,18.90,0.00,1.00,11.76,23.19,0.49,0.66,0.00,41.16,5.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,23.74,0.00,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,0.00,0.00,17.49,0.00,8.00,5.78,9.77,8.10,9.80,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.28,24.24,3.10,27.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,5.00,12.83,19.44,8.00,10.60,7.39,17.49,2.40,3.02,6.01,18.90,0.00,1.00,10.06,20.16,0.48,0.60,0.00,41.68,5.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,24.00,0.00,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,0.00,0.00,17.49,0.00,8.00,5.36,9.35,8.10,9.80,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.30,23.40,3.10,27.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,5.00,12.83,19.44,8.00,10.60,7.39,17.49,2.40,3.13,5.96,18.90,0.00,1.00,9.30,18.26,0.50,0.59,0.00,41.64,5.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.79,0.00,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,0.00,0.00,17.49,0.00,8.00,5.23,9.26,8.10,9.80,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.27,22.86,3.10,27.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,5.00,12.83,19.44,8.00,10.60,7.39,17.49,2.40,3.12,6.02,18.90,0.00,1.00,10.41,19.56,0.52,0.57,0.00,41.60,5.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,24.03,0.00,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,0.00,0.00,17.49,0.00,8.00,5.20,9.28,8.10,9.80,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.20,22.63,3.10,27.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,5.00,12.83,19.44,8.00,10.60,7.39,17.49,2.40,3.06,6.12,18.90,0.00,1.00,12.14,21.92,0.53,0.55,0.00,41.16,5.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,23.97,0.00,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,0.00,0.00,17.49,0.00,8.00,5.39,8.15,8.10,9.80,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.15,22.03,3.10,27.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,5.00,12.83,19.44,8.00,10.60,7.39,17.49,2.40,3.36,6.39,18.90,0.00,1.00,13.22,23.10,0.47,0.46,0.00,40.72,5.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.70,0.00,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,0.00,0.00,17.49,0.00,8.00,5.67,6.62,8.10,9.80,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.10,21.07,3.10,27.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,5.00,12.83,19.44,8.00,10.60,7.39,17.49,2.40,3.78,6.73,18.90,0.00,1.00,14.09,23.88,0.38,0.35,0.00,40.58,5.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,23.86,0.00,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,0.03,0.01,17.49,0.00,8.00,5.81,5.37,8.10,9.80,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.01,7.96,20.23,3.10,27.00,19.44,18.46,0.12,17.88,0.02,0.00,19.44,19.44,19.44,2.40,5.00,12.83,19.44,8.00,10.60,7.39,17.49,2.40,4.11,7.39,18.90,0.00,1.00,14.64,24.41,0.26,0.24,0.09,40.44,5.00,0.00,2.00,0.02,0.08,11.00,0.05,22.00,0.00,0.00
10.00,0.00,23.75,0.37,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,0.76,0.29,17.49,0.00,8.00,5.90,4.21,8.10,9.80,15.16,5.00,19.24,19.24,19.44,19.44,1.40,0.38,7.73,19.53,3.10,27.00,19.44,18.46,3.36,17.88,0.45,0.00,19.44,19.44,19.44,2.40,5.00,12.83,19.44,8.00,10.60,7.39,17.49,2.40,4.40,8.16,18.90,0.00,1.00,15.08,24.86,0.14,0.14,2.85,40.44,5.00,0.00,2.00,2.90,5.94,11.00,3.31,22.00,0.00,2.89
