"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2"
1.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,4.79,41.90,0.00,142.01,7.63,4.19,164.07,112.47,123.85,47.08,215.24,30.30,5.06,6.88,87.77,0.00,6.39,9.98,63.07,10.52,14.60,228.68,228.42,20.60,0.00,32.79,36.11,184.35,197.33,184.41,0.00,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
2.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,4.79,41.90,0.00,142.01,7.63,4.19,164.07,112.47,123.85,47.08,215.24,30.30,5.06,6.88,87.77,0.00,6.39,9.98,45.37,10.52,10.50,228.68,228.42,20.60,0.00,32.79,36.11,184.35,197.33,184.41,0.00,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
3.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,4.79,41.90,0.00,141.59,7.63,4.19,164.07,112.47,123.85,47.08,215.24,30.30,5.06,6.88,87.77,0.00,6.39,9.98,17.22,10.52,3.99,228.68,228.42,22.14,0.00,67.36,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
4.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,4.79,41.90,0.00,142.44,7.63,4.19,164.07,112.47,123.85,47.08,215.24,30.30,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,22.14,0.00,67.36,0.00,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
5.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,4.79,41.90,0.00,141.10,7.63,4.19,164.07,112.47,123.85,47.08,215.24,30.30,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,20.60,34.43,34.46,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
6.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,4.79,41.90,0.00,142.44,7.63,4.19,164.07,112.47,123.85,47.08,215.24,30.30,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,20.60,34.43,34.46,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
7.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,4.79,41.90,0.00,142.44,7.63,4.19,164.07,112.47,123.85,47.08,215.24,30.30,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,27.67,0.00,61.82,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
8.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,4.79,41.90,0.00,142.07,7.63,4.19,164.07,112.47,123.85,47.08,215.24,30.30,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,27.67,0.00,61.82,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
9.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,4.79,41.90,0.00,142.01,7.63,4.19,164.07,112.47,123.85,47.08,215.24,30.30,5.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,27.67,0.00,61.82,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
10.00,65.98,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,4.79,41.90,0.00,142.01,7.63,4.19,164.07,108.39,123.85,45.00,215.24,30.30,5.06,0.00,87.77,0.00,6.39,9.98,0.00,10.52,0.00,220.26,219.88,22.14,0.00,67.36,0.00,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
11.00,55.56,0.00,56.58,634.98,215.11,4.07,4.27,110.48,19.21,4.79,41.90,0.00,142.01,7.63,4.19,164.07,102.75,123.85,45.00,215.24,30.30,5.06,0.00,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,0.00,22.14,0.00,67.36,0.00,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,48.21,42.06,110.37,110.32,101.70,19.44,20.27,22.80,22.58
12.00,52.95,0.00,53.92,634.98,215.11,4.07,4.27,110.48,19.21,4.79,41.90,0.00,134.83,7.63,4.19,164.07,83.81,123.85,45.00,215.24,30.30,5.06,0.00,87.77,0.00,6.39,9.98,0.00,10.52,0.00,0.00,228.42,20.60,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,30.90,0.00,110.37,110.32,101.70,19.44,20.27,22.80,22.58
13.00,61.48,0.00,62.61,596.93,202.72,4.07,4.27,110.48,19.21,4.79,41.90,0.00,142.44,7.63,4.19,77.11,95.60,123.85,45.00,215.24,30.30,5.06,0.00,42.18,0.00,6.39,9.98,0.00,10.52,0.00,158.09,163.94,20.60,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,41.83,48.05,110.37,110.32,101.70,19.44,20.27,22.80,22.58
14.00,56.59,0.00,57.63,596.93,202.72,4.07,4.27,110.48,19.21,4.79,41.90,0.00,135.29,7.63,4.19,77.11,86.23,123.85,45.00,215.24,30.30,5.06,0.00,42.18,0.00,6.39,9.98,0.00,10.52,0.00,155.72,161.68,20.60,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,0.00,72.08,110.37,110.32,101.70,19.44,20.27,22.80,22.58
15.00,65.98,0.00,67.20,596.93,202.72,4.07,4.27,66.51,19.21,4.79,41.90,0.00,142.43,7.63,4.19,77.11,90.25,123.85,45.00,215.24,30.30,5.06,0.00,42.18,16.00,6.39,9.98,0.00,10.52,0.00,173.35,177.84,20.60,0.00,0.00,0.00,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,27.74,27.63,27.62,54.77,50.72,110.37,110.32,101.70,19.44,20.27,22.80,22.58
