"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,22.17,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,10.00,14.70,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,14.10,37.50,2.15,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,13.00,10.00,9.50,19.42,2.80,10.80,8.10,10.68,2.40,8.00,5.27,18.90,0.00,0.00,0.00,1.00,36.10,62.80,0.87,0.73,0.00,67.40,12.60,0.00,1.50,0.00,0.00,0.00
2.00,0.00,22.17,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,9.65,14.20,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,13.80,35.90,2.15,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,11.20,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,7.49,12.58,18.90,0.00,0.00,0.00,1.00,34.40,61.90,1.19,0.62,0.00,65.40,11.30,0.00,1.50,0.00,0.00,0.00
3.00,0.00,22.12,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,10.09,13.70,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,13.30,33.80,2.15,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,9.90,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,7.94,12.74,18.90,0.00,0.00,0.00,1.00,34.00,61.50,1.12,0.58,0.00,63.00,10.00,0.00,1.50,0.00,0.00,0.00
4.00,0.00,22.32,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,10.34,13.00,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,12.80,31.80,2.15,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,8.90,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,8.73,13.12,18.90,0.00,0.00,0.00,1.00,35.10,62.00,1.17,0.65,0.00,60.80,8.80,0.00,1.50,0.00,0.00,0.00
5.00,0.00,22.32,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,10.97,12.20,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,12.20,29.90,2.15,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,7.90,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,9.33,13.61,18.90,0.00,0.00,0.00,1.00,36.60,62.70,1.20,0.69,0.00,58.70,7.60,0.00,1.50,0.00,0.00,0.00
6.00,0.00,22.33,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,11.73,12.10,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,11.80,27.60,2.15,27.50,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,6.50,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,9.86,14.14,18.90,0.00,0.00,0.00,1.00,35.50,61.40,1.22,0.72,0.00,56.20,6.30,0.00,1.50,0.00,0.00,0.00
7.00,0.00,22.29,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,12.21,12.00,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,11.30,25.10,2.15,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,5.00,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,10.12,14.41,18.90,0.00,0.00,0.00,1.00,33.40,59.40,0.98,0.58,0.00,53.70,5.00,0.00,1.50,0.00,0.00,0.00
8.00,0.00,22.20,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,12.59,11.60,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,10.40,22.70,2.15,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,3.70,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,10.28,14.59,18.90,0.00,0.00,0.00,1.00,32.60,58.30,0.65,0.38,0.00,50.40,4.30,0.00,1.50,0.00,0.00,0.00
9.00,0.00,22.22,0.00,0.00,4.20,8.50,4.80,9.40,2.50,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,13.25,11.00,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,9.20,20.40,2.15,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,2.60,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,10.67,14.68,18.90,0.00,0.00,0.00,1.00,32.30,57.40,0.49,0.30,0.00,46.80,3.80,0.00,1.50,0.00,0.00,0.00
10.00,0.00,22.23,0.00,0.00,4.20,8.50,4.80,9.40,2.50,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,14.01,10.10,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,8.50,19.00,2.15,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,2.30,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,11.14,14.73,18.90,0.00,0.00,0.00,1.00,31.30,55.50,0.39,0.26,0.00,44.00,3.40,0.00,1.50,0.00,0.00,0.00
