"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,14.82,14.83,15.54,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,18.51,18.68,19.00,0.00,4.30,16.90,68.04,7.90,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.97,18.50,79.50,3.40,27.00,19.42,17.96,144.48,17.96,38.78,0.60,16.00,16.00,16.00,2.40,87.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,13.99,15.28,18.90,0.00,0.00,1.08,1.00,78.70,71.20,6.60,5.83,111.36,106.20,87.00,0.20,2.00,78.00,252.34,11.00,204.00
2.00,13.27,14.59,14.16,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,18.74,18.75,19.00,0.00,4.30,17.20,65.74,7.90,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.96,18.80,79.40,3.40,27.00,19.42,17.96,144.48,17.96,38.51,0.60,16.00,16.00,16.00,2.40,102.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,13.16,14.44,18.90,0.00,0.00,0.91,1.00,77.20,69.80,6.80,5.78,111.30,104.80,102.00,0.20,2.00,78.00,251.39,11.00,204.00
3.00,12.49,14.86,13.51,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,18.12,18.70,19.00,0.00,4.30,17.30,64.30,8.00,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.86,19.10,77.70,3.40,27.00,19.42,17.96,144.48,17.96,38.10,0.60,16.00,16.00,16.00,2.40,113.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,12.21,13.54,18.90,0.00,0.00,0.88,1.00,74.70,69.90,7.00,5.72,110.23,102.30,113.00,0.10,2.00,78.00,247.63,11.00,203.81
4.00,10.48,14.71,11.55,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,17.14,18.43,19.00,0.00,4.30,17.10,65.41,8.00,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.65,19.20,76.70,3.40,27.00,19.42,17.96,144.48,17.96,36.89,0.60,16.00,16.00,16.00,2.40,118.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,10.95,12.46,18.90,0.00,0.00,0.83,1.00,67.90,70.00,7.10,5.64,108.29,100.20,118.00,0.10,2.00,78.00,231.38,11.00,199.95
5.00,8.02,14.41,9.51,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,16.06,17.85,19.00,0.00,4.30,15.90,66.26,8.00,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.01,19.00,72.70,3.40,27.00,19.42,17.96,144.12,17.96,35.23,0.60,16.00,16.00,16.00,2.40,122.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,9.79,11.40,18.90,0.00,0.00,0.70,1.00,68.20,70.10,7.20,5.54,104.14,99.10,122.00,0.10,2.00,78.00,188.95,11.00,184.86
6.00,5.47,13.17,6.89,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,14.22,16.87,19.00,0.00,4.30,15.00,66.30,8.00,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,13.73,18.80,73.50,3.40,27.00,19.42,17.96,135.71,17.96,31.62,0.60,16.00,16.00,16.00,2.40,124.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,8.96,10.35,18.90,0.00,0.00,0.50,1.00,68.90,71.10,7.30,5.34,96.76,97.50,124.00,0.10,2.00,72.38,101.71,11.00,147.70
7.00,3.04,13.71,4.42,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,7.34,14.91,19.00,0.00,4.30,15.20,65.58,8.00,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,11.34,18.80,73.70,3.40,27.00,19.42,17.96,99.86,17.96,23.95,0.60,16.00,16.00,16.00,2.40,126.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,7.98,9.08,18.90,0.00,0.00,0.43,1.00,65.10,74.60,7.20,5.20,81.72,93.70,126.00,0.10,2.00,52.06,51.17,11.00,80.48
8.00,1.29,14.65,2.78,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,0.08,10.84,19.00,0.00,4.30,15.40,62.57,7.90,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,6.68,18.70,68.40,3.40,27.00,19.42,17.96,57.24,17.96,14.55,0.60,16.00,16.00,16.00,2.40,127.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,6.57,7.17,18.90,0.00,0.00,0.30,1.00,65.70,76.80,6.90,5.24,52.37,90.30,127.00,0.00,2.00,22.94,30.74,11.00,19.45
9.00,0.29,14.55,1.17,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,0.00,5.34,19.00,0.00,4.30,15.70,59.36,7.90,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,1.65,18.80,66.60,3.40,27.00,19.42,17.96,18.25,17.96,5.03,0.60,16.00,16.00,16.00,2.40,127.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,5.27,5.50,18.90,0.00,0.00,0.10,1.00,61.50,77.30,6.20,5.07,18.02,89.00,127.00,0.00,2.00,5.72,0.15,11.00,0.16
10.00,0.01,14.29,0.19,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,0.00,1.54,19.00,0.00,4.30,15.90,55.58,7.90,0.00,15.53,2.50,20.00,19.00,10.00,13.59,1.45,0.14,18.80,64.70,3.40,27.00,19.42,17.96,3.51,17.96,0.72,0.60,16.00,16.00,16.00,2.40,126.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,4.31,4.54,18.90,0.00,0.00,0.05,1.00,62.10,77.70,5.50,4.28,2.84,87.60,126.00,0.00,2.00,0.46,0.00,11.00,0.00
11.00,0.00,14.40,0.00,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,0.00,0.00,19.00,0.00,4.30,15.50,51.96,7.90,0.00,15.53,2.50,20.00,19.00,10.00,13.59,1.45,0.00,18.40,63.00,3.40,27.00,19.42,17.96,0.00,17.96,0.00,0.60,16.00,16.00,16.00,2.40,121.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,3.34,3.58,18.90,0.00,0.00,0.00,1.00,57.10,77.30,4.60,3.61,0.00,86.00,121.00,0.00,2.00,0.00,0.00,11.00,0.00
12.00,0.00,13.21,0.00,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,0.00,0.00,19.00,0.00,4.30,15.20,48.81,7.90,0.00,15.53,2.50,20.00,19.00,10.00,13.59,1.45,0.00,18.00,55.80,3.40,27.00,19.42,17.96,0.00,17.96,0.00,0.60,16.00,16.00,16.00,2.40,115.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,2.35,2.62,18.90,0.00,0.00,0.00,1.00,56.70,76.20,3.80,3.30,0.00,83.70,115.00,0.00,2.00,0.00,0.00,11.00,0.00
13.00,0.00,13.60,0.00,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,0.00,0.00,19.00,0.00,4.30,15.00,45.02,7.90,0.00,15.53,2.50,20.00,19.00,10.00,13.59,1.45,0.00,17.40,52.70,3.40,27.00,19.42,17.96,0.00,17.96,0.00,0.60,16.00,16.00,16.00,2.40,105.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,1.51,1.80,18.90,0.00,0.00,0.00,1.00,54.70,73.30,3.50,2.96,0.00,79.40,105.00,0.00,2.00,0.00,0.00,11.00,0.00
14.00,0.00,14.29,0.00,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,0.00,0.00,19.00,0.00,4.30,14.60,39.31,7.90,0.00,15.53,2.50,20.00,19.00,10.00,13.59,1.45,0.00,16.60,49.30,3.40,27.00,19.42,17.96,0.00,17.96,0.00,0.60,16.00,16.00,16.00,2.40,101.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,1.13,1.43,18.90,0.00,0.00,0.00,1.00,48.00,70.80,3.20,2.53,0.00,75.00,101.00,0.00,2.00,0.00,0.00,11.00,0.00
15.00,0.00,14.50,0.00,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,0.00,0.00,19.00,0.00,4.30,13.80,34.22,7.90,0.00,15.53,2.50,20.00,19.00,10.00,13.59,1.45,0.00,15.30,44.80,3.40,27.00,19.42,17.96,0.00,17.96,0.00,0.60,16.00,16.00,16.00,2.40,97.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,0.81,1.09,18.90,0.00,0.00,0.00,1.00,46.60,69.50,3.00,2.21,0.00,70.20,97.00,0.00,2.00,0.00,0.00,11.00,0.00
