"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
13.00,0.57,24.00,0.57,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,1.18,6.34,17.56,0.00,7.80,12.67,14.26,8.10,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,6.26,15.70,34.76,3.15,0.00,19.51,19.32,26.39,9.20,4.83,0.60,20.00,19.51,19.51,2.40,10.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,8.00,12.50,9.00,0.03,1.00,22.32,45.15,0.39,0.41,19.02,69.08,5.00,0.00,2.00,13.84,4.82
14.00,2.83,24.01,3.22,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,2.16,12.32,17.56,0.00,7.80,12.22,13.36,8.10,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,11.10,15.63,34.39,3.15,0.00,19.51,19.32,74.91,9.20,15.58,0.60,20.00,19.51,19.51,2.40,9.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,8.45,12.66,9.00,0.06,1.00,22.74,44.11,0.37,0.44,56.30,67.59,5.00,0.00,2.00,37.12,4.82
15.00,5.24,24.01,5.69,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,4.35,15.01,17.56,0.00,7.80,11.26,13.84,8.10,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,12.67,15.32,33.92,3.15,0.00,19.51,19.32,114.42,9.20,25.33,0.60,20.00,19.51,19.51,2.40,8.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,8.96,12.92,9.00,0.07,1.00,21.65,41.43,0.40,0.51,85.69,66.10,4.00,0.00,2.00,56.46,20.95
16.00,8.24,24.07,8.41,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,6.73,16.13,17.56,0.00,7.80,10.12,14.77,8.10,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.32,14.75,33.34,3.15,0.00,19.51,19.32,130.13,9.20,32.69,0.60,20.00,19.51,19.51,2.40,8.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,9.50,13.21,9.00,0.10,1.00,20.06,38.19,0.45,0.60,93.55,65.12,4.00,0.00,2.00,66.49,20.95
17.00,10.57,23.79,10.59,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,8.95,16.76,17.56,0.00,7.80,9.43,16.37,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.64,14.28,33.28,3.15,0.00,19.51,19.32,133.57,9.20,33.61,0.60,20.00,19.51,19.51,2.40,6.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,10.49,13.91,9.00,0.49,1.00,19.03,35.95,0.59,0.78,96.42,64.13,3.00,0.10,2.00,69.87,26.93
18.00,12.49,23.76,12.62,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,13.52,17.20,17.56,0.00,7.80,8.89,18.18,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.88,13.90,33.75,3.15,0.00,19.51,19.32,134.93,9.20,34.08,0.60,20.00,19.51,19.51,2.40,4.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,11.63,14.74,9.00,0.67,1.00,18.18,34.04,0.77,1.00,98.25,65.84,3.00,0.20,2.00,71.28,26.93
19.00,14.11,24.09,14.34,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,16.97,17.28,17.56,0.00,7.80,8.25,21.78,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.92,13.77,35.31,3.15,0.00,19.51,19.32,135.77,9.20,34.75,0.60,20.00,19.51,19.51,2.40,3.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,12.45,15.06,9.00,0.83,1.00,17.87,32.92,1.03,1.15,99.13,67.54,2.00,0.20,2.00,71.53,29.41
20.00,15.38,24.00,15.76,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,17.83,17.29,17.56,0.00,7.80,7.58,25.97,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.93,13.90,37.95,3.15,0.00,19.51,19.32,135.79,9.20,34.79,0.60,20.00,19.51,19.51,2.40,1.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,13.17,15.19,9.00,0.92,1.00,17.75,32.06,1.32,1.29,99.41,70.12,1.00,0.30,2.00,71.76,29.41
21.00,16.56,23.76,16.91,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,17.79,17.22,17.56,0.00,7.80,7.21,32.43,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.86,14.16,40.73,3.15,0.00,19.51,19.32,135.17,9.20,34.80,0.60,20.00,19.51,19.51,2.40,0.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,13.39,15.21,9.00,1.01,1.00,20.55,34.14,1.65,1.55,99.28,72.70,1.00,0.30,2.00,72.11,29.75
22.00,17.51,23.83,17.58,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,17.78,16.89,17.56,0.00,7.80,6.93,39.65,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.84,14.56,43.64,3.15,0.00,19.51,19.32,132.57,9.20,34.87,0.60,20.00,19.51,19.51,2.40,1.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,13.44,15.19,9.00,1.03,1.00,24.33,37.21,2.00,1.85,98.22,74.79,1.00,0.30,2.00,72.20,29.75
23.00,17.97,23.93,18.17,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,17.74,17.05,17.56,0.00,7.80,6.60,46.69,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.88,14.87,46.42,3.15,0.00,19.51,19.32,129.36,9.20,34.62,0.60,20.00,19.51,19.51,2.40,1.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,13.21,14.87,9.00,1.02,1.00,27.45,39.06,2.31,2.12,96.64,76.88,1.00,0.40,2.00,71.85,30.00
24.00,18.07,23.83,18.35,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,17.79,17.05,17.56,0.00,7.80,6.25,53.66,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.89,15.09,49.07,3.15,0.00,19.51,19.32,129.25,9.20,34.27,0.60,20.00,19.51,19.51,2.40,2.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,12.89,14.44,9.00,1.04,1.00,30.34,40.51,2.62,2.40,95.99,77.62,2.00,0.40,2.00,72.13,30.00
25.00,18.12,23.62,18.15,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,17.78,17.06,17.56,0.00,7.80,6.02,57.63,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.98,15.33,50.98,3.15,0.00,19.51,19.32,130.12,9.20,33.98,0.60,20.00,19.51,19.51,2.40,6.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,12.84,14.48,9.00,1.03,1.00,33.11,42.02,2.98,2.71,96.32,78.37,5.00,0.40,2.00,72.28,30.00
26.00,17.60,23.71,17.67,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,17.79,17.14,17.56,0.00,7.80,5.84,60.59,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,14.07,15.59,52.15,3.15,0.00,19.51,19.32,131.09,9.20,34.09,0.60,20.00,19.51,19.51,2.40,11.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,12.88,14.68,9.00,1.02,1.00,35.85,43.56,3.36,3.05,96.37,78.89,11.00,0.40,2.00,72.15,30.00
27.00,16.64,23.83,16.77,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,18.07,17.14,17.56,0.00,7.80,6.96,60.32,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,14.07,15.79,53.44,3.15,0.00,19.51,19.32,133.11,9.20,34.44,0.60,20.00,19.51,19.51,2.40,23.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,12.18,14.01,9.00,1.02,1.00,38.06,46.29,3.47,3.09,96.29,79.41,20.00,0.30,2.00,72.05,29.98
28.00,15.58,23.24,15.60,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,18.08,17.15,17.56,0.00,7.80,8.52,58.97,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.98,15.95,54.87,3.15,0.00,19.51,19.32,133.88,9.20,34.48,0.60,20.00,19.51,19.51,2.40,41.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,11.23,13.05,9.00,0.87,1.00,40.09,49.41,3.48,3.03,96.30,80.66,33.00,0.20,2.00,71.13,29.98
29.00,14.17,23.33,14.17,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,17.83,16.98,17.56,0.00,7.80,8.86,57.74,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.95,16.25,56.59,3.15,0.00,19.51,19.32,132.41,9.20,33.93,0.60,20.00,19.51,19.51,2.40,59.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,10.18,11.54,9.00,0.84,1.00,41.97,52.53,3.45,3.18,95.13,81.91,48.00,0.20,2.00,68.47,29.10
30.00,12.34,23.51,12.39,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,17.37,16.69,17.56,0.00,7.80,8.80,56.54,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.66,16.68,58.63,3.15,0.00,19.51,19.32,129.08,9.20,33.50,0.60,20.00,19.51,19.51,2.40,76.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,9.10,9.84,9.00,0.79,1.00,43.79,55.66,3.40,3.40,92.57,83.20,66.00,0.10,2.00,64.31,29.10
31.00,10.21,23.59,10.28,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,16.07,15.94,17.56,0.00,7.80,8.48,56.70,7.20,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.01,17.23,60.33,3.15,0.00,19.51,19.32,119.38,9.20,32.59,0.60,20.00,19.51,19.51,2.40,91.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,7.70,8.23,9.00,0.66,1.00,46.47,59.60,3.67,3.75,86.27,84.48,80.00,0.10,2.00,57.27,25.69
32.00,7.45,23.77,8.07,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,11.75,13.87,17.56,0.00,7.80,8.09,57.30,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,11.75,17.89,61.71,3.15,0.00,19.51,19.32,93.38,9.20,28.48,0.60,20.00,19.51,19.51,2.40,104.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,6.20,6.64,9.00,0.48,1.00,49.42,63.83,4.05,4.14,73.56,85.23,90.00,0.10,2.00,42.37,25.69
33.00,3.91,23.60,5.73,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,6.27,9.81,17.56,0.00,7.80,7.72,58.25,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,8.02,18.36,62.39,3.15,0.00,19.51,19.32,56.23,9.20,18.16,0.60,20.00,19.51,19.51,2.40,113.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,5.34,5.59,9.00,0.41,1.00,51.24,66.54,4.32,4.31,50.37,85.98,100.00,0.10,2.00,19.97,16.41
34.00,2.28,23.59,3.11,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,1.22,3.02,17.56,0.00,7.80,7.36,59.32,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,2.07,18.64,62.36,3.15,0.00,19.51,19.32,21.04,9.20,7.67,0.60,20.00,19.51,19.51,2.40,119.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,4.70,4.71,9.00,0.28,1.00,52.67,68.74,4.54,4.41,20.21,84.96,110.00,0.10,2.00,6.21,16.41
35.00,0.56,23.68,0.75,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,0.00,0.13,17.56,0.00,7.80,7.45,57.15,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,18.86,62.06,3.15,0.00,19.51,19.32,1.61,9.20,0.60,0.60,20.00,19.51,19.51,2.40,122.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,4.00,4.01,9.00,0.10,1.00,53.98,70.88,4.49,4.12,1.86,83.93,114.00,0.00,2.00,0.63,1.89
36.00,0.00,23.49,0.00,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,0.00,0.00,17.56,0.00,7.80,7.69,53.92,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,19.00,61.49,3.15,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,123.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,3.28,3.37,9.00,0.05,1.00,55.24,73.00,4.34,3.71,0.00,81.64,112.00,0.00,2.00,0.00,1.89
37.00,0.00,23.67,0.00,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,0.00,0.00,17.56,0.00,7.80,7.64,50.12,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,19.17,60.85,3.15,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,122.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.83,3.05,9.00,0.00,1.00,56.09,74.72,4.27,3.56,0.00,79.34,102.00,0.00,2.00,0.00,0.00
38.00,0.00,23.52,0.00,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,0.00,0.00,17.56,0.00,7.80,7.50,46.13,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,19.39,60.12,3.15,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,118.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.48,2.84,9.00,0.00,1.00,56.81,76.32,4.23,3.49,0.00,77.33,87.00,0.00,2.00,0.00,0.00
39.00,0.00,23.31,0.00,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,0.00,0.00,17.56,0.00,7.80,7.63,41.61,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,19.53,59.40,3.15,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,113.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.32,2.78,9.00,0.00,1.00,57.65,77.20,4.28,3.45,0.00,75.31,74.00,0.00,2.00,0.00,0.00
40.00,0.00,23.58,0.00,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,0.00,0.00,17.56,0.00,7.80,7.86,36.92,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,19.61,58.70,3.15,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,105.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.21,2.78,9.00,0.00,1.00,58.54,77.84,4.37,3.41,0.00,74.18,65.00,0.00,2.00,0.00,0.00
41.00,0.00,23.73,0.00,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,0.00,0.00,17.56,0.00,7.80,7.89,34.51,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,19.76,58.47,3.15,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,96.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.15,2.77,9.00,0.00,1.00,58.27,77.87,4.34,3.31,0.00,73.06,56.00,0.00,2.00,0.00,0.00
42.00,0.00,23.80,0.00,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,0.00,0.00,17.56,0.00,7.80,7.86,32.87,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,19.98,58.70,3.15,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,87.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.10,2.77,9.00,0.00,1.00,57.61,77.69,4.27,3.19,0.00,72.66,48.00,0.00,2.00,0.00,0.00
43.00,0.00,23.71,0.00,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,0.00,0.00,17.56,0.00,7.80,7.57,31.62,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,20.18,58.62,3.15,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,79.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,1.91,2.35,9.00,0.00,1.00,57.19,77.34,4.23,3.06,0.00,72.27,42.00,0.00,2.00,0.00,0.00
44.00,0.00,23.59,0.00,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,0.00,0.00,17.56,0.00,7.80,7.20,30.51,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,20.36,58.23,3.15,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,71.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,1.67,1.79,9.00,0.00,1.00,56.84,76.93,4.19,2.93,0.00,71.80,36.00,0.00,2.00,0.00,0.00
45.00,0.00,23.69,0.00,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,0.00,0.00,17.56,0.00,7.80,6.65,28.99,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,20.45,57.62,3.15,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,63.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,1.53,1.55,9.00,0.00,1.00,54.72,74.86,3.88,2.74,0.00,71.33,32.00,0.00,2.00,0.00,0.00
46.00,0.00,23.68,0.00,14.00,4.20,8.40,7.27,19.22,1.50,0.70,3.50,0.00,0.00,0.00,17.56,0.00,7.80,6.02,27.34,8.00,10.15,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,20.43,56.77,3.15,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,57.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,1.42,1.41,9.00,0.00,1.00,52.01,72.25,3.47,2.51,0.00,69.33,28.00,0.00,2.00,0.00,0.00
