"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,15.08,22.98,14.70,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,18.52,18.44,17.56,11.12,4.80,17.64,66.70,3.00,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,14.89,24.00,77.80,3.42,0.00,19.51,19.41,140.50,18.24,31.10,0.60,19.51,19.51,10.00,2.40,69.40,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,5.07,6.79,18.00,1.00,1.64,0.70,1.24,65.00,63.60,6.07,4.79,92.30,91.70,97.00,0.20,2.00,80.00
2.00,13.43,23.20,12.96,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,16.76,18.28,17.56,11.12,4.80,16.62,67.40,3.00,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,14.62,23.70,78.50,3.42,0.00,19.51,19.41,133.30,18.24,21.98,0.60,19.51,19.51,10.00,2.40,73.50,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,4.98,6.18,18.00,1.00,1.64,0.65,1.24,59.90,60.00,6.07,4.79,84.30,90.60,102.20,0.10,2.00,73.43
3.00,11.19,23.21,4.82,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,13.21,16.63,17.56,11.12,4.80,15.67,68.20,2.90,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,12.75,23.60,79.50,3.42,0.00,19.51,19.41,120.40,18.24,21.54,0.60,19.51,19.51,10.00,2.40,77.50,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,4.93,5.57,18.00,1.00,1.64,0.55,1.24,54.80,56.20,6.07,4.79,74.50,89.60,107.10,0.10,2.00,70.25
4.00,8.25,23.33,0.98,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,8.04,13.22,17.56,11.12,4.80,14.93,68.60,2.90,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,7.92,23.40,78.70,3.42,0.00,19.51,19.41,78.70,18.24,12.63,0.60,19.51,19.51,10.00,2.40,124.30,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,5.01,4.92,18.00,1.00,1.64,0.40,1.24,49.90,53.80,6.07,4.79,57.60,89.60,148.00,0.10,2.00,64.80
5.00,5.50,23.24,0.06,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,6.40,11.98,17.56,11.12,4.80,14.40,69.00,2.90,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,5.56,23.20,77.30,3.42,0.00,19.51,19.41,37.90,18.24,24.27,0.60,19.51,19.51,10.00,2.40,125.40,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,5.02,4.36,18.00,1.00,1.64,0.34,1.24,45.10,51.90,6.07,4.79,33.50,89.90,147.40,0.10,2.00,54.55
6.00,3.52,23.22,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,3.26,6.60,17.56,11.32,4.80,14.49,69.10,2.90,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,3.66,23.50,76.10,3.42,0.00,19.51,19.41,16.40,18.24,11.71,0.60,19.51,19.51,10.00,2.40,125.60,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,4.85,4.02,18.00,1.00,1.64,0.24,1.24,42.60,53.10,6.07,4.79,13.20,92.10,146.40,0.10,2.00,34.67
7.00,1.76,23.37,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.82,3.14,17.56,11.32,4.80,14.46,69.00,3.50,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,2.41,23.80,74.80,3.42,0.00,19.51,19.41,3.50,18.24,5.18,0.60,19.51,19.51,10.00,2.40,125.40,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,4.62,3.67,18.00,1.00,1.64,0.08,1.24,40.80,55.30,5.60,4.79,4.50,94.80,145.20,0.00,2.00,0.00
8.00,0.56,23.41,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.16,0.63,17.56,10.54,4.80,14.06,67.70,7.90,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.30,24.20,74.20,3.42,0.00,19.51,19.41,0.10,18.24,2.81,0.60,19.51,19.51,10.00,2.40,123.60,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,4.24,3.26,18.00,1.00,1.64,0.04,1.24,39.30,55.80,5.60,4.79,0.00,94.70,138.30,0.00,2.00,0.00
9.00,0.00,23.41,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.00,0.07,17.56,10.00,4.80,13.53,66.10,7.90,3.00,13.95,5.00,19.32,19.32,19.51,19.51,1.45,0.00,24.60,73.70,3.42,0.00,19.51,19.41,0.00,18.24,0.01,0.60,19.51,19.51,10.00,2.40,121.20,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,3.81,2.86,18.00,1.00,1.64,0.00,1.24,38.00,55.80,4.51,3.80,0.00,93.70,129.50,0.00,2.00,0.00
10.00,0.00,23.40,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.00,0.00,17.56,10.00,4.80,12.62,61.20,7.90,3.00,13.95,5.00,19.32,19.32,19.51,19.51,1.45,0.00,24.20,71.90,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,112.10,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,3.26,2.45,18.00,1.00,1.64,0.00,1.24,39.20,57.00,4.51,3.80,0.00,93.50,113.40,0.00,2.00,0.00
