"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.78,0.00,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,0.00,0.00,17.49,0.00,9.00,6.79,14.96,4.90,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,0.00,18.90,50.00,3.50,25.70,19.44,18.17,0.00,0.00,0.00,0.60,5.00,5.00,5.00,1.20,27.50,12.83,21.00,8.20,10.70,8.30,20.00,1.20,0.10,0.71,18.90,0.00,0.00,0.00,1.00,43.90,77.20,1.70,1.22,0.00,66.50,33.50,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,23.91,0.00,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,0.00,0.00,17.49,0.00,9.00,7.16,19.66,4.90,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,0.00,18.20,48.70,3.50,25.80,19.44,18.17,0.00,0.00,0.00,0.60,5.00,5.00,5.00,1.20,30.60,12.83,21.00,8.20,10.70,8.30,20.00,1.20,0.10,0.67,18.90,0.00,0.00,0.00,1.00,44.80,76.60,1.70,1.23,0.00,66.60,35.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,23.75,0.00,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,0.00,0.00,17.49,0.00,9.00,7.66,20.09,4.90,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,0.00,17.80,47.90,3.50,25.60,19.44,18.17,0.00,0.00,0.00,0.60,5.00,5.00,5.00,1.20,34.30,12.83,21.00,8.20,10.70,8.30,20.00,1.20,0.30,0.84,18.90,0.00,0.00,0.00,1.00,45.90,76.10,1.80,1.29,0.00,66.40,36.50,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.83,0.00,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,0.00,0.00,17.49,0.00,9.00,8.54,19.33,8.10,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,0.00,17.70,47.10,3.50,25.50,19.44,18.17,0.00,0.00,0.10,0.60,5.00,5.00,5.00,1.20,37.80,12.83,21.00,8.20,10.70,8.30,20.00,1.20,0.30,1.64,18.90,0.00,0.00,0.00,1.00,47.00,74.60,1.80,1.46,0.00,67.00,39.40,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.79,0.00,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,0.15,0.00,17.49,0.00,9.00,9.47,18.68,8.10,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,0.00,17.80,46.60,3.50,25.40,19.44,18.17,0.00,0.00,1.20,0.60,5.00,5.00,5.00,1.20,41.00,12.83,21.00,8.20,10.70,8.30,20.00,1.20,0.30,2.43,18.90,0.00,0.00,0.00,1.00,48.00,73.00,1.80,1.57,0.00,67.90,42.50,0.00,2.00,0.00,0.00,11.00,0.20,22.00,0.00,0.28
6.00,0.08,23.77,0.00,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,1.18,0.07,17.49,0.00,9.00,10.58,18.33,8.10,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,0.06,17.50,46.80,3.50,25.30,19.44,18.17,1.07,0.00,4.20,0.60,5.00,5.00,5.00,1.20,43.70,12.83,21.00,8.20,10.70,8.30,20.00,1.20,0.40,3.18,18.90,0.00,0.00,0.00,1.00,48.00,70.70,1.90,1.49,1.05,69.20,45.00,0.00,2.00,0.64,2.38,11.00,4.27,22.00,0.00,3.83
7.00,0.81,23.93,0.06,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,3.77,0.76,17.49,0.00,9.00,11.63,17.81,8.10,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,0.95,17.20,47.30,3.50,25.20,19.44,18.17,4.49,0.00,8.10,0.60,5.00,5.00,19.44,1.20,46.00,12.83,21.00,8.20,10.70,8.30,20.00,1.20,0.40,3.95,18.90,0.00,0.00,0.00,1.00,47.60,68.20,2.00,1.41,4.00,70.50,47.10,0.00,2.00,3.57,14.70,11.00,11.46,22.00,0.01,7.38
8.00,1.86,23.79,0.37,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,7.59,2.17,17.49,0.00,9.00,12.47,16.82,8.10,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,2.32,17.10,48.40,3.50,25.40,19.44,18.17,10.45,0.00,12.70,0.60,5.00,5.00,19.44,1.20,47.80,12.83,21.00,8.20,10.70,8.30,20.00,1.20,0.60,4.80,18.90,0.00,0.00,0.00,1.00,47.30,67.00,2.30,1.38,8.66,73.00,50.20,0.00,2.00,8.73,40.50,11.00,20.56,22.00,0.04,16.24
9.00,3.17,23.99,0.85,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,12.02,6.26,17.49,0.00,9.00,13.20,16.33,8.10,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,5.94,17.10,49.70,3.50,25.40,19.44,18.17,17.61,0.00,17.30,0.60,19.44,5.00,19.44,1.20,49.30,12.83,21.00,8.20,10.70,8.30,20.00,1.20,0.80,5.42,18.90,0.00,0.00,0.00,1.00,46.90,66.40,2.70,1.49,14.02,75.90,53.70,0.00,2.00,15.91,65.00,11.00,30.35,22.00,0.08,25.10
10.00,4.44,23.79,2.27,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,14.28,6.94,17.49,0.00,9.00,13.59,17.34,8.10,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,6.03,17.50,53.40,3.50,25.40,19.44,18.17,27.34,0.00,22.30,0.60,19.44,19.44,19.44,1.20,52.30,12.83,21.00,8.20,10.70,8.30,20.00,1.20,0.90,5.41,18.90,0.00,0.00,0.00,1.00,48.60,67.20,3.30,1.97,22.54,80.30,57.20,0.00,2.00,24.09,85.50,11.00,44.44,22.00,0.12,33.19
11.00,6.36,23.83,3.72,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,15.61,9.08,17.49,0.00,9.00,14.07,18.43,8.10,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,8.61,17.90,58.00,3.50,25.20,19.44,18.17,45.64,0.00,25.90,0.60,19.44,19.44,19.44,0.00,55.70,12.83,21.00,8.20,10.70,8.30,20.00,1.20,1.10,5.39,18.90,0.00,0.00,0.00,1.00,50.80,68.60,4.10,2.51,37.12,85.20,60.80,0.10,0.00,31.94,110.23,11.00,69.64,22.00,0.17,41.29
12.00,7.89,23.94,5.61,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,16.36,10.05,17.49,0.00,9.00,14.83,19.76,8.10,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,10.08,18.60,61.90,3.50,25.20,19.44,18.17,67.26,0.00,29.40,0.60,19.44,19.44,19.44,0.00,67.60,12.83,21.00,8.20,10.70,8.30,20.00,1.20,1.20,5.40,18.90,0.00,0.00,0.00,1.00,56.90,72.40,5.50,3.20,55.31,88.70,73.90,0.20,0.00,37.56,125.50,11.00,96.69,22.00,0.21,42.23
13.00,9.43,23.92,7.14,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,16.19,11.62,17.49,0.00,9.00,15.45,21.31,8.10,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,10.89,19.40,65.50,3.50,25.10,19.44,18.17,92.65,0.00,30.50,0.60,19.44,19.44,19.44,0.00,85.00,12.83,21.00,8.20,10.70,8.30,20.00,1.20,1.40,5.41,18.90,0.00,0.00,0.00,1.00,64.30,77.10,7.10,4.00,73.18,91.70,90.20,0.20,0.00,42.40,150.25,11.00,100.00,22.00,0.24,43.17
14.00,9.96,24.09,8.95,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,16.57,12.88,17.49,0.00,9.00,15.64,23.50,8.10,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,12.28,20.40,67.70,3.50,25.10,19.44,18.17,102.67,0.00,30.50,0.60,19.44,19.44,19.44,0.00,86.80,12.83,21.00,8.20,10.70,8.30,20.00,1.20,2.00,5.45,18.90,0.00,0.00,0.00,1.00,72.50,83.00,8.50,5.11,80.43,93.70,96.90,0.30,0.00,49.80,165.56,11.00,90.56,22.00,0.28,38.38
15.00,11.48,23.81,10.61,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,16.94,12.01,17.49,0.00,9.00,15.84,27.04,8.10,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,12.99,21.50,69.50,3.50,24.90,19.44,18.17,101.80,0.00,28.40,0.60,19.44,19.44,19.44,0.00,88.00,12.83,21.00,8.20,10.70,8.30,20.00,1.20,2.70,5.63,18.90,0.00,0.00,0.00,1.00,81.00,89.20,9.80,6.20,76.86,95.40,100.30,0.30,0.00,56.79,175.56,11.00,110.25,22.00,0.31,33.59
16.00,11.06,23.82,12.07,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,17.11,14.33,17.49,0.00,9.00,16.05,34.61,8.10,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,12.18,22.10,71.40,3.50,24.60,19.44,18.17,101.60,0.00,23.70,0.60,19.44,19.44,19.44,0.00,93.60,12.83,21.00,8.20,10.70,8.30,20.00,1.20,3.50,6.24,18.90,0.00,0.00,0.00,1.00,87.20,93.20,10.70,7.25,78.92,95.80,102.20,0.30,0.00,59.33,165.56,11.00,116.37,22.00,0.32,30.21
17.00,11.56,24.06,10.88,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,16.08,13.95,17.49,0.00,9.00,16.39,42.81,8.10,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,12.14,22.50,73.30,3.50,24.50,19.44,18.17,81.32,0.00,18.40,0.60,19.44,19.44,19.44,0.00,100.60,12.83,21.00,8.20,10.70,8.30,20.00,1.20,4.40,6.92,18.90,0.00,0.00,0.00,1.00,92.60,96.30,11.40,8.21,63.89,95.80,103.70,0.40,0.00,52.95,145.50,11.00,91.53,22.00,0.33,26.84
18.00,11.09,23.90,10.26,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,15.13,13.88,17.49,0.00,9.00,17.15,52.92,8.00,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,10.23,23.00,74.60,3.50,24.40,19.44,18.17,72.38,0.00,14.10,0.60,19.44,19.44,19.44,0.00,106.00,12.83,21.00,8.20,10.70,8.30,20.00,1.20,4.70,7.78,18.90,0.00,0.00,0.00,1.00,98.70,100.10,11.90,8.92,57.52,96.80,111.60,0.40,0.00,48.34,120.56,11.00,91.09,22.00,0.33,23.07
19.00,13.45,24.06,9.32,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,14.12,14.58,17.49,0.00,9.00,18.01,61.23,8.00,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,10.30,23.60,75.80,3.50,24.20,19.44,18.17,62.66,0.00,10.90,0.60,19.44,19.44,19.44,0.00,110.80,12.83,21.00,8.20,10.70,8.30,20.00,1.20,4.90,8.72,18.90,0.00,0.00,0.00,1.00,104.90,104.20,12.40,9.55,54.31,98.20,121.60,0.40,0.00,46.47,123.83,11.00,91.88,22.00,0.32,19.30
20.00,12.74,23.95,8.80,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,13.43,14.43,17.49,0.00,9.00,19.16,64.18,8.00,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,10.18,24.00,77.10,3.50,24.30,19.44,18.17,59.04,0.00,8.50,0.60,19.44,19.44,19.44,0.00,114.20,12.83,21.00,8.20,10.70,8.30,20.00,1.20,4.90,9.93,18.90,0.00,0.00,0.00,1.00,107.05,105.27,12.35,9.80,51.54,98.40,126.30,0.40,0.00,43.95,112.88,11.00,92.07,22.00,0.31,16.77
21.00,12.18,23.88,8.20,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,12.75,13.74,17.49,0.00,9.00,20.22,66.38,7.50,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,10.27,24.40,78.30,3.50,24.20,19.44,18.17,49.73,0.00,7.10,0.60,19.44,19.44,19.44,0.00,117.00,12.83,21.00,8.20,10.70,8.30,20.00,1.20,4.90,10.76,19.00,0.00,0.00,0.00,1.00,108.30,105.80,12.40,10.19,42.39,98.30,129.20,0.30,0.00,39.14,86.08,11.00,98.48,22.00,0.30,14.24
22.00,11.94,23.38,7.72,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,11.87,12.25,17.49,0.00,9.00,20.98,66.34,7.50,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,9.00,24.40,78.80,3.50,23.90,19.44,18.17,41.97,0.00,5.70,0.60,19.44,19.44,19.44,0.00,119.00,12.83,21.00,8.20,10.70,8.30,20.00,1.20,5.00,10.47,19.00,0.00,0.00,0.00,1.00,110.70,107.50,12.30,10.05,32.48,99.30,129.50,0.20,0.00,31.90,71.61,11.00,95.61,22.00,0.27,11.87
23.00,10.91,23.59,7.71,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,11.50,12.33,17.49,0.00,9.00,21.85,66.02,7.50,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,9.53,24.40,78.90,3.50,24.10,19.44,18.17,33.60,0.00,4.30,0.60,19.44,19.44,19.44,0.00,120.70,12.83,21.00,8.20,10.70,8.30,20.00,1.20,5.10,10.10,19.00,0.00,0.00,0.00,1.00,113.50,109.70,12.20,9.94,27.06,100.70,128.90,0.20,0.00,25.88,68.67,11.00,94.87,22.00,0.24,9.50
24.00,9.57,23.46,5.45,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,10.12,12.05,17.49,0.00,9.00,23.02,64.86,7.50,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,7.65,24.40,78.70,3.50,24.70,19.44,18.17,27.38,0.00,3.00,0.60,19.44,19.44,19.44,0.00,122.00,12.83,21.00,8.20,10.70,8.30,20.00,1.20,5.10,9.49,19.00,0.00,0.00,0.00,1.00,113.20,109.70,11.70,9.89,22.04,100.40,130.20,0.10,0.00,23.41,55.70,11.00,88.77,22.00,0.21,6.77
25.00,8.02,23.52,3.41,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,8.67,10.99,17.49,0.00,9.00,23.92,63.81,7.50,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,6.15,24.40,78.20,3.50,24.70,19.44,18.17,21.42,0.00,2.20,0.60,19.44,19.44,19.44,0.00,123.00,12.83,21.00,8.20,10.70,8.30,20.00,1.20,5.10,8.99,19.00,0.00,0.00,0.00,1.00,111.90,108.90,11.10,9.74,16.55,99.50,132.10,0.10,0.00,23.47,39.73,11.00,78.22,22.00,0.18,4.04
26.00,6.28,23.37,2.91,14.00,4.20,6.70,9.00,20.00,3.20,0.40,3.40,18.00,6.36,8.83,17.49,0.00,9.00,24.04,63.12,7.50,10.98,15.35,4.70,20.00,20.00,20.00,20.00,1.40,4.70,24.40,78.30,3.50,24.70,19.44,18.17,14.59,0.00,1.40,0.60,19.44,19.44,19.44,0.00,123.70,12.83,21.00,8.20,10.70,8.30,20.00,1.20,4.80,8.78,19.00,0.00,0.00,0.00,1.00,108.50,106.80,11.00,9.27,11.46,98.50,130.30,0.10,0.00,22.74,30.43,11.00,66.33,22.00,0.14,3.84
