"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,67.71,29.95,67.13,531.02,172.75,7.98,8.37,87.65,17.56,0.63,0.00,14.92,88.63,5.13,2.82,129.17,79.59,87.23,21.75,4.12,87.85,0.00,1.97,6.88,70.58,6.39,0.00,73.79,3.45,17.07,0.00,0.00,64.65,0.00,65.02,48.51,87.29,82.75,87.29,0.00,0.00,65.12,45.77,34.86,40.00,0.00,0.00,0.00,25.00,25.00,106.53,0.00,131.99
2.00,65.14,29.95,67.13,544.91,177.27,7.98,8.37,86.56,17.56,0.63,0.00,14.92,83.49,5.13,2.82,129.17,78.69,85.90,21.75,4.12,87.85,0.00,1.97,6.88,70.58,6.39,0.00,4.64,3.45,0.00,0.00,0.00,0.00,0.00,67.88,61.17,88.33,80.35,88.33,0.00,0.00,67.01,45.41,33.53,40.00,0.00,0.00,0.00,25.00,25.00,104.64,0.00,129.94
3.00,63.09,29.95,67.13,520.79,169.42,7.98,8.37,82.11,17.56,0.63,0.00,14.92,81.71,5.13,2.82,129.17,76.94,80.49,21.75,4.12,87.85,0.00,1.97,6.88,70.58,6.39,0.00,61.26,3.45,14.17,0.00,0.00,0.00,0.00,67.88,67.33,76.21,80.74,76.21,0.00,0.00,61.39,42.91,26.01,40.00,0.00,0.00,0.00,25.00,25.00,110.26,0.00,127.56
4.00,65.41,29.95,67.13,531.17,172.80,7.98,8.37,81.11,17.56,0.63,0.00,14.92,81.71,5.13,2.82,129.17,76.22,79.27,21.75,4.12,87.85,0.00,1.97,6.88,70.58,6.39,0.00,4.64,3.45,0.00,0.00,0.00,0.00,0.00,64.39,63.86,0.00,96.66,133.63,0.00,0.00,61.39,44.56,30.24,40.00,0.00,0.00,0.00,25.00,25.00,110.26,0.00,125.91
5.00,72.37,29.95,67.13,514.46,167.36,7.98,8.37,77.41,17.56,0.63,0.00,14.92,78.85,5.13,2.82,129.17,75.27,74.77,21.75,4.12,87.85,0.00,1.97,6.88,70.58,6.39,0.00,48.07,3.45,11.12,0.00,0.00,0.00,0.00,0.00,67.33,0.00,86.74,129.43,0.00,0.00,67.01,51.19,41.26,40.00,0.00,0.00,0.00,50.76,25.00,110.26,0.00,124.42
6.00,72.37,29.95,67.13,519.59,169.03,7.98,8.37,76.16,17.56,0.63,0.00,14.92,81.55,5.13,2.82,129.17,74.29,73.25,21.75,18.00,87.85,0.00,1.97,6.88,70.58,6.39,0.00,4.64,3.45,0.00,0.00,0.00,0.00,0.00,56.68,56.26,0.00,75.32,142.33,0.00,0.00,67.01,47.77,44.67,40.00,0.00,0.00,0.00,25.00,25.00,110.26,0.00,125.33
7.00,72.37,29.95,67.13,511.94,166.54,7.98,8.37,76.61,17.56,0.63,0.00,14.92,79.20,5.13,2.82,129.17,73.26,73.80,21.75,0.00,87.85,0.00,1.97,6.88,70.58,6.39,0.00,42.22,3.45,9.77,0.00,0.00,0.00,0.00,56.68,56.26,0.00,93.49,115.82,0.00,0.00,67.01,47.34,42.87,40.00,0.00,0.00,0.00,25.00,25.00,110.26,0.00,124.23
8.00,72.37,29.95,67.13,510.88,166.20,7.98,8.37,76.03,17.56,0.63,0.00,14.92,80.84,5.13,2.82,129.17,73.84,73.09,21.75,0.00,87.85,0.00,1.97,6.88,70.58,6.39,0.00,42.25,3.45,9.77,0.00,0.00,0.00,0.00,56.68,56.26,0.00,93.59,116.34,0.00,0.00,67.01,47.29,42.59,40.00,0.00,0.00,0.00,25.00,25.00,110.26,0.00,125.20
9.00,72.37,29.95,67.13,519.56,169.02,7.98,8.37,74.64,17.56,0.63,0.00,14.92,81.77,5.13,2.82,129.17,73.46,71.41,21.75,0.00,87.85,0.00,1.97,6.88,70.58,6.39,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,56.68,56.26,0.00,93.83,117.70,0.00,0.00,67.01,47.92,46.35,40.00,0.00,0.00,0.00,25.00,25.00,110.26,0.00,125.58
10.00,72.37,29.95,67.13,512.20,166.63,7.98,8.37,75.35,17.56,0.63,0.00,14.92,84.67,5.13,2.82,129.17,74.15,72.26,21.75,0.00,87.85,0.00,1.97,6.88,70.58,6.39,0.00,43.97,3.45,10.17,0.00,0.00,0.00,0.00,56.68,56.26,0.00,79.76,133.65,0.00,0.00,67.01,47.18,43.44,40.00,0.00,0.00,0.00,25.00,25.00,110.26,0.00,126.99
