"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,0.00,21.59,0.00,0.00,2.90,7.50,2.30,7.30,1.70,0.40,3.50,20.00,0.00,0.00,3.10,0.00,6.80,17.13,32.26,7.80,5.00,5.50,4.60,19.22,10.00,7.00,10.00,2.80,0.00,25.91,68.80,1.92,27.30,3.80,9.20,0.00,17.67,0.00,0.60,3.80,4.20,4.40,2.40,37.00,5.40,8.00,19.42,3.00,10.80,0.00,0.00,2.40,0.18,0.68,18.90,0.00,0.00,0.00,1.00,66.85,86.49,4.79,3.18,0.00,110.74,30.00,0.00,1.34,0.00,0.00,0.00,0.00,11.00
2.00,0.00,21.58,0.00,0.00,2.90,7.50,2.30,7.30,1.70,0.40,3.50,20.00,0.00,0.00,3.10,0.00,6.80,17.36,29.38,7.80,5.00,5.50,4.60,19.22,10.00,7.00,10.00,2.80,0.00,25.57,67.64,1.92,27.30,3.80,9.20,0.00,17.67,0.00,0.60,3.80,4.20,4.40,2.40,35.00,5.40,8.00,19.42,3.00,10.80,0.00,0.00,2.40,6.39,10.49,18.90,0.00,0.00,0.00,1.00,68.28,86.69,4.66,3.15,0.00,109.95,29.00,0.00,1.34,0.00,0.00,0.00,0.00,11.00
3.00,0.00,21.95,0.00,0.00,2.90,7.50,2.30,7.30,1.70,0.40,3.50,20.00,0.00,0.00,3.10,0.00,6.80,17.54,25.74,7.60,5.00,5.50,4.60,19.22,10.00,7.00,10.00,2.80,0.00,25.37,66.98,1.92,27.30,3.80,9.20,0.00,17.67,0.00,0.60,3.80,4.20,4.40,2.40,34.00,5.40,8.00,19.42,3.00,10.80,0.00,0.00,2.40,6.03,10.34,18.90,0.00,0.00,0.00,1.00,70.23,86.68,4.53,3.13,0.00,109.70,28.00,0.00,1.34,0.00,0.00,0.00,0.00,11.00
4.00,0.00,21.88,0.00,0.00,2.90,7.50,2.30,7.30,1.70,0.40,3.50,20.00,0.00,0.00,3.10,0.00,6.80,17.69,23.67,7.70,5.00,5.50,4.60,19.22,10.00,7.00,10.00,2.80,0.00,25.30,66.81,1.92,27.30,3.80,9.20,0.00,17.67,0.00,0.60,3.80,4.20,4.40,2.40,33.00,5.40,8.00,19.42,3.00,10.80,0.00,0.00,2.40,5.80,10.21,18.90,0.00,0.00,0.00,1.00,70.06,86.27,4.52,3.11,0.00,109.46,27.00,0.00,1.29,0.00,0.00,0.00,0.00,11.00
5.00,0.00,22.17,0.00,0.00,2.90,7.50,2.30,7.30,1.70,0.40,3.50,20.00,0.00,0.00,3.10,0.00,6.80,17.84,22.12,7.70,5.00,5.50,4.60,19.22,10.00,7.00,10.00,2.80,0.00,25.21,66.55,1.92,27.20,3.80,9.20,0.00,17.67,0.00,0.60,3.80,4.20,4.40,2.40,31.00,5.40,8.00,19.42,3.00,10.80,0.00,0.00,2.40,5.82,10.40,18.90,0.00,0.00,0.00,1.00,69.19,85.73,4.55,3.09,0.00,108.76,27.00,0.00,1.29,0.00,0.00,0.00,0.00,11.00
6.00,0.00,22.07,0.00,0.00,2.90,7.50,2.30,7.30,1.70,0.40,3.50,20.00,0.00,0.00,3.10,0.00,6.80,18.12,20.00,7.70,5.00,5.50,4.60,19.22,10.00,7.00,10.00,2.80,0.00,25.10,66.19,1.92,27.30,3.80,9.20,0.00,17.67,0.00,0.60,3.80,4.20,4.40,2.40,31.00,5.40,8.00,19.42,3.00,10.80,0.00,0.00,2.40,5.93,10.70,18.90,0.00,0.00,0.00,1.00,68.17,85.90,4.51,3.07,0.00,108.06,27.00,0.00,1.23,0.00,0.00,0.00,0.00,11.00
7.00,0.00,22.07,0.00,0.00,2.90,7.50,2.30,7.30,1.70,0.40,3.50,20.00,0.00,0.00,3.10,0.00,6.80,18.45,17.68,7.70,5.00,5.50,4.60,19.22,10.00,7.00,10.00,2.80,0.00,25.03,65.69,1.92,27.30,3.80,9.20,0.00,17.67,0.00,0.60,3.80,4.20,4.40,2.40,31.00,5.40,8.00,19.42,3.00,10.80,0.00,0.00,2.40,6.04,10.81,18.90,0.00,0.00,0.00,1.00,67.11,86.32,4.46,3.05,0.00,106.59,27.00,0.00,1.23,0.00,0.00,0.00,0.00,11.00
8.00,0.00,22.08,0.00,0.00,2.90,7.50,2.30,7.30,1.70,0.40,3.50,20.00,0.00,0.00,3.10,0.00,6.80,18.56,14.79,7.60,5.00,5.50,4.60,19.22,10.00,7.00,10.00,2.80,0.00,25.01,65.06,1.92,27.40,3.80,9.20,0.00,17.67,0.00,0.60,3.80,4.20,4.40,2.40,32.00,5.40,8.00,19.42,3.00,10.80,0.00,0.00,2.40,6.16,10.87,18.90,0.00,0.00,0.00,1.00,67.10,86.53,4.43,3.03,0.00,105.12,28.00,0.00,1.23,0.00,0.00,0.00,0.00,11.00
9.00,0.00,22.26,0.00,0.00,2.90,7.50,2.30,7.30,1.70,0.40,3.50,20.00,0.00,0.00,3.10,0.00,6.80,18.58,11.72,7.70,5.00,5.50,4.60,19.22,10.00,7.00,10.00,2.80,0.00,25.01,64.61,1.92,27.40,3.80,9.20,0.00,17.67,0.00,0.60,3.80,4.20,4.40,2.40,34.00,5.40,8.00,19.42,3.00,10.80,0.00,0.00,2.40,6.20,10.95,18.90,0.00,0.00,0.00,1.00,67.45,86.67,4.39,3.01,0.00,103.99,29.00,0.00,1.23,0.00,0.00,0.00,0.00,11.00
10.00,0.00,22.17,0.00,0.00,2.90,7.50,2.30,7.30,1.70,0.40,3.50,20.00,0.00,0.00,3.10,0.00,6.80,18.35,11.07,7.70,5.00,5.50,4.60,19.22,10.00,7.00,10.00,2.80,0.00,25.04,64.36,1.92,27.40,3.80,9.20,0.00,17.67,0.00,0.60,3.80,4.20,4.40,2.40,37.00,5.40,8.00,19.42,3.00,10.80,0.00,0.00,2.40,6.21,11.02,18.90,0.00,0.00,0.00,1.00,66.58,86.41,4.39,3.15,0.00,102.86,30.00,0.00,1.23,0.00,0.00,0.00,0.00,11.00
