"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSINTIPAMPAEXP"
1.00,0.00,13.48,0.00,0.00,4.20,8.10,7.20,5.30,1.73,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,10.00,20.00,0.00,4.00,7.80,4.00,10.00,17.37,10.00,13.66,1.40,0.00,24.69,46.65,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,32.00,7.50,10.24,3.50,10.80,8.23,4.10,2.40,1.66,3.16,18.90,0.00,0.00,0.00,1.00,41.50,64.02,4.07,2.24,0.00,77.01,18.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
2.00,0.00,13.04,0.00,0.00,4.20,8.10,7.20,5.30,1.73,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,13.00,22.39,0.00,4.00,7.80,4.00,10.00,17.37,10.00,13.66,1.40,0.00,18.63,48.61,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,30.12,7.50,10.24,3.50,10.80,8.23,4.10,2.40,9.35,12.61,18.90,0.00,0.00,0.00,1.00,43.82,62.83,0.91,1.17,0.00,77.71,23.03,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
3.00,0.00,12.60,0.00,0.00,4.20,8.10,7.20,5.30,1.73,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,14.23,21.44,0.00,4.00,7.80,4.00,10.00,17.37,10.00,13.66,1.40,0.00,17.74,46.16,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,26.92,7.50,10.24,3.50,10.80,8.23,4.10,2.40,8.93,12.47,18.90,0.00,0.00,0.00,1.00,41.06,61.20,0.85,1.05,0.00,74.29,20.20,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
4.00,0.00,12.51,0.00,0.00,4.20,8.10,7.20,5.30,1.73,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,15.46,21.10,0.00,4.00,7.80,4.00,10.00,17.37,10.00,13.66,1.40,0.00,16.98,44.05,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,23.54,7.50,10.24,3.50,10.80,8.23,4.10,2.40,8.41,12.30,18.90,0.00,0.00,0.00,1.00,39.09,60.33,0.82,0.96,0.00,70.77,17.30,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
5.00,0.00,13.02,0.00,0.00,4.20,8.10,7.20,5.30,1.73,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,16.78,20.67,0.00,4.00,7.80,4.00,10.00,17.37,10.00,13.66,1.40,0.00,16.19,41.98,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,21.35,7.50,10.24,3.50,10.80,8.23,4.10,2.40,7.89,11.97,18.90,0.00,0.00,0.00,1.00,37.45,58.58,0.79,0.90,0.00,69.53,14.51,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
6.00,0.00,13.46,0.00,0.00,4.20,8.10,7.20,5.30,1.73,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,18.14,20.21,0.00,4.00,7.80,4.00,10.00,17.37,10.00,13.66,1.40,0.00,15.40,39.93,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,19.56,7.50,10.24,3.50,10.80,8.23,4.10,2.40,7.37,11.59,18.90,0.00,0.00,0.00,1.00,35.90,56.54,0.75,0.83,0.00,69.06,11.76,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
7.00,0.00,14.20,0.00,0.00,4.20,8.10,7.20,5.30,1.73,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,18.83,20.84,0.00,4.00,7.80,4.00,10.00,17.37,10.00,13.66,1.40,0.00,15.43,40.04,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,16.45,7.50,10.24,3.50,10.80,8.23,4.10,2.40,7.58,11.71,18.90,0.00,0.00,0.00,1.00,35.00,54.72,0.69,0.78,0.00,69.57,10.32,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
8.00,0.00,15.91,0.00,0.00,4.20,8.10,7.20,5.30,1.73,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,19.31,21.83,0.00,4.00,7.80,4.00,10.00,17.37,10.00,13.66,1.40,0.00,15.74,40.88,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,12.91,7.50,10.24,3.50,10.80,8.23,4.10,2.40,8.02,11.99,18.90,0.00,0.00,0.00,1.00,34.31,52.96,0.62,0.73,0.00,70.41,9.33,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
9.00,0.00,16.40,0.00,0.00,4.20,8.10,7.20,5.30,1.73,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,19.19,22.82,0.00,4.00,7.80,4.00,10.00,17.37,10.00,13.66,1.40,0.00,15.45,39.47,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,12.64,7.50,10.24,3.50,10.80,8.23,4.10,2.40,8.34,12.17,18.90,0.00,0.00,0.00,1.00,34.76,52.46,0.58,0.73,0.00,69.90,9.48,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
10.00,0.00,16.47,0.00,0.00,4.20,8.10,7.20,5.30,1.73,0.00,2.50,0.00,0.02,0.00,10.73,0.00,5.60,18.87,23.81,0.00,4.00,7.80,4.00,10.00,17.37,10.00,13.66,1.40,0.00,14.98,37.32,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,13.46,7.50,10.24,3.50,10.80,8.23,4.10,2.40,8.60,12.33,18.90,0.00,0.00,0.00,1.00,35.59,52.37,0.57,0.74,0.00,68.94,10.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,1.00
