"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,13.63,24.51,14.08,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,11.97,14.20,8.00,7.60,15.44,18.31,5.36,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,11.49,12.73,39.75,3.25,25.18,10.00,18.46,121.00,0.00,29.09,0.60,10.69,10.69,11.66,0.00,10.98,10.00,11.66,5.00,10.70,0.00,12.15,1.10,14.06,15.28,18.95,1.10,1.37,41.71,47.23,4.85,3.16,87.12,54.25,20.82,0.30,2.08,63.76,206.90,11.00,166.93,17.50,0.37,39.45,86.06
2.00,14.74,23.67,14.91,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,12.36,14.41,8.00,7.60,15.14,10.00,5.37,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,11.66,14.31,43.56,3.25,25.08,10.00,18.46,120.00,0.00,29.46,0.60,10.69,10.69,11.66,0.00,14.43,10.00,11.66,5.00,10.70,0.00,12.15,1.10,13.69,14.51,18.95,1.12,1.37,42.58,47.22,5.16,3.31,86.40,58.18,28.77,0.30,2.04,64.94,207.64,11.00,166.65,17.50,0.39,41.00,85.99
3.00,14.95,23.62,15.04,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,12.46,14.39,8.00,7.60,15.86,11.00,5.44,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,11.66,14.09,45.67,3.25,24.77,10.00,18.46,119.00,0.00,29.82,0.60,10.69,10.69,11.66,0.00,18.87,10.00,11.66,5.00,10.70,0.00,12.15,1.10,14.55,14.96,18.95,1.11,1.37,56.98,60.55,6.61,3.93,85.68,58.61,36.73,0.40,2.00,65.35,207.85,11.00,165.62,17.50,0.41,42.56,85.21
4.00,15.11,23.79,15.12,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,13.49,14.41,8.00,7.60,16.38,12.00,5.41,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,11.72,14.28,47.62,3.25,24.62,10.00,18.46,119.00,0.00,29.43,0.60,10.69,10.69,11.66,0.00,25.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,13.95,14.75,18.95,1.13,1.37,57.65,62.13,7.05,4.24,85.68,61.38,47.00,0.40,2.00,66.00,209.13,11.00,164.72,17.50,0.41,41.29,84.44
5.00,14.96,24.08,14.93,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,13.26,14.41,8.00,7.60,19.60,13.55,5.40,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,11.78,15.07,49.75,3.25,24.35,10.00,18.46,120.00,0.00,29.15,0.60,10.69,10.69,11.66,0.00,33.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,13.67,14.39,18.95,1.12,1.37,74.37,72.58,8.96,5.37,86.40,62.04,56.00,0.40,1.96,65.87,210.30,11.00,164.49,17.50,0.41,40.03,84.12
6.00,14.16,24.00,14.27,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,13.28,14.53,8.00,7.60,19.03,16.70,5.40,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,11.92,15.59,52.25,3.25,24.40,10.00,18.46,121.00,0.00,29.22,0.60,10.69,10.69,11.66,0.00,42.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,14.21,14.48,18.95,1.12,1.37,74.82,74.08,9.16,5.88,87.12,65.26,65.00,0.40,1.92,65.55,211.89,11.00,164.68,17.50,0.39,40.05,84.12
7.00,13.76,24.34,13.61,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,12.84,14.76,8.00,7.60,18.64,22.80,5.41,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,12.08,16.22,54.78,3.25,24.23,10.00,18.46,122.00,0.00,29.51,0.60,10.69,10.69,11.66,0.00,53.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,13.38,14.47,18.95,1.12,1.37,84.11,80.15,10.37,6.86,87.84,66.83,76.00,0.30,1.96,65.09,212.83,11.00,166.45,17.50,0.37,40.07,85.04
8.00,12.17,23.56,12.29,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,13.17,14.84,8.00,7.60,19.00,31.90,5.76,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,12.14,16.54,57.19,3.25,24.32,10.00,18.46,122.00,0.00,29.63,0.60,10.69,10.69,11.66,0.00,66.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,13.13,14.19,18.95,0.94,1.37,83.70,80.64,10.86,6.78,87.84,69.84,88.00,0.20,1.96,64.51,215.03,11.00,168.80,17.50,0.34,39.99,86.45
9.00,11.43,22.83,11.32,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,12.34,14.89,8.00,7.60,19.32,45.04,6.41,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,12.16,16.84,59.29,3.25,24.07,10.00,18.46,122.00,0.00,29.68,0.60,10.69,10.69,11.66,0.00,77.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,11.46,13.21,18.95,0.91,1.37,83.61,81.38,10.88,6.62,87.84,70.56,99.00,0.20,2.00,63.01,214.80,11.00,169.44,17.50,0.32,39.92,87.37
10.00,8.93,23.83,9.15,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,11.58,14.61,8.00,7.60,19.56,47.36,6.69,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,11.90,17.82,61.28,3.25,24.16,10.00,18.46,122.00,0.00,27.06,0.60,10.69,10.69,11.66,0.00,86.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,11.50,13.08,18.95,0.86,1.36,83.29,81.69,11.04,6.72,87.84,72.17,108.00,0.10,2.04,59.94,209.62,11.00,166.38,17.50,0.27,31.72,85.95
