"ETAPA \ BARRA","AGUAYTIA 220","BALNEARIO 220","BALNEARIOS 60 A","CALLAHUANCA 220","CALLAHUANCA 60","CARHUAMAYO 220","CARHUAMAYO NUEVA 138","CARHUAQUERO 220","CHAVARRIA 220 A","CHICLAYO OESTE 220","CHIMBOTE 220","GUADALUPE 220","HUACHIPA 60","HUACHO 220","HUANCAVELICA 220","HUAYUCACHI 220","ICA 220","INDEPENDENCIA 220","MARCONA220","MOYOPAMPA 60","OROYA NUEVA 220","OROYA NUEVA 138","OROYA NUEVA 50","PACHACHACA 220","PARAGSHA2 220","PARAGSHA 138","PARAGSHA 50","PARAMONGA NUEVA 220","PIURA OESTE 220","SAN JUAN 220","SANTA ROSA 220 A","SANTA ROSA EDS 60","TALARA 220","TINGO MARIA 138","TINGO MARIA 220","TRUJILLO 220","VENTANILLA 220","VIZCARRA 220","ZAPALLAL 220","AGUAYTIA 138","PUCALLPA 138","HUALLANCA 138","CHIMBOTE 138","PUCALLPA 60","ZORRITOS 220","ABANCAY NUEVA 138","ARICOTA138","ARICOTA II 66","CAMPO ARMINO 220","AYAVIRI138","AZANGARO 138","CACHIMAYO 138","CALLALLI 138","CERRO VERDE 138","COMBAPATA 138","DOLORESPATA 138","DESIERTO220","JULIACA 138","MACHUPICCHU 138","MOLLENDO 138","MOQUEGUA 220","MOQUEGUA 138","PUNO 220","PUNO 138","SANTUARIO 138","SOCABAYA 220","SOCABAYA 138","ILO 138","LOS HEROES 220 A","LOS HEROES 66","TINTAYA 138","TOMASIRI 66","REPARTICION 138","ILO2 220","COTARUSE 220","CHILCA REP 220","CANTERA 220","PIURA OESTE 60","LA NINA 220","CONOCOCHA 220","HUINCO 220","INDEPENDENCIA 60","CHILLON 220","CHILLON 60","CHAVARRIA 60 A","CHAVARRIA 60 B","BARSI 60","BARSI 220","OQUENDO 60","CAJAMARCA 220","PLANICIE 220 A","CARABAYLLO 220","CARABAYLLO 500","CHILCA CTM 500","CHILCA CTM 220 A","KIMAN AYLLU 138","KIMAN AYLLU 220","PARAMONGA EXISTENTE 138","MACHALA 200","CHIMBOTE 500","TRUJILLO 500","HUARANGAL 60","POMACOCHA 220","PIEDRA BLANCA 138","POROMA 220","POROMA500","OCONA 500","MONTALVO 500","MONTALVO 220","HUANZA 220","INDUSTRIALES 220 A","TINTAYA 220","LA NINA 500","INDUSTRIALES 60","CARHUAMAYO 50","CARIPA138","HUAMPANI 60","HUANUCO 138","REFINERIA ZINC 220","QUENCORO 138","ILO 3 220","MIRADOR 220","MIRADOR 60","ALTO PRADERA 220","ABANCAY NUEVA 220","LOMERA 220","REQUE 220","SAN JOSE 500","SANTA TERESA 220","SURIRAY 220","ASIA 220","CERRO DEL AGUILA 220","CHAGLLA 220","RAMADA 220","SANTA ROSA LDS 60","LOMERA 60","ZAPALLAL 60","MALVINAS 220","MALVINAS 60","ABANCAY 138","YAUPI 138","SANTA ISABEL 220","YANANGO 220","CHIMAY 220","ILO3 138","MATUCANA 220","COLCABAMBA 500","COLCABAMBA 220","YARABAMBA 500","YARABAMBA 220","BELAUNDE 220","BELAUNDE 138","CACLIC 220","INDUSTRIALES 220B","PLANICIE60","COBRIZAI 69","MOLLEPATA 60","MOLLEPATA220","CARAPONGO 500","CARAPONGO 220 A","SAN JOSE 220","MARCONA 60 A","SAN NICOLAS 60","CALLAHUANCA EDN 220","PUMIRI138","PUMIRI220","SAN MIGUEL 220","SAN MIGUEL 60","FELAM 220","MANCHAY 60","MANCHAY 220","SAN RAFAEL 138","SAN GABAN 138","MARCONA 60 B","ANGEL 138","PTO MALDONADO 138","MEDIO MUNDO 220","AUCAYACU 138","BELLAVISTA 138","TARAPOTO 138","PARINAS 220","PAMPA HONDA 220","ORCOTUNA 220","SAN ROMAN 138","SAN ROMAN 220","CHILOTA 220","MAZUCO 138","JESUS 138","CARHUAMAYO 138","CINCO MANANTIALES 138","OXIDOS CERRO 138","TOCACHE 138","JUANJUI 138","FRANCOISE 220","BOTIFLACA 138","MILL SITE 138","PLAZA TOQUEPALA 138","QUEBRADA HONDA 138","PANAMERICANA SOLAR 138","TOQUEPALA 138","ILO ELS 138","REFINERIA 138","LIXIVIACION 138","PUSHBACK 138","INTIPAMPA 138","PLANICIE 220 B","CHILCA CTM 220 B","CARAPONGO 220 B","CHILCA 1 220","DERIVACION 220","CHAVARRIA 220 B","DERIVACION 220  BARRA II","CAMPAS 220","CAMPAS 500","PLANICIE 500","NUEVA CHINCHA 220","CAHUACHI 220","VALLE DEL CHIRA 220","SANTA ROSA 220 B","ERSUR 220","FLAMENCO220","BARRA3HERMANAS","BARRAPTALOMITAS","PUERTO CHANCAY 220","CHAPARRAL 138","CHIRIBAMBA 220","BARRAPTALOMITAS2","YSHCAYUCRO 220","PAQUILLUSI 220","MIGUEL GRAU 500","MIGUEL GRAU 220","ALIPIO ROSALES 220","SUNNY","CUAJONE 138","SAN MARTIN 220","SAN LUIS 220","CERRO VERDE 220","PORTILLO 60"
1.0000,26.4555,24.5516,24.6051,24.2270,23.5646,24.1308,23.9776,26.7665,24.8322,27.3046,26.3866,27.1357,24.9582,24.8366,24.0143,23.9527,24.7401,24.7868,24.5331,24.3576,24.0979,23.6227,23.8366,24.1287,24.2657,24.6252,24.6888,25.0312,27.4758,24.5163,24.6377,24.6888,27.4903,26.3701,26.1663,26.7698,24.7804,25.3007,24.7216,26.5283,27.9766,25.5745,26.4773,28.1071,27.7569,25.0482,25.2009,25.1026,23.6205,25.3170,24.9811,24.6945,25.8899,25.0683,25.3592,24.7968,24.7871,25.2617,22.6111,24.2254,24.8930,24.9145,25.1587,25.1846,25.3324,25.1121,25.1455,25.4631,25.0447,25.1380,25.8942,25.2076,24.5631,24.8966,24.9813,24.1663,24.6402,27.5327,27.2049,25.1437,24.3121,24.9242,24.7885,24.8071,24.8685,24.9153,24.9158,24.8922,24.8663,26.8798,24.8031,24.6862,24.6520,24.3069,24.2285,25.8704,26.1302,24.9609,0.0000,26.3618,26.7070,24.8189,24.1898,26.1324,24.4729,24.4683,24.5158,24.8443,24.8373,24.3291,24.9397,25.7978,27.1912,25.1346,23.9790,23.4417,25.3528,25.8325,24.6078,24.7452,25.0712,24.8026,24.8454,24.4416,25.0650,24.8184,27.2480,24.5374,22.5987,22.6017,24.3820,23.7271,23.5562,26.4855,24.6904,24.9564,24.8461,24.8914,24.9445,25.1806,23.6726,23.8637,24.0733,23.8698,25.0679,24.0523,24.0490,23.8589,24.9579,25.0842,27.7595,27.7595,27.3580,24.6081,25.3276,23.4926,24.4832,24.2128,24.5331,24.5264,24.5037,0.0000,25.0317,24.2298,24.9918,25.1071,24.5507,24.5199,27.3179,25.0615,24.8124,24.3631,23.1404,24.6108,23.1669,25.8212,24.9629,26.9012,29.1061,29.3849,27.5258,26.6019,23.9779,25.2036,25.1724,25.0325,24.0645,25.2830,24.0109,24.5748,24.6257,28.0161,28.9561,24.3449,25.2500,25.3448,25.3524,25.2621,24.9566,25.3410,25.3886,25.5048,25.3546,25.3438,24.8185,24.8031,24.2291,24.5267,0.0000,24.4257,24.8343,24.4257,24.1440,24.1988,24.5747,24.8605,24.5476,27.6295,24.6374,24.4110,24.4715,24.4298,24.2386,24.7642,23.9553,24.3198,24.2386,24.5358,24.4630,27.2654,27.3273,27.7201,24.4975,25.1955,24.4740,25.3281,25.2104,24.7395
2.0000,26.5038,24.5990,24.6544,24.2581,23.5852,24.1671,24.0196,26.7665,24.9061,27.3648,26.4302,27.2142,25.0063,24.8883,24.0228,23.9625,24.7496,24.8007,24.5157,24.3952,24.1327,23.6705,23.8798,24.1592,24.3012,24.6502,24.7091,25.0793,27.5282,24.5626,24.6842,24.7368,27.5412,26.4103,26.2084,26.8243,24.8503,25.3347,24.7782,26.5783,28.0609,25.5745,26.5190,28.1945,27.8136,25.0526,25.1814,25.0823,23.6267,25.2999,24.9663,24.7151,25.8750,25.0451,25.3660,24.8211,24.8327,25.2485,22.6368,24.1632,24.8797,24.9003,25.1453,25.1714,25.3191,25.0984,25.1307,25.4466,25.0320,25.1267,25.8763,25.1978,24.5117,24.8831,24.9804,24.2092,24.6696,27.5867,27.2586,25.1768,24.3382,24.9368,24.8586,24.8740,24.9476,24.9985,25.0160,24.9745,24.9420,26.8739,24.8516,24.7398,24.7003,24.3482,24.2703,25.8756,26.1375,25.0074,0.0000,26.4083,26.7588,24.8741,24.2210,26.1734,24.4663,24.4649,24.5075,24.8321,24.8248,24.3506,24.9899,25.7798,27.2444,25.1873,24.0413,23.4933,25.4145,25.8752,24.6584,24.7721,25.0538,24.8634,24.9028,24.4889,25.0676,24.8740,27.3109,24.5269,22.6243,22.6273,24.4212,23.7271,23.5906,26.4870,24.7377,25.0191,24.9136,24.9669,25.0096,25.1844,23.7097,23.9002,24.0996,23.8959,25.0505,24.0667,24.0605,23.8674,24.9459,25.0708,27.7076,27.7076,27.3280,24.6546,25.3798,23.4823,24.4999,24.2226,24.5777,24.5712,24.4932,0.0000,24.9830,24.2609,24.9769,25.0922,24.5957,24.5653,27.3738,25.1117,24.8609,24.3472,23.1404,24.5898,23.1661,25.8544,25.0131,26.9338,29.0536,29.2235,27.5757,26.6013,23.9893,25.1901,25.1587,25.0191,24.0758,25.2697,24.0544,24.6077,24.6509,28.0250,28.9148,24.3837,25.2263,25.3249,25.3324,25.2365,24.9376,25.3211,25.3716,25.4880,25.3346,25.3238,24.7969,24.8516,24.2709,24.5715,0.0000,24.4220,24.9085,24.4219,24.1701,24.2256,24.6208,24.9059,24.5315,27.6716,24.6839,24.3848,24.4644,24.4018,24.2324,24.8190,23.8925,24.3304,24.2324,24.5706,24.4485,27.3184,27.3800,27.7757,24.4870,25.1758,24.4634,25.3143,25.1961,24.7865
3.0000,26.4706,24.6524,24.7088,24.2971,23.6199,24.1573,24.0124,26.8271,24.9185,27.4592,26.5139,27.3094,25.0613,24.7093,24.0170,23.9637,24.6870,24.7743,24.4875,24.4459,24.1452,23.6798,23.8912,24.1791,24.2827,24.6284,24.6868,24.9516,27.6436,24.6154,24.7381,24.7931,27.6716,26.3772,26.1733,26.9196,24.8503,25.2835,24.7829,26.5456,28.0381,25.5745,26.6010,28.1726,27.9715,25.0364,25.3755,25.2867,23.6276,25.2931,24.9610,24.7236,25.8625,25.0348,25.3682,24.8327,24.8974,25.2453,22.6456,24.1426,24.8722,24.8842,25.1400,25.1660,25.3096,25.0906,25.1226,25.4617,25.0183,25.0959,25.8679,25.2210,24.4940,24.8759,24.9558,24.2603,24.6832,27.7042,27.3601,25.1112,24.5109,24.9122,24.8588,24.8771,24.9622,25.0149,25.0307,24.9886,24.9519,26.9290,24.8879,24.7527,24.7273,24.3881,24.3140,25.8873,26.1585,24.8814,0.0000,26.4966,26.8521,24.8807,24.2419,26.1438,24.4556,24.4582,24.5010,24.8246,24.8174,24.3599,25.0278,25.7719,27.3477,25.2275,24.0378,23.4940,25.4562,25.8521,24.7032,24.7835,25.1048,24.8783,24.9151,24.5371,25.0494,24.7765,27.4054,24.5205,22.6331,22.6361,24.4599,23.7271,23.5727,26.5241,24.7925,24.9167,24.9196,24.9817,25.0250,25.1685,23.7019,23.8913,24.1148,23.9051,25.1156,24.1027,24.0670,23.8712,24.9380,25.0630,27.8121,27.8121,27.4114,24.7083,25.4211,23.4944,24.4917,24.2176,24.6098,24.6240,24.4869,0.0000,24.9565,24.3003,24.9715,25.0867,24.6486,24.6180,27.4649,25.1500,24.8974,24.3386,23.1404,24.5596,23.1656,25.9039,24.8621,26.9090,29.0829,29.4050,27.7053,26.6438,23.9918,25.1859,25.1538,25.0121,24.0774,25.2617,24.0474,24.5926,24.6294,28.0231,28.9394,24.3633,25.2644,25.5229,25.5260,25.3712,25.0025,25.5179,25.4064,25.5030,25.5296,25.4968,24.5724,24.8879,24.3147,24.6243,0.0000,24.2883,24.9208,24.2882,24.1865,24.2428,24.6545,24.9731,24.4706,27.7910,24.7379,24.3559,24.4532,24.3702,24.0429,24.7563,23.8711,24.3165,24.0429,24.5378,24.4431,27.4246,27.4893,27.9290,24.4808,25.2025,24.4572,25.3058,25.1886,24.8381
4.0000,26.4924,24.5723,24.6276,24.2438,23.5675,24.1552,24.0064,26.8401,24.9061,27.4296,26.4680,27.2668,24.9823,24.9743,23.9811,23.9457,24.6028,24.6925,24.4218,24.3851,24.1158,23.6468,23.8592,24.1421,24.2912,24.6410,24.7001,25.1365,27.5960,24.5356,24.6695,24.7223,27.6177,26.4114,26.2050,26.8646,24.8503,25.3387,24.7790,26.5647,28.0020,25.5745,26.5609,28.1315,27.9082,25.0066,25.3395,25.2550,23.6086,25.2615,24.9277,24.7048,25.8264,24.9843,25.3489,24.8160,24.7828,25.2047,22.6326,24.0652,24.8287,24.8424,25.1007,25.1262,25.2666,25.0457,25.0762,25.4182,24.9678,25.0390,25.8432,25.1805,24.4236,24.8324,24.9263,24.1663,24.5867,27.6571,27.3139,25.1910,24.3465,24.8232,24.8587,24.8743,24.9470,24.9977,25.0184,24.9768,24.9418,26.9576,24.8409,24.7372,24.6906,24.3267,24.2414,25.8916,26.1803,25.0659,0.0000,26.4459,26.8005,24.8751,24.2028,26.1747,24.3988,24.4031,24.4519,24.7801,24.7732,24.3438,24.9811,25.7415,27.3002,25.1804,24.0261,23.4652,25.3500,25.8767,24.6510,24.7673,25.0624,24.8635,24.9056,24.4530,25.0206,24.9220,27.3737,24.4743,22.6202,22.6232,24.3655,23.7271,23.5809,26.5517,24.7242,25.0689,24.9146,24.9696,25.0149,25.1384,23.6988,23.8888,24.0842,23.8805,25.0729,24.0495,24.0433,23.8515,24.8929,25.0179,27.8907,27.8907,27.4664,24.6370,25.3694,23.4598,24.4649,24.1842,24.5653,24.5619,24.4408,0.0000,24.8946,24.2466,24.9380,25.0527,24.5857,24.5524,27.4225,25.1025,24.8504,24.3163,23.1404,24.4944,23.1645,25.9468,25.0826,26.9432,29.1090,29.6527,27.6514,26.6723,23.9741,25.1461,25.1155,24.9710,24.0967,25.2164,24.0407,24.5961,24.6416,28.0547,28.9673,24.3674,25.2328,25.4850,25.4879,25.3292,24.9597,25.4800,25.3625,25.4596,25.4915,25.4594,24.5382,24.8409,24.2420,24.5622,0.0000,24.2021,24.9086,24.2021,24.1548,24.2106,24.6069,24.8539,24.3975,27.7422,24.6693,24.2843,24.3956,24.3006,23.9520,24.8510,23.7951,24.2626,23.9520,24.5679,24.4100,27.3772,27.4417,27.8672,24.4348,25.1692,24.4109,25.2606,25.1440,24.7626
5.0000,26.2926,24.5615,24.6179,24.2238,23.5562,24.0796,23.9326,28.5080,24.8399,29.2669,28.2364,29.0939,24.9281,24.8042,23.9504,23.9359,24.4933,24.6211,24.3496,24.3488,24.0824,23.6175,23.8285,24.1222,24.2025,24.5502,24.6111,24.9840,29.6004,24.5245,24.6438,24.6980,29.7578,26.2219,26.0220,28.6845,24.7865,25.1924,24.7221,26.3606,27.7109,27.0990,28.3241,27.8325,30.0618,24.9524,25.2511,25.1651,23.5971,25.1928,24.8622,24.6167,25.7455,24.9107,25.2505,24.7223,24.7625,25.1208,22.5486,24.0031,24.7522,24.7650,25.0219,25.0461,25.1939,24.9716,25.0015,25.3029,24.8911,24.9636,25.7706,25.1000,24.3554,24.7560,24.8894,24.1663,24.5473,29.6681,29.2224,25.0335,24.3065,24.7497,24.7947,24.8159,24.8749,24.9205,24.9319,24.9055,24.8730,28.5931,24.8070,24.6868,24.6536,24.2965,24.2216,27.4388,27.7356,24.9138,0.0000,28.2233,28.6191,24.8198,24.1807,26.0027,24.3381,24.3457,24.3856,24.7061,24.6979,24.3311,24.9475,25.6691,29.2157,25.1477,23.9359,23.4272,25.2770,25.7379,24.6091,24.6707,24.9725,24.8061,24.8432,24.4442,24.9703,24.8006,29.2074,24.4041,22.5362,22.5392,24.3521,23.7271,23.4948,28.1419,24.6985,24.9380,24.8515,24.9043,24.9622,25.0808,23.6205,23.8122,24.1170,24.0179,24.9822,24.0492,24.0333,23.8419,24.8203,24.9441,29.5549,29.5549,29.1171,24.6147,25.3285,23.4890,24.3987,24.1429,24.5340,24.5262,24.3706,0.0000,24.8339,24.2267,24.8719,24.9815,24.5490,24.5116,29.3051,25.0661,24.8164,24.2812,23.1404,24.4241,23.1627,25.8001,24.9223,26.7464,28.8766,31.4091,29.7804,28.2750,23.9638,25.0650,25.0375,24.8931,24.0627,25.1423,23.9657,24.5139,24.5510,27.8487,28.7385,24.2793,25.1482,25.3970,25.3998,25.2434,24.8691,25.3920,25.2276,25.3443,25.4034,25.3714,24.4683,24.8070,24.2223,24.5265,0.0000,24.0242,24.8421,24.0242,24.1644,24.2107,24.5728,24.8302,24.2945,29.8145,24.6435,24.2110,24.3342,24.2230,23.7191,24.7526,23.7312,24.2158,23.7192,24.4583,24.3406,29.3148,29.4014,30.0169,24.3646,25.0840,24.3407,25.1823,25.0678,24.7205
6.0000,26.3922,24.5992,24.6555,24.2489,23.5691,24.1279,23.9787,26.7665,24.9067,27.3916,26.4610,27.2251,24.9535,24.9521,23.9467,23.9377,24.4806,24.6194,24.3216,24.3676,24.1138,23.6484,23.8598,24.1489,24.2574,24.6036,24.6640,25.1090,27.6803,24.5625,24.6808,24.7337,27.7915,26.3184,26.1169,26.8619,24.8503,25.2833,24.7768,26.4614,27.8354,25.5745,26.5408,27.9592,28.0729,24.8977,25.1880,25.1023,23.5987,25.1516,24.8269,24.5049,25.6991,24.8832,25.1651,24.6055,24.7979,25.0733,22.4422,23.9886,24.7145,24.7267,24.9784,25.0010,25.1547,24.9402,24.9703,25.2524,24.8477,24.9182,25.7243,25.0325,24.3419,24.7184,24.8562,24.2086,24.5718,27.7426,27.3449,25.1373,24.3509,24.7458,24.8585,24.8725,24.9498,25.0015,25.0184,24.9767,24.9430,26.8516,24.8409,24.7365,24.6954,24.3312,24.2590,25.8425,26.0769,25.0395,0.0000,26.4417,26.8022,24.8662,24.2087,26.0874,24.3173,24.3288,24.3587,24.6712,24.6615,24.3409,24.9802,25.6246,27.3379,25.1779,23.9793,23.4569,25.2460,25.8001,24.6547,24.5536,24.9243,24.8618,24.9012,24.4773,24.9203,24.9040,27.3351,24.3725,22.4299,22.4328,24.3879,23.7271,23.5482,26.4426,24.7346,25.0315,24.9112,24.9689,25.0142,25.0236,23.6677,23.8600,24.1418,24.0483,24.9334,24.0576,24.0407,23.8465,24.7882,24.9128,27.7336,27.7336,27.3313,24.6520,25.3539,23.5095,24.3632,24.1267,24.5727,24.5664,24.3389,0.0000,24.7821,24.2517,24.8359,24.9412,24.5886,24.5528,27.4217,25.0953,24.8501,24.2714,23.1404,24.3946,23.1622,25.5460,25.0572,26.8437,28.9854,29.4248,27.8160,26.5629,23.9668,25.0195,24.9938,24.8539,23.9531,25.1074,24.0109,24.5621,24.6042,27.9454,28.8447,24.3315,25.0962,25.3331,25.3361,25.1836,24.8194,25.3283,25.1745,25.2935,25.3396,25.3083,24.4301,24.8409,24.2596,24.5667,0.0000,23.9976,24.9091,23.9975,24.1876,24.2338,24.6104,24.8636,24.2614,27.8683,24.6805,24.1761,24.3126,24.1894,23.6878,24.8415,23.7201,24.2129,23.6879,24.5281,24.3014,27.4262,27.5031,28.0319,24.3329,25.0356,24.3088,25.1554,25.0380,24.7375
7.0000,26.3867,24.5722,24.6280,24.2235,23.5593,24.1096,23.9658,26.7665,24.8609,27.3255,26.4062,27.1445,24.9151,24.8213,23.9161,23.9167,24.3874,24.5527,24.2258,24.3676,24.0934,23.6304,23.8416,24.1263,24.2375,24.5823,24.6382,25.0081,27.6157,24.5362,24.6452,24.6978,27.7232,26.2983,26.1005,26.7993,24.8038,25.2476,24.7265,26.4587,27.8910,25.5745,26.4835,28.0201,28.0030,24.8282,25.0582,24.9689,23.5816,25.0894,24.7715,24.3827,25.6274,24.8082,25.0624,24.4779,24.7805,25.0033,22.3277,23.9618,24.6219,24.6325,24.9042,24.9253,25.0766,24.8562,24.8879,25.1508,24.7590,24.8356,25.6477,24.9445,24.2989,24.6258,24.8060,24.1907,24.5288,27.6787,27.2814,25.0891,24.3150,24.6763,24.8120,24.8264,24.9052,24.9577,24.9708,24.9289,24.8982,26.8346,24.7915,24.6887,24.6515,24.2902,24.2261,25.8283,26.0406,24.9374,0.0000,26.3867,26.7419,24.8154,24.1862,26.0651,24.2365,24.2527,24.2748,24.5821,24.5703,24.3304,24.9292,25.5488,27.2746,25.1265,23.9888,23.4380,25.2172,25.7727,24.6154,24.4264,24.8195,24.8124,24.8486,24.4647,24.8562,24.8090,27.2669,24.2851,22.3154,22.3184,24.3610,23.7271,23.5288,26.4153,24.6978,24.9348,24.8638,24.9200,24.9637,24.9541,23.6532,23.8434,24.1104,24.0171,24.8276,24.0423,24.0138,23.8258,24.7029,24.8286,27.7159,27.7159,27.3125,24.6187,25.2840,23.4962,24.3234,24.0926,24.5317,24.5288,24.2514,0.0000,24.6607,24.2262,24.7791,24.8768,24.5509,24.5169,27.3565,25.0342,24.8005,24.2565,23.1404,24.2942,23.1615,25.3060,24.9432,26.8242,28.9564,29.4175,27.7478,26.5386,23.9473,24.9476,24.9229,24.7702,23.8293,25.0262,23.9998,24.5458,24.5831,27.9317,28.8184,24.3178,24.9838,25.2026,25.2059,25.0654,24.7124,25.1980,25.0715,25.1918,25.2093,25.1713,24.3357,24.7915,24.2267,24.5291,0.0000,23.8587,24.8633,23.8586,24.1554,24.2013,24.5665,24.8476,24.1538,27.7984,24.6450,24.0773,24.2309,24.0879,23.5180,24.7617,23.6865,24.1681,23.5181,24.4996,24.2386,27.3625,27.4392,27.9622,24.2454,24.9219,24.2212,25.0683,24.9525,24.7137
8.0000,26.4412,24.5390,24.5930,24.2188,23.5602,24.1288,23.9817,26.7665,24.8579,27.2935,26.3827,27.0939,24.9158,24.9256,23.9134,23.9146,24.3695,24.5354,24.1999,24.3439,24.0956,23.6332,23.8430,24.1228,24.2629,24.6141,24.6701,25.0868,27.6021,24.5034,24.6270,24.6790,27.7428,26.3504,26.1515,26.7706,24.8023,25.2907,24.7293,26.5141,27.9627,25.5745,26.4622,28.0932,28.0206,24.8302,25.0449,24.9562,23.5783,25.0851,24.7634,24.3837,25.6308,24.8129,25.0594,24.4771,24.7510,25.0011,22.3284,24.0031,24.6114,24.6236,24.8991,24.9204,25.0723,24.8499,24.8832,25.1447,24.7459,24.8202,25.6442,24.9088,24.3406,24.6153,24.8022,24.1467,24.5010,27.6635,27.2591,25.1370,24.3046,24.6607,24.8105,24.8251,24.8997,24.9505,24.9698,24.9269,24.8936,26.8400,24.7823,24.6880,24.6442,24.2739,24.2001,25.8317,26.0489,25.0148,0.0000,26.3606,26.7154,24.8192,24.1801,26.1135,24.2105,24.2287,24.2558,24.5710,24.5591,24.3301,24.9202,25.5447,27.2535,25.1171,24.0058,23.4520,25.2328,25.8151,24.6075,24.4250,24.8092,24.8113,24.8494,24.4276,24.8573,24.8715,27.2319,24.2684,22.3161,22.3191,24.3228,23.7271,23.5535,26.4229,24.6797,25.0124,24.8635,24.9182,24.9610,24.9596,23.6716,23.8621,24.1031,24.0098,24.8163,24.0423,24.0061,23.8205,24.6935,24.8217,27.7304,27.7304,27.3226,24.5969,25.2861,23.4678,24.3519,24.1014,24.5222,24.5196,24.2344,0.0000,24.6697,24.2216,24.7713,24.8711,24.5422,24.5093,27.3288,25.0305,24.7913,24.2469,23.1404,24.2717,23.1610,25.3543,25.0339,26.8787,29.0182,29.4634,27.7638,26.5457,23.9455,24.9439,24.9182,24.7628,23.8454,25.0213,24.0164,24.5703,24.6147,27.9862,28.8794,24.3458,24.9868,25.1904,25.1922,25.0545,24.7006,25.1858,25.0645,25.1856,25.1960,25.1724,24.3267,24.7823,24.2007,24.5199,0.0000,23.8375,24.8602,23.8375,24.1477,24.1931,24.5556,24.8208,24.1296,27.7959,24.6268,24.0450,24.2038,24.0569,23.4963,24.8017,23.7316,24.1597,23.4963,24.5319,24.2331,27.3433,27.4220,27.9796,24.2282,24.9271,24.2039,25.0652,24.9482,24.7031
9.0000,26.4395,24.5988,24.6522,24.2724,23.6228,24.1256,23.9839,26.7665,24.9123,27.2919,26.3835,27.0680,25.0161,24.6955,23.9344,23.9516,24.3939,24.5619,24.2211,24.4019,24.1099,23.6217,23.8379,24.1515,24.2520,24.6055,24.6625,24.9274,27.6054,24.5628,24.6995,24.7561,27.7402,26.3477,26.1429,26.7743,24.8503,25.2520,24.7657,26.5141,27.9985,25.5745,26.4575,28.1323,28.0200,24.9197,24.9019,24.8013,23.5968,25.1371,24.8148,24.5368,25.6796,24.8703,25.1747,24.6367,24.8070,25.0591,22.4744,24.1290,24.6516,24.6709,24.9518,24.9736,25.1243,24.8939,24.9296,25.1591,24.7988,24.8939,25.6961,24.9327,24.4385,24.6556,24.8677,24.1974,24.5391,27.6673,27.2619,25.0792,24.4658,24.6838,24.8588,24.8776,24.9573,25.0107,25.0226,24.9807,24.9502,26.8215,24.8450,24.7316,24.6948,24.3339,24.2567,25.8182,26.0190,24.8554,0.0000,26.3665,26.7188,24.8644,24.2102,26.1135,24.2341,24.2551,24.2888,24.6115,24.5990,24.3989,24.9864,25.5971,27.2563,25.1885,24.0055,23.4477,25.4039,25.8204,24.6771,24.5854,24.7964,24.8605,24.8966,24.4596,24.9413,24.7569,27.2264,24.3048,22.4620,22.4650,24.3691,23.7271,23.5429,26.3991,24.7539,24.8808,24.9144,24.9713,25.0168,25.0514,23.6705,23.8598,24.1336,24.0345,24.7908,24.0814,24.0254,23.8377,24.7354,24.8652,27.6705,27.6705,27.2830,24.6662,25.3619,23.5013,24.3688,24.1227,24.5757,24.5929,24.2705,0.0000,24.6932,24.2757,24.8227,24.9240,24.6170,24.5846,27.3315,25.0988,24.8544,24.2818,23.1404,24.2944,23.1627,25.5938,24.8423,26.8882,29.0924,29.4225,27.7618,26.5237,23.9872,24.9991,24.9722,24.8091,23.9464,25.0718,24.0180,24.5667,24.6063,28.0228,28.9475,24.3334,24.9882,25.0445,25.0504,24.9701,24.6750,25.0410,25.0640,25.2001,25.0529,25.0481,24.5582,24.8450,24.2574,24.5932,0.0000,23.8599,24.9147,23.8598,24.1800,24.2266,24.6126,24.8773,24.1529,27.7982,24.6992,24.0644,24.2264,24.0733,23.5173,24.7403,23.8476,24.1829,23.5174,24.5067,24.2846,27.3462,27.4251,27.9788,24.2643,24.9380,24.2400,25.1084,24.9918,24.7950
