"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,72.37,30.22,67.73,600.01,196.91,3.01,0.00,110.64,19.36,3.98,22.53,10.04,70.00,0.00,4.24,165.35,113.35,114.95,44.45,36.54,246.00,26.01,1.74,6.88,88.00,115.36,6.39,9.00,16.26,10.21,3.80,230.47,230.21,0.00,66.28,0.00,66.51,185.79,198.88,185.86,3.77,0.00,73.16,49.75,47.50,43.09,0.00,23.78,23.78,87.88,88.04,110.50,33.11
2.00,72.37,30.22,67.73,600.01,196.91,3.01,0.00,101.54,19.36,3.98,22.53,10.04,70.00,0.00,4.24,165.35,113.35,103.97,44.45,36.54,246.00,26.01,1.74,6.88,88.00,115.36,6.39,9.00,16.26,10.21,3.80,230.47,230.21,0.00,66.28,0.00,66.51,185.79,198.88,185.86,1.60,66.39,45.97,43.78,43.86,43.09,0.00,14.30,0.00,87.88,88.04,110.50,0.00
3.00,75.86,30.22,67.73,600.01,196.91,3.01,0.00,111.35,19.36,3.98,22.53,10.04,70.00,0.00,4.24,165.35,113.35,115.80,44.45,36.54,246.00,26.01,1.74,6.88,88.00,115.36,6.39,9.00,16.26,10.21,3.80,156.92,156.92,0.00,0.00,0.00,67.92,185.79,198.88,185.86,0.00,76.05,0.00,52.22,49.05,43.09,0.00,0.00,0.00,87.88,88.04,110.50,78.61
4.00,78.57,30.22,67.73,600.01,196.91,3.01,0.00,111.35,19.36,3.98,22.53,10.04,70.00,0.00,4.24,165.35,113.35,115.80,44.45,36.54,246.00,26.01,1.74,6.88,88.00,115.36,6.39,9.00,16.26,10.21,3.80,156.92,156.92,0.00,0.00,0.00,67.92,185.79,198.88,185.86,2.24,0.00,0.00,59.03,53.90,43.09,24.04,0.00,0.00,87.88,88.04,110.50,111.19
5.00,75.93,30.22,67.73,600.01,196.91,3.01,0.00,111.35,19.36,3.98,22.53,10.04,70.00,0.00,4.24,165.35,113.35,115.80,44.45,36.54,246.00,26.01,1.74,6.88,88.00,115.36,6.39,9.00,16.26,10.21,3.80,156.92,156.92,0.00,0.00,0.00,20.43,185.79,198.88,185.86,2.12,71.81,63.35,50.75,50.69,43.09,22.29,0.00,0.00,87.88,88.04,0.00,73.05
6.00,76.19,30.22,67.73,600.01,196.91,3.01,0.00,111.35,19.36,3.98,22.53,10.04,70.00,0.00,4.24,165.35,113.35,115.80,44.45,36.54,246.00,26.01,1.74,6.88,88.00,115.36,6.39,9.00,16.26,10.21,3.80,156.92,156.92,0.00,0.00,0.00,20.43,185.79,198.88,185.86,2.58,72.11,65.36,51.05,50.99,43.09,29.29,0.00,0.00,87.88,88.04,0.00,71.84
7.00,77.26,30.22,67.73,600.01,196.91,3.01,0.00,111.35,19.36,3.98,22.53,10.04,70.00,0.00,4.24,165.35,113.35,115.80,44.45,36.54,246.00,26.01,1.74,6.88,88.00,115.36,6.39,9.00,16.26,10.21,3.80,156.92,156.92,0.00,0.00,0.00,67.92,185.79,198.88,185.86,2.84,76.05,0.00,54.40,50.50,43.09,0.00,16.64,16.64,87.88,88.04,110.50,80.68
8.00,77.29,30.22,67.73,600.01,196.91,3.01,0.00,111.35,19.36,3.98,22.53,10.04,70.00,0.00,4.24,165.35,113.35,115.80,44.45,36.54,246.00,26.01,1.74,6.88,88.00,115.36,6.39,9.00,16.26,10.21,3.80,156.92,156.92,0.00,0.00,0.00,67.92,185.79,198.88,185.86,0.00,76.05,73.16,54.40,50.50,43.09,0.00,0.00,0.00,87.88,88.04,110.50,79.18
9.00,76.83,30.22,67.73,600.01,196.91,3.01,0.00,107.42,19.36,3.98,22.53,10.04,70.00,0.00,4.24,165.35,113.35,111.07,44.45,36.54,246.00,15.00,1.74,6.88,88.00,16.34,6.39,9.00,0.00,10.21,0.00,230.47,230.21,0.00,0.00,0.00,67.92,185.79,198.88,185.86,0.00,76.05,73.16,53.70,50.03,43.09,0.00,0.00,0.00,0.00,88.04,110.50,111.19
10.00,74.91,30.22,67.73,600.01,196.91,3.01,0.00,102.44,19.36,3.98,22.53,10.04,70.00,0.00,4.24,165.35,113.35,105.06,44.45,36.54,246.00,15.00,1.74,6.88,88.00,16.34,6.39,9.00,0.00,10.21,0.00,230.47,230.21,0.00,66.28,0.00,66.51,185.79,198.88,185.86,0.00,76.05,73.16,50.75,48.12,43.09,0.00,0.00,0.00,67.38,67.49,110.50,111.19
