"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.76,0.00,14.00,4.20,6.00,11.47,19.14,3.71,0.40,3.10,16.00,0.00,0.00,17.49,0.00,8.00,4.02,12.60,8.10,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,20.60,78.70,3.36,25.70,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,1.20,76.00,12.83,19.44,8.00,10.60,6.33,20.00,2.40,0.79,0.57,18.90,0.00,1.00,110.90,103.90,3.00,2.87,0.00,97.10,70.10,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,23.89,0.00,14.00,4.20,6.00,11.47,19.14,3.58,0.40,3.10,16.00,0.00,0.00,17.49,0.00,8.00,3.84,12.40,8.10,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,20.00,76.00,3.36,25.80,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,1.20,73.30,12.83,19.44,8.00,10.60,6.33,20.00,2.40,0.71,0.52,18.90,0.00,1.00,108.20,101.60,2.90,2.55,0.00,94.00,71.40,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,23.92,0.00,14.00,4.20,6.00,11.47,19.14,3.58,0.40,3.10,16.00,0.00,0.00,17.49,0.00,8.00,3.67,12.10,8.10,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,19.40,68.40,3.36,26.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,1.20,70.90,12.83,19.44,8.00,10.60,6.33,20.00,2.40,0.65,0.45,18.90,0.00,1.00,105.20,99.00,2.90,2.25,0.00,92.00,72.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.83,0.00,14.00,4.20,6.00,11.47,19.14,3.58,0.40,3.10,16.00,0.00,0.00,17.49,0.00,8.00,3.49,11.80,8.10,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,19.20,66.50,3.36,26.10,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,1.20,70.20,12.83,19.44,8.00,10.60,6.33,20.00,2.40,0.60,0.35,18.90,0.00,1.00,98.80,92.20,2.70,2.03,0.00,89.10,75.60,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.92,0.00,14.00,4.20,6.00,11.47,19.14,3.58,0.40,3.10,16.00,0.00,0.00,17.49,0.00,8.00,3.40,11.30,8.10,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,19.00,65.00,3.36,26.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,1.20,70.00,12.83,19.44,8.00,10.60,6.33,20.00,2.40,0.58,0.25,18.90,0.00,1.00,97.90,90.80,2.40,1.83,0.00,81.00,78.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,23.82,0.00,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.00,0.00,17.49,0.00,8.00,3.60,10.50,8.10,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,18.80,64.10,3.36,25.70,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,1.20,67.90,12.83,19.44,8.00,10.60,6.33,20.00,2.40,0.59,0.19,18.90,0.00,1.00,87.20,84.80,2.10,1.64,0.00,78.10,78.20,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,24.00,0.00,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.00,0.00,17.49,0.00,8.00,3.68,9.70,8.10,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,18.50,58.50,3.36,25.90,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,1.20,65.20,12.83,19.44,8.00,10.60,6.33,20.00,2.40,0.62,0.18,18.90,0.00,1.00,81.70,84.10,1.80,1.46,0.00,75.20,76.20,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.89,0.00,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.00,0.00,17.49,0.00,8.00,3.42,9.10,8.10,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,18.40,58.10,3.36,25.90,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,1.20,63.60,12.83,19.44,8.00,10.60,6.33,20.00,2.40,0.66,0.34,18.90,0.00,1.00,73.50,74.50,1.60,1.29,0.00,73.80,70.00,0.00,2.00,0.00,0.00,11.00,0.20,22.00,0.00,0.00
9.00,0.00,23.84,0.00,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.00,0.00,17.49,0.00,8.00,3.15,8.70,8.10,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,18.20,57.70,3.36,25.90,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,1.20,62.30,12.83,19.44,8.00,10.60,6.33,20.00,2.40,0.69,0.45,18.90,0.00,1.00,69.50,68.60,1.40,1.12,0.00,72.90,68.80,0.00,2.00,0.00,0.00,11.00,7.70,22.00,0.00,0.00
10.00,0.00,23.59,0.11,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.42,0.05,17.49,0.00,8.00,2.89,8.30,8.10,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.07,17.90,52.00,3.36,25.90,19.44,18.46,1.45,17.88,0.27,0.00,19.44,19.44,19.44,1.20,62.10,12.83,19.44,8.00,10.60,6.33,20.00,2.40,0.72,0.40,18.90,0.00,1.00,59.10,56.30,1.30,0.99,1.16,71.60,68.70,0.00,2.00,0.50,1.83,11.00,25.70,22.00,0.00,3.31
