"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,63.09,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,54.63,5.67,3.11,133.33,70.40,79.98,0.00,16.78,73.79,17.17,1.97,6.88,43.67,0.00,6.39,9.00,54.39,4.43,12.58,0.00,0.00,0.00,0.00,67.88,67.33,0.00,99.83,184.23,1.46,0.00,0.00,43.95,29.78,35.34,12.09,0.00,0.00,0.00,85.00,46.29,60.11,0.00
2.00,72.37,29.95,67.13,588.43,191.43,3.76,0.00,70.55,17.56,0.45,0.00,14.92,58.79,5.67,3.11,133.33,79.74,57.18,0.00,29.25,73.79,17.17,1.97,6.88,43.67,0.00,6.39,9.00,24.56,4.43,5.68,150.52,0.00,0.00,0.00,67.79,39.61,152.89,75.46,152.94,1.46,0.00,0.00,46.06,41.58,35.34,12.09,0.00,0.00,0.00,87.27,110.26,20.62,0.00
3.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,102.05,5.67,3.11,133.33,90.50,79.98,0.00,18.56,73.79,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,206.00,0.00,0.00,0.00,67.88,30.21,184.17,92.43,184.23,2.53,0.00,0.00,45.03,47.42,35.34,28.53,0.00,0.00,0.00,85.00,110.26,110.22,0.00
4.00,66.19,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,110.79,5.67,3.11,133.33,93.93,79.98,0.00,14.98,73.79,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,144.33,144.33,0.00,0.00,67.88,67.33,184.17,77.67,184.23,4.39,0.00,0.00,41.76,35.31,35.34,28.58,28.47,0.00,0.00,85.00,88.83,110.22,0.00
5.00,71.81,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,116.81,5.67,3.11,133.33,94.88,79.98,0.00,14.98,73.79,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,144.33,144.33,0.00,0.00,41.75,67.33,184.17,96.11,184.23,4.66,0.00,0.00,44.85,45.88,35.34,30.67,30.56,0.00,0.00,87.27,110.26,110.22,0.00
6.00,69.64,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,136.57,5.67,3.11,133.33,99.21,79.98,0.00,14.98,73.79,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,144.33,144.33,0.00,0.00,67.88,67.33,184.17,78.46,184.23,4.66,0.00,0.00,44.39,45.94,35.34,30.67,30.56,0.00,0.00,87.27,99.70,110.22,0.00
7.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,124.98,5.67,3.11,133.33,95.98,79.98,0.00,18.56,73.79,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,144.33,144.33,0.00,0.00,23.42,67.33,184.17,110.87,184.23,4.14,0.00,0.00,46.35,46.09,35.34,26.71,26.60,0.00,0.00,87.27,110.26,110.22,0.00
8.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,86.17,17.56,0.45,0.00,14.92,109.91,5.67,3.11,133.33,90.74,76.19,0.00,19.54,73.79,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,144.33,144.33,0.00,0.00,26.80,67.33,184.17,90.67,184.23,2.43,0.00,0.00,45.81,41.83,35.34,13.54,13.54,0.00,0.00,87.27,110.26,110.22,0.00
9.00,59.03,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,101.85,5.67,3.11,133.33,87.15,79.98,0.00,14.98,73.79,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,210.22,0.00,0.00,58.81,59.46,59.00,184.17,92.30,184.23,2.11,0.00,0.00,37.29,26.17,35.34,0.00,22.11,0.00,0.00,87.27,85.86,110.22,0.00
10.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,89.28,17.56,0.45,0.00,14.92,66.34,5.67,3.11,133.33,76.86,79.97,0.00,31.26,73.79,17.17,1.97,6.88,43.67,0.00,6.39,9.00,63.42,4.43,14.67,166.47,0.00,0.00,53.84,20.62,20.62,180.57,99.60,180.64,1.46,0.00,0.00,46.77,40.87,35.34,0.00,12.09,0.00,0.00,87.27,110.26,90.95,0.00
11.00,76.78,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,106.97,5.67,3.11,133.33,83.41,79.98,0.00,35.37,73.79,17.17,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,228.46,0.00,0.00,67.10,0.00,20.62,0.00,79.38,184.23,0.00,0.00,0.00,48.59,59.83,35.34,0.00,0.00,0.00,0.00,85.00,103.17,0.00,0.00
12.00,67.11,29.95,67.13,610.41,198.58,3.76,0.00,80.63,17.56,0.45,0.00,14.92,39.53,5.67,3.11,133.33,68.72,69.45,0.00,0.00,73.79,17.17,1.97,6.88,43.67,0.00,6.39,0.00,51.25,4.43,11.85,150.40,0.00,0.00,67.10,67.88,20.62,143.56,75.74,143.60,0.00,0.00,0.00,45.06,34.06,35.34,0.00,0.00,0.00,0.00,87.27,108.84,0.00,0.00
13.00,72.37,29.95,67.13,592.55,192.77,3.76,0.00,69.65,17.56,0.45,0.00,14.92,28.02,5.67,3.11,133.33,65.24,56.09,0.00,34.02,73.79,17.17,1.97,6.88,43.67,0.00,6.39,0.00,0.00,4.43,0.00,150.52,0.00,0.00,66.16,41.24,0.00,126.01,78.35,126.04,0.00,0.00,0.00,46.16,46.29,35.34,0.00,0.00,0.00,0.00,85.00,77.47,0.00,0.00
14.00,72.37,29.95,67.13,545.07,177.32,3.76,0.00,59.31,17.56,0.45,0.00,14.92,15.46,5.67,3.11,133.33,60.37,43.50,0.00,18.56,73.79,17.17,1.97,6.88,43.67,0.00,6.39,0.00,16.49,4.43,3.81,144.33,0.00,0.00,0.00,67.88,39.15,85.62,75.14,85.62,0.00,0.00,0.00,46.03,41.93,35.34,0.00,0.00,0.00,0.00,85.00,89.91,0.00,0.00
