"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,7.63,23.69,4.30,14.00,2.90,6.20,12.24,19.14,3.71,0.40,3.10,16.00,15.58,16.90,17.49,0.00,8.00,12.07,39.14,7.50,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,13.31,27.22,85.87,3.30,24.30,19.44,18.46,87.72,17.88,12.87,0.00,19.44,19.44,19.44,1.20,96.37,12.83,19.44,8.00,10.70,6.42,17.49,2.40,3.81,2.32,19.00,0.50,1.00,115.25,112.87,6.10,10.72,64.58,114.61,112.00,0.10,2.00,73.05,151.00,11.00,125.33,22.00,0.16,26.33
2.00,5.21,23.66,2.61,14.00,2.90,6.20,12.24,19.14,3.71,0.40,3.10,16.00,12.72,16.21,17.49,0.00,8.00,10.96,43.20,7.50,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,12.22,27.09,85.51,3.30,23.70,19.44,18.46,59.08,17.88,10.94,0.00,19.44,19.44,19.44,1.20,97.86,12.83,19.44,8.00,10.70,6.42,17.49,2.40,3.39,2.09,19.00,0.36,1.00,111.34,111.46,5.96,10.64,44.05,114.42,117.10,0.10,2.00,66.90,102.99,11.00,85.63,22.00,0.12,19.81
3.00,2.96,23.78,1.48,14.00,2.90,6.20,12.24,19.14,3.71,0.40,3.10,16.00,9.12,15.13,17.49,0.00,8.00,9.94,46.93,7.50,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,10.45,26.97,85.15,3.30,24.10,19.44,18.46,32.77,17.88,8.42,0.00,19.44,19.44,19.44,1.20,99.25,12.83,19.44,8.00,10.70,6.42,17.49,2.40,3.12,2.05,19.00,0.31,1.00,107.75,110.15,5.85,10.53,25.19,112.79,121.79,0.10,2.00,47.55,58.85,11.00,49.14,22.00,0.09,13.44
4.00,1.47,23.77,0.73,14.00,2.90,6.20,12.24,19.14,3.71,0.40,3.10,16.00,3.32,12.51,17.49,0.00,8.00,9.18,49.69,7.50,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,6.95,26.91,84.98,3.30,24.40,19.44,18.46,13.44,17.88,5.15,0.00,19.44,19.44,19.44,1.20,100.34,12.83,19.44,8.00,10.70,6.42,17.49,2.40,3.31,2.57,19.00,0.21,1.00,105.10,109.17,5.84,10.32,11.31,111.23,125.25,0.10,2.00,24.17,26.38,11.00,22.28,22.00,0.06,7.07
5.00,0.53,23.72,0.21,14.00,2.90,6.20,12.24,19.14,3.71,0.40,3.10,16.00,0.17,7.37,17.49,0.00,8.00,8.76,49.88,7.50,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,2.74,26.61,83.85,3.30,24.40,19.44,18.46,11.34,17.88,2.22,0.00,19.44,19.44,19.44,1.20,101.54,12.83,19.44,8.00,10.70,6.42,17.49,2.40,3.50,2.92,19.00,0.07,1.00,103.85,108.33,5.77,10.03,9.54,109.82,124.79,0.00,2.00,10.13,22.26,11.00,18.80,22.00,0.03,3.79
6.00,0.08,23.79,0.01,14.00,2.90,6.20,12.24,19.14,3.71,0.40,3.10,16.00,0.00,2.88,17.49,0.00,8.00,7.84,50.28,8.00,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,0.95,26.36,83.09,3.30,24.70,19.44,18.46,6.72,17.88,0.77,0.00,19.44,19.44,19.44,1.20,104.19,12.83,19.44,8.00,10.70,6.42,17.49,2.40,3.67,2.77,19.00,0.04,1.00,101.08,106.48,5.48,9.47,5.65,108.37,123.79,0.00,2.00,3.74,13.19,11.00,11.14,22.00,0.01,0.51
7.00,0.00,23.74,0.00,14.00,4.20,6.20,12.24,19.14,3.71,0.40,3.10,16.00,0.00,0.74,17.49,0.00,8.00,6.93,50.68,8.00,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,0.19,26.26,83.43,3.30,24.90,19.44,18.46,2.10,17.88,0.16,0.00,19.44,19.44,19.44,1.20,106.84,12.83,19.44,8.00,10.70,6.42,17.49,2.40,3.72,2.61,19.00,0.00,1.00,98.32,104.62,5.17,8.93,1.77,106.79,122.79,0.00,2.00,0.96,4.12,11.00,3.48,22.00,0.00,0.25
8.00,0.00,23.68,0.00,14.00,4.20,6.20,12.24,19.14,3.71,0.40,3.10,16.00,0.00,0.00,17.49,0.00,8.00,6.51,50.87,8.00,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,0.00,26.19,83.39,3.30,24.80,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,1.20,108.04,12.83,19.44,8.00,10.70,6.42,17.49,2.40,3.42,2.43,19.00,0.00,1.00,97.06,103.78,4.79,8.42,0.00,104.88,122.34,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,23.71,0.00,14.00,4.20,6.20,12.24,19.14,3.71,0.40,3.10,16.00,0.00,0.00,17.49,0.00,8.00,6.29,47.95,8.00,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,0.00,26.19,82.20,3.30,25.20,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,1.20,107.04,12.83,19.44,8.00,10.70,6.42,17.49,2.40,3.13,2.25,19.00,0.00,1.00,97.79,104.23,4.47,7.93,0.00,101.97,117.29,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,23.70,0.00,14.00,4.20,6.20,12.24,19.14,3.71,0.40,3.10,16.00,0.00,0.00,17.49,0.00,8.00,6.12,45.09,8.00,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,0.00,26.09,80.93,3.30,25.40,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,1.20,104.86,12.83,19.44,8.00,10.70,6.42,17.49,2.40,2.84,2.07,19.00,0.00,1.00,97.82,104.23,4.31,7.50,0.00,99.38,111.67,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
