"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,14.20,23.65,15.60,14.00,4.20,7.50,8.10,13.71,3.55,0.70,3.50,18.96,16.83,17.87,3.10,11.17,0.00,18.10,64.79,7.90,0.00,0.00,4.00,19.10,19.10,19.59,19.59,2.40,13.36,0.00,0.00,3.50,0.00,9.00,12.73,128.50,18.02,39.20,0.60,19.59,19.59,19.59,0.00,121.76,3.30,19.59,19.59,8.40,12.90,10.08,17.63,2.40,12.90,14.30,20.40,0.61,1.13,0.90,0.00,95.00,95.00,4.51,3.80,108.90,102.03,0.00,0.30,2.00,80.00
2.00,14.70,23.53,15.70,14.00,4.20,7.50,8.10,13.71,3.55,0.70,3.50,18.96,15.38,18.16,3.10,11.17,0.00,19.40,64.79,7.80,0.00,0.00,4.00,19.10,19.10,19.59,19.59,2.40,13.07,0.00,0.00,3.50,0.00,9.00,12.73,129.20,18.02,38.11,0.60,19.59,19.59,19.59,0.00,121.76,3.30,19.59,19.59,8.40,12.90,10.08,17.63,2.40,13.30,14.80,20.40,0.61,1.13,0.92,0.00,94.00,94.00,4.51,3.80,108.80,102.03,0.00,0.30,2.00,80.00
3.00,14.90,23.44,15.70,14.00,4.20,7.50,8.10,13.71,3.55,0.70,3.50,18.96,14.30,18.39,3.10,11.17,0.00,20.90,64.79,4.60,0.00,0.00,4.00,19.10,19.10,19.59,19.59,2.40,11.69,0.00,0.00,3.50,0.00,9.00,12.73,129.60,18.02,31.90,0.60,19.59,19.59,19.59,0.00,121.76,3.30,19.59,19.59,8.40,12.90,10.08,17.63,2.40,13.70,15.10,20.40,0.61,1.13,0.91,0.00,93.00,93.00,6.83,5.93,108.40,102.03,0.00,0.40,2.00,80.00
4.00,14.60,23.57,15.20,14.00,4.20,7.50,8.10,13.71,3.55,0.70,3.50,18.96,14.33,18.52,3.10,10.77,0.00,22.50,64.79,3.90,0.00,0.00,4.00,19.10,19.10,19.59,19.59,2.40,12.15,0.00,0.00,3.50,0.00,9.00,12.73,128.30,18.02,33.21,0.60,19.59,19.59,19.59,0.00,121.76,3.30,19.59,19.59,8.40,12.90,10.08,17.63,2.40,14.00,15.40,20.40,0.61,1.13,0.93,0.00,92.00,92.00,6.83,5.93,106.20,102.03,0.00,0.40,2.00,80.00
5.00,14.00,23.60,14.00,14.00,4.20,7.50,8.10,13.71,3.55,0.70,3.50,18.96,15.34,18.46,3.10,10.77,0.00,24.20,64.79,3.10,0.00,0.00,4.00,19.10,19.10,19.59,19.59,2.40,14.26,0.00,0.00,3.50,0.00,9.00,12.73,125.90,18.02,38.66,0.60,19.59,19.59,19.59,0.00,121.76,3.30,19.59,19.59,8.40,12.90,10.08,17.63,2.40,14.10,15.70,20.40,0.61,1.13,0.92,0.00,90.00,90.00,8.66,7.23,105.60,102.03,0.00,0.40,2.00,80.00
6.00,13.40,23.54,13.20,14.00,4.20,7.50,8.10,13.71,3.55,0.70,3.50,18.96,15.91,18.31,3.10,10.77,0.00,24.80,64.79,3.00,0.00,0.00,4.00,19.10,19.10,19.59,19.59,2.40,14.64,0.00,0.00,3.50,0.00,9.00,12.73,123.60,18.02,39.36,0.60,19.59,19.59,19.59,0.00,123.00,3.30,19.59,19.59,8.40,12.90,10.08,17.63,2.40,14.10,15.70,20.40,0.61,1.13,0.92,0.00,90.00,90.00,8.66,7.23,104.80,102.03,0.00,0.40,2.00,80.00
7.00,12.00,23.49,11.70,14.00,4.20,7.50,8.10,13.71,3.55,0.70,3.50,18.96,16.48,18.08,3.10,11.17,0.00,25.10,64.79,3.00,0.00,0.00,4.00,19.10,19.10,19.59,19.59,2.40,14.58,0.00,0.00,3.50,0.00,9.00,12.73,123.40,18.02,39.04,0.60,19.59,19.59,19.59,0.00,123.00,3.30,19.59,19.59,8.40,12.90,10.08,17.63,2.40,13.90,15.60,20.40,0.61,1.13,0.92,0.00,88.00,88.00,11.40,10.10,101.00,102.03,0.00,0.30,2.00,80.00
8.00,10.90,23.48,10.80,14.00,4.20,7.50,8.10,13.71,3.55,0.70,3.50,18.96,15.75,17.69,3.10,11.17,0.00,25.30,64.79,3.00,0.00,0.00,4.00,19.10,19.10,19.59,19.59,2.40,14.42,0.00,0.00,3.50,0.00,9.00,12.73,133.50,18.02,38.07,0.60,19.59,19.59,19.59,0.00,126.41,3.30,19.59,19.59,8.40,12.90,10.08,17.63,2.40,13.70,15.50,20.40,0.61,1.13,0.77,0.00,88.00,88.00,11.40,10.10,94.90,103.73,0.00,0.20,2.00,80.00
9.00,8.90,23.23,8.60,14.00,4.20,7.50,8.10,13.71,3.55,0.70,3.50,18.96,13.99,17.10,3.10,11.17,0.00,25.50,64.79,2.90,0.00,0.00,4.00,19.10,19.10,19.59,19.59,2.40,13.92,0.00,0.00,3.50,0.00,9.00,12.73,137.80,18.02,36.17,0.60,19.59,19.59,19.59,0.00,126.41,3.30,19.59,19.59,8.40,12.90,10.08,17.63,2.40,13.50,15.40,20.40,0.61,1.13,0.75,0.00,86.00,86.00,12.64,11.53,88.70,104.23,0.00,0.20,2.00,60.00
10.00,7.20,22.75,6.30,14.00,4.20,7.50,8.10,13.71,3.55,0.70,3.50,18.96,11.60,16.33,3.10,11.17,0.00,25.20,64.79,2.90,0.00,0.00,4.00,19.10,19.10,19.59,19.59,2.40,12.55,0.00,0.00,3.50,0.00,9.00,12.73,129.80,18.02,34.32,0.60,19.59,19.59,19.59,0.00,126.41,3.30,19.59,19.59,8.40,12.90,10.08,17.63,2.40,13.10,15.20,20.40,0.61,1.13,0.70,0.00,85.00,85.00,12.64,11.53,79.80,104.33,0.00,0.10,2.00,60.00
