"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
1.00,28.67,29.26,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,88.97,5.13,2.82,163.91,112.36,101.94,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,64.84,5.46,15.00,145.24,0.00,60.08,0.00,60.41,27.97,116.45,123.40,116.47,0.00,68.31,32.57,42.10,46.13,54.97,30.67,30.56,30.55,44.72,44.74,87.46,87.42,203.20,19.40,0.00
2.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,109.89,17.91,3.75,24.50,14.92,83.15,5.13,2.82,163.91,112.36,101.35,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,56.12,5.46,12.98,144.33,0.00,25.92,0.00,62.47,45.41,112.30,118.93,112.32,0.00,0.00,66.99,41.98,46.25,54.97,30.67,30.56,30.55,44.58,44.60,61.55,61.54,203.20,19.40,0.00
3.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,108.06,17.91,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,99.12,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,50.93,5.46,11.78,144.33,0.00,0.00,0.00,65.43,52.53,108.15,114.52,108.16,0.00,0.00,76.30,38.44,45.07,54.97,30.67,30.56,30.55,44.58,44.60,0.00,94.45,203.20,19.40,0.00
4.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,105.43,17.91,3.75,24.50,14.92,77.46,5.13,2.82,163.91,112.36,95.92,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,44.70,5.46,10.34,144.33,0.00,22.31,0.00,46.91,46.75,103.97,110.16,103.98,0.00,0.00,66.99,37.47,47.72,54.97,30.67,30.56,30.55,44.58,44.60,0.00,46.59,203.20,19.40,0.00
5.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,104.93,17.91,3.75,24.50,14.92,77.28,5.13,2.82,163.91,112.36,95.31,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,41.45,5.46,9.59,144.33,0.00,53.58,0.00,53.81,0.00,102.54,108.68,102.55,0.00,0.00,76.30,42.27,50.17,54.97,30.67,30.56,30.55,44.58,44.60,0.00,44.35,203.20,19.40,0.00
6.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,101.30,17.91,3.75,24.50,14.92,76.86,5.13,2.82,163.91,112.36,90.90,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,32.05,5.46,7.41,144.33,0.00,34.39,0.00,34.43,34.37,92.54,104.88,92.54,0.00,0.00,72.22,43.84,43.80,54.97,30.67,30.56,30.55,44.58,44.60,0.00,21.76,203.20,19.40,0.00
7.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,103.51,17.91,3.75,24.50,14.92,79.96,5.13,2.82,163.91,112.36,93.58,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,39.48,5.46,9.13,144.33,0.00,48.16,0.00,48.29,22.31,105.12,111.35,105.13,0.00,0.00,66.99,41.42,49.78,54.97,30.67,30.56,30.55,44.58,44.60,0.00,37.79,203.20,19.40,0.00
8.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,104.20,17.91,3.75,24.50,14.92,82.75,5.13,2.82,163.91,112.36,94.42,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,40.45,5.46,9.36,144.33,0.00,0.00,23.41,67.38,23.00,162.75,0.00,162.81,0.00,0.00,66.99,40.05,46.99,54.97,30.67,30.56,30.55,44.43,44.45,0.00,22.45,203.20,19.40,0.00
9.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,104.33,17.91,3.75,24.50,14.92,87.64,5.13,2.82,163.91,112.36,94.58,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,42.16,5.46,9.75,144.33,0.00,0.00,46.13,46.35,22.04,163.53,0.00,163.59,0.00,67.01,30.93,39.99,46.07,54.97,30.67,30.56,30.55,44.58,44.60,0.00,33.35,203.20,19.40,0.00
10.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,106.24,17.91,3.75,24.50,14.92,90.02,5.13,2.82,163.91,112.36,96.90,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,47.87,5.46,11.07,0.00,144.33,0.00,0.00,66.31,40.58,112.11,118.72,112.12,0.00,67.01,30.93,42.57,50.23,54.97,30.67,30.56,30.55,44.58,44.60,0.00,62.78,203.20,19.40,0.00
11.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,107.44,17.91,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,98.36,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,52.78,5.46,12.21,144.33,0.00,0.00,0.00,52.32,64.81,106.28,112.57,106.30,0.00,67.01,45.00,39.28,45.36,54.97,30.67,30.56,30.55,44.58,44.60,57.82,57.81,203.20,19.40,0.00
12.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,101.94,44.06,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,62.90,5.46,14.55,0.00,0.00,0.00,0.00,45.44,61.96,169.09,0.00,169.16,0.00,68.62,33.12,45.02,46.81,54.97,30.67,30.56,30.55,44.72,44.74,77.84,77.81,203.20,19.40,0.00
13.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,108.79,17.91,3.75,24.50,14.92,74.15,5.13,2.82,163.91,112.36,100.01,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,58.62,5.46,13.56,0.00,144.33,28.63,28.63,28.72,28.72,133.55,0.00,133.59,0.00,67.01,30.93,41.05,45.83,54.97,30.67,30.56,30.55,44.43,44.45,54.17,54.16,203.20,19.40,0.00
14.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,109.10,17.91,3.75,24.50,14.92,50.00,5.13,2.82,163.91,112.36,100.38,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,56.63,5.46,13.10,0.00,144.33,35.23,35.22,22.28,22.11,102.85,0.00,102.86,0.00,67.01,30.93,40.48,45.67,54.97,30.67,30.56,30.55,44.58,44.60,46.12,46.12,203.20,19.40,0.00
15.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,50.00,5.13,2.82,163.91,112.36,101.94,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,64.84,5.46,15.00,0.00,147.43,24.55,42.85,24.08,24.08,0.00,0.00,184.23,0.00,67.01,45.00,37.81,43.74,54.97,30.67,30.56,30.55,44.58,44.60,64.79,64.78,203.20,19.40,0.00
16.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,50.00,5.13,2.82,163.91,112.36,101.94,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,65.30,5.46,15.11,0.00,154.99,25.11,26.08,25.11,44.69,0.00,0.00,149.79,0.00,67.01,30.93,40.50,44.42,54.97,30.67,30.56,30.55,44.58,44.60,56.05,56.04,203.20,19.40,0.00
