"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,78.57,29.98,67.20,631.22,205.55,6.57,6.90,110.48,19.21,1.78,41.90,14.93,83.76,5.14,2.82,164.07,112.47,103.32,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,85.48,10.52,19.79,164.81,171.02,20.60,63.42,51.53,20.60,125.28,132.99,125.31,5.67,74.99,75.00,59.28,66.54,67.75,30.70,30.59,30.58,85.00,53.91,110.37,110.32,203.40,19.44,20.27
2.00,78.57,29.98,67.20,631.22,205.55,6.57,6.90,110.48,19.21,1.78,41.90,14.93,83.77,5.14,2.82,164.07,112.47,103.32,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,65.92,10.52,15.26,157.59,163.75,20.60,63.42,20.60,51.53,166.54,170.95,0.00,5.67,74.99,75.00,59.28,66.54,67.75,30.70,30.59,30.58,53.91,85.00,110.37,110.32,203.40,19.44,20.27
3.00,78.57,29.98,67.20,631.22,205.55,6.57,6.90,110.48,19.21,1.78,41.90,14.93,83.76,5.14,2.82,164.07,112.47,103.32,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,51.42,10.52,11.90,153.19,159.35,20.60,50.74,64.21,20.60,147.09,152.56,0.00,5.67,74.99,75.00,59.28,66.54,67.75,30.70,30.59,30.58,85.00,53.91,110.37,110.32,203.40,19.44,20.27
4.00,78.57,29.98,67.20,631.22,205.55,6.57,6.90,110.48,19.21,1.78,41.90,14.93,82.83,5.14,2.82,164.07,112.47,103.32,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,150.86,156.90,45.38,44.78,20.60,45.38,0.00,148.70,142.91,5.67,74.99,75.00,59.28,66.54,67.75,30.70,30.59,30.58,53.91,85.00,110.37,110.32,203.40,19.44,20.27
5.00,78.57,29.98,67.20,631.22,205.55,6.57,6.90,110.48,19.21,1.78,41.90,14.93,77.51,5.14,2.82,164.07,112.47,103.32,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,29.83,10.52,6.91,152.93,146.77,20.60,56.99,20.60,57.95,0.00,125.88,117.20,5.67,74.99,75.00,59.28,66.54,67.75,30.70,30.59,30.58,53.91,85.00,110.37,110.32,203.40,19.44,20.27
6.00,78.57,29.98,67.20,631.22,205.55,6.57,6.90,110.48,19.21,1.78,41.90,14.93,85.66,5.14,2.82,164.07,112.47,103.32,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,56.54,10.52,13.09,152.12,158.29,0.00,20.60,0.00,20.60,105.19,115.40,105.21,5.67,74.99,75.00,66.62,66.54,67.75,30.70,30.59,30.58,87.20,53.91,110.37,110.32,203.40,19.44,20.27
7.00,78.57,29.98,67.20,631.22,205.55,6.57,6.90,110.48,19.21,1.78,41.90,14.93,89.05,5.14,2.82,164.07,112.47,103.32,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,74.12,10.52,17.16,154.81,160.98,0.00,20.60,0.00,20.60,0.00,184.22,180.09,5.67,74.99,75.00,66.62,66.54,67.75,30.70,30.59,30.58,85.00,53.91,110.37,110.32,203.40,19.44,20.27
8.00,78.57,29.98,67.20,631.22,205.55,6.57,6.90,110.48,19.21,1.78,41.90,14.93,83.76,5.14,2.82,164.07,112.47,103.32,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,40.04,10.52,9.27,153.46,147.28,0.00,20.60,0.00,20.60,0.00,141.96,135.44,5.67,74.99,75.00,66.62,66.54,67.75,30.70,30.59,30.58,85.00,53.91,110.37,110.32,203.40,19.44,20.27
9.00,78.57,29.98,67.20,631.22,205.55,6.57,6.90,110.48,19.21,1.78,41.90,14.93,78.75,5.14,2.82,164.07,112.47,103.32,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,25.88,10.52,5.99,144.18,150.36,38.61,38.34,20.60,58.60,0.00,87.95,74.35,5.67,74.99,75.00,59.28,66.54,67.75,30.70,30.59,30.58,53.91,85.00,110.37,110.32,203.40,19.44,20.27
10.00,78.57,29.98,67.20,631.22,205.55,6.57,6.90,110.48,19.21,1.78,41.90,14.93,84.83,5.14,2.82,164.07,112.47,103.32,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,44.00,10.52,10.19,145.44,145.44,20.60,62.42,20.60,20.60,0.00,114.18,103.81,5.67,74.99,75.00,66.62,66.54,67.75,30.70,30.59,30.58,85.00,48.08,110.37,110.32,203.40,19.44,20.27
11.00,78.57,29.98,67.20,631.22,205.55,6.57,6.90,110.48,19.21,1.78,41.90,14.93,81.79,5.14,2.82,164.07,112.47,103.32,43.55,18.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,19.87,10.52,4.60,144.18,150.36,20.60,57.16,57.79,20.60,0.00,80.33,0.00,5.67,74.99,75.00,59.28,66.54,67.75,30.70,30.59,30.58,53.91,85.00,110.37,110.32,203.40,19.44,20.27
12.00,78.57,29.98,67.20,631.22,205.55,6.57,6.90,110.48,19.21,1.78,41.90,14.93,81.79,5.14,2.82,164.07,112.47,103.32,43.55,0.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,50.01,10.52,11.58,202.88,0.00,20.60,0.00,20.60,0.00,0.00,72.76,0.00,5.67,74.99,75.00,66.62,66.54,67.75,30.70,30.59,30.58,28.18,85.00,110.37,110.32,203.40,19.44,20.27
