"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,73.44,30.10,67.46,361.60,118.21,9.09,9.95,110.91,19.29,0.59,15.10,14.99,93.33,5.16,2.83,164.71,105.97,93.48,24.23,0.00,153.69,34.14,4.42,6.88,88.12,0.00,6.39,9.98,47.79,10.56,11.11,0.00,0.00,67.83,67.42,68.21,44.72,0.00,154.58,0.00,5.67,75.28,53.66,46.84,48.32,30.19,30.82,30.70,30.70,33.30,20.51,0.00,0.00,204.20,6.28,20.35
2.00,72.48,30.10,67.46,357.04,116.72,9.09,9.95,110.91,19.29,0.59,15.10,14.99,93.33,5.16,2.83,164.71,105.47,93.48,24.23,0.00,153.78,34.14,4.42,6.88,88.12,0.00,6.39,9.98,57.83,10.56,13.44,0.00,0.00,67.83,67.42,68.21,51.81,0.00,146.23,0.00,5.67,75.28,59.35,46.84,48.32,30.19,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,6.28,20.35
3.00,72.38,30.10,67.46,335.97,109.83,9.09,9.95,110.91,19.29,0.59,15.10,14.99,92.61,5.16,2.83,164.71,104.79,93.48,24.23,0.00,153.54,34.14,4.42,6.88,88.12,0.00,6.39,9.98,53.63,10.56,12.47,0.00,0.00,67.83,67.42,68.21,45.33,0.00,125.85,0.00,5.67,68.24,65.84,46.26,43.76,30.19,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,6.28,20.35
4.00,74.63,30.10,67.46,347.65,113.65,9.09,9.95,110.91,19.29,0.59,15.10,14.99,94.06,5.16,2.83,164.71,104.83,93.48,24.23,0.00,153.93,34.14,4.42,6.88,88.12,0.00,6.39,9.98,60.01,10.56,13.95,0.00,0.00,67.83,67.42,68.21,38.33,0.00,151.43,0.00,5.67,0.00,66.67,47.20,50.95,30.19,30.82,30.70,30.70,26.69,20.51,0.00,0.00,204.20,6.28,20.35
5.00,74.29,30.10,67.46,339.72,111.06,9.09,9.95,110.91,19.29,0.59,15.10,14.99,90.86,5.16,2.83,164.71,103.75,93.48,24.23,0.00,153.74,34.14,4.42,6.88,88.12,0.00,6.39,9.98,59.85,10.56,13.91,0.00,0.00,67.83,67.42,68.21,52.69,0.00,130.93,0.00,5.67,75.28,56.14,47.09,50.20,30.19,30.82,30.70,30.70,28.70,20.51,54.55,0.00,204.20,6.28,20.35
6.00,71.55,30.10,67.46,299.98,98.07,9.09,9.95,110.91,19.29,0.59,15.10,14.99,82.11,5.16,2.83,164.71,101.56,93.48,24.23,0.00,153.74,34.14,4.42,6.88,88.12,0.00,6.39,9.98,57.83,10.56,13.44,0.00,0.00,67.83,67.42,68.21,38.00,0.00,0.00,0.00,5.67,67.27,31.43,46.84,48.32,30.19,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,6.28,20.35
7.00,65.98,27.44,67.46,299.98,98.07,9.09,9.95,108.66,19.29,0.59,15.10,12.26,67.15,5.16,2.83,164.71,101.78,90.75,24.23,0.00,153.74,34.14,4.42,6.88,88.12,0.00,6.39,9.98,56.85,10.56,13.21,0.00,0.00,20.51,0.00,43.08,0.00,0.00,0.00,0.00,5.67,0.00,0.00,44.74,31.52,30.19,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,6.28,20.35
8.00,65.98,27.44,67.46,299.98,98.07,9.09,9.95,55.47,19.29,0.59,15.10,12.26,67.15,5.16,2.83,164.71,103.74,26.34,24.23,0.00,153.54,34.14,4.42,6.88,88.12,0.00,6.39,9.98,0.00,10.56,0.00,0.00,0.00,20.51,0.00,43.08,0.00,0.00,0.00,0.00,5.67,0.00,0.00,44.74,31.52,30.19,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,6.28,20.35
9.00,65.98,27.44,67.46,299.98,98.07,9.09,9.95,56.69,19.29,0.59,15.10,12.26,67.15,5.16,2.83,164.71,104.39,27.82,24.23,0.00,153.74,34.14,4.42,6.88,88.12,0.00,6.39,9.98,0.00,10.56,0.00,0.00,0.00,20.51,0.00,43.08,0.00,0.00,0.00,0.00,5.67,0.00,0.00,44.21,29.77,30.19,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,6.28,20.35
10.00,65.98,27.44,67.46,299.98,98.07,9.09,9.95,58.39,19.29,0.59,15.10,12.26,67.15,5.16,2.83,164.71,105.58,29.88,24.23,0.00,153.74,34.14,4.42,6.88,88.12,0.00,6.39,9.98,0.00,10.56,0.00,0.00,0.00,20.51,0.00,43.08,0.00,0.00,0.00,0.00,5.67,0.00,0.00,44.15,29.59,30.19,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,6.28,20.35
