"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CS INTIPAMPA EXPANSION","CS COENERGY"
11.00,10.98,17.46,10.33,14.00,4.20,8.50,6.00,6.90,1.40,0.00,2.20,0.00,15.75,14.87,14.63,0.00,5.60,23.18,29.00,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,12.09,12.01,36.50,2.16,26.50,19.51,18.05,131.07,17.95,37.30,0.60,19.51,19.51,19.51,1.20,28.70,8.70,15.61,4.00,10.70,8.23,4.50,2.40,0.78,0.37,18.90,0.44,1.00,37.10,48.90,2.40,1.65,100.17,55.50,26.82,0.20,2.00,78.06,252.40,11.00,198.91,22.00,33.00,0.26
12.00,12.22,16.87,12.91,14.00,4.20,8.50,6.00,6.90,1.40,0.00,2.20,0.00,16.44,16.44,14.63,0.00,5.60,23.01,35.10,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,13.47,12.93,39.10,2.16,26.30,19.51,18.05,137.69,17.95,38.23,0.60,19.51,19.51,19.51,1.20,29.30,8.70,15.61,4.00,10.70,8.23,4.50,2.40,0.98,0.47,18.90,0.59,1.00,42.90,53.60,3.50,2.10,103.49,61.70,28.22,0.20,2.00,79.16,252.40,11.00,202.74,22.00,34.28,0.31
13.00,13.87,16.04,14.47,14.00,4.20,8.50,6.00,6.90,1.40,0.00,2.20,0.00,16.84,17.25,14.63,0.00,5.60,22.72,42.10,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,14.17,13.73,41.30,2.16,26.20,19.51,18.05,141.24,17.95,38.76,0.60,19.51,19.51,19.51,1.20,37.30,8.70,15.61,4.00,10.70,8.23,4.50,2.40,1.28,0.64,18.90,0.74,1.00,51.50,60.70,4.90,2.63,106.79,67.60,31.39,0.30,2.00,79.52,252.40,11.00,203.93,22.00,35.55,0.34
14.00,15.51,15.13,15.61,14.00,4.20,8.50,6.00,6.90,1.40,0.00,2.20,0.00,17.05,17.53,14.63,0.00,5.60,22.07,48.80,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,14.57,14.17,43.80,2.16,26.00,19.51,18.05,142.85,17.95,38.96,0.60,19.51,19.51,19.51,1.20,45.20,8.70,15.61,4.00,10.70,8.23,4.50,2.40,1.88,1.04,18.90,0.83,1.00,59.10,67.10,6.20,3.44,108.80,71.70,39.85,0.30,2.00,79.58,252.40,11.00,204.00,22.00,37.10,0.35
15.00,16.62,15.17,16.65,14.00,4.20,8.50,6.00,6.90,1.40,0.00,2.20,0.00,17.31,17.62,14.63,0.00,5.60,21.46,55.40,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,14.78,14.61,46.30,2.16,25.80,19.51,18.05,143.25,17.95,39.00,0.60,19.51,19.51,19.51,1.20,53.20,8.70,15.61,4.00,10.70,8.23,4.50,2.40,2.64,1.76,18.90,0.90,1.00,64.10,71.50,6.90,4.24,109.72,75.00,47.94,0.30,2.00,79.57,252.40,11.00,204.00,22.00,38.64,0.35
16.00,17.28,14.89,17.50,14.00,4.20,8.50,6.00,6.90,1.40,0.00,2.20,0.00,17.62,17.70,14.63,0.00,5.60,20.95,60.70,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,15.00,15.03,48.30,2.16,25.70,19.51,18.05,143.45,17.95,38.99,0.60,19.51,19.51,19.51,1.20,60.90,8.70,15.61,4.00,10.70,8.23,4.50,2.40,3.84,3.43,18.90,0.92,1.00,68.50,75.30,7.60,4.98,110.29,76.50,54.90,0.40,2.00,79.63,252.40,11.00,204.00,22.00,38.84,0.35
17.00,17.43,12.82,17.73,14.00,4.20,8.50,6.00,6.90,1.40,0.00,2.20,0.00,17.74,17.75,14.63,0.00,5.60,20.70,65.60,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,15.22,15.37,50.20,2.16,25.50,19.51,18.05,141.33,17.95,38.92,0.60,19.51,19.51,19.51,1.20,67.90,8.70,15.61,4.00,10.70,8.23,4.50,2.40,5.14,5.20,18.90,0.91,1.00,71.00,77.20,8.10,5.58,110.45,77.40,61.78,0.40,2.00,79.77,252.40,11.00,204.00,22.00,39.04,0.36
18.00,17.35,11.98,17.71,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,17.43,17.84,14.63,0.00,5.60,21.19,69.20,2.60,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,15.25,15.46,52.00,2.16,25.50,19.51,18.05,134.17,17.95,38.82,0.60,19.51,19.51,19.51,1.20,75.70,8.70,15.61,4.00,10.70,8.23,4.50,2.40,6.72,7.25,18.90,0.93,1.00,73.90,79.40,8.50,5.73,110.33,77.20,68.38,0.40,2.00,79.84,252.40,11.00,204.00,22.00,39.10,0.35
19.00,17.18,11.95,17.50,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,16.57,17.91,14.63,0.00,5.60,21.79,72.00,3.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,15.24,15.43,53.80,2.16,25.30,19.51,18.05,140.70,17.95,38.49,0.60,19.51,19.51,19.51,1.20,86.10,8.70,15.61,4.00,10.70,8.23,4.50,2.40,8.24,9.15,18.90,0.92,1.00,77.50,81.80,8.90,5.91,109.81,76.40,74.72,0.40,2.00,79.90,252.40,11.00,204.00,22.00,39.16,0.36
20.00,16.86,11.69,16.90,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,16.27,17.85,14.63,0.00,5.60,22.76,73.70,2.90,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,15.18,15.04,52.70,2.16,25.00,19.51,18.05,142.78,17.95,37.45,0.60,19.51,19.51,19.51,1.20,96.00,8.70,15.61,4.00,10.70,8.23,4.50,2.40,9.59,10.56,18.90,0.92,1.00,80.00,83.30,9.20,6.19,108.87,73.20,80.32,0.30,2.00,79.95,252.40,11.00,204.00,22.00,38.70,0.36
21.00,15.80,11.92,15.56,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,16.22,17.62,14.63,0.00,5.60,23.65,74.90,2.90,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,15.02,14.73,50.70,2.16,25.00,19.51,18.05,141.76,17.95,34.36,0.60,19.51,19.51,19.51,1.20,104.50,8.70,15.61,4.00,10.70,8.23,4.50,2.40,10.78,11.78,18.90,0.92,1.00,79.00,81.80,9.10,6.36,107.53,69.10,86.59,0.20,2.00,79.95,252.40,11.00,204.00,22.00,38.24,0.36
22.00,14.34,13.39,14.33,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,14.56,17.57,14.63,0.00,5.60,24.31,75.20,0.30,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,14.87,14.64,49.80,2.16,25.30,19.51,18.05,139.83,17.95,30.57,0.60,19.51,19.51,19.51,1.20,111.90,8.70,15.61,4.00,10.70,8.23,4.50,2.40,11.46,12.41,18.90,0.77,1.00,77.20,79.50,8.80,6.22,105.26,66.70,94.90,0.20,2.00,79.90,252.40,11.00,203.95,22.00,35.99,0.35
23.00,12.61,11.67,13.04,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,10.35,17.33,14.63,0.00,5.60,24.96,75.20,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,14.69,14.42,49.40,2.16,25.10,19.51,18.05,135.76,17.95,26.15,0.60,19.51,19.51,19.51,1.20,115.80,8.70,15.61,4.00,10.70,8.23,4.50,2.40,12.09,13.00,18.90,0.75,1.00,72.50,74.40,8.00,5.99,101.18,64.90,102.57,0.10,2.00,79.71,252.40,11.00,203.51,22.00,33.73,0.34
24.00,11.37,11.25,11.45,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,7.21,16.87,14.63,0.00,5.60,25.53,75.30,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,14.31,13.81,46.90,2.16,24.80,19.51,18.05,130.40,17.95,21.22,0.60,19.51,19.51,19.51,1.20,119.20,8.70,15.61,4.00,10.70,8.23,4.50,2.40,12.53,13.45,18.90,0.70,1.00,67.70,69.50,7.20,5.54,97.34,61.20,108.35,0.10,2.00,79.27,252.40,11.00,201.78,22.00,33.24,0.31
25.00,10.30,11.36,9.85,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,4.42,16.29,14.63,0.00,5.60,26.04,75.40,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,13.55,13.08,43.80,2.16,24.90,19.51,18.05,123.90,17.95,16.09,0.60,19.51,19.51,19.51,1.20,121.40,8.70,15.61,4.00,10.70,8.23,4.50,2.40,12.93,13.92,18.90,0.59,1.00,62.70,65.30,6.20,5.07,93.38,56.80,113.61,0.10,2.00,78.44,252.40,11.00,196.60,22.00,32.75,0.26
26.00,8.56,11.43,7.41,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,3.52,15.34,14.63,0.00,5.60,26.38,75.40,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,12.52,11.98,43.00,2.16,25.10,19.51,18.05,115.79,17.95,13.08,0.60,19.51,19.51,19.51,1.20,123.10,8.70,15.61,4.00,10.70,8.23,4.50,2.40,13.23,14.40,18.90,0.43,1.00,57.60,61.10,5.40,4.59,86.67,55.90,117.34,0.10,2.00,76.21,252.36,11.00,186.70,22.00,26.83,0.20
27.00,5.27,11.76,3.21,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,2.50,13.89,14.63,0.00,5.60,26.48,75.30,3.20,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,11.04,11.17,43.10,2.16,25.20,19.51,18.05,89.77,17.95,8.97,0.60,19.51,19.51,19.51,1.20,123.40,8.70,15.61,4.00,10.70,8.23,4.50,2.40,13.34,14.63,18.90,0.37,1.00,52.40,56.80,4.90,4.04,72.20,56.20,120.15,0.10,2.00,68.86,251.47,11.00,167.72,22.00,20.91,0.14
28.00,2.34,11.45,0.38,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,0.52,10.84,14.63,0.00,5.60,25.86,75.20,3.20,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,7.99,11.26,42.80,2.16,25.50,19.51,18.05,59.48,17.95,4.68,0.60,19.51,19.51,19.51,1.20,123.40,8.70,15.61,4.00,10.70,8.23,4.50,2.40,12.89,14.10,18.90,0.25,1.00,47.20,52.80,4.40,3.30,50.91,55.80,120.19,0.00,2.00,48.59,221.25,11.00,129.73,22.00,15.25,0.08
29.00,0.73,11.31,0.01,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,0.00,6.20,14.63,0.00,5.60,25.16,75.00,3.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,3.18,11.29,42.50,2.16,25.70,19.51,18.05,26.75,17.95,1.67,0.60,19.51,19.51,19.51,1.20,122.80,8.70,15.61,4.00,10.70,8.23,4.50,2.40,12.42,13.56,18.90,0.09,1.00,42.30,49.50,3.70,2.62,23.90,55.10,119.32,0.00,2.00,19.20,97.40,11.00,70.34,22.00,9.58,0.04
30.00,0.12,10.91,0.00,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,0.00,2.55,14.63,0.00,5.60,24.27,74.10,6.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.50,11.11,39.90,2.16,25.90,19.51,18.05,6.94,17.95,0.26,0.60,19.51,19.51,19.51,1.20,119.50,8.70,15.61,4.00,10.70,8.23,4.50,2.40,11.92,12.93,18.90,0.04,1.00,37.70,47.20,3.10,2.15,6.03,52.00,115.71,0.00,2.00,6.69,18.03,11.00,19.91,22.00,5.18,0.00
31.00,0.01,10.76,0.00,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,0.00,0.55,14.63,0.00,5.60,23.42,73.00,8.90,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.04,10.73,36.50,2.16,26.10,19.51,18.05,0.84,17.95,0.01,0.60,19.51,19.51,19.51,1.20,108.00,8.70,15.61,4.00,10.70,8.23,4.50,2.40,11.41,12.31,18.90,0.00,1.00,34.50,47.40,2.60,1.72,0.67,48.00,109.96,0.00,2.00,1.10,3.53,11.00,2.45,22.00,0.77,0.00
32.00,0.00,10.91,0.00,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,22.66,70.40,9.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.00,9.71,32.70,2.16,26.30,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,95.00,8.70,15.61,4.00,10.70,8.23,4.50,2.40,10.90,11.68,18.90,0.00,1.00,31.70,47.50,2.20,1.41,0.00,44.20,97.82,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.56,0.00
33.00,0.00,10.90,0.00,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,22.00,67.40,9.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.00,8.87,28.80,2.16,26.40,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,77.50,8.70,15.61,4.00,10.70,8.23,4.50,2.40,10.22,10.94,18.90,0.00,1.00,29.80,47.50,2.10,1.14,0.00,40.40,85.19,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.34,0.00
34.00,0.00,10.86,0.00,14.00,4.20,8.50,6.00,6.90,1.72,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,21.61,64.10,9.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.00,8.57,24.90,2.16,26.50,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,61.70,8.70,15.61,4.00,10.70,8.23,4.50,2.40,9.01,9.89,18.90,0.00,1.00,27.70,46.40,1.90,1.02,0.00,37.50,71.10,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.34,0.00
35.00,0.00,10.82,0.00,14.00,4.20,8.50,6.00,6.90,1.72,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,21.29,60.70,9.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.00,8.21,21.10,2.16,26.60,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,50.70,8.70,15.61,4.00,10.70,8.23,4.50,2.40,7.71,8.76,18.90,0.00,1.00,24.40,42.50,1.70,0.89,0.00,34.90,56.83,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.34,0.00
36.00,0.00,10.23,0.00,14.00,4.20,8.50,6.00,6.90,1.72,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,21.20,57.30,9.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.00,7.67,19.80,2.16,26.60,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,40.60,8.70,15.61,4.00,10.70,8.23,4.50,2.40,6.10,7.40,18.90,0.00,1.00,21.90,39.30,1.60,0.77,0.00,32.50,42.08,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.34,0.00
37.00,0.00,10.34,0.00,14.00,4.20,8.50,6.00,6.90,1.72,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,20.92,53.80,9.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.00,7.19,19.30,2.16,26.60,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,33.20,8.70,15.61,4.00,10.70,8.23,4.50,2.40,4.71,6.09,18.90,0.00,1.00,26.00,38.20,1.60,0.67,0.00,30.10,28.93,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.34,0.00
38.00,0.00,10.73,0.00,14.00,4.20,8.50,6.00,6.90,1.72,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,20.04,49.90,9.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.00,6.88,18.00,2.16,26.60,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,26.50,8.70,15.61,4.00,10.70,8.23,4.50,2.40,3.96,4.97,18.90,0.00,1.00,28.00,38.50,1.60,0.64,0.00,28.80,20.59,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.34,0.00
39.00,0.00,11.46,0.00,14.00,4.20,8.50,6.00,6.90,1.72,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,19.45,45.80,9.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.00,6.51,16.50,2.16,26.60,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,21.90,8.70,15.61,4.00,10.70,8.23,4.50,2.40,3.34,4.01,18.90,0.00,1.00,28.00,38.00,1.60,0.61,0.00,27.90,13.60,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
40.00,0.00,12.53,0.00,14.00,4.20,8.50,6.00,6.90,1.72,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,19.74,42.70,1.70,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,0.00,5.93,15.10,2.16,26.70,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,18.20,8.70,15.61,4.00,10.70,8.23,4.50,2.40,3.15,3.55,18.90,0.00,1.00,20.20,38.00,1.50,0.56,0.00,27.20,10.64,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
41.00,0.00,12.79,0.00,14.00,4.20,8.50,6.00,6.90,1.72,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,20.29,40.00,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,0.00,5.40,13.80,2.16,26.70,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,17.10,8.70,15.61,4.00,10.70,8.23,4.50,2.40,2.94,3.05,18.90,0.00,1.00,18.70,38.00,1.40,0.52,0.00,26.50,8.34,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
42.00,0.00,12.73,0.00,14.00,4.20,8.50,6.00,6.90,1.72,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,21.59,38.00,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,0.00,5.02,13.00,2.16,26.70,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,14.90,8.70,15.61,4.00,10.70,8.23,4.50,2.40,2.70,2.37,18.90,0.00,1.00,17.40,32.10,1.30,0.49,0.00,26.00,7.99,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
