"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,1.65,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.90,0.00,0.15,3.10,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.70,1.84,0.00,0.00,0.37,0.21,0.09,4.84,4.83,1.09,0.00,1.38,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.36,1.36,1.29,0.00,0.00,0.00,1.85,1.85,2.34,2.33
2.00,1.65,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.51,0.00,0.15,3.10,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.70,1.05,0.00,0.00,0.00,0.21,0.00,4.84,4.83,0.00,0.00,1.44,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.36,1.36,1.29,0.00,0.00,0.00,1.85,1.85,2.34,2.33
3.00,1.65,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.40,0.00,0.15,3.10,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.70,0.79,0.00,0.00,0.00,0.21,0.00,4.84,4.83,0.00,0.00,1.44,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.34,1.22,1.29,0.00,0.00,0.00,1.85,1.85,2.34,2.33
4.00,1.65,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.29,0.00,0.15,3.10,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.70,0.80,0.00,0.00,0.00,0.21,0.00,4.84,4.83,0.00,0.00,1.44,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.18,1.09,1.29,0.00,0.00,0.00,1.85,1.85,2.34,2.33
5.00,1.65,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.37,0.00,0.15,3.10,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.70,0.74,0.00,0.00,0.00,0.21,0.00,4.84,4.83,0.00,0.00,1.09,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.26,1.26,1.29,0.00,0.00,0.00,1.85,1.85,2.34,2.33
6.00,1.65,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.38,0.00,0.15,3.10,2.38,2.81,0.93,0.75,5.19,0.27,0.00,0.00,1.70,0.67,0.00,0.00,0.00,0.21,0.00,4.84,4.83,0.00,0.00,1.09,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.25,1.25,1.29,0.00,0.00,0.00,1.85,1.85,2.34,2.33
7.00,1.65,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.36,0.00,0.15,3.10,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.70,0.61,0.00,0.00,0.00,0.21,0.00,4.84,4.83,0.00,0.00,1.41,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.28,1.16,1.29,0.00,0.00,0.00,1.85,1.85,2.34,2.33
8.00,1.65,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.41,0.00,0.15,3.10,2.38,2.81,0.93,0.74,5.19,0.27,0.00,0.00,1.70,0.65,0.00,0.00,0.00,0.21,0.00,4.84,4.83,0.00,0.00,1.43,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.18,1.09,1.29,0.00,0.00,0.00,1.85,1.85,2.34,2.33
9.00,1.65,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.43,0.00,0.15,3.10,2.38,2.81,0.93,0.74,5.19,0.27,0.00,0.00,1.70,0.71,0.00,0.00,0.00,0.21,0.00,4.84,4.83,0.00,0.00,1.44,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.29,1.17,1.29,0.00,0.00,0.00,1.85,1.85,2.34,2.33
10.00,1.65,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.43,0.00,0.15,3.10,2.38,2.81,0.93,0.74,5.19,0.27,0.00,0.00,1.70,0.81,0.00,0.00,0.00,0.21,0.00,4.84,4.83,0.00,0.00,1.44,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.18,1.09,1.29,0.00,0.00,0.00,1.85,1.85,2.34,2.33
11.00,1.65,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.17,0.00,0.15,2.85,2.38,2.81,0.93,0.69,5.19,0.27,0.00,0.00,1.56,1.09,0.00,0.00,0.00,0.21,0.00,4.84,4.83,0.00,0.00,1.44,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.30,1.30,1.29,0.00,0.00,0.00,1.85,1.85,2.34,2.33
12.00,1.65,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,0.75,0.00,0.15,2.85,2.38,2.81,0.93,0.55,5.19,0.27,0.00,0.00,1.56,1.00,0.00,0.00,0.00,0.21,0.00,4.84,4.83,0.00,0.00,1.44,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.30,1.18,1.29,0.00,0.00,0.00,1.85,1.85,2.34,2.33
13.00,1.65,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,0.50,0.00,0.15,2.85,2.38,2.81,0.93,0.73,5.19,0.27,0.00,0.00,1.56,1.29,0.00,0.00,0.00,0.21,0.00,4.84,4.83,1.16,0.00,1.16,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.24,1.24,1.29,0.00,0.00,0.00,1.85,1.85,2.34,2.33
14.00,1.65,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,0.32,0.00,0.15,2.85,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.56,1.85,0.00,0.00,0.00,0.21,0.00,4.84,4.83,0.43,0.00,1.31,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.41,1.41,1.29,0.00,0.00,0.00,1.85,1.85,2.34,2.33
15.00,1.39,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,0.32,0.00,0.15,2.85,2.38,2.81,0.93,0.70,5.19,0.27,0.00,0.00,1.56,1.62,0.00,0.00,0.00,0.21,0.00,4.84,4.83,1.16,0.00,1.16,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.39,1.39,1.29,0.00,0.00,0.23,1.85,1.85,2.34,2.33
16.00,1.39,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,0.32,0.00,0.15,2.85,2.38,2.81,0.93,0.73,5.19,0.27,0.00,0.00,1.56,1.57,0.00,0.00,0.00,0.21,0.00,4.84,4.83,0.43,0.00,1.12,0.43,3.90,4.18,3.90,0.00,1.60,1.54,1.41,1.41,1.29,0.00,0.00,0.23,1.85,1.85,2.34,2.33
17.00,1.39,0.63,1.42,13.59,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.73,0.00,0.15,2.85,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.56,1.68,0.00,0.00,1.27,0.21,0.30,4.84,4.83,1.39,0.00,1.40,0.43,3.90,4.18,3.90,0.00,1.60,1.54,1.41,1.41,1.29,0.00,0.00,0.23,1.85,1.85,2.34,2.33
