"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.000,0.000,3.671,5.066,0.000,12.024,0.000,0.000,6.762,4.297,0.000,0.296,0.000,0.000,9.826,0.030,90.935,0.000,2.255,12.793,0.000,105.245,0.319,0.000,0.827,1.005,0.000,0.010,0.000,0.000,3.006,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.000,0.000,3.364,4.081,0.000,12.024,0.000,0.000,6.728,4.297,0.000,0.296,0.000,0.000,9.826,0.030,90.935,0.000,2.221,12.793,0.000,65.007,0.319,0.000,0.777,1.005,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.000,0.000,2.710,4.081,0.000,12.024,0.000,0.000,6.698,4.297,0.000,0.296,0.000,0.000,9.826,0.030,90.935,0.000,2.191,12.793,0.000,53.815,0.319,0.000,0.744,1.005,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.000,0.000,1.609,4.081,0.000,12.024,0.000,0.000,6.672,4.297,0.000,0.296,0.000,0.000,9.826,0.030,90.935,0.000,2.165,12.793,0.000,48.528,0.319,0.000,0.722,1.005,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5.000,0.000,2.582,4.081,0.000,12.024,0.000,0.000,6.650,4.297,0.000,0.296,0.000,0.000,9.826,0.030,90.935,0.000,2.143,12.793,0.000,45.530,0.319,0.000,0.707,1.005,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6.000,0.000,2.497,4.081,0.000,12.024,0.000,0.000,6.631,4.297,0.000,0.296,0.000,0.000,9.826,0.030,90.935,0.000,2.123,12.793,0.000,43.670,0.319,0.000,0.698,1.005,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7.000,0.000,2.248,4.081,0.000,12.024,0.000,0.000,6.614,4.297,0.000,0.296,0.000,0.000,9.826,0.030,90.935,0.000,2.107,12.793,0.000,42.454,0.319,0.000,0.694,1.005,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8.000,0.000,1.609,4.081,0.000,12.024,0.000,0.000,6.600,4.297,0.000,0.296,0.000,0.000,9.826,0.030,90.935,0.000,2.093,12.793,0.000,41.633,0.319,0.000,0.694,1.005,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9.000,0.000,2.332,4.081,0.000,12.024,0.000,0.000,6.589,4.297,0.000,0.296,0.000,0.000,9.826,0.030,90.935,0.000,2.081,12.793,0.000,41.066,0.319,0.000,0.698,1.005,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.000,0.000,1.609,4.081,0.000,12.024,0.000,0.000,6.579,4.297,0.000,0.296,0.000,0.000,9.826,0.030,90.935,0.000,2.072,12.793,0.000,40.670,0.319,0.000,0.706,1.005,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11.000,0.000,2.861,4.081,0.000,12.024,0.000,0.000,6.572,4.297,0.000,0.296,0.000,0.000,9.826,0.030,94.916,0.000,2.065,12.793,0.000,40.390,0.319,0.000,0.718,0.924,0.000,0.010,0.000,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12.000,0.000,2.395,4.081,0.000,12.024,0.000,0.000,6.566,4.297,0.000,0.296,0.000,0.000,9.826,0.030,94.916,0.000,2.059,12.793,0.000,40.191,0.319,0.000,0.734,0.924,0.000,0.010,2.142,0.000,3.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000
