"ETAPA \ EMBALSE","Emb0","SHEQUE","HUINCO RES","PRESA MALPASO","AGUADA BLANCA","CAMPANARIO","CINCEL","CIRATO","ARICOTA RES","PRESA GALLITO CIEGO","PRESA COMPEN GALLITO","SAN GABAN","TULUMAYO","SAN DIEGO","HUALLAMAYO","TABLACHACA","CHAGLLA EM","PICUNCHE","SHAPIRINGO","CERRO DEL AGUILA EM","PALLCA","EMB CHECRAS","RESER CAPILLUCAS","PULMON MATUCANA","TOMA HUAMPANI","RESERV RESTIT","TOMA SURCO"
1.000,0.000,11.485,10.500,60.623,16.207,11.065,9.826,0.000,0.000,0.000,7.766,19.471,88.341,175.563,31.215,101.047,145.319,25.321,11.599,237.818,2.904,33.637,39.867,15.000,24.422,36.077,12.500
2.000,0.000,6.695,10.500,60.623,12.826,11.015,9.826,0.000,0.000,0.000,7.766,19.471,88.341,135.325,31.180,101.047,145.319,25.188,6.650,237.818,0.000,33.637,39.867,15.000,24.115,36.077,12.500
3.000,0.000,6.695,10.500,60.622,11.956,10.982,9.826,0.000,0.000,0.000,7.766,19.471,88.341,124.133,31.150,101.047,145.319,24.813,4.967,237.818,0.000,33.637,39.867,14.080,23.461,36.077,12.500
4.000,0.000,6.695,10.500,60.623,10.971,10.960,9.826,0.000,0.000,0.000,7.766,19.471,88.341,118.846,31.125,101.047,145.319,24.169,5.067,237.818,0.000,33.637,39.867,12.500,22.360,36.077,12.500
5.000,0.000,5.093,10.500,60.539,11.634,10.945,9.826,0.000,0.000,0.000,7.766,19.471,88.341,115.848,31.102,101.047,145.319,23.222,4.698,237.818,0.000,33.637,39.867,13.898,23.333,36.077,12.500
6.000,0.000,5.093,10.500,59.414,11.710,10.936,9.826,0.000,0.000,0.000,7.766,19.471,88.341,113.988,31.083,101.047,145.319,21.927,4.243,237.818,0.000,33.637,39.867,13.776,23.247,36.077,12.500
7.000,0.000,6.565,10.500,60.623,11.564,10.932,9.826,0.000,0.000,0.000,7.766,19.471,88.341,112.772,31.066,101.047,145.319,20.193,3.836,237.818,0.000,33.637,39.867,13.422,22.999,36.077,12.500
8.000,0.000,6.650,10.500,58.379,12.011,10.932,9.826,0.000,0.000,0.000,7.766,19.471,88.341,111.951,31.052,101.047,145.318,9.809,4.133,237.818,0.000,33.637,39.867,12.500,22.360,36.077,12.500
9.000,0.000,6.695,10.500,58.335,12.207,10.936,9.826,0.000,0.000,0.000,7.766,19.471,88.341,111.384,31.041,101.047,145.317,43.248,4.460,237.818,0.000,33.637,39.867,13.542,23.083,36.076,12.500
10.000,0.000,6.695,10.500,58.385,12.160,10.944,9.826,0.000,0.000,0.000,7.766,19.471,88.341,110.988,31.031,101.047,145.309,33.113,5.135,237.818,0.000,33.637,39.867,12.500,22.360,36.076,12.500
11.000,0.000,6.695,10.500,54.138,9.942,10.956,9.826,0.000,0.000,0.000,7.766,19.471,88.341,110.708,31.024,101.047,145.319,12.290,6.892,237.818,0.000,33.637,39.867,14.292,23.612,36.076,12.500
12.000,0.000,6.695,10.500,43.695,6.405,10.972,9.826,4.700,0.000,0.000,7.766,19.471,88.341,110.509,31.018,101.047,145.310,40.521,6.329,237.818,0.000,33.637,39.867,13.632,23.146,36.076,12.500
13.000,0.000,10.786,10.500,58.000,4.292,10.993,9.826,4.700,0.000,0.000,7.766,19.471,88.341,110.367,31.015,101.047,145.208,13.394,5.417,237.818,0.000,33.637,39.867,13.624,23.141,36.076,12.500
14.000,0.000,8.098,10.500,60.616,2.738,11.020,9.826,4.700,0.000,0.000,7.766,19.471,88.341,110.265,31.013,101.047,145.319,43.248,11.667,237.818,0.000,33.637,39.867,15.513,24.482,36.075,12.500
15.000,0.000,10.786,10.500,55.387,2.738,11.055,9.826,4.700,0.000,0.000,7.766,19.471,88.341,110.191,31.013,101.047,145.319,33.113,10.248,237.818,0.000,33.637,39.867,15.268,24.307,36.075,10.956
16.000,0.000,9.205,10.500,57.996,2.738,11.101,9.826,4.700,0.000,0.000,7.766,19.471,88.341,110.138,31.014,101.047,145.319,12.290,6.591,237.818,0.000,33.637,39.867,15.514,24.483,36.074,10.965
17.000,0.000,14.980,10.500,60.623,14.748,11.160,10.911,4.700,0.000,0.000,7.766,19.471,88.341,110.101,31.017,101.047,145.319,16.846,10.600,237.818,10.053,33.637,39.867,15.514,24.483,18.067,10.965
18.000,0.000,14.980,10.500,60.623,13.516,11.230,11.273,4.700,0.000,0.000,7.766,19.471,88.341,110.073,31.022,101.047,145.319,44.892,11.242,237.818,10.053,33.637,39.867,15.514,24.483,43.121,10.965
19.000,0.000,12.983,10.500,60.623,14.515,11.311,11.617,4.700,0.000,0.000,7.766,19.471,88.341,110.054,31.029,101.047,145.319,40.056,12.165,237.818,8.056,33.637,39.867,15.514,24.483,41.399,10.965
20.000,0.000,12.983,10.500,60.623,14.861,11.400,11.875,4.700,0.000,0.000,7.766,19.471,88.341,110.040,31.037,101.047,145.319,33.849,13.496,237.818,8.354,33.637,39.867,15.514,24.483,39.461,10.965
21.000,0.000,12.983,10.500,60.623,15.720,11.497,12.061,4.700,0.000,0.000,7.766,19.471,88.341,110.031,31.047,101.047,145.319,26.729,15.287,237.818,9.644,33.637,39.867,15.514,24.483,38.110,10.459
22.000,0.000,8.656,10.500,60.623,16.536,11.602,12.167,4.700,0.000,0.000,7.766,19.471,88.341,110.025,31.059,101.047,145.319,11.343,15.287,237.818,11.155,33.637,39.867,15.514,24.483,18.655,10.569
23.000,0.000,12.983,10.500,60.623,15.095,11.714,12.202,4.700,0.000,0.000,7.766,19.471,88.341,110.021,31.072,101.047,145.319,16.846,15.287,237.818,9.975,33.637,39.867,15.514,24.483,19.971,10.751
24.000,0.000,12.983,10.500,60.623,14.742,11.835,12.216,4.700,0.000,0.000,7.766,19.471,88.341,110.020,31.088,101.047,145.319,43.248,15.287,237.818,9.334,33.637,39.867,15.514,24.483,43.360,10.916
25.000,0.000,12.983,10.500,60.623,12.232,11.968,12.216,4.700,0.000,0.000,7.766,19.471,88.341,110.021,31.106,101.047,145.319,33.113,12.687,237.818,6.590,33.637,39.867,15.514,24.483,42.196,10.965
26.000,0.000,12.983,10.500,57.838,9.674,12.115,12.241,4.700,0.000,0.000,7.766,19.471,88.341,110.024,31.125,101.047,145.319,12.290,10.028,237.818,4.212,33.637,39.867,15.514,24.483,40.816,10.965
27.000,0.000,12.983,10.500,34.554,7.795,12.283,12.350,4.700,0.000,0.000,7.766,19.471,88.341,110.029,31.148,101.047,145.319,16.846,7.444,237.818,2.689,33.637,39.867,15.514,24.483,39.461,10.965
28.000,0.000,12.983,10.500,60.623,17.113,12.477,12.787,4.700,0.000,0.000,7.766,19.471,88.341,110.038,31.173,101.047,145.319,16.846,12.644,237.818,7.420,33.637,39.867,15.514,24.483,38.438,10.965
29.000,0.000,1.997,10.500,60.623,13.800,12.694,13.068,4.700,0.000,0.000,7.766,19.471,88.341,110.051,31.201,101.047,145.319,16.846,13.353,237.818,6.545,33.637,39.867,15.514,24.483,37.695,10.965
30.000,0.000,2.211,10.500,60.623,16.180,12.935,13.435,4.700,0.000,0.000,7.766,19.471,88.341,110.069,31.232,101.047,145.319,43.248,14.586,237.818,7.689,33.637,39.867,15.514,24.483,18.584,10.965
31.000,0.000,12.983,10.500,60.623,17.113,13.196,13.772,4.700,0.000,0.000,7.766,19.471,88.341,110.094,31.266,101.047,145.319,33.113,15.287,237.818,8.662,33.637,39.867,15.514,24.483,42.557,10.965
32.000,0.000,12.983,10.500,60.623,17.113,13.473,14.054,4.700,0.000,0.000,7.766,19.471,88.341,110.129,31.304,101.047,145.319,12.290,15.287,237.818,13.819,33.637,39.867,15.514,24.483,39.481,10.965
33.000,0.000,12.983,10.500,60.623,17.113,13.760,14.306,4.700,0.000,0.000,7.766,19.471,88.341,110.178,31.347,101.047,145.319,16.846,15.287,237.818,10.073,33.637,39.867,15.514,24.483,18.815,10.965
34.000,0.000,12.983,10.500,60.623,17.113,14.057,14.543,4.700,0.000,0.000,7.766,19.471,88.341,110.246,31.395,101.047,145.319,40.521,15.287,237.818,8.639,33.637,39.867,15.514,24.483,19.971,10.965
35.000,0.000,12.983,10.500,60.623,17.113,14.360,14.776,4.700,0.000,0.000,7.766,19.471,88.341,110.340,31.449,101.047,145.319,13.394,15.287,237.818,8.483,33.637,39.867,15.514,24.483,19.971,12.500
36.000,0.000,12.983,10.500,56.027,17.113,14.671,15.012,4.700,0.000,0.000,7.766,19.471,88.341,110.470,31.510,101.047,145.319,40.521,11.103,237.818,5.566,33.637,39.867,15.514,24.483,42.557,12.500
37.000,0.000,12.983,10.500,60.623,17.113,14.989,15.257,4.700,0.000,0.000,7.766,19.471,88.341,110.652,31.579,101.047,145.319,13.394,15.287,237.818,12.495,33.637,39.867,15.514,24.483,39.481,12.500
38.000,0.000,13.353,10.500,60.623,17.113,15.318,15.514,5.745,0.000,0.000,7.766,19.471,88.341,110.906,31.659,101.047,145.319,40.521,15.287,237.818,14.190,33.637,39.867,15.514,24.483,18.815,12.500
39.000,0.000,15.707,10.500,60.623,17.113,15.663,15.788,7.687,0.000,0.000,7.766,19.471,88.341,111.261,31.750,101.047,145.319,13.394,15.287,237.818,14.190,33.637,39.867,15.514,24.483,43.890,12.500
40.000,0.000,15.654,10.500,60.623,17.113,16.032,16.084,7.064,0.000,0.000,7.766,19.471,88.341,111.761,31.857,101.047,145.319,45.861,15.287,237.818,14.190,33.637,39.867,15.514,24.483,43.498,12.500
