"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.00,19.83,2.00,14.00,1.50,7.30,6.40,8.90,2.10,0.00,0.00,19.00,0.00,2.63,17.48,0.00,1.00,26.90,75.60,7.90,0.00,3.20,2.50,18.45,9.50,10.00,14.00,1.45,3.00,10.93,60.10,3.25,27.00,19.42,17.96,7.77,17.96,1.53,0.00,19.42,19.42,19.42,2.40,106.90,12.82,16.00,5.00,5.00,7.11,15.73,2.40,3.96,4.10,18.90,0.00,0.00,0.10,1.00,82.60,0.00,1.59,0.00,33.00,68.00,102.30,0.00,2.00,10.00,6.00,11.00,4.00
2.00,0.00,20.09,0.00,14.00,1.50,7.30,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.45,17.48,0.00,1.00,27.00,74.40,7.90,0.00,15.53,2.50,18.45,9.50,10.00,14.00,1.45,0.00,10.77,58.70,3.25,27.00,19.42,17.96,1.10,17.96,0.12,0.00,19.42,19.42,19.42,2.40,87.90,12.82,16.00,5.00,5.00,7.11,15.53,2.40,3.75,3.76,18.90,0.00,0.00,0.05,1.00,81.50,0.00,1.52,0.00,1.00,67.90,89.10,0.00,2.00,0.00,0.00,11.00,0.00
3.00,0.00,20.29,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,1.00,26.40,71.30,8.00,0.00,15.53,2.50,18.45,9.50,10.00,14.00,1.45,0.00,10.75,57.90,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,2.40,72.40,12.82,16.00,5.00,5.00,7.11,15.53,2.40,3.34,2.89,18.90,0.00,0.00,0.00,1.00,80.40,54.84,1.43,2.04,0.00,67.90,75.00,0.00,2.00,0.00,0.00,11.00,0.00
4.00,0.00,20.26,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,1.00,25.60,67.60,8.00,0.00,15.53,2.50,18.45,9.50,10.00,14.00,1.45,0.00,10.87,57.80,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,2.40,59.10,12.82,16.00,5.00,5.00,7.11,15.53,2.40,2.87,1.85,18.90,0.00,0.00,0.00,1.00,79.20,56.58,1.34,1.92,0.00,68.70,59.30,0.00,2.00,0.00,0.00,11.00,0.00
5.00,0.00,20.51,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,1.00,24.70,63.50,8.00,0.00,15.53,2.50,18.45,9.50,10.00,14.00,1.45,0.00,10.92,57.40,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,2.40,46.50,12.82,16.00,5.00,5.00,7.11,15.53,2.40,2.42,1.35,18.90,0.00,0.00,0.00,1.00,78.70,56.76,1.28,1.80,0.00,69.50,43.20,0.00,2.00,0.00,0.00,11.00,0.00
6.00,0.00,20.55,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,1.00,23.80,59.30,8.00,0.00,15.53,2.50,18.45,9.50,10.00,14.00,1.45,0.00,10.89,56.90,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,2.40,40.00,12.82,16.00,5.00,5.00,7.11,15.53,2.40,1.98,1.04,18.90,0.00,0.00,0.00,1.00,78.40,56.41,1.23,1.68,0.00,70.10,34.40,0.00,2.00,0.00,0.00,11.00,0.00
7.00,0.00,20.41,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,1.00,22.70,53.60,8.00,0.00,15.53,2.50,18.45,9.50,10.00,14.00,1.45,0.00,10.95,56.50,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,2.40,35.70,12.82,16.00,5.00,5.00,7.11,15.53,2.40,1.55,0.90,18.90,0.00,0.00,0.00,1.00,78.70,56.86,1.16,1.52,0.00,70.70,28.20,0.00,2.00,0.00,0.00,11.00,0.00
8.00,0.00,20.27,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,1.00,21.70,47.40,8.00,0.00,15.53,2.50,18.45,9.50,10.00,14.00,1.45,0.00,11.10,56.30,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,2.40,30.20,12.82,16.00,5.00,5.00,7.11,15.53,2.40,1.14,0.82,18.90,0.00,0.00,0.00,1.00,79.10,57.58,1.07,1.36,0.00,70.50,23.80,0.00,2.00,0.00,0.00,11.00,0.00
9.00,0.00,20.30,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,1.00,21.10,44.00,8.00,0.00,15.53,2.50,18.45,9.50,10.00,14.00,1.45,0.00,11.13,55.20,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,2.40,24.40,12.82,16.00,5.00,5.00,7.11,15.53,2.40,0.86,0.69,18.90,0.00,0.00,0.00,1.00,79.30,58.54,1.05,1.29,0.00,70.30,20.00,0.00,2.00,0.00,0.00,11.00,0.00
10.00,0.00,20.43,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,1.00,20.80,41.50,8.00,0.00,3.20,2.50,18.45,9.50,10.00,14.00,1.45,0.00,11.04,53.30,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,2.40,22.10,12.82,16.00,5.00,5.00,7.11,15.53,2.40,0.64,0.54,18.90,0.00,0.00,0.00,1.00,79.30,59.59,1.05,1.24,0.00,68.90,18.60,0.00,2.00,0.00,0.00,11.00,0.00
