"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,1.54,19.39,2.36,13.53,4.50,7.80,3.30,6.10,1.50,0.00,3.50,15.46,2.08,0.03,3.10,5.20,7.00,30.86,78.50,0.00,5.30,6.00,2.50,17.58,9.80,3.00,4.50,3.00,0.82,3.28,3.85,0.00,27.02,3.50,11.59,10.40,14.49,11.71,0.60,4.00,4.50,4.70,2.30,6.90,4.50,4.50,1.70,10.43,6.98,3.80,0.00,11.50,11.60,9.45,0.78,0.54,11.20,14.40,2.26,1.37,12.96,11.57,7.50,0.00,1.02,3.00,12.40,0.00,6.54,15.97,0.39,2.34,3.08,13.00
2.00,0.98,19.47,1.57,13.53,4.50,7.80,3.30,6.10,1.50,0.00,3.50,15.46,1.51,0.01,0.00,5.30,7.00,30.86,74.70,0.00,5.30,6.00,2.50,17.58,9.80,3.00,4.50,3.00,0.75,3.76,4.28,0.00,27.16,3.50,11.59,6.60,14.49,10.16,0.60,4.00,4.50,4.70,2.30,12.20,4.50,4.50,1.70,10.43,6.98,3.80,0.00,10.20,10.50,9.45,0.57,0.54,12.60,12.90,2.21,1.41,10.80,14.68,4.50,0.00,1.09,2.10,7.70,0.00,4.10,13.78,0.33,2.03,1.93,12.61
3.00,0.94,19.57,0.99,13.53,4.50,7.80,3.30,6.10,1.50,0.00,3.50,15.46,0.52,0.00,0.00,5.30,7.00,30.44,74.60,0.00,5.30,6.00,2.50,17.58,9.80,3.00,4.50,3.00,0.58,3.95,4.61,0.00,27.37,3.50,11.59,3.00,14.49,6.45,0.60,4.00,4.50,4.70,2.30,24.20,4.50,4.50,1.70,10.43,6.98,3.80,0.00,9.20,9.70,9.45,0.49,0.54,14.40,15.60,2.31,1.32,7.20,16.24,2.60,0.00,1.18,1.30,3.80,0.00,2.08,13.00,0.26,1.29,0.98,6.70
4.00,0.30,19.47,0.30,13.53,4.50,7.80,3.30,6.10,1.50,0.00,3.50,15.46,0.08,0.00,0.00,5.30,7.00,30.42,69.60,0.00,5.30,6.00,2.50,17.58,9.80,3.00,4.50,3.00,0.40,4.21,4.84,0.00,27.47,3.50,11.59,0.60,14.49,2.72,0.60,4.00,4.50,4.70,2.30,31.20,4.50,4.50,1.70,10.43,6.98,3.80,0.00,8.10,8.80,9.45,0.34,0.54,16.30,18.20,2.80,1.53,3.60,16.36,0.80,0.00,1.25,0.50,1.00,0.00,0.52,11.92,0.16,0.54,0.24,1.57
5.00,0.20,19.54,0.10,13.53,4.50,7.80,3.30,6.10,1.90,0.00,3.50,15.46,0.00,0.00,0.00,10.34,7.00,29.40,69.10,0.00,5.30,6.00,2.50,17.58,9.80,3.00,4.50,3.00,0.31,4.36,6.57,0.00,27.58,3.50,11.59,0.00,14.49,0.61,0.60,4.00,4.50,4.70,2.30,31.80,4.50,4.50,1.70,10.43,6.98,3.80,0.00,8.30,8.90,9.45,0.12,0.54,18.20,24.70,2.58,1.36,0.72,16.08,4.30,0.00,1.31,0.00,0.00,0.00,0.00,10.99,0.06,0.12,0.00,0.89
6.00,0.00,19.31,0.00,13.53,4.50,7.80,3.30,6.10,1.90,0.00,3.50,15.46,0.00,0.00,0.00,10.34,7.00,29.38,68.60,0.00,5.30,15.46,2.50,17.58,9.80,3.00,4.50,3.00,0.23,4.85,8.40,0.00,27.78,3.50,11.59,0.00,14.49,0.00,0.60,4.00,4.50,4.70,2.30,32.50,4.50,4.50,1.70,10.43,6.98,3.80,0.00,8.50,9.00,9.45,0.06,0.54,20.00,31.30,2.54,1.23,0.00,16.54,7.70,0.00,1.36,0.00,0.00,0.00,0.00,11.71,0.03,0.00,0.00,0.86
7.00,0.00,19.07,0.00,13.53,4.50,7.80,3.30,6.10,1.90,0.00,3.50,15.46,0.00,0.00,0.00,9.95,7.00,27.36,67.30,7.10,5.30,15.46,2.50,17.58,9.80,3.00,4.50,3.00,0.00,5.11,8.73,0.00,27.89,3.50,11.59,0.00,14.49,0.00,0.60,4.00,4.50,4.70,2.30,19.40,4.50,4.50,1.70,10.43,6.98,3.80,0.00,8.50,9.00,9.45,0.00,0.54,22.00,35.80,2.62,1.17,0.00,17.66,13.80,0.00,1.39,0.00,0.00,0.00,0.00,11.88,0.00,0.00,0.00,0.18
8.00,0.00,19.39,0.00,13.53,4.50,7.80,3.30,6.10,1.90,0.00,3.50,15.46,0.00,0.00,0.00,9.95,7.00,27.35,66.10,7.80,5.30,15.46,2.50,17.58,9.80,3.00,4.50,3.00,0.00,5.50,8.96,0.00,28.02,3.50,11.59,0.00,14.49,0.00,0.60,4.00,4.50,4.70,2.30,11.40,4.50,4.50,1.70,10.43,6.98,3.80,0.00,8.50,9.10,9.45,0.00,0.54,24.10,40.40,2.66,1.23,0.00,16.40,19.90,0.00,1.43,0.00,0.00,0.00,0.00,14.21,0.00,0.00,0.00,0.00
9.00,0.00,19.45,0.00,13.53,4.50,7.80,3.30,6.10,1.90,0.00,3.50,15.46,0.00,0.00,0.00,10.05,7.00,24.33,65.60,7.70,5.30,15.46,2.50,17.58,9.80,3.00,4.50,3.00,0.00,5.53,8.89,0.00,28.07,3.50,11.59,0.00,14.49,0.00,0.60,4.00,4.50,4.70,2.30,26.00,4.50,4.50,1.70,10.43,6.98,3.80,0.00,7.50,8.50,9.45,0.00,0.54,26.20,40.70,2.53,1.38,0.00,17.16,29.90,0.00,1.45,0.00,0.00,0.00,0.00,13.86,0.00,0.00,0.00,0.00
10.00,0.00,19.42,0.00,13.53,4.50,7.80,3.30,6.10,1.90,0.00,3.50,15.46,0.00,0.00,0.00,10.53,7.00,24.31,65.20,7.70,5.30,15.46,2.50,17.58,9.80,3.00,4.50,3.00,0.00,5.29,8.72,0.00,28.16,3.50,11.59,0.00,14.49,0.00,0.60,4.00,4.50,4.70,2.30,30.70,4.50,4.50,1.70,10.43,6.98,3.80,0.00,6.60,7.90,9.45,0.00,0.54,28.40,41.00,2.54,1.61,0.00,17.27,39.90,0.00,1.46,0.00,0.00,0.00,0.00,13.68,0.00,0.00,0.00,0.00
