"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,15.37,23.46,11.06,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,15.31,10.49,17.49,0.00,8.40,3.14,6.68,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,10.40,10.26,41.18,3.20,24.70,19.44,18.46,74.50,17.88,18.91,0.00,19.44,19.44,19.44,2.40,17.36,12.83,19.44,8.20,10.00,8.15,17.49,2.40,1.66,1.36,18.90,0.76,0.00,20.05,21.28,2.49,1.15,52.70,51.61,10.01,0.30,2.00,59.20,103.10,11.00,136.10,22.00,0.30,24.02,91.10
2.00,16.99,23.44,10.90,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,15.74,11.26,17.49,0.00,8.40,3.08,9.48,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,10.48,11.40,44.88,3.20,24.60,19.44,18.46,69.30,17.88,16.87,0.00,19.44,19.44,19.44,2.40,24.16,12.83,19.44,8.20,10.00,8.15,17.49,2.40,1.66,1.36,18.90,0.78,0.00,20.05,21.28,2.49,1.15,50.30,53.54,14.30,0.30,2.00,55.60,90.40,11.00,124.30,22.00,0.31,21.42,77.30
3.00,17.79,23.72,8.91,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,15.63,12.20,17.49,0.00,8.40,3.10,12.69,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,9.48,12.37,48.09,3.20,24.50,19.44,18.46,65.70,17.88,14.82,0.00,19.44,19.44,19.44,2.40,35.00,12.83,19.44,8.20,10.00,8.15,17.49,2.40,1.66,1.36,18.90,0.77,0.00,29.43,30.82,3.11,1.64,50.00,55.65,23.00,0.40,2.00,52.10,83.10,11.00,116.90,22.00,0.32,18.82,67.90
4.00,17.96,23.50,7.78,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,15.50,12.55,17.49,0.00,8.40,3.37,17.15,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,8.77,12.79,49.77,3.20,24.40,19.44,18.46,63.60,17.88,12.53,0.00,19.44,19.44,19.44,2.40,52.00,12.83,19.44,8.20,10.00,8.15,17.49,2.40,1.66,1.36,18.90,0.78,0.00,29.43,30.82,3.11,1.64,49.50,58.64,35.00,0.40,2.00,46.70,78.40,11.00,110.40,22.00,0.32,15.91,59.40
5.00,17.67,23.56,7.65,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,14.45,12.40,17.49,0.00,8.40,3.78,20.76,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,8.53,13.26,51.96,3.20,24.30,19.44,18.46,60.50,17.88,10.23,0.60,19.44,19.44,19.44,2.40,48.23,12.83,19.44,8.20,10.00,8.15,17.49,2.40,1.66,1.36,19.00,0.77,0.00,38.33,42.09,4.73,2.24,48.80,61.24,39.62,0.40,2.00,41.70,70.50,11.00,108.00,22.00,0.32,12.99,55.00
6.00,17.33,23.47,7.70,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,12.78,11.87,17.49,0.00,8.40,4.60,21.79,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,8.01,13.88,55.65,3.20,24.10,19.44,18.46,53.10,17.88,9.56,0.60,19.44,19.44,19.44,2.40,54.99,12.83,19.44,8.20,10.00,8.15,17.49,2.40,1.66,1.36,19.00,0.77,0.00,38.33,42.09,4.73,2.24,40.60,62.55,50.64,0.40,2.00,37.40,57.50,11.00,91.90,22.00,0.31,12.13,43.90
7.00,16.79,23.51,7.92,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,12.44,10.95,17.49,0.00,8.40,5.09,23.13,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,6.70,14.40,58.50,3.20,24.30,19.44,18.46,43.70,17.88,8.88,0.60,19.44,19.44,19.44,2.40,63.53,12.83,19.44,8.20,10.80,8.15,17.49,2.40,1.66,1.36,19.00,0.77,0.00,43.51,50.23,5.17,2.24,31.10,62.99,66.08,0.30,2.00,33.30,48.50,11.00,72.70,22.00,0.30,11.28,29.70
8.00,15.33,23.56,7.20,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,12.83,10.30,17.49,0.00,8.40,4.55,25.39,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,5.71,14.65,58.86,3.20,24.30,19.44,18.46,33.70,17.88,7.80,0.60,19.44,19.44,19.44,2.40,84.80,12.83,19.44,8.20,10.80,8.15,17.49,2.40,1.66,1.36,19.00,0.65,0.00,43.51,50.23,5.17,2.24,21.80,61.44,79.05,0.20,2.00,28.70,40.90,11.00,60.70,22.00,0.27,9.91,22.70
9.00,12.85,23.49,5.66,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,12.59,9.92,17.49,0.00,8.40,4.07,27.80,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,5.41,14.92,58.96,3.20,24.30,19.44,18.46,24.40,17.88,6.72,0.60,19.44,19.44,19.44,2.40,96.59,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.68,0.71,19.00,0.63,0.00,43.51,50.23,5.17,2.24,13.30,60.11,88.00,0.20,2.00,22.90,33.90,11.00,51.40,22.00,0.24,8.53,18.40
10.00,9.98,23.56,4.53,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,11.80,9.21,17.49,0.00,8.40,3.77,30.65,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,5.07,15.25,58.30,3.20,24.40,19.44,18.46,15.60,17.88,4.99,0.60,19.44,19.44,19.44,2.40,97.51,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.68,0.71,19.00,0.59,0.00,43.51,50.23,5.17,2.24,6.50,59.70,91.18,0.10,2.00,18.00,21.00,11.00,16.10,22.00,0.20,6.33,16.10
11.00,6.49,23.51,3.69,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,10.72,8.20,17.49,0.00,8.40,3.43,31.56,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,4.46,15.46,57.54,3.20,24.30,19.44,18.46,8.40,17.88,3.25,0.60,19.44,19.44,19.44,2.40,100.04,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.68,0.71,19.00,0.50,0.00,53.21,60.32,6.44,2.95,4.90,59.10,107.73,0.10,2.00,14.10,16.80,11.00,13.40,22.00,0.17,4.13,13.40
12.00,3.27,23.44,2.86,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,8.63,6.88,17.49,0.00,8.40,2.97,26.65,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,3.47,15.35,56.46,3.20,24.30,19.44,18.46,4.60,17.88,3.05,0.60,19.44,19.44,19.44,2.40,105.54,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.68,0.71,19.00,0.36,0.00,53.21,60.32,6.44,2.95,3.70,58.33,99.86,0.10,2.00,11.40,12.90,11.00,10.10,22.00,0.13,3.87,10.10
13.00,1.31,23.51,2.06,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,6.45,5.94,17.49,0.00,8.40,2.56,23.46,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,2.58,15.02,55.24,3.20,24.40,19.44,18.46,3.40,17.88,2.84,0.60,19.44,19.44,19.44,2.40,115.52,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.18,0.29,18.90,0.31,0.00,57.96,61.75,7.39,3.80,2.80,57.74,110.98,0.10,2.00,6.60,8.80,11.00,6.20,22.00,0.10,3.61,6.20
14.00,0.26,23.64,1.40,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,2.27,4.29,17.49,0.00,8.40,2.30,25.42,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,1.91,14.05,53.57,3.20,24.40,19.44,18.46,1.50,17.88,2.41,0.60,19.44,19.44,19.44,2.40,109.01,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.00,0.08,18.90,0.22,0.00,57.96,61.75,7.39,3.80,1.30,57.23,102.90,0.10,2.00,2.90,4.30,11.00,2.60,22.00,0.06,3.05,2.60
15.00,0.01,23.62,0.72,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.09,2.07,17.49,0.00,8.40,2.07,27.37,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,0.89,13.54,52.17,3.20,24.30,19.44,18.46,0.40,17.88,1.97,0.60,19.44,19.44,19.44,2.40,103.01,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.00,0.08,18.90,0.07,0.00,57.96,61.75,7.39,3.80,0.40,56.78,96.43,0.00,2.00,0.80,1.20,11.00,0.80,22.00,0.03,2.50,0.80
16.00,0.00,23.62,0.18,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.68,17.49,0.00,8.40,1.98,29.31,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,0.20,14.44,51.53,3.20,24.50,19.44,18.46,0.00,17.88,0.99,0.60,19.44,19.44,19.44,2.40,101.14,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.00,0.08,18.90,0.04,0.00,57.96,61.75,7.39,3.80,0.00,56.74,97.90,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.01,1.25,0.00
17.00,0.00,23.62,0.01,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.08,17.49,0.00,8.40,1.86,30.42,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,0.02,14.92,50.42,3.20,24.60,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,98.28,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.00,0.08,18.90,0.00,0.00,38.33,42.09,4.73,2.24,0.00,56.43,95.07,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
18.00,0.00,23.97,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,1.69,29.05,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,0.00,14.18,47.87,3.20,24.60,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,96.48,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.00,0.08,18.90,0.00,0.00,38.33,42.09,4.73,2.24,0.00,54.51,86.34,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
19.00,0.00,24.05,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,1.48,27.72,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,0.00,13.38,45.23,3.20,24.50,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,82.01,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.00,0.08,18.90,0.00,0.00,24.43,26.82,3.11,1.64,0.00,52.56,71.32,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
20.00,0.00,23.98,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,1.16,26.50,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,0.00,12.41,42.31,3.20,24.50,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,68.33,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.00,0.08,18.90,0.00,0.00,24.43,26.82,3.11,1.64,0.00,50.82,59.53,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
21.00,0.00,23.86,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.90,25.41,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,0.00,11.54,39.27,3.20,24.50,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,57.61,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.00,0.08,18.90,0.00,0.00,18.46,20.68,2.29,1.15,0.00,49.04,46.27,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
22.00,0.00,23.80,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.83,24.71,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,0.00,10.92,35.92,3.20,24.60,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,46.88,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.00,0.08,18.90,0.00,0.00,18.46,20.68,2.29,1.15,0.00,47.28,37.48,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
23.00,0.00,23.71,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.83,23.58,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,0.00,10.16,32.64,3.20,24.70,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,35.46,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.00,0.08,18.90,0.00,0.00,18.46,20.68,2.29,1.15,0.00,45.57,25.16,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
24.00,0.00,23.83,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,1.01,21.15,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,0.00,8.99,29.58,3.20,24.70,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,28.43,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.18,0.29,18.90,0.00,0.00,18.46,20.68,2.29,1.15,0.00,44.18,18.86,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
25.00,0.00,23.76,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,1.11,18.68,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,0.00,8.01,26.76,3.20,24.80,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,16.77,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.18,0.29,18.90,0.00,0.00,14.04,16.75,0.93,0.38,0.00,42.77,10.27,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
26.00,0.00,24.04,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.96,16.07,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,0.00,7.60,24.67,3.20,24.70,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,10.31,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.18,0.29,18.60,0.00,0.00,14.04,16.75,0.93,0.38,0.00,41.78,7.69,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
27.00,0.00,24.11,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.78,13.83,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,0.00,7.21,22.45,3.20,24.70,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,7.90,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.68,0.71,18.90,0.00,0.00,14.04,16.75,0.93,0.38,0.00,40.48,6.52,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
28.00,0.00,23.89,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,0.51,12.68,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,0.00,6.88,19.88,3.20,24.80,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,6.84,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.68,0.71,18.90,0.00,0.00,14.04,16.75,0.93,0.38,0.00,38.14,4.92,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
