"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,62.12,29.95,67.13,635.03,206.59,7.51,7.88,103.42,17.56,2.23,21.10,14.92,92.61,5.13,2.82,163.91,112.36,94.96,22.12,35.37,170.43,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,205.11,212.41,35.14,67.10,67.88,24.81,173.58,177.75,173.65,5.67,74.91,76.30,0.00,66.47,47.28,30.67,30.56,30.55,58.47,58.53,67.72,67.70,146.00
2.00,60.22,29.95,67.13,635.03,206.59,7.51,7.88,103.42,17.56,2.23,21.10,14.92,92.91,5.13,2.82,163.91,112.36,94.96,22.12,35.37,170.43,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,214.23,206.58,21.93,49.82,50.12,21.93,180.55,193.51,180.62,5.67,74.91,76.30,0.00,66.47,47.28,30.67,30.56,30.55,58.47,58.53,79.66,79.63,146.00
3.00,62.12,29.95,67.13,635.03,206.59,7.51,7.88,103.42,17.56,2.23,21.10,14.92,94.67,5.13,2.82,163.91,112.36,94.96,22.12,35.37,170.43,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,210.84,210.60,21.96,58.21,35.97,21.96,182.71,186.89,182.77,5.67,74.91,76.30,0.00,66.47,47.28,30.67,30.56,30.55,58.47,58.53,79.56,79.54,146.00
4.00,62.12,29.95,67.13,635.03,206.59,7.51,7.88,103.42,17.56,2.23,21.10,14.92,94.89,5.13,2.82,163.91,112.36,94.96,22.12,35.37,170.43,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,210.62,210.38,22.00,60.19,44.52,22.00,183.93,196.91,184.00,5.67,74.91,76.30,0.00,66.47,47.28,30.67,30.56,30.55,58.47,58.53,86.32,86.28,146.00
5.00,62.23,29.95,67.13,635.03,206.59,7.51,7.88,103.42,17.56,2.23,21.10,14.92,100.62,5.13,2.82,163.91,112.36,94.96,22.12,35.37,170.43,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,207.19,214.63,21.96,53.00,53.42,21.96,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,47.28,30.67,30.56,30.55,58.47,58.53,85.27,85.23,146.00
6.00,62.01,29.95,67.13,635.03,206.59,7.51,7.88,103.42,17.56,2.23,21.10,14.92,101.05,5.13,2.82,163.91,112.36,94.96,22.12,35.37,170.43,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,202.90,210.01,21.92,48.92,49.19,21.92,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,47.28,30.67,30.56,30.55,58.47,58.53,93.32,93.28,146.00
7.00,62.12,29.95,67.13,635.03,206.59,7.51,7.88,103.42,17.56,2.23,21.10,14.92,92.77,5.13,2.82,163.91,112.36,94.96,22.12,35.37,170.43,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,194.23,200.24,21.63,47.70,47.96,21.63,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,47.28,30.67,30.56,30.55,58.47,58.53,73.00,72.98,146.00
8.00,62.12,29.95,67.13,635.03,206.59,7.51,7.88,103.42,17.56,2.23,21.10,14.92,53.03,5.13,2.82,163.91,112.36,94.96,22.12,35.37,170.43,0.00,1.97,6.88,87.69,0.00,9.98,53.61,3.45,12.40,170.43,169.05,21.86,27.01,67.38,21.86,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,47.28,30.67,30.56,30.55,58.47,58.53,59.73,59.72,146.00
9.00,62.12,29.95,67.13,635.03,206.59,7.51,7.88,103.42,17.56,2.23,21.10,14.92,50.00,5.13,2.82,163.91,112.36,94.96,22.12,35.37,170.43,0.00,1.97,6.88,87.69,0.00,9.98,50.14,3.45,11.60,0.00,228.19,47.14,46.93,22.01,22.01,184.17,197.14,184.23,5.67,74.91,76.30,0.00,66.47,47.28,30.67,30.56,30.55,58.47,58.53,91.16,0.00,146.00
10.00,67.21,29.95,67.13,635.03,206.59,7.51,7.88,103.42,17.56,2.23,21.10,14.92,50.00,5.13,2.82,163.91,106.47,94.96,22.12,35.37,170.43,0.00,1.97,6.88,87.69,0.00,9.98,0.00,3.45,0.00,145.63,145.63,27.77,0.00,27.77,67.33,164.66,177.07,164.73,5.67,74.91,76.30,0.00,66.47,47.28,30.67,30.56,30.55,58.47,58.53,20.62,0.00,146.00
