"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.24,22.50,0.36,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,0.93,0.96,3.10,7.59,3.12,8.86,0.00,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,2.31,2.51,5.09,2.30,28.00,3.12,15.46,2.00,14.49,1.11,0.60,4.00,4.60,4.80,1.15,0.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,14.46,14.98,18.00,0.03,0.63,0.00,0.00,0.00,0.00,1.44,10.73,0.00,0.30,1.28,1.58,10.58,11.00,42.76,17.69,0.00,0.76,39.20
2.00,1.99,22.53,2.04,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,0.93,7.19,3.10,7.59,3.99,8.78,0.00,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,8.18,2.38,4.62,2.30,28.00,3.12,15.46,20.00,14.49,6.82,0.60,4.00,4.60,4.80,1.15,0.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,14.33,14.49,18.00,0.07,0.63,0.00,0.00,0.00,0.00,14.40,7.69,0.00,0.30,1.24,6.74,61.40,11.00,93.40,17.69,0.03,7.66,72.33
3.00,3.31,22.68,4.03,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,4.34,12.95,3.10,7.59,4.97,9.05,0.00,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,11.01,2.48,5.76,2.30,28.00,3.12,15.46,51.00,14.49,14.77,0.60,4.00,4.60,4.80,1.15,0.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,13.85,14.35,18.00,0.08,0.63,0.00,0.00,0.00,0.00,36.72,6.55,0.00,0.40,1.24,16.39,132.22,11.00,140.43,17.69,0.07,14.57,90.01
4.00,6.54,22.79,6.81,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,4.34,14.55,3.10,7.59,5.58,9.00,0.00,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,11.84,2.62,6.85,2.30,28.00,3.12,15.46,89.00,14.49,23.11,0.60,4.00,4.60,4.80,1.15,0.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,13.16,13.97,18.00,0.12,0.42,0.00,0.00,0.00,0.00,64.08,10.46,0.00,0.40,1.24,27.57,177.22,11.00,163.67,17.69,0.12,24.66,89.73
5.00,7.64,22.53,8.44,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,8.15,15.08,3.10,7.59,6.65,9.48,0.00,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,12.23,2.68,7.46,2.30,28.00,3.12,15.46,112.00,14.49,28.05,0.60,4.00,4.60,4.80,1.15,0.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,13.79,14.72,18.00,0.55,0.26,0.00,0.00,0.00,0.00,80.64,10.74,0.00,0.40,1.24,37.76,192.16,11.00,171.52,17.69,0.18,34.74,88.57
6.00,10.40,22.29,10.70,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,8.15,15.33,3.10,7.59,11.38,9.76,0.00,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,12.39,2.66,8.18,2.30,28.00,3.12,15.46,119.00,14.49,28.77,0.60,4.00,4.60,4.80,1.15,0.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,13.84,14.90,18.00,0.75,0.23,0.00,0.00,0.00,0.00,85.68,14.02,0.00,0.40,1.20,45.63,198.99,11.00,172.07,17.69,0.24,36.38,87.55
7.00,11.24,22.19,11.91,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,9.45,15.39,3.10,7.59,11.40,9.75,0.00,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,12.43,2.62,9.85,2.30,28.00,3.12,15.46,123.00,14.49,29.18,0.60,4.00,4.60,4.80,1.15,0.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,15.25,15.95,18.00,0.94,0.24,0.00,0.00,0.00,0.00,88.56,16.80,0.00,0.30,1.24,52.11,202.56,11.00,171.17,17.69,0.29,38.01,86.29
8.00,13.27,21.85,13.46,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,9.45,15.38,3.10,7.59,8.34,9.91,0.00,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,12.49,2.59,12.51,2.30,28.00,3.12,15.46,122.00,14.49,28.93,0.60,4.00,4.60,4.80,1.15,0.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,15.02,15.92,18.00,1.05,0.24,1.06,0.00,0.04,0.09,87.84,18.34,0.00,0.20,1.20,57.28,205.53,11.00,170.49,17.69,0.33,38.23,86.06
9.00,13.79,21.89,14.24,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,12.01,15.39,3.10,7.59,9.62,11.08,0.00,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,12.56,2.68,14.84,2.30,28.00,3.12,15.46,121.00,14.49,28.82,0.60,4.00,4.60,4.80,1.15,0.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,15.60,16.40,18.00,1.14,0.23,5.08,0.76,0.43,0.55,87.12,21.10,0.00,0.20,1.20,61.24,207.21,11.00,169.64,17.69,0.34,38.44,85.99
10.00,14.97,21.54,15.12,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,12.01,15.43,3.10,7.59,9.94,12.58,0.00,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,12.58,2.79,17.20,2.30,28.00,3.12,15.46,119.00,14.49,28.96,0.60,4.00,4.60,4.80,1.15,0.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,15.42,15.94,18.00,1.17,0.23,7.24,2.33,0.82,0.82,85.68,24.23,0.00,0.10,1.20,64.08,207.75,11.00,168.29,17.69,0.36,39.30,85.21
11.00,15.19,21.37,15.38,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,12.49,15.43,3.10,7.59,12.23,24.23,3.20,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,12.63,2.95,20.03,2.30,28.00,3.12,15.46,118.00,14.49,29.06,0.60,4.00,4.60,4.80,1.15,0.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,16.10,16.30,18.00,1.15,0.24,10.91,6.69,1.63,1.54,84.96,25.87,4.00,0.10,1.20,65.95,208.51,11.00,167.10,17.69,0.37,40.16,84.44
12.00,15.46,21.19,15.53,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,12.49,15.50,3.10,7.59,13.66,26.30,3.50,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,12.74,3.20,21.98,2.30,28.00,3.12,15.46,118.00,14.49,28.87,0.60,4.00,4.60,4.80,1.15,0.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,16.14,16.29,18.00,1.18,0.24,12.84,8.96,1.91,1.78,84.96,28.22,5.00,0.10,1.20,66.77,209.22,11.00,166.55,17.69,0.38,39.53,84.12
13.00,15.34,20.92,15.35,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,11.66,15.57,3.10,7.59,16.45,27.78,3.90,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,12.85,3.52,24.06,2.30,28.00,3.12,15.46,119.00,14.49,28.76,0.60,4.00,4.60,4.80,1.15,0.32,6.40,6.00,2.30,10.70,8.22,5.20,2.30,15.35,16.02,18.00,1.16,0.24,17.03,15.70,2.47,2.24,85.68,31.71,8.00,0.10,1.16,66.53,210.57,11.00,166.62,17.69,0.38,38.90,84.12
14.00,14.68,20.59,14.75,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,11.66,15.67,3.10,7.59,17.56,29.68,3.90,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,12.92,3.85,26.11,2.30,28.00,3.12,15.46,120.00,14.49,28.77,0.60,4.00,4.60,4.80,1.15,1.66,6.40,6.00,2.30,10.70,8.22,5.20,2.30,15.28,15.80,18.00,1.16,0.23,20.00,19.69,2.46,2.52,86.40,34.82,13.00,0.10,1.16,65.18,211.65,11.00,167.93,17.69,0.39,38.59,85.04
15.00,14.24,20.38,14.14,14.00,4.50,7.00,3.60,6.30,1.60,0.00,3.50,21.01,9.71,15.80,3.10,7.59,19.31,35.04,3.90,4.30,5.97,2.50,17.39,8.00,3.50,5.00,1.40,12.98,4.36,28.39,2.30,28.00,3.12,15.46,121.00,14.49,28.87,0.60,4.00,4.60,4.80,1.15,5.00,6.40,6.00,2.30,10.70,8.22,5.20,2.30,15.59,15.72,18.00,1.16,0.24,26.53,26.88,3.45,2.99,87.12,37.83,20.00,0.00,1.16,62.63,211.69,11.00,169.96,17.69,0.40,38.28,86.45
