"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.98,27.31,67.13,643.66,209.39,7.51,7.88,39.01,17.56,1.15,22.63,12.57,55.00,0.00,5.13,2.82,110.42,56.52,16.49,36.25,34.02,92.95,0.00,1.97,6.88,60.34,0.00,6.39,9.00,40.00,4.43,9.25,144.33,0.00,20.62,56.40,57.00,20.62,111.08,0.00,0.00,1.34,0.00,75.00,32.43,43.84,36.90,10.31,0.00,0.00,20.62,70.64,0.00,94.85,82.08
2.00,65.98,27.31,67.13,643.66,209.39,7.51,7.88,39.01,17.56,1.15,22.63,12.57,55.00,0.00,5.13,2.82,110.42,56.52,16.49,36.25,12.00,92.95,0.00,1.97,6.88,60.34,0.00,6.39,9.00,51.82,4.43,11.99,144.33,0.00,20.62,37.40,37.63,53.17,184.17,0.00,0.00,0.00,0.00,0.00,35.31,45.06,36.90,0.00,0.00,0.00,0.00,20.62,0.00,95.96,83.24
3.00,65.98,27.31,67.13,643.66,209.39,7.51,7.88,39.01,17.56,1.15,22.63,12.57,55.00,0.00,5.13,2.82,110.42,56.52,16.49,36.25,12.00,92.95,0.00,1.97,6.88,60.34,0.00,6.39,9.00,36.02,4.43,8.33,144.33,0.00,43.40,0.00,20.62,20.62,176.34,0.00,119.43,0.00,0.00,0.00,29.30,42.86,36.90,0.00,0.00,0.00,0.00,20.62,0.00,93.73,78.49
4.00,65.98,27.31,67.13,643.66,209.39,7.51,7.88,39.01,17.56,1.15,22.63,12.57,55.00,0.00,5.13,2.82,110.42,56.52,16.49,36.25,4.12,92.95,0.00,1.97,6.88,60.34,0.00,6.39,9.00,80.13,4.43,18.54,144.33,0.00,20.62,0.00,20.62,20.62,135.51,0.00,176.86,0.00,0.00,0.00,32.18,44.08,36.90,0.00,0.00,0.00,0.00,20.62,0.00,94.85,87.28
5.00,65.98,27.31,67.13,643.66,209.39,7.51,7.88,39.01,17.56,1.15,22.63,12.57,55.00,0.00,5.13,2.82,110.42,56.52,16.49,36.25,12.00,92.95,0.00,1.97,6.88,60.34,0.00,6.39,9.00,85.48,4.43,19.77,144.33,0.00,45.78,0.00,20.62,20.62,121.00,0.00,166.21,0.00,0.00,0.00,32.18,44.09,36.90,0.00,0.00,0.00,0.00,20.62,0.00,94.85,91.04
6.00,65.98,27.31,67.13,643.66,209.39,7.51,7.88,49.92,17.56,1.15,22.63,12.57,55.00,0.00,5.13,2.82,110.42,56.52,29.77,36.25,24.12,92.95,0.00,1.97,6.88,60.34,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,22.19,0.00,22.19,63.01,168.70,0.00,184.23,0.00,0.00,0.00,34.81,41.45,36.90,0.00,0.00,0.00,0.00,20.62,0.00,96.02,111.44
7.00,65.98,27.31,67.13,643.66,209.39,7.51,7.88,54.62,17.56,1.15,22.63,12.57,55.00,0.00,5.13,2.82,110.42,56.52,35.49,36.25,14.09,92.95,0.00,1.97,6.88,60.34,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,67.50,0.00,26.80,20.62,171.82,0.00,184.23,1.46,0.00,30.93,42.39,38.68,36.90,0.00,0.00,12.09,0.00,25.42,0.00,95.08,106.20
8.00,65.98,27.31,67.13,643.66,209.39,7.51,7.88,51.41,17.56,1.15,22.63,12.57,55.00,0.00,5.13,2.82,110.42,56.52,31.58,36.25,16.80,92.95,0.00,1.97,6.88,60.34,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,21.93,0.00,57.63,21.93,148.58,0.00,184.23,1.46,0.00,30.93,39.20,36.52,36.90,0.00,0.00,12.09,0.00,29.09,0.00,94.88,90.50
9.00,65.98,27.31,67.13,643.66,209.39,7.51,7.88,55.10,17.56,1.15,22.63,12.57,55.00,0.00,5.13,2.82,110.42,56.52,36.06,36.25,22.12,92.95,0.00,1.97,6.88,60.34,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,20.62,0.00,64.52,20.62,161.09,0.00,94.40,1.46,0.00,30.93,32.47,44.18,36.90,0.00,0.00,12.09,0.00,44.94,0.00,94.77,75.52
10.00,65.98,27.31,67.13,643.66,209.39,7.51,7.88,53.31,17.56,1.15,22.63,12.57,55.00,0.00,5.13,2.82,110.42,56.52,33.90,36.25,32.70,92.95,0.00,1.97,6.88,60.34,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,42.46,0.00,64.93,0.00,133.59,0.00,66.49,1.51,0.00,30.93,28.94,42.68,36.90,0.00,0.00,12.91,0.00,62.40,0.00,94.62,44.27
