"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,23.50,0.00,14.00,4.20,8.50,3.60,6.30,3.10,0.40,3.50,0.00,0.00,0.00,6.00,0.00,10.00,20.01,7.77,0.00,10.68,15.53,2.50,19.22,10.00,4.80,6.70,2.80,0.00,25.35,70.00,1.90,27.00,19.42,17.48,0.00,17.96,0.00,0.60,6.00,6.00,7.00,2.40,64.20,8.00,7.00,19.42,2.00,10.80,0.00,8.60,2.40,12.16,15.24,18.00,0.00,0.00,0.00,1.23,70.48,83.06,7.97,6.75,0.00,118.08,62.27,0.00,1.60,0.00,0.00,15.00
2.00,0.00,23.63,0.00,14.00,4.20,8.50,3.60,6.30,3.10,0.40,3.50,0.00,0.00,0.00,6.00,0.00,10.00,20.20,8.33,0.00,10.68,15.53,2.50,19.22,10.00,4.80,6.70,2.80,0.00,25.36,69.64,1.90,27.00,19.42,17.48,0.00,17.96,0.00,0.60,6.00,6.00,7.00,2.40,62.12,8.00,7.00,19.42,2.00,10.80,0.00,8.60,2.40,12.15,15.24,18.00,0.00,0.00,0.00,1.23,68.57,82.13,7.78,6.64,0.00,117.54,60.41,0.00,1.60,0.00,0.00,15.00
3.00,0.00,23.86,0.00,14.00,4.20,8.50,3.60,6.30,3.10,0.40,3.50,0.00,0.00,0.00,6.00,0.00,10.00,20.39,9.27,0.00,10.68,15.53,2.50,19.22,10.00,4.80,6.70,2.80,0.00,25.47,69.09,1.90,27.00,19.42,17.48,0.00,17.96,0.00,0.60,6.00,6.00,7.00,2.40,58.80,8.00,7.00,19.42,2.00,10.80,0.00,8.60,2.40,12.16,15.25,18.00,0.00,0.00,0.00,1.23,66.89,81.50,7.58,6.53,0.00,117.26,57.17,0.00,1.60,0.00,0.00,15.00
4.00,0.00,23.45,0.00,14.00,4.20,8.50,3.60,6.30,3.10,0.40,3.50,0.00,0.00,0.00,6.00,0.00,10.00,20.62,9.36,0.00,10.68,15.53,2.50,19.22,10.00,4.80,6.70,2.80,0.00,25.65,69.31,1.90,27.00,19.42,17.48,0.00,17.96,0.00,0.60,6.00,6.00,7.00,2.40,60.85,8.00,7.00,19.42,2.00,10.80,0.00,8.60,2.40,12.22,15.28,18.00,0.00,0.00,0.00,1.23,66.44,81.16,7.36,6.41,0.00,116.49,59.49,0.00,1.60,0.00,0.00,15.00
5.00,0.00,23.96,0.00,14.00,4.20,8.50,3.60,6.30,3.10,0.40,3.50,0.00,0.00,0.00,6.00,0.00,10.00,20.84,9.15,0.00,10.68,15.53,2.50,19.22,10.00,4.80,6.70,2.80,0.00,25.85,69.76,1.90,27.00,19.42,17.48,0.00,17.96,0.00,0.60,6.00,6.00,7.00,2.40,64.68,8.00,7.00,19.42,2.00,10.80,0.00,8.60,2.40,12.27,15.30,18.00,0.00,0.00,0.00,1.23,66.39,80.91,7.13,6.29,0.00,115.55,63.60,0.00,1.60,0.00,0.00,15.00
6.00,0.00,24.19,0.00,14.00,4.20,8.50,3.60,6.30,3.10,0.40,3.50,0.00,0.00,0.00,6.00,0.00,10.00,21.02,10.85,0.00,10.68,15.53,2.50,19.22,10.00,4.80,6.70,2.80,0.02,26.18,70.52,1.90,27.00,19.42,17.48,0.00,17.96,0.00,0.60,6.00,6.00,7.00,2.40,66.39,8.00,7.00,19.42,2.00,10.80,0.00,8.60,2.40,12.32,15.31,18.00,0.00,0.00,0.00,1.23,66.99,81.40,6.91,6.17,0.00,115.54,65.72,0.00,1.60,0.00,0.00,15.00
7.00,2.56,23.38,0.00,14.00,4.20,8.50,3.60,6.30,2.60,0.40,3.50,0.00,0.78,0.64,6.00,0.00,10.00,21.19,13.04,0.00,10.68,15.53,2.50,19.22,10.00,4.80,6.70,2.80,0.73,26.51,71.26,1.90,27.00,19.42,17.48,8.48,17.96,0.06,0.60,6.00,6.00,7.00,2.40,67.36,8.00,7.00,19.42,2.00,10.80,0.00,8.60,2.40,12.38,15.33,18.00,0.00,0.00,0.03,1.23,67.80,82.15,6.69,6.05,5.90,115.83,67.07,0.00,1.60,0.60,10.51,15.00
8.00,6.88,24.18,0.37,14.00,4.20,8.50,3.60,6.30,2.60,0.40,3.50,0.00,2.47,3.68,6.00,0.00,10.00,21.36,16.16,7.90,10.68,15.53,2.50,19.22,10.00,4.80,6.70,2.80,3.73,26.57,72.24,1.90,27.00,19.42,17.48,37.58,17.96,0.98,0.60,6.00,6.00,7.00,2.40,69.36,8.00,7.00,19.42,2.00,10.80,0.00,8.60,2.40,12.43,15.33,18.00,0.00,0.00,0.07,1.23,69.16,82.87,6.47,5.92,28.36,115.18,69.25,0.00,1.60,12.13,42.22,15.00
9.00,9.23,23.83,1.75,14.00,4.20,8.50,3.60,6.30,2.60,0.40,3.50,0.00,3.68,8.16,6.00,0.00,10.00,21.43,19.49,7.90,10.68,15.53,2.50,19.22,10.00,4.80,6.70,2.80,7.39,26.51,73.23,1.90,27.00,19.42,17.48,80.08,17.96,2.93,0.60,6.00,6.00,7.00,2.40,71.66,8.00,7.00,19.42,2.00,10.80,0.00,8.60,2.40,0.00,0.00,18.00,0.00,0.00,0.08,1.23,70.70,83.59,6.49,5.99,60.89,114.21,71.65,0.00,1.60,31.01,95.17,15.00
10.00,10.74,24.10,3.72,14.00,4.20,8.50,3.60,6.30,2.60,0.40,3.50,0.00,4.74,12.53,6.00,0.00,10.00,21.23,21.82,7.90,10.68,15.53,2.50,19.22,10.00,4.80,6.70,2.80,10.35,26.51,74.78,1.90,27.00,19.42,17.48,111.75,17.96,9.62,0.60,6.00,6.00,7.00,2.40,71.82,8.00,7.00,19.42,2.00,10.00,0.00,8.60,2.40,0.00,0.00,18.00,0.00,0.00,0.12,1.23,72.13,83.27,7.17,6.63,81.71,114.05,72.60,0.00,1.60,51.14,166.00,15.00
