"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,58.24,19.19,0.71,21.75,12.77,50.00,0.00,5.13,2.82,126.27,66.71,45.44,32.63,28.65,80.47,0.00,1.97,6.88,69.00,0.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.88,31.58,173.92,186.75,0.00,0.00,0.00,0.00,46.84,35.34,30.87,0.00,0.00,0.00,25.00,25.00,96.58,0.00,113.24
2.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,62.77,19.19,0.71,21.75,12.77,50.00,0.00,5.13,2.82,126.27,66.40,50.95,32.63,4.12,80.47,0.00,1.97,6.88,69.00,0.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.17,20.62,179.42,192.36,0.00,0.00,0.00,0.00,46.84,35.34,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,113.62
3.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,72.00,19.19,0.71,21.75,12.77,50.00,0.00,5.13,2.82,126.27,68.10,62.18,32.63,4.12,80.47,0.00,1.97,6.88,69.00,0.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.62,61.17,184.17,197.14,0.00,0.00,0.00,0.00,46.84,35.34,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,120.29
4.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,50.00,0.00,5.13,2.82,126.27,77.48,65.00,32.63,34.48,80.47,0.00,1.97,6.88,69.00,0.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.88,0.00,184.17,197.14,0.00,0.00,0.00,0.00,47.00,35.87,30.87,0.00,0.00,0.00,25.00,25.00,55.34,0.00,146.00
5.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,50.00,0.00,5.13,2.82,126.27,78.63,65.00,32.63,34.48,80.91,0.00,1.97,6.88,69.00,0.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.62,61.17,184.17,197.14,0.00,0.00,0.00,0.00,47.73,38.57,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,146.00
6.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,50.00,0.00,5.13,2.82,126.27,79.75,65.00,32.63,34.48,81.24,0.00,1.97,6.88,69.00,0.00,6.39,0.00,27.63,0.00,6.39,0.00,0.00,0.00,0.00,61.17,20.62,184.17,197.14,0.00,0.00,0.00,73.99,46.84,35.34,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,146.00
7.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,50.00,0.00,5.13,2.82,126.27,71.02,65.00,32.63,34.48,80.47,0.00,1.97,6.88,69.00,0.00,6.39,0.00,16.49,0.00,3.81,0.00,0.00,0.00,33.17,57.96,20.62,184.17,197.14,0.00,0.00,0.00,74.44,46.84,35.34,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,132.71
8.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,69.40,19.19,0.71,21.75,12.77,50.00,0.00,5.13,2.82,126.27,62.61,59.01,32.63,28.65,80.47,0.00,1.97,6.88,69.00,0.00,6.39,0.00,4.64,0.00,0.00,0.00,0.00,0.00,62.38,63.13,20.62,156.79,168.57,0.00,0.00,0.00,45.00,45.66,31.72,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,87.50
9.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,50.00,0.00,5.13,2.82,126.27,60.43,65.00,32.63,34.48,80.47,0.00,1.97,6.88,69.00,0.00,6.39,0.00,4.64,0.00,0.00,0.00,0.00,0.00,34.22,61.27,20.62,177.69,190.61,0.00,0.00,0.00,69.57,46.84,35.34,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,70.32
10.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,50.00,0.00,5.13,2.82,126.27,60.13,65.00,32.63,34.48,80.82,0.00,1.97,6.88,69.00,0.00,6.39,0.00,4.64,0.00,0.00,0.00,0.00,0.00,64.19,38.68,20.62,184.17,197.14,0.00,0.00,0.00,71.45,46.84,35.34,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,66.33
