"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,22.49,0.00,0.00,4.20,7.70,7.20,13.99,1.70,0.40,2.50,19.00,0.00,0.00,16.52,0.00,6.60,11.00,35.00,3.50,5.00,15.35,4.20,18.46,18.46,19.44,19.44,0.00,0.00,8.23,19.83,2.53,26.90,19.44,18.08,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,9.00,7.50,19.44,6.00,10.70,7.03,11.66,2.40,0.00,0.00,18.90,0.00,0.00,0.00,1.00,30.31,33.82,3.67,1.64,0.00,44.14,2.00,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
2.00,0.00,22.05,0.00,0.00,4.20,7.70,7.20,13.99,1.70,0.40,2.50,19.00,0.00,0.00,16.52,0.00,6.60,11.47,18.88,3.30,5.00,15.35,4.20,18.46,18.46,19.44,19.44,0.00,0.00,6.34,15.39,2.53,26.90,19.44,18.08,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,12.55,7.50,19.44,6.00,10.70,7.03,11.66,2.40,1.59,2.07,18.90,0.00,0.00,0.00,1.00,24.75,41.25,0.65,0.80,0.00,36.80,9.52,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
3.00,0.00,22.31,0.00,0.00,4.20,7.70,7.20,13.99,1.70,0.40,2.50,19.00,0.00,0.00,16.52,0.00,6.60,12.62,17.05,3.00,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,0.00,5.97,13.99,2.53,26.90,19.44,18.08,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,8.96,7.50,19.44,6.00,10.70,7.03,11.66,2.40,1.26,2.02,18.90,0.00,0.00,0.00,1.00,20.50,35.29,0.49,0.66,0.00,35.80,6.88,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
4.00,0.00,22.54,0.00,0.00,4.20,7.70,7.20,13.99,1.70,0.40,2.50,19.00,0.00,0.00,16.52,0.00,6.60,14.29,16.19,3.10,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,0.00,6.00,13.83,2.53,26.80,19.44,18.08,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,5.32,7.50,19.44,6.00,10.70,7.03,11.66,2.40,1.38,2.96,18.90,0.00,0.00,0.00,1.00,15.56,29.28,0.40,0.53,0.00,34.31,5.45,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
5.00,0.00,22.57,0.00,0.00,4.20,7.70,7.20,13.99,1.70,0.40,2.50,19.00,0.00,0.00,16.52,0.00,6.60,15.80,15.39,3.10,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,0.00,6.04,13.62,2.53,26.80,19.44,18.08,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.64,7.50,19.44,6.00,10.70,7.03,11.66,2.40,1.41,3.64,18.90,0.00,0.00,0.00,1.00,11.90,24.64,0.32,0.45,0.00,32.94,4.15,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
6.00,0.00,22.59,0.00,0.00,4.20,7.70,7.20,13.99,1.70,0.40,2.50,19.00,0.00,0.00,16.52,0.00,6.60,16.87,14.71,3.10,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,0.00,6.08,13.32,2.53,26.80,19.44,18.08,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.83,7.50,19.44,6.00,10.70,7.03,11.66,2.40,1.18,3.53,18.90,0.00,0.00,0.00,1.00,12.05,24.12,0.32,0.47,0.00,31.99,3.27,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
7.00,0.00,22.65,0.00,0.00,4.20,7.70,7.20,13.99,1.70,0.40,2.50,19.00,0.00,0.00,16.52,0.00,6.60,17.73,14.08,3.10,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,0.00,6.09,13.12,2.53,26.70,19.44,18.08,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.39,7.50,19.44,6.00,10.70,7.03,11.66,2.40,1.02,3.53,18.90,0.00,0.00,0.00,1.00,12.50,24.33,0.33,0.48,0.00,31.39,2.70,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
8.00,0.00,22.59,0.00,0.00,4.20,7.70,7.20,13.99,1.70,0.40,2.50,19.00,0.00,0.00,16.52,0.00,6.60,17.95,13.59,3.10,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,0.00,6.02,13.24,2.53,26.50,19.44,18.08,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,5.08,7.50,19.44,6.00,10.70,7.03,11.66,2.40,1.08,3.83,18.90,0.00,0.00,0.00,1.00,13.87,26.73,0.38,0.48,0.00,31.86,3.08,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
9.00,0.00,22.72,0.00,0.00,4.20,7.70,7.20,13.99,1.70,0.40,2.50,19.00,0.00,0.00,16.52,0.00,6.60,18.01,13.40,3.10,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,0.00,6.02,13.47,2.53,26.60,19.44,18.08,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,6.56,7.50,19.44,6.00,10.70,7.03,11.66,2.40,1.07,4.08,18.90,0.00,0.00,0.00,1.00,14.96,28.72,0.41,0.48,0.00,32.75,3.72,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
10.00,0.00,22.38,0.00,0.00,4.20,7.70,7.20,13.99,1.70,0.40,2.50,19.00,0.00,0.00,16.52,0.00,6.60,17.59,14.10,3.10,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,0.00,6.24,14.02,2.53,26.60,19.44,18.08,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,7.42,7.50,19.44,6.00,10.70,7.03,11.66,2.40,0.86,4.16,18.90,0.00,0.00,0.00,1.00,15.23,29.48,0.39,0.46,0.00,34.90,5.16,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
11.00,0.03,22.45,0.00,0.00,4.20,7.70,7.20,13.99,1.70,0.40,2.50,19.00,0.18,0.09,16.52,0.00,6.60,17.15,14.88,3.20,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,0.04,6.50,14.61,2.53,26.60,19.44,18.08,1.33,17.88,0.43,0.60,19.44,19.44,19.44,1.20,8.46,7.50,19.44,6.00,10.70,7.03,11.66,2.40,0.70,4.15,18.90,0.00,0.00,0.00,1.00,15.89,30.82,0.40,0.47,1.14,37.03,6.45,0.00,2.00,0.16,1.31,6.50,0.34,23.00,0.00,0.93
12.00,0.62,22.40,0.00,0.00,4.20,7.70,7.20,13.99,1.70,0.40,2.50,19.00,1.65,2.21,16.52,0.00,6.60,16.66,15.88,3.20,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,2.05,6.89,15.34,2.53,26.70,19.44,18.08,20.97,17.88,4.80,0.60,19.44,19.44,19.44,1.20,10.06,7.50,19.44,6.00,10.70,7.03,11.66,2.40,0.73,3.90,18.90,0.00,0.00,0.00,1.00,17.72,33.92,0.49,0.56,23.13,39.15,7.29,0.00,2.00,9.63,60.38,6.50,22.47,23.00,0.00,7.77
13.00,2.13,22.26,0.00,0.00,4.20,7.70,7.20,13.99,1.70,0.40,2.50,19.00,4.27,6.00,16.52,0.00,6.60,15.76,16.66,3.10,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,7.14,7.30,16.39,2.53,26.80,19.44,18.08,66.81,17.88,15.55,0.60,19.44,19.44,19.44,1.20,11.63,7.50,19.44,6.00,10.70,7.03,11.66,2.40,0.76,3.73,18.90,0.00,0.00,0.02,1.00,19.06,36.15,0.54,0.64,63.03,41.03,8.29,0.00,2.00,29.54,156.40,6.50,71.41,23.00,0.01,14.61
