"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,68.32,29.69,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,0.00,45.00,5.13,2.82,123.12,112.36,85.02,0.00,4.12,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,37.20,3.45,8.61,0.00,0.00,0.00,66.61,67.39,40.44,0.00,72.84,0.00,1.46,74.91,0.00,45.58,36.60,30.68,12.09,0.00,0.00,0.00,72.13,74.77,0.00,0.00
2.00,63.48,29.95,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,0.00,47.24,5.13,2.82,123.12,76.59,85.02,0.00,25.78,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,79.10,3.45,18.30,0.00,0.00,0.00,0.00,67.29,66.73,0.00,72.84,0.00,1.46,74.91,0.00,43.04,26.89,30.68,12.09,0.00,0.00,0.00,76.70,56.80,0.00,0.00
3.00,63.48,29.95,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,0.00,97.52,5.13,2.82,123.12,88.03,85.02,0.00,4.12,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,3.45,19.77,0.00,0.00,0.00,0.00,67.29,66.73,0.00,72.84,0.00,1.46,74.91,0.00,44.52,30.21,30.68,12.09,0.00,0.00,0.00,85.00,47.47,0.00,0.00
4.00,63.48,29.95,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,0.00,72.34,5.13,2.82,123.12,82.88,85.02,0.00,21.34,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,3.45,19.77,0.00,0.00,0.00,0.00,67.29,66.73,0.00,72.84,0.00,1.46,74.91,0.00,43.62,26.30,30.68,12.09,0.00,0.00,0.00,85.00,38.50,0.00,0.00
5.00,65.33,29.95,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,0.00,45.00,5.13,2.82,123.12,72.09,85.02,0.00,4.12,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,41.94,3.45,9.70,0.00,0.00,0.00,0.00,61.17,67.33,0.00,72.84,0.00,1.46,74.91,0.00,44.49,30.11,30.68,12.09,0.00,0.00,0.00,85.00,53.00,0.00,0.00
6.00,58.19,29.95,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,0.00,45.00,5.13,2.82,123.12,67.74,85.02,0.00,0.00,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,41.90,3.45,9.69,0.00,0.00,0.00,41.10,41.43,67.33,0.00,72.84,0.00,1.46,74.91,0.00,35.92,20.62,30.68,12.09,0.00,0.00,0.00,78.77,61.75,0.00,0.00
7.00,63.48,29.95,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,0.00,45.00,5.13,2.82,123.12,65.00,85.02,0.00,18.56,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,36.44,3.45,8.43,0.00,0.00,0.00,66.90,0.00,67.12,0.00,72.84,0.00,1.46,74.91,0.00,43.21,26.71,30.68,12.09,0.00,0.00,0.00,76.87,49.42,0.00,0.00
8.00,56.59,29.95,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,0.00,45.00,5.13,2.82,123.12,65.56,85.02,0.00,19.65,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,41.98,3.45,9.71,0.00,0.00,0.00,20.62,67.29,66.73,0.00,72.84,0.00,1.46,74.91,0.00,31.87,20.62,30.68,12.09,0.00,0.00,0.00,80.85,51.66,0.00,10.00
9.00,71.74,29.69,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,0.00,45.00,5.13,2.82,123.12,68.90,85.02,0.00,18.56,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,42.12,3.45,9.74,0.00,0.00,0.00,20.62,38.95,47.83,0.00,72.84,0.00,2.01,74.91,0.00,50.70,40.13,30.68,10.31,10.31,0.00,0.00,85.00,88.53,0.00,10.00
10.00,72.22,29.89,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,0.00,59.09,5.13,2.82,123.12,73.35,85.02,0.00,34.02,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,44.82,3.45,10.37,0.00,0.00,0.00,51.32,51.73,0.00,0.00,72.84,0.00,2.01,74.91,0.00,49.60,37.63,30.68,10.31,10.31,0.00,0.00,85.00,56.80,0.00,10.00
11.00,72.37,29.95,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,0.00,77.22,5.13,2.82,123.12,73.35,85.02,0.00,34.02,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,27.81,3.45,6.43,0.00,0.00,0.00,0.00,32.98,32.98,0.00,72.84,0.00,2.01,74.91,0.00,51.19,41.26,30.68,10.31,10.31,0.00,0.00,85.00,93.89,0.00,10.00
12.00,72.37,29.95,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,0.00,77.22,5.13,2.82,123.12,73.35,85.02,0.00,34.02,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,60.61,3.45,14.02,0.00,0.00,0.00,47.27,27.04,47.35,0.00,72.84,0.00,2.01,74.91,0.00,46.70,45.75,30.68,10.31,10.31,0.00,0.00,85.00,58.81,0.00,10.00
13.00,65.84,29.95,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,14.92,81.71,5.13,2.82,123.12,73.35,85.02,0.00,35.37,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,3.45,19.77,0.00,0.00,0.00,59.96,31.29,67.21,0.00,93.42,102.29,1.46,74.91,0.00,45.70,35.01,30.68,0.00,12.09,0.00,0.00,85.00,33.59,0.00,10.00
14.00,72.37,29.95,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,14.92,81.71,5.13,2.82,123.12,84.85,85.02,0.00,18.56,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,3.45,19.77,0.00,144.33,0.00,32.60,32.68,32.68,0.00,104.73,149.68,1.46,74.91,0.00,47.67,44.78,30.68,0.00,12.09,0.00,0.00,85.00,97.97,0.00,10.00
15.00,58.99,29.95,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,14.92,83.29,5.13,2.82,123.12,101.81,85.02,0.00,29.55,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,3.45,19.77,0.00,150.30,20.62,67.10,67.88,28.83,179.69,75.90,179.75,1.46,74.91,0.00,58.55,0.00,30.68,0.00,12.09,0.00,0.00,85.00,0.00,0.00,10.00
16.00,61.15,29.95,67.13,610.84,198.72,3.29,3.45,90.77,16.68,0.45,16.96,14.92,120.79,5.13,2.82,123.12,112.36,85.02,0.00,16.41,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,3.45,19.77,0.00,144.33,22.21,39.38,57.45,21.95,162.64,93.85,162.70,1.46,74.91,0.00,59.22,0.00,30.68,0.00,12.09,0.00,0.00,85.00,93.41,37.47,10.00
