"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,78.57,22.00,67.46,597.07,195.18,8.16,7.08,110.91,19.29,3.99,41.50,5.01,44.76,4.76,7.12,3.91,164.71,112.91,0.00,19.51,47.27,172.29,34.42,3.89,6.88,87.66,0.00,6.39,9.98,16.33,10.56,3.79,228.97,188.84,0.00,0.00,39.21,39.08,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,79.38,30.82,30.70,30.70,87.54,84.00,110.80,110.76,105.00
2.00,78.57,22.00,67.46,597.07,195.18,8.16,7.08,110.91,19.29,3.99,41.50,5.01,44.76,4.76,7.12,3.91,164.71,112.91,0.00,19.51,47.27,172.29,34.42,3.89,6.88,87.66,0.00,6.39,9.98,16.33,10.56,3.79,226.55,195.84,0.00,0.00,54.20,34.42,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,79.38,30.82,30.70,30.70,87.54,84.00,110.80,110.76,105.00
3.00,78.57,22.00,67.46,597.07,195.18,8.16,7.08,110.91,19.29,3.99,41.50,5.01,44.76,4.76,7.12,3.91,164.71,112.91,0.00,19.51,47.27,172.29,34.42,3.89,6.88,87.66,0.00,6.39,9.98,16.33,10.56,3.79,228.95,205.61,59.38,0.00,27.90,27.90,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,79.38,30.82,30.70,30.70,87.54,84.00,110.80,110.76,105.00
4.00,78.57,22.00,67.46,597.07,195.18,8.16,7.08,110.91,19.29,3.99,41.50,5.01,44.76,4.76,7.12,3.91,164.71,112.91,0.00,19.51,47.27,172.29,34.42,3.89,6.88,87.66,0.00,6.39,9.98,43.65,10.56,10.15,229.57,205.00,67.83,67.42,30.73,30.73,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,79.38,30.82,30.70,30.70,87.54,84.00,110.80,110.76,105.00
5.00,78.57,22.00,67.46,597.07,195.18,8.16,7.08,110.91,19.29,3.99,41.50,5.01,44.76,4.76,7.12,3.91,164.71,112.91,0.00,19.51,47.27,172.29,34.42,3.89,6.88,87.66,0.00,6.39,9.98,75.07,10.56,17.45,229.57,229.31,67.83,67.42,30.73,30.73,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,79.38,30.82,30.70,30.70,87.54,84.00,110.80,110.76,105.00
6.00,78.57,22.00,67.46,597.07,195.18,8.16,7.08,110.91,19.29,3.99,41.50,5.01,143.00,8.91,7.12,3.91,164.71,112.91,0.00,19.51,47.27,172.29,34.42,3.89,6.88,87.66,0.00,6.39,9.98,85.23,10.56,19.81,229.57,229.31,67.83,67.42,30.73,30.73,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,79.38,30.82,30.70,30.70,87.54,84.00,110.80,110.76,105.00
7.00,78.57,22.00,67.46,597.07,195.18,8.16,7.08,110.91,19.29,3.99,41.50,5.01,143.00,8.91,7.12,3.91,164.71,112.91,0.00,19.51,47.27,172.29,34.42,3.89,6.88,87.66,0.00,6.39,9.98,84.25,10.56,19.58,229.57,229.31,67.83,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,79.38,30.82,30.70,30.70,87.54,84.00,110.80,110.76,105.00
8.00,78.57,22.00,67.46,646.80,211.44,8.16,7.08,110.91,19.29,3.99,41.50,5.01,143.00,8.91,7.12,3.91,164.71,112.91,0.00,19.51,47.27,172.29,34.42,3.89,6.88,87.66,0.00,6.39,9.98,75.57,10.56,17.57,229.57,229.31,67.83,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,79.38,30.82,30.70,30.70,87.54,84.00,110.80,110.76,105.00
9.00,78.57,22.00,67.46,646.80,211.44,8.16,7.08,110.91,19.29,3.99,41.50,5.01,143.00,8.91,7.12,3.91,164.71,112.91,0.00,19.51,47.27,172.29,34.42,3.89,6.88,87.66,0.00,6.39,9.98,72.01,10.56,16.74,229.57,229.31,67.83,67.42,30.73,30.73,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,79.38,30.82,30.70,30.70,87.54,84.00,110.80,110.76,105.00
10.00,78.57,22.00,67.46,646.80,211.44,8.16,7.08,110.91,19.29,3.99,41.50,5.01,132.00,8.91,7.12,3.91,164.71,112.91,0.00,19.51,47.27,172.29,34.42,3.89,6.88,87.66,0.00,6.39,9.98,70.33,10.56,16.35,229.57,229.31,67.83,67.42,30.73,30.73,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,79.38,30.82,30.70,30.70,87.54,84.00,110.80,110.76,105.00
