"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,19.68,0.00,14.00,4.20,7.60,3.00,6.90,3.10,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,6.00,11.00,0.00,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,0.00,20.57,52.18,2.38,27.00,9.00,15.05,0.00,17.96,0.00,0.60,4.20,4.80,4.80,1.20,50.25,7.80,6.30,19.42,2.20,10.80,7.74,8.80,2.40,8.00,10.00,18.00,0.00,0.00,0.00,1.23,4.23,4.23,4.70,4.70,0.00,83.07,40.50,0.00,1.40,0.00,0.00,15.00
2.00,0.00,20.39,0.00,14.00,4.20,7.60,3.00,6.90,3.10,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,14.34,36.33,0.00,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,0.00,21.08,55.75,2.38,27.00,9.00,15.05,0.00,17.96,0.00,0.60,4.20,4.80,4.80,1.20,49.39,7.80,6.30,19.42,2.20,10.80,7.74,8.80,2.40,13.03,15.51,18.00,0.00,0.00,0.00,1.23,62.01,73.64,5.86,4.62,0.00,87.61,43.26,0.00,1.38,0.00,0.00,15.00
3.00,0.00,20.71,0.00,14.00,4.20,7.60,3.00,6.90,3.10,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,16.02,37.91,0.00,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,0.00,21.15,55.72,2.38,27.00,9.00,15.05,0.00,17.96,0.00,0.60,4.20,4.80,4.80,1.20,45.23,7.80,6.30,19.42,2.20,10.80,7.74,8.80,2.40,13.00,15.39,18.00,0.00,0.00,0.00,1.23,61.76,74.97,5.53,4.17,0.00,87.34,36.62,0.00,1.38,0.00,0.00,15.00
4.00,0.00,20.80,0.00,14.00,4.20,7.60,3.00,6.90,3.10,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,18.80,34.78,0.00,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,0.00,21.08,56.55,2.38,27.00,9.00,15.05,0.00,17.96,0.00,0.60,4.20,4.80,4.80,1.20,42.46,7.80,6.30,19.42,2.20,10.80,7.74,8.80,2.40,12.87,15.28,18.00,0.00,0.00,0.00,1.23,60.85,75.11,5.49,4.06,0.00,87.59,35.51,0.00,1.38,0.00,0.00,15.00
5.00,0.00,21.07,0.00,14.00,4.20,7.60,3.00,6.90,3.10,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,21.36,31.77,0.00,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,0.00,21.13,57.24,2.38,27.00,9.00,15.05,0.00,17.96,0.00,0.60,4.20,4.80,4.80,1.20,40.87,7.80,6.30,19.42,2.20,10.80,7.74,8.80,2.40,12.78,15.25,18.00,0.00,0.00,0.00,1.23,59.73,74.75,5.34,3.93,0.00,87.87,34.77,0.00,1.38,0.00,0.00,15.00
6.00,0.00,21.62,0.00,14.00,4.20,7.60,3.00,6.90,3.10,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,23.26,29.09,0.00,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,0.00,21.52,57.52,2.38,27.00,9.00,15.05,0.00,17.96,0.00,0.60,4.20,4.80,4.80,1.20,42.87,7.80,6.30,19.42,2.20,10.80,7.74,8.80,2.40,12.81,15.41,18.00,0.00,0.00,0.00,1.23,58.02,72.86,4.85,3.73,0.00,88.26,35.18,0.00,1.36,0.00,0.00,15.00
7.00,0.00,21.69,0.00,14.00,4.20,7.60,3.00,6.90,3.10,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,24.98,26.50,0.00,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,0.00,21.77,57.39,2.38,27.00,9.00,15.05,0.00,17.96,0.00,0.60,4.20,4.80,4.80,1.20,44.01,7.80,6.30,19.42,2.20,10.80,7.74,8.80,2.40,12.89,15.55,18.00,0.00,0.00,0.00,1.23,55.67,70.83,4.41,3.50,0.00,88.66,34.93,0.00,1.36,0.00,0.00,15.00
8.00,0.00,21.51,0.00,14.00,4.20,7.60,3.00,6.90,3.10,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,26.17,24.17,0.00,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,0.00,21.55,56.03,2.38,27.00,9.00,15.05,0.00,17.96,0.00,0.60,4.20,4.80,4.80,1.20,42.60,7.80,6.30,19.42,2.20,10.80,7.74,8.80,2.40,13.11,15.61,18.00,0.00,0.00,0.00,1.23,51.44,68.40,4.13,3.21,0.00,89.12,32.72,0.00,1.33,0.00,0.00,15.00
9.00,0.00,21.50,0.00,14.00,4.20,7.60,3.00,6.90,3.10,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,27.19,22.14,0.00,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,0.00,21.01,54.19,2.38,27.00,9.00,15.05,0.00,17.96,0.00,0.60,4.20,4.80,4.80,1.20,40.99,7.80,6.30,19.42,2.20,10.80,7.74,8.80,2.40,13.28,15.69,18.00,0.00,0.00,0.00,1.23,47.48,66.01,3.79,2.86,0.00,88.69,30.31,0.00,1.33,0.00,0.00,15.00
10.00,0.00,21.56,0.00,14.00,4.20,7.60,3.00,6.90,3.10,0.40,3.40,0.00,0.00,0.00,6.00,0.00,10.00,27.67,21.03,0.00,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,0.00,19.52,50.87,2.38,27.00,9.00,15.05,0.00,17.96,0.00,0.60,4.20,4.80,4.80,1.20,38.81,7.80,6.30,19.42,2.20,10.80,7.74,8.80,2.40,13.32,15.84,18.00,0.00,0.00,0.00,1.23,44.36,63.79,3.26,2.38,0.00,85.63,27.31,0.00,1.29,0.00,0.00,15.00
