"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.74,0.00,14.00,4.20,6.80,10.30,19.14,1.80,0.40,3.40,18.25,0.00,0.00,17.49,0.00,9.00,11.03,35.00,5.20,10.20,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.40,27.00,3.50,27.00,19.44,18.17,0.00,9.20,0.00,0.60,19.44,19.44,19.44,2.40,25.00,12.83,16.70,5.83,10.70,7.99,20.00,1.20,0.72,0.37,18.00,0.00,0.00,0.00,1.00,12.00,15.00,0.18,0.16,0.00,27.00,25.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,23.74,0.00,14.00,4.20,6.80,10.30,19.14,1.80,0.40,3.40,18.25,0.00,0.00,17.49,0.00,9.00,11.03,30.00,5.20,10.20,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.20,26.00,3.50,27.00,19.44,18.17,0.00,9.20,0.00,0.60,19.44,19.44,19.44,2.40,24.00,12.83,18.51,6.95,10.70,7.99,20.00,1.20,0.72,0.37,18.00,0.00,0.00,0.00,1.00,11.00,14.00,0.18,0.16,0.00,26.00,24.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,23.50,0.00,14.00,4.20,6.80,10.30,19.14,1.80,0.40,3.40,18.25,0.00,0.00,17.49,0.00,9.00,11.25,25.00,5.10,10.20,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.10,25.00,3.50,27.00,19.44,18.17,0.00,9.20,0.00,0.60,19.44,19.44,19.44,2.40,23.00,12.83,19.92,8.20,10.70,7.99,20.00,1.20,0.74,0.32,18.00,0.00,0.00,0.00,1.00,10.00,13.00,0.16,0.13,0.00,25.00,22.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.90,0.00,14.00,4.20,6.80,10.30,19.14,1.80,0.40,3.40,18.25,0.00,0.00,17.49,0.00,9.00,11.47,20.00,4.90,10.20,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,4.90,24.00,3.50,27.00,19.44,18.17,0.00,9.20,0.00,0.60,19.44,19.44,19.44,2.40,22.00,12.83,19.92,8.20,10.70,7.99,20.00,1.20,0.80,0.28,18.00,0.00,0.00,0.00,1.00,9.00,10.00,0.15,0.12,0.00,22.00,20.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.80,0.00,14.00,4.20,6.80,10.30,19.14,1.80,0.40,3.40,18.25,0.00,0.00,17.49,0.00,9.00,11.78,17.16,4.90,10.20,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,4.70,19.00,3.50,27.00,19.44,18.17,0.00,9.20,0.00,0.60,19.44,19.44,19.44,2.40,15.00,12.83,19.92,8.20,10.70,7.99,20.00,1.20,0.89,0.29,18.00,0.00,0.00,0.00,1.00,5.00,5.00,0.13,0.10,0.00,11.21,16.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,23.69,0.00,14.00,4.20,6.80,10.30,19.14,1.80,0.40,3.40,18.25,0.00,0.00,17.49,0.00,9.00,12.36,16.82,4.90,10.20,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,4.90,8.85,3.50,27.00,19.44,18.17,0.00,9.20,0.00,0.60,19.44,19.44,19.44,2.40,4.59,12.83,19.92,8.20,10.70,7.99,20.00,1.20,1.07,0.49,18.00,0.00,0.00,0.00,1.00,0.58,2.77,0.10,0.09,0.00,14.62,2.58,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,23.52,0.00,14.00,4.20,6.80,10.30,19.14,1.80,0.40,3.40,18.25,0.00,0.00,17.49,0.00,9.00,12.97,16.76,4.90,10.20,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.30,9.43,3.50,27.00,19.44,18.17,0.00,9.20,0.00,0.60,19.44,19.44,19.44,2.40,3.96,12.83,19.92,8.20,10.70,7.99,20.00,1.20,1.18,0.58,18.00,0.00,0.00,0.00,1.00,0.45,2.74,0.07,0.06,0.00,17.24,2.19,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.44,0.00,14.00,4.20,6.80,10.30,19.14,1.80,0.40,3.40,18.25,0.00,0.00,17.49,0.00,9.00,13.63,17.55,4.90,10.20,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.40,9.87,3.50,27.00,19.44,18.17,0.00,9.20,0.00,0.60,19.44,19.44,19.44,2.40,2.16,12.83,19.92,8.20,10.70,7.99,20.00,1.20,1.05,0.37,18.00,0.00,0.00,0.00,1.00,0.46,2.77,0.05,0.03,0.00,17.47,1.65,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,22.97,0.00,14.00,4.20,6.80,10.30,19.14,1.80,0.40,3.40,18.25,0.00,0.00,17.49,0.00,9.00,14.34,17.96,4.90,10.20,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.40,10.04,3.50,27.00,19.44,18.17,0.00,9.20,0.00,0.60,19.44,19.44,19.44,2.40,1.03,12.83,19.92,8.20,10.70,7.99,20.00,1.20,0.92,0.23,18.00,0.00,0.00,0.00,1.00,0.48,2.84,0.03,0.01,0.00,17.84,1.28,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,23.53,0.00,14.00,4.20,6.80,10.30,19.14,1.80,0.40,3.40,18.25,0.00,0.00,17.49,0.00,9.00,15.20,17.25,5.30,10.20,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.30,9.38,3.50,27.00,19.44,18.17,0.00,9.20,0.00,0.60,19.44,19.44,19.44,2.40,1.84,12.83,19.92,8.20,10.70,7.99,20.00,1.20,0.77,0.32,18.00,0.00,0.00,0.00,1.00,0.54,3.05,0.01,0.01,0.00,18.65,1.47,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
