"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,12.82,22.79,7.07,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,12.95,15.50,7.00,0.00,5.40,14.21,14.11,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,13.18,24.50,73.00,1.90,26.60,10.00,16.99,124.98,19.00,30.63,0.60,4.80,5.20,5.30,1.20,87.61,8.20,7.50,20.00,3.00,10.80,8.00,9.00,2.40,15.72,17.10,18.90,0.00,0.00,0.96,1.00,74.00,58.42,10.95,9.49,90.58,81.08,91.73,0.20,1.14,68.65,205.53,0.00
2.00,12.17,22.94,5.81,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,11.70,15.41,7.00,0.00,5.40,14.45,19.27,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,12.96,24.60,74.00,1.90,26.60,10.00,16.99,122.75,19.00,28.62,0.60,4.80,5.20,5.30,1.20,91.88,8.20,7.50,20.00,3.00,10.80,8.00,9.00,2.40,15.70,17.08,18.90,0.00,0.00,0.90,1.00,74.00,58.24,11.02,9.65,88.37,86.76,99.31,0.10,1.21,66.29,205.67,0.00
3.00,11.49,22.53,4.68,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,9.79,15.08,7.00,0.00,5.40,14.67,24.98,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,12.18,24.73,74.00,1.90,26.50,10.00,16.99,111.85,19.00,18.61,0.60,4.80,5.20,5.30,1.20,96.07,8.20,7.50,20.00,3.00,10.80,8.00,9.00,2.40,15.67,17.08,18.90,0.00,0.00,0.76,1.00,74.00,63.02,11.10,9.87,82.21,87.37,107.01,0.10,1.13,58.37,202.99,0.00
4.00,10.81,22.44,3.25,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,6.02,14.03,7.00,0.00,5.40,14.54,30.34,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,9.79,24.89,74.00,1.90,26.40,10.00,16.99,71.91,19.00,1.22,0.60,4.80,5.20,5.30,1.20,97.94,8.20,7.50,20.00,3.00,10.80,8.00,9.00,2.40,15.63,17.10,18.90,0.00,0.00,0.55,1.00,74.00,63.31,11.22,10.24,62.84,88.73,109.35,0.10,1.24,42.20,174.93,0.00
5.00,9.72,22.17,1.22,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,0.97,10.92,7.00,0.00,5.40,14.22,35.26,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,4.83,25.10,75.00,1.90,26.50,10.00,16.99,32.04,19.00,0.00,0.60,4.80,5.20,5.30,1.20,98.67,8.20,7.50,20.00,3.00,10.80,8.00,9.00,2.40,15.57,17.10,18.90,0.00,0.00,0.47,1.00,75.00,63.78,11.30,10.46,30.75,95.35,109.68,0.10,1.23,19.47,106.86,0.00
6.00,8.00,22.31,0.03,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,0.00,4.72,7.00,0.00,5.40,13.33,44.67,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.81,25.34,75.00,1.90,26.60,10.00,16.99,7.47,19.00,0.00,0.60,4.80,5.20,5.30,1.20,98.32,8.20,7.50,20.00,3.00,10.80,8.00,9.00,2.40,15.45,17.05,18.90,0.00,0.00,0.33,1.00,76.00,69.15,11.31,10.28,8.65,95.98,109.07,0.10,1.29,5.08,30.25,0.00
7.00,1.75,22.48,0.00,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,0.00,0.55,7.00,0.00,5.40,12.26,53.95,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,25.57,74.00,1.90,26.60,10.00,16.99,0.45,19.00,0.00,0.60,4.80,5.20,5.30,1.20,97.66,8.20,7.50,20.00,3.00,10.80,8.00,9.00,2.40,15.19,16.91,18.90,0.00,0.00,0.11,1.00,76.00,74.47,11.33,10.09,0.58,96.27,108.17,0.00,1.41,0.47,0.00,0.00
8.00,0.00,22.74,0.00,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,10.87,56.24,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,25.77,74.00,1.90,26.70,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,96.59,8.20,7.50,20.00,3.00,10.80,8.00,8.80,2.40,14.55,16.51,18.90,0.00,0.00,0.05,1.00,75.00,79.82,11.41,9.87,0.00,97.04,104.22,0.00,1.35,0.00,0.00,0.00
9.00,0.00,22.48,0.00,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,11.37,52.87,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,25.99,73.00,1.90,26.90,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,95.38,8.20,7.50,20.00,3.00,10.80,8.00,8.80,2.40,13.94,16.15,18.90,0.00,0.00,0.00,1.00,74.00,80.16,11.49,9.70,0.00,102.97,99.26,0.00,1.45,0.00,0.00,0.00
10.00,0.00,22.32,0.00,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,11.73,48.23,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,26.23,71.00,1.90,27.00,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,92.79,8.20,7.50,20.00,3.00,10.80,8.00,8.80,2.40,13.42,15.90,18.90,0.00,0.00,0.00,1.00,74.00,81.55,11.58,9.66,0.00,103.11,92.31,0.00,1.45,0.00,0.00,0.00
11.00,0.00,22.17,0.00,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,11.04,43.16,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,26.42,70.00,1.90,27.00,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,94.74,8.20,7.50,20.00,3.00,10.80,8.00,8.80,2.40,12.80,15.57,18.90,0.00,0.00,0.00,1.00,75.00,83.28,11.51,9.56,0.00,102.98,84.71,0.00,1.48,0.00,0.00,0.00
12.00,0.00,22.36,0.00,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,9.63,40.52,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,26.56,71.00,1.90,27.10,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,90.05,8.20,7.50,20.00,3.00,10.80,8.00,8.80,2.40,11.86,14.98,18.90,0.00,0.00,0.00,1.00,76.00,84.61,10.97,9.23,0.00,102.93,79.20,0.00,1.50,0.00,0.00,0.00
13.00,0.00,22.21,0.00,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,9.30,38.70,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,26.64,72.00,1.90,27.10,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,84.80,8.20,7.50,20.00,3.00,10.80,8.00,8.80,2.40,10.98,14.37,18.90,0.00,0.00,0.00,1.00,76.00,85.80,10.47,8.86,0.00,102.90,74.38,0.00,1.47,0.00,0.00,0.00
14.00,0.00,22.73,0.00,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,9.50,40.94,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,26.66,72.00,1.90,27.20,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,88.79,8.20,7.50,20.00,3.00,10.80,8.00,8.80,2.40,10.27,13.69,18.90,0.00,0.00,0.00,1.00,75.00,83.35,10.12,8.41,0.00,107.75,70.44,0.00,1.46,0.00,0.00,0.00
15.00,0.00,22.90,0.00,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,9.86,37.86,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,26.54,71.00,1.90,27.30,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,82.53,8.20,7.50,20.00,3.00,10.80,8.00,8.80,2.40,9.69,13.21,18.90,0.00,0.00,0.00,1.00,73.00,79.68,9.76,7.95,0.00,107.55,66.79,0.00,1.44,0.00,0.00,0.00
16.00,0.00,22.75,0.00,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,12.00,34.90,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,26.27,70.00,1.90,27.30,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,78.88,8.20,7.50,20.00,3.00,10.80,8.00,8.80,2.40,9.52,13.34,18.90,0.00,0.00,0.00,1.00,72.00,77.78,9.37,7.44,0.00,105.66,64.22,0.00,1.41,0.00,0.00,0.00
17.00,0.00,22.77,0.00,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,12.39,31.99,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,25.92,68.00,1.90,27.30,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,76.10,8.20,7.50,20.00,3.00,10.80,8.00,8.80,2.40,9.49,13.47,18.90,0.00,0.00,0.00,1.00,71.00,76.46,8.86,6.92,0.00,103.21,62.00,0.00,1.39,0.00,0.00,0.00
18.00,0.00,22.53,0.00,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,12.97,29.07,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,25.47,67.00,1.90,27.40,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,80.94,8.20,7.50,20.00,3.00,10.80,8.00,8.80,2.40,9.89,13.57,18.90,0.00,0.00,0.00,1.00,69.00,75.57,8.00,6.35,0.00,101.41,57.93,0.00,1.40,0.00,0.00,0.00
19.00,0.00,23.11,0.00,15.00,4.20,7.60,3.00,6.90,2.20,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,13.63,26.15,7.90,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,25.02,65.00,1.90,27.30,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,74.99,8.20,7.50,20.00,3.00,10.80,8.00,8.80,2.40,10.10,13.61,18.90,0.00,0.00,0.00,1.00,66.00,74.81,7.24,5.86,0.00,99.84,53.24,0.00,1.40,0.00,0.00,0.00
