"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,18.83,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.40,20.70,21.29,8.00,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,0.00,16.70,43.53,1.90,28.00,3.30,11.17,0.00,13.53,0.00,0.60,2.80,3.40,3.50,2.30,30.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,9.93,11.63,9.45,0.00,0.38,30.60,53.70,3.10,1.50,0.00,64.30,28.00,0.00,1.55,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
2.00,0.00,18.93,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.40,22.00,20.87,8.00,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,0.00,16.00,40.79,1.90,28.00,3.30,11.18,0.00,13.53,0.00,0.60,2.80,3.40,3.50,2.30,31.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,9.72,11.64,9.45,0.00,0.38,29.20,54.50,2.90,1.50,0.00,66.40,30.00,0.00,1.54,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
3.00,0.00,19.11,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.40,21.40,18.35,8.00,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,0.00,15.30,40.01,1.90,28.10,3.30,11.18,0.00,13.53,0.00,0.60,2.80,3.40,3.50,2.30,31.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,10.00,11.92,9.45,0.00,0.38,30.30,56.00,3.10,1.60,0.00,63.60,31.00,0.10,1.51,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
4.00,0.00,19.17,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.40,20.80,17.03,8.00,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,0.00,14.60,39.59,1.90,28.20,3.30,11.17,0.00,13.53,0.00,0.60,2.80,3.40,3.50,2.30,32.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,10.06,11.92,9.45,0.00,0.38,31.30,57.40,3.30,1.70,0.00,60.80,31.00,0.20,1.48,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
5.00,0.00,19.01,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.40,20.90,13.22,8.00,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,0.00,14.10,40.34,1.90,28.20,3.30,11.16,0.00,13.53,0.00,0.60,2.80,3.40,3.50,2.30,30.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,10.18,12.20,9.45,0.00,0.38,32.30,57.90,3.50,1.70,0.00,59.00,31.00,0.20,1.47,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
6.00,0.02,19.22,0.04,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.03,0.00,0.00,6.40,21.10,12.55,8.00,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,0.00,13.70,40.39,1.90,28.30,3.30,11.15,0.00,13.53,0.14,0.60,2.80,3.40,3.50,2.30,28.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,10.59,12.51,9.45,0.00,0.38,33.20,58.40,3.60,1.80,0.00,57.10,30.00,0.30,1.44,0.00,0.00,10.63,0.35,12.14,0.00,0.00,0.00,0.00
7.00,2.10,19.23,1.29,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.92,0.01,0.00,6.40,21.80,10.35,6.00,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,0.28,13.20,38.96,1.90,28.30,3.30,11.15,4.00,13.53,2.17,0.60,2.80,3.40,3.50,2.30,27.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,10.43,12.55,9.45,0.03,0.38,33.80,58.20,3.70,1.70,2.88,55.30,29.00,0.30,1.42,2.08,1.52,10.63,8.94,12.14,0.00,0.00,0.60,0.00
8.00,4.77,19.49,3.50,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,2.74,3.24,0.00,6.40,22.40,9.48,5.30,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,4.87,12.80,38.05,1.90,28.30,3.30,11.15,28.00,13.53,7.95,0.60,2.80,3.40,3.50,2.30,26.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,10.77,12.77,9.45,0.07,0.38,34.50,58.10,3.70,1.70,20.16,53.40,26.00,0.30,1.41,8.14,37.89,10.63,45.87,12.14,0.03,0.52,16.07,0.00
9.00,6.00,19.79,5.37,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,6.23,11.09,0.00,6.40,23.70,9.74,7.40,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,9.99,12.20,37.53,1.90,28.30,3.30,11.14,60.00,0.00,17.56,0.60,2.80,3.40,3.50,2.30,26.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,11.23,12.72,9.45,0.00,0.38,33.50,55.00,3.70,1.70,43.20,49.80,28.00,0.40,1.38,18.94,111.50,10.63,104.30,12.14,0.08,12.52,46.19,0.00
10.00,9.08,19.59,7.92,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,7.88,15.05,0.00,6.40,24.90,10.17,8.10,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,11.72,11.60,39.66,1.90,28.20,3.30,11.14,95.00,0.00,25.81,0.60,2.80,3.40,3.50,2.30,27.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,11.55,12.81,9.45,0.00,0.38,32.60,51.90,3.60,1.60,68.40,46.20,33.00,0.40,1.38,30.82,183.90,10.63,153.14,12.14,0.14,24.00,74.95,0.00
