"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.77,0.00,14.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,2.00,32.00,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.58,15.20,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,15.56,12.83,20.41,8.20,10.70,7.96,17.49,1.20,0.00,0.00,18.00,0.00,1.00,30.31,33.82,3.67,1.64,0.00,29.41,8.33,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,23.79,0.00,14.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.97,9.78,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.97,17.04,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,4.71,12.83,20.41,8.20,10.70,7.96,17.49,1.20,1.74,1.17,18.00,0.00,1.00,14.50,23.16,0.30,0.47,0.00,22.69,5.09,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,23.67,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.93,7.83,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.88,16.59,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.83,12.83,20.41,8.20,10.70,7.96,17.49,1.20,1.63,1.07,18.00,0.00,1.00,13.86,21.79,0.24,0.37,0.00,22.88,4.53,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.76,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.85,6.01,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.76,16.23,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.13,12.83,20.41,8.20,10.70,7.96,17.49,1.20,1.46,0.93,18.00,0.00,1.00,13.58,21.07,0.22,0.28,0.00,23.85,3.62,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.92,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.86,4.03,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.46,15.60,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.63,12.83,20.41,8.20,10.70,7.96,17.49,1.20,1.21,0.78,18.00,0.00,1.00,11.95,19.42,0.21,0.24,0.00,22.07,3.41,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,23.87,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.90,1.99,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.08,14.88,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.19,12.83,20.41,8.20,10.70,7.96,17.49,1.20,0.94,0.62,18.00,0.00,1.00,9.87,17.47,0.20,0.22,0.00,19.38,3.44,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,23.74,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.86,1.92,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.08,13.97,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.57,12.83,20.41,8.20,10.70,7.96,17.49,1.20,0.77,0.48,18.00,0.00,1.00,8.86,16.31,0.16,0.16,0.00,18.93,3.33,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.85,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.79,2.50,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.21,12.99,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.22,12.83,20.41,8.20,10.70,7.96,17.49,1.20,0.64,0.34,18.00,0.00,1.00,8.20,15.40,0.11,0.10,0.00,19.23,3.16,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,23.99,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,1.11,2.70,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.47,14.01,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.44,12.83,20.41,8.20,10.70,7.96,17.49,1.20,0.58,0.28,18.00,0.00,1.00,7.57,14.31,0.08,0.07,0.00,19.63,3.14,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,23.81,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,1.56,2.79,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.78,15.69,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.52,12.83,20.41,8.20,10.70,7.96,17.49,1.20,0.54,0.24,18.00,0.00,1.00,6.96,13.17,0.06,0.07,0.00,20.05,3.17,0.00,2.00,0.00,0.84,11.00,0.00,22.00,0.00,0.00
