"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CT AGROLMOS"
11.00,0.00,13.71,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.60,25.23,14.72,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,0.00,8.36,22.83,2.45,27.52,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,19.00,7.50,6.50,19.42,2.00,10.60,7.64,5.40,1.20,8.23,13.04,18.00,0.00,0.00,0.00,0.00,35.95,59.29,1.88,1.30,0.00,31.92,23.00,0.00,1.04,0.00,0.00,0.00,6.50
12.00,0.00,13.76,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.60,25.12,14.86,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,0.00,8.29,22.56,2.45,27.52,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,18.00,7.50,6.50,19.42,2.00,10.60,7.64,5.40,1.20,8.57,13.12,18.00,0.00,0.00,0.00,0.00,34.74,57.74,1.81,1.29,0.00,32.86,24.00,0.00,1.08,0.00,0.00,0.00,6.50
13.00,2.93,13.43,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,0.58,0.62,4.00,0.00,7.60,24.96,14.90,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,1.19,8.28,22.17,2.45,27.53,5.00,10.68,14.49,16.50,2.04,0.60,2.90,3.40,3.50,1.20,18.00,7.50,6.50,19.42,2.00,10.60,7.64,5.40,1.20,9.01,13.24,18.00,0.00,0.00,0.03,0.00,33.92,56.32,1.74,1.26,8.12,34.86,24.00,0.00,1.04,4.07,20.43,0.00,6.50
14.00,8.05,13.44,0.78,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,1.14,3.81,4.00,0.00,7.60,24.64,14.65,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,7.90,8.17,21.74,2.45,27.54,5.00,10.68,59.67,16.50,11.30,0.60,2.90,3.40,3.50,1.20,17.00,7.50,6.50,19.42,2.00,10.60,7.64,5.40,1.20,9.72,13.47,18.00,0.00,0.00,0.07,0.00,34.25,55.26,1.71,1.21,43.38,36.85,24.00,0.00,1.04,23.98,77.40,0.00,6.50
15.00,10.55,13.76,3.95,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,2.07,10.16,4.00,0.00,7.60,24.01,14.54,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,11.34,7.96,21.27,2.45,27.55,5.00,10.68,103.76,16.50,21.55,0.60,2.90,3.40,3.50,1.20,16.00,7.50,6.50,19.42,2.00,10.60,7.64,5.40,1.20,10.10,13.48,18.00,0.00,0.00,0.08,0.00,34.41,54.03,1.64,1.17,74.64,39.70,24.00,0.00,1.04,48.93,140.72,0.00,6.50
16.00,11.77,13.81,7.06,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,4.72,15.07,4.00,0.00,7.60,22.47,14.85,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,12.38,7.87,21.14,2.45,27.51,5.00,10.68,122.18,16.50,28.75,0.60,2.90,3.40,3.50,1.20,16.00,7.50,6.50,19.42,2.00,10.60,7.64,5.40,1.20,9.49,12.81,18.00,0.00,0.00,0.12,0.00,34.01,52.26,1.46,1.20,86.87,42.54,24.00,0.00,1.00,62.40,206.17,0.00,6.50
17.00,12.47,13.51,10.09,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,9.25,16.53,4.00,0.00,7.60,21.00,15.12,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,12.85,7.89,21.35,2.45,27.52,5.00,10.68,128.76,16.50,31.43,0.60,2.90,3.40,3.50,1.20,16.00,7.50,6.50,19.42,2.00,10.60,7.64,5.40,1.20,9.19,12.42,18.00,0.00,0.00,0.59,0.00,34.42,51.38,1.38,1.32,94.85,47.63,26.00,0.10,1.00,67.51,246.12,0.00,6.50
18.00,13.12,13.34,12.33,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,12.83,17.14,4.00,0.00,7.60,19.75,15.30,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,13.04,8.22,22.74,2.45,27.49,5.00,10.68,130.67,16.50,32.37,0.60,2.90,3.40,3.50,1.20,16.00,7.50,6.50,19.42,2.00,10.60,7.64,5.40,1.20,9.82,12.85,18.00,0.00,0.00,0.80,0.00,37.26,53.16,1.64,1.72,98.23,52.72,28.00,0.20,1.00,69.86,250.00,0.00,6.50
19.00,13.87,13.30,14.05,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,15.77,17.41,4.00,0.00,7.60,18.59,16.56,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,13.16,8.84,25.33,2.45,27.41,5.00,10.68,131.13,16.50,32.89,0.60,2.90,3.40,3.50,1.20,17.00,7.50,6.50,19.42,2.00,10.60,7.64,5.40,1.20,10.51,13.33,18.00,0.00,0.00,0.99,0.00,40.31,55.32,2.10,2.18,99.12,58.60,32.00,0.20,1.00,70.90,250.00,0.00,6.50
20.00,14.45,13.22,15.43,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,16.57,17.42,4.00,0.00,7.60,17.73,21.07,0.93,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,13.17,9.77,29.16,2.45,27.36,5.00,10.68,131.24,16.50,33.19,0.60,2.90,3.40,3.50,1.20,18.00,7.50,6.50,19.42,2.00,10.60,7.64,5.40,1.20,11.36,13.97,18.00,0.00,0.00,1.11,0.00,43.98,58.63,3.18,2.80,99.34,64.49,38.00,0.30,1.00,71.62,250.00,0.00,6.50
21.00,14.90,12.92,16.52,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,16.81,17.34,4.00,0.00,7.60,17.11,27.30,2.62,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,13.14,11.01,34.23,2.45,27.31,5.00,10.68,131.29,16.50,33.31,0.60,2.90,3.40,3.50,1.20,24.00,7.50,6.50,19.42,2.00,10.60,7.64,5.40,1.20,12.10,14.47,18.00,0.00,0.00,1.21,0.00,48.27,61.84,4.23,3.42,99.44,68.48,45.00,0.30,0.96,72.14,245.81,0.00,6.50
22.00,15.28,12.94,17.37,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,16.90,17.24,4.00,0.00,7.60,17.26,38.73,2.99,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,13.05,12.20,39.75,2.45,27.03,5.00,10.68,131.66,16.50,33.46,0.60,2.90,3.40,3.50,1.20,34.00,7.50,6.50,19.42,2.00,10.60,7.64,5.40,1.20,12.51,14.57,18.00,0.00,0.00,1.23,0.00,54.38,64.74,5.18,4.09,99.35,72.46,56.00,0.30,0.96,72.74,245.71,0.00,6.50
23.00,15.43,12.80,17.91,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,16.70,17.11,4.00,0.00,7.60,17.55,49.27,3.07,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,12.88,13.32,45.71,2.45,26.99,5.00,10.68,133.22,16.50,33.69,0.60,2.90,3.40,3.50,1.20,46.00,7.50,6.50,19.42,2.00,10.60,7.64,5.40,1.20,12.96,14.77,18.00,0.00,0.00,1.22,0.00,59.77,67.79,6.17,4.79,98.77,75.13,68.00,0.40,0.96,73.83,247.83,0.00,6.50
24.00,15.49,12.53,18.11,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,16.47,17.04,4.00,0.00,7.60,18.25,57.12,3.12,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,12.81,14.28,50.97,2.45,26.95,5.00,10.68,134.57,16.50,33.77,0.60,2.90,3.40,3.50,1.20,60.00,7.50,6.50,19.42,2.00,10.60,7.64,5.40,1.20,13.52,15.23,18.00,0.00,0.00,1.24,0.00,63.02,71.25,7.24,5.62,98.49,77.79,81.00,0.40,1.00,74.43,250.00,0.00,6.50
25.00,15.43,12.31,17.99,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,16.52,17.05,4.00,0.00,7.60,19.07,64.14,3.12,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,12.84,15.08,55.51,2.45,26.77,5.00,10.68,135.37,16.50,33.62,0.60,2.90,3.40,3.50,1.20,72.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,14.01,15.66,18.00,0.00,0.00,1.23,0.00,66.11,74.16,8.18,6.35,98.47,80.31,94.00,0.40,0.96,74.64,248.81,0.00,6.50
26.00,15.14,12.31,17.54,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,16.63,17.10,4.00,0.00,7.60,20.27,68.61,3.12,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,12.87,15.82,58.65,2.45,26.62,5.00,10.68,135.96,16.50,33.51,0.60,2.90,3.40,3.50,1.20,84.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,14.27,16.00,18.00,0.00,0.00,1.23,0.00,68.72,75.42,8.75,6.75,98.50,82.82,106.00,0.40,0.96,74.67,240.51,0.00,6.50
27.00,14.55,12.08,16.57,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,16.73,17.14,4.00,0.00,7.60,21.33,72.41,3.12,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,12.78,16.49,60.38,2.45,26.42,5.00,10.68,136.40,16.50,33.47,0.60,2.90,3.40,3.50,1.20,94.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,14.48,16.24,18.00,0.00,0.00,1.23,0.00,71.08,76.81,9.28,7.19,98.39,85.65,117.00,0.30,0.96,74.53,244.52,0.00,6.50
28.00,13.85,12.02,15.22,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,16.54,17.19,4.00,0.00,7.60,22.01,74.20,0.50,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,12.57,17.18,61.97,2.45,26.36,5.00,10.68,136.53,16.50,33.43,0.60,2.90,3.40,3.50,1.20,104.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,14.50,16.20,18.00,0.00,0.00,1.04,0.00,72.69,78.57,9.74,7.70,98.20,88.48,127.00,0.20,0.96,74.17,250.00,0.00,6.50
29.00,13.14,12.05,13.59,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,15.94,17.15,4.00,0.00,7.60,22.72,75.56,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,12.23,17.89,63.41,2.45,26.08,5.00,10.68,135.93,16.50,33.21,0.60,2.90,3.40,3.50,1.20,111.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,14.43,16.08,18.00,0.00,0.00,1.01,0.00,74.10,80.30,10.20,8.24,97.60,91.02,134.00,0.20,0.96,73.11,250.00,0.00,6.50
30.00,12.47,11.92,11.55,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,14.96,16.97,4.00,0.00,7.60,23.57,75.66,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,11.65,18.62,64.73,2.45,25.95,5.00,10.68,134.08,16.50,32.61,0.60,2.90,3.40,3.50,1.20,117.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,14.10,15.73,18.00,0.00,0.00,0.94,0.00,74.93,81.92,10.67,8.82,96.16,93.57,139.00,0.10,0.96,71.12,246.01,0.00,6.50
31.00,11.68,11.89,8.86,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,13.25,16.57,4.00,0.00,7.60,24.44,75.88,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,10.98,19.37,65.92,2.45,26.03,5.00,10.68,128.94,16.50,31.04,0.60,2.90,3.40,3.50,1.20,121.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,13.73,15.30,18.00,0.00,0.00,0.79,0.00,75.74,83.51,11.11,9.34,92.57,95.25,143.00,0.10,0.96,67.02,231.87,0.00,6.50
32.00,11.01,11.79,5.87,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,9.37,15.40,4.00,0.00,7.60,25.41,76.45,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,9.25,20.14,67.08,2.45,26.14,5.00,10.68,109.79,16.50,24.56,0.60,2.90,3.40,3.50,1.20,123.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,13.26,14.65,18.00,0.00,0.00,0.57,0.00,76.54,84.98,11.45,9.68,83.80,96.94,146.00,0.10,1.00,54.61,217.45,0.00,6.50
33.00,9.96,11.76,3.11,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,2.10,12.88,4.00,0.00,7.60,26.07,76.90,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,4.21,20.93,68.22,2.45,26.29,5.00,10.68,59.88,16.50,12.53,0.60,2.90,3.40,3.50,1.20,125.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,12.67,13.94,18.00,0.00,0.00,0.49,0.00,77.61,86.66,11.69,9.96,56.07,97.35,149.00,0.10,1.08,28.34,171.89,0.00,6.50
34.00,8.59,12.60,0.94,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,0.07,7.10,4.00,0.00,7.60,25.82,77.00,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,0.64,21.67,69.23,2.45,26.39,5.00,10.68,18.55,16.50,3.92,0.60,2.90,3.40,3.50,1.20,127.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,11.70,13.05,18.00,0.00,0.00,0.34,0.00,79.49,88.96,11.63,10.06,20.13,97.76,151.00,0.10,1.12,9.34,96.93,0.00,6.50
35.00,3.34,11.65,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,0.00,1.57,4.00,0.00,7.60,25.51,76.79,0.73,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,0.00,22.38,70.12,2.45,26.64,5.00,10.68,2.20,16.50,0.06,0.60,2.90,3.40,3.50,1.20,128.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,10.72,12.20,18.00,0.00,0.00,0.12,0.00,81.75,91.22,11.54,10.07,2.58,98.39,151.00,0.00,1.12,1.15,41.92,0.00,6.50
36.00,0.06,11.60,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,0.00,0.02,4.00,0.00,7.60,25.04,75.68,6.86,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,22.99,70.91,2.45,26.88,5.00,10.68,0.01,16.50,0.00,0.60,2.90,3.40,3.50,1.20,128.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,9.73,11.50,18.00,0.00,0.00,0.06,0.00,85.18,93.35,11.38,9.77,0.00,99.03,149.00,0.00,1.16,0.00,10.35,0.00,6.50
37.00,0.00,11.45,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.60,24.45,73.92,8.05,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,23.49,71.62,2.45,27.03,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,127.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,8.77,10.76,18.00,0.00,0.00,0.00,0.00,88.94,95.07,11.29,9.60,0.00,100.20,145.00,0.00,1.20,0.00,0.00,0.00,6.50
38.00,0.00,11.70,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.60,23.52,70.25,8.05,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,23.89,72.28,2.45,27.20,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,125.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,7.87,9.89,18.00,0.00,0.00,0.00,0.00,93.66,95.57,11.40,9.81,0.00,101.36,141.00,0.00,1.20,0.00,0.00,0.00,6.50
39.00,0.00,11.34,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.60,22.62,66.91,8.04,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,24.18,72.90,2.45,27.34,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,123.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,7.03,9.15,18.00,0.00,0.00,0.00,0.00,96.30,95.89,11.49,10.01,0.00,101.95,137.00,0.00,1.20,0.00,0.00,0.00,6.50
40.00,0.00,10.92,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.60,21.80,64.53,8.04,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,24.43,73.36,2.45,27.41,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,120.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,6.37,8.75,18.00,0.00,0.00,0.00,0.00,92.69,95.69,11.52,10.12,0.00,102.54,132.00,0.00,1.24,0.00,0.00,0.00,6.50
41.00,0.00,10.48,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.60,20.94,62.06,8.03,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,24.63,73.68,2.45,27.48,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,117.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,5.80,8.51,18.00,0.00,0.00,0.00,0.00,89.72,95.99,11.51,10.15,0.00,102.71,128.00,0.00,1.28,0.00,0.00,0.00,6.50
42.00,0.00,10.37,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.60,19.98,59.34,8.00,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,24.74,73.84,2.45,27.55,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,114.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,5.53,8.75,18.00,0.00,0.00,0.00,0.00,88.63,97.81,11.35,9.92,0.00,102.88,124.00,0.00,1.24,0.00,0.00,0.00,6.50
43.00,0.00,10.44,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.60,18.91,56.02,5.20,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,24.75,73.83,2.45,27.59,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,112.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,5.36,9.00,18.00,0.00,0.00,0.00,0.00,88.05,99.20,11.26,9.77,0.00,102.67,122.00,0.00,1.24,0.00,0.00,0.00,6.50
