"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,19.93,0.00,0.00,4.50,7.20,3.60,6.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,7.50,51.03,6.54,4.50,15.46,2.60,16.43,10.00,4.00,6.50,0.00,0.00,20.12,53.14,2.50,0.00,4.90,16.71,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,79.80,6.70,5.20,2.00,10.70,7.54,5.40,2.20,6.80,8.05,18.00,0.00,0.69,59.71,84.70,5.60,5.69,0.00,73.55,64.17,0.00,1.20,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
2.00,0.00,19.55,0.00,0.00,4.50,7.20,3.60,6.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,7.30,51.59,8.04,4.50,15.46,2.60,16.43,10.00,4.00,6.50,0.00,0.00,20.44,56.13,2.50,0.00,4.90,16.71,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,79.82,6.70,5.20,2.00,10.70,7.54,5.40,2.20,6.77,7.86,18.00,0.00,0.69,65.53,88.42,6.03,5.90,0.00,75.59,60.98,0.00,1.20,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
3.00,0.00,19.64,0.00,0.00,4.50,7.20,3.60,6.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,7.11,50.94,8.04,4.50,15.46,2.60,16.43,10.00,4.00,6.50,0.00,0.00,20.77,59.29,2.50,0.00,4.90,16.71,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,79.84,6.70,5.20,2.00,10.70,7.54,5.40,2.20,6.03,6.98,18.00,0.00,0.69,67.21,88.10,6.46,6.12,0.00,77.64,57.80,0.00,1.20,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
4.00,0.00,19.93,0.00,0.00,4.50,7.20,3.60,6.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,6.96,50.28,8.04,4.50,15.46,2.60,16.43,10.00,4.00,6.50,0.00,0.00,22.42,62.44,2.50,0.00,4.90,16.71,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,86.71,6.70,5.20,2.00,10.70,7.54,5.40,2.20,6.54,7.53,18.00,0.00,0.69,68.32,87.20,6.95,6.40,0.00,79.52,63.35,0.00,1.20,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
5.00,0.00,20.20,0.00,0.00,4.50,7.20,3.60,6.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,6.84,47.15,8.04,4.50,15.46,2.60,16.43,10.00,4.00,6.50,0.00,0.00,22.52,61.17,2.50,0.00,4.90,16.71,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,87.50,6.70,5.20,2.00,10.70,7.54,5.40,2.20,6.50,7.66,18.00,0.00,0.69,69.43,86.32,7.25,6.67,0.00,79.99,61.10,0.00,1.20,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
6.00,0.00,20.58,0.00,0.00,4.50,7.20,3.60,6.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,6.86,40.01,8.03,4.50,15.46,2.60,16.43,10.00,4.00,6.50,0.00,0.00,22.63,63.84,2.50,0.00,4.90,16.71,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,88.29,6.70,5.20,2.00,10.70,7.54,5.40,2.20,6.65,8.16,18.00,0.00,0.68,75.70,90.59,7.55,6.93,0.00,80.46,62.85,0.00,1.20,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,20.62,0.00,0.00,4.50,7.20,3.60,6.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,6.90,37.28,8.02,4.50,15.46,2.60,16.43,10.00,4.00,6.50,0.00,0.00,22.51,66.46,2.50,0.00,4.90,16.71,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,88.41,6.70,5.20,2.00,10.70,7.54,5.40,2.20,7.00,8.45,18.00,0.00,0.68,76.72,89.63,7.90,7.15,0.00,82.80,64.61,0.00,1.16,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,20.39,0.00,14.00,4.50,7.20,3.60,6.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,6.94,34.56,8.03,4.50,15.46,2.60,16.43,10.00,4.00,6.50,0.00,0.00,22.39,69.06,2.50,0.00,4.90,16.71,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,88.53,6.70,5.20,2.00,10.70,7.54,5.40,2.20,7.50,8.41,18.00,0.00,0.68,77.74,88.66,8.24,7.38,0.00,85.16,65.36,0.00,1.16,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
9.00,0.00,20.42,0.00,14.00,4.50,7.20,3.60,6.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,6.97,30.15,8.03,4.50,15.46,2.60,16.43,10.00,4.00,6.50,0.00,0.00,23.05,71.69,2.50,0.00,4.90,16.71,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,88.79,6.70,5.20,2.00,10.70,7.54,5.40,2.20,7.63,8.58,18.00,0.00,0.68,80.34,89.28,8.91,7.72,0.00,86.00,67.11,0.00,1.16,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,20.38,0.00,14.00,4.50,7.20,3.60,6.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,6.99,25.74,1.71,4.50,4.00,2.60,16.43,10.00,4.00,6.50,0.00,0.00,23.70,74.31,2.50,0.00,4.90,16.71,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,89.06,6.70,5.20,2.00,10.70,7.54,5.40,2.20,7.67,8.65,18.00,0.00,0.68,82.94,89.89,9.57,8.08,0.00,86.84,69.86,0.00,1.16,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
