"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.77,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,17.56,0.00,9.00,11.96,17.19,8.00,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,28.70,58.50,3.15,0.00,11.00,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,27.00,12.88,19.51,19.51,8.40,0.00,6.27,0.00,2.40,8.96,13.27,18.00,1.00,1.66,0.00,1.00,28.40,46.90,1.20,0.80,0.00,86.80,10.00,0.00,2.00,0.00
2.00,0.00,23.76,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,17.56,0.00,9.00,11.79,16.94,8.00,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,28.90,59.80,3.15,0.00,11.00,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,24.90,12.88,19.51,19.51,8.40,0.00,6.27,0.00,2.40,8.63,12.95,18.00,1.00,1.66,0.00,1.00,22.10,40.30,1.20,0.80,0.00,88.30,4.00,0.00,2.00,0.00
3.00,0.00,23.80,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,17.56,0.00,9.00,11.71,16.53,8.00,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,28.10,57.90,3.15,0.00,11.00,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,23.90,12.88,19.51,19.51,8.40,0.00,6.27,0.00,2.40,8.42,12.86,18.00,1.00,1.66,0.00,1.00,21.10,39.40,1.30,0.80,0.00,88.80,19.00,0.00,2.00,0.00
4.00,0.00,23.88,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,17.56,0.00,9.00,11.67,16.06,8.00,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,26.60,56.50,3.15,0.00,11.00,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,23.40,12.88,19.51,19.51,8.40,0.00,6.27,0.00,2.40,8.24,12.85,18.00,1.00,1.66,0.00,1.00,21.90,40.10,1.30,0.90,0.00,90.00,8.00,0.00,2.00,0.00
5.00,0.00,23.75,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,17.56,0.00,9.00,11.68,15.43,8.00,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,27.30,55.40,3.15,0.00,11.00,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,24.20,12.88,19.51,19.51,8.40,0.00,6.27,0.00,2.40,8.42,12.98,18.00,1.00,1.66,0.00,1.00,23.20,41.20,1.40,1.00,0.00,93.30,8.50,0.00,2.00,0.00
6.00,0.00,23.64,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,17.56,0.00,9.00,11.70,14.75,8.00,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,27.20,54.30,3.15,0.00,11.00,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,25.40,12.88,19.51,19.51,8.40,0.00,6.27,0.00,2.40,8.72,13.17,18.00,1.00,1.66,0.00,1.00,25.00,43.10,1.50,1.10,0.00,96.50,16.00,0.00,2.00,0.00
7.00,0.00,23.99,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,17.56,0.00,9.00,11.48,14.47,8.00,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,27.40,53.30,3.15,0.00,11.00,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,28.10,12.88,19.51,19.51,8.40,0.00,6.27,0.00,2.40,8.88,13.14,18.00,1.00,1.66,0.00,1.00,27.00,45.10,1.50,1.30,0.00,99.40,16.00,0.00,2.00,0.00
8.00,0.01,23.77,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.00,3.50,10.00,0.38,0.06,17.56,0.00,9.00,11.18,14.31,8.00,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.28,27.50,51.40,3.15,0.00,11.00,19.32,1.91,18.15,0.40,0.60,19.51,19.51,19.51,2.40,30.40,12.88,19.51,19.51,8.40,0.00,6.27,0.00,2.40,9.01,13.05,18.00,1.00,1.66,0.00,1.00,28.80,46.80,1.50,1.30,1.73,101.60,16.00,0.00,2.00,0.52
9.00,0.38,23.89,0.61,14.00,4.20,7.70,12.44,19.22,1.80,0.00,3.50,10.00,0.87,0.90,17.56,0.00,9.00,11.38,13.55,8.00,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,1.72,27.20,49.50,3.15,0.00,11.00,19.32,25.76,18.15,5.57,0.60,19.51,19.51,19.51,2.40,31.40,12.88,19.51,19.51,8.40,0.00,6.27,0.00,2.40,9.62,13.35,18.00,1.00,1.66,0.02,1.00,30.40,48.20,1.50,1.40,19.10,101.90,18.00,0.00,2.00,10.55
10.00,1.74,23.78,2.28,14.00,4.20,7.70,12.44,19.22,1.80,0.00,3.50,10.00,1.98,2.44,17.56,0.00,9.00,11.76,12.58,8.00,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,3.27,27.00,50.90,3.15,0.00,11.00,19.32,72.47,18.15,15.61,0.60,19.51,19.51,19.51,2.40,31.40,12.88,19.51,19.51,8.40,0.00,6.27,0.00,2.40,10.39,13.78,18.00,1.00,1.66,0.05,1.00,32.40,49.60,1.70,1.70,53.14,101.60,19.00,0.00,2.00,32.01
