"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,14.30,20.27,14.07,14.00,3.00,5.00,8.90,15.00,3.60,0.70,3.50,17.00,17.68,16.45,3.50,11.17,0.00,21.50,70.70,3.52,0.00,0.00,2.80,19.10,19.10,19.59,11.75,1.20,13.24,27.50,88.30,3.64,0.00,14.69,13.00,88.00,18.02,20.70,0.60,20.00,20.00,20.00,0.00,120.40,3.80,20.08,19.59,8.40,11.80,7.30,17.63,1.20,15.07,16.11,19.20,0.98,1.63,0.92,0.00,81.40,90.40,12.91,12.37,84.30,110.80,144.60,0.30,2.00,53.17
2.00,12.69,20.42,12.58,14.00,3.00,5.00,8.90,15.00,3.60,0.70,3.50,17.00,17.02,16.30,3.50,11.17,0.00,22.60,70.80,3.60,0.00,0.00,2.80,19.10,19.10,19.59,11.75,1.20,13.24,27.30,88.40,3.64,0.00,14.69,13.00,87.80,18.02,18.70,0.60,20.00,20.00,20.00,0.00,119.70,3.80,20.08,19.59,8.40,11.80,7.30,17.63,1.20,14.83,15.97,19.20,0.98,1.63,0.77,0.00,80.50,90.00,13.40,12.49,74.40,110.80,147.10,0.20,2.00,52.99
3.00,10.55,20.43,10.83,14.00,3.00,5.00,8.90,15.00,3.60,0.70,3.50,17.00,14.70,16.11,3.50,11.17,0.00,23.30,70.50,3.58,0.00,0.00,2.80,19.10,19.10,19.59,11.75,1.20,13.25,27.40,88.70,3.64,0.00,14.69,13.00,92.20,18.02,15.40,0.60,20.00,20.00,20.00,0.00,124.30,3.80,20.08,19.59,8.40,11.80,7.30,17.63,1.20,14.55,15.77,19.20,0.98,1.63,0.75,0.00,79.80,89.80,13.71,12.59,68.80,112.20,151.50,0.20,2.00,54.95
4.00,8.36,20.46,8.77,14.00,3.00,5.00,8.90,15.00,3.60,0.70,3.50,17.00,13.50,15.74,3.50,11.17,0.00,23.90,70.60,3.58,0.00,0.00,2.80,19.10,19.10,19.59,11.75,1.20,12.93,27.60,88.90,3.64,0.00,14.69,13.00,89.70,18.02,13.50,0.60,20.00,20.00,20.00,0.00,126.50,3.80,20.08,19.59,8.40,11.80,7.30,17.63,1.20,14.16,15.41,19.20,0.98,1.63,0.70,0.00,79.30,85.10,13.43,12.58,63.90,113.30,154.80,0.10,2.00,52.68
5.00,5.98,20.82,5.75,14.00,3.00,5.00,8.90,15.00,3.60,0.70,3.50,17.00,11.71,15.11,3.50,11.17,0.00,24.10,72.00,0.41,0.00,0.00,2.80,19.10,19.10,19.59,11.75,1.20,12.25,27.70,89.00,3.64,0.00,14.69,13.00,76.80,18.02,11.80,0.60,20.00,20.00,20.00,0.00,123.00,3.80,20.08,19.59,8.40,11.80,7.30,17.63,1.20,13.63,14.94,19.20,0.98,1.63,0.59,0.00,78.80,80.60,13.25,12.63,55.70,113.10,154.70,0.10,2.00,50.73
6.00,3.60,20.88,3.40,14.00,3.00,5.00,8.90,15.00,3.60,0.70,3.50,17.00,8.63,14.10,3.50,11.17,0.00,24.20,72.80,0.00,0.00,0.00,2.80,19.10,19.10,19.59,11.75,1.20,11.23,27.80,88.90,3.64,0.00,14.69,13.00,60.70,18.02,8.50,0.60,20.00,20.00,20.00,0.00,123.60,3.80,20.08,19.59,8.40,11.80,7.30,17.63,1.20,12.64,14.11,19.20,0.98,1.63,0.43,0.00,78.40,81.30,13.35,12.85,43.40,113.10,154.00,0.10,2.00,44.97
7.00,1.73,21.40,1.56,14.00,3.00,5.00,8.90,15.00,3.60,0.70,3.50,17.00,3.01,12.58,3.50,11.17,0.00,23.90,71.90,0.00,0.00,0.00,2.80,19.10,19.10,19.59,11.75,1.20,9.04,27.40,88.40,3.64,0.00,14.69,13.00,35.70,18.02,5.40,0.60,20.00,20.00,20.00,0.00,123.90,3.80,20.08,19.59,8.40,11.80,7.30,17.63,1.20,11.67,13.24,19.20,0.98,1.63,0.37,0.00,78.00,82.10,13.29,12.86,26.20,113.80,151.60,0.10,2.00,28.17
8.00,0.46,21.74,0.50,14.00,3.00,5.00,8.90,15.00,3.60,0.70,3.50,17.00,0.05,10.06,3.50,11.36,0.00,23.50,70.70,0.00,0.00,0.00,2.80,19.10,19.10,19.59,11.75,1.20,4.99,27.10,87.80,3.64,0.00,14.69,13.00,14.70,18.02,2.40,0.60,20.00,20.00,20.00,0.00,122.50,3.80,20.08,19.59,8.40,11.80,7.30,17.63,1.20,10.73,12.26,19.20,0.98,1.63,0.26,0.00,77.10,81.50,12.73,12.26,11.70,114.40,147.50,0.10,2.00,12.33
9.00,0.04,22.28,0.06,14.00,3.00,5.00,8.90,15.00,3.60,0.70,3.50,17.00,0.00,6.03,3.50,11.36,0.00,22.80,69.00,2.85,0.00,0.00,2.80,19.10,19.10,19.59,11.75,1.20,1.49,27.00,87.00,3.64,0.00,14.69,13.00,2.80,18.02,0.60,0.60,20.00,20.00,20.00,0.00,120.50,3.80,20.08,19.59,8.40,11.80,7.30,17.63,1.20,9.77,11.29,19.20,0.98,1.63,0.09,0.00,76.00,80.50,12.21,11.58,3.30,114.10,138.10,0.00,2.00,3.31
10.00,0.00,22.01,0.00,14.00,3.00,5.00,8.90,15.00,3.60,0.70,3.50,17.00,0.00,1.81,3.50,10.58,0.00,22.10,66.90,3.46,0.00,0.00,2.80,19.10,19.10,19.59,11.75,1.20,0.14,26.90,86.00,3.64,0.00,14.69,13.00,0.10,18.02,0.00,0.60,20.00,20.00,20.00,0.00,114.90,3.80,20.08,19.59,8.40,11.80,7.30,17.63,1.20,8.73,10.34,19.20,0.98,1.63,0.04,0.00,74.70,79.60,11.78,10.72,0.00,113.30,128.60,0.00,2.00,0.14
