"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,67.73,647.01,212.34,7.99,2.95,111.35,19.36,3.98,40.05,10.04,65.00,0.00,6.86,165.35,113.35,133.88,44.45,36.54,238.00,15.00,1.74,6.88,88.00,54.60,6.39,9.00,4.60,10.21,0.00,149.68,149.68,0.00,0.00,68.48,67.92,74.25,80.43,74.25,1.44,76.05,55.00,51.27,59.25,82.28,11.78,0.00,0.00,72.58,72.71,110.50,111.19
2.00,78.57,30.22,67.73,647.01,212.34,7.99,2.95,111.35,19.36,3.98,40.05,10.04,65.00,0.00,6.86,165.35,113.35,133.88,44.45,36.54,238.00,15.00,1.74,6.88,88.00,44.79,6.39,9.00,4.60,10.21,0.00,150.28,150.28,0.00,0.00,68.48,67.92,113.25,0.00,113.27,1.44,76.05,55.00,48.96,56.78,82.28,11.78,0.00,0.00,70.46,70.59,110.50,111.19
3.00,78.57,30.22,67.73,647.01,212.34,7.99,2.95,111.35,19.36,3.98,40.05,10.04,65.00,0.00,6.86,165.35,113.35,133.88,44.45,36.54,238.00,15.00,1.74,6.88,88.00,57.68,6.39,9.00,4.60,10.21,0.00,0.00,230.21,0.00,0.00,0.00,51.60,113.92,0.00,113.94,1.44,76.05,72.80,60.19,52.74,82.28,11.78,0.00,0.00,73.78,73.91,110.50,104.43
4.00,78.57,30.22,67.73,647.01,212.34,7.99,2.95,111.35,19.36,3.98,40.05,10.04,65.00,0.00,6.86,165.35,113.35,133.88,44.45,36.54,238.00,15.00,1.74,6.88,88.00,54.38,6.39,9.00,67.05,10.21,15.65,230.47,0.00,0.00,0.00,0.00,51.60,99.25,0.00,99.26,1.44,76.05,72.80,66.27,58.36,82.28,11.78,0.00,0.00,68.01,68.12,110.50,67.16
5.00,78.57,30.22,67.73,647.01,212.34,7.99,2.95,111.35,19.36,3.98,40.05,10.04,65.00,0.00,6.86,165.35,113.35,133.88,44.45,36.54,238.00,15.00,1.74,6.88,88.00,42.23,6.39,9.00,58.27,10.21,13.60,148.10,148.10,0.00,0.00,68.48,67.92,184.96,0.00,0.00,0.00,76.05,72.80,54.43,50.06,82.28,0.00,0.00,0.00,59.36,59.44,110.50,110.17
6.00,78.57,30.22,67.73,647.01,212.34,7.99,2.95,111.35,19.36,3.98,40.05,10.04,65.00,0.00,6.86,165.35,113.35,133.88,44.45,36.54,238.00,15.00,1.74,6.88,88.00,41.54,6.39,9.00,61.55,10.21,14.36,148.28,148.28,0.00,0.00,68.48,67.92,185.79,0.00,0.00,0.00,76.05,72.80,49.54,57.42,82.28,0.00,0.00,0.00,59.99,60.07,110.50,111.19
7.00,78.57,30.22,67.73,647.01,212.34,7.99,2.95,111.35,19.36,3.98,40.05,10.04,65.00,0.00,6.86,165.35,113.35,133.88,44.45,36.54,238.00,15.00,1.74,6.88,88.00,57.68,6.39,9.00,4.60,10.21,0.00,230.47,0.00,0.00,0.00,0.00,67.92,148.54,159.35,0.00,0.00,76.05,72.80,52.41,60.53,82.28,0.00,0.00,0.00,74.05,74.19,110.50,111.19
8.00,78.57,30.22,67.73,647.01,212.34,7.99,2.95,111.35,19.36,3.98,40.05,10.04,80.62,0.00,6.86,165.35,113.35,133.88,44.45,36.54,238.00,15.00,1.74,6.88,88.00,52.42,6.39,9.00,72.44,10.21,16.90,230.47,0.00,0.00,0.00,0.00,67.92,130.83,139.26,0.00,0.00,76.05,72.80,53.70,49.63,82.28,0.00,0.00,0.00,61.48,61.57,110.50,99.81
9.00,78.57,30.22,67.73,647.01,212.34,7.99,2.95,111.35,19.36,3.98,40.05,10.04,94.32,0.00,6.86,165.35,113.35,133.88,44.45,36.54,238.00,15.00,1.74,6.88,88.00,57.68,6.39,9.00,4.60,10.21,0.00,230.47,0.00,0.00,0.00,0.00,59.43,154.56,166.08,0.00,0.00,76.05,73.16,59.98,52.96,82.28,0.00,0.00,0.00,0.00,88.04,110.50,78.41
10.00,78.57,30.22,67.73,647.01,212.34,7.99,2.95,111.35,19.36,3.98,40.05,10.04,102.37,0.00,6.86,165.35,113.35,133.88,44.45,36.54,238.00,26.01,1.74,6.88,88.00,42.65,6.39,9.00,4.60,10.21,0.00,230.47,0.00,0.00,0.00,0.00,67.92,158.37,170.28,0.00,0.00,76.05,73.16,56.66,51.47,82.28,0.00,0.00,0.00,79.44,79.59,110.50,0.00
11.00,78.57,30.22,67.73,647.01,212.34,7.99,2.95,111.35,19.36,3.98,40.05,10.04,124.82,0.00,6.86,165.35,113.35,133.88,44.45,36.54,238.00,26.01,1.74,6.88,88.00,57.68,6.39,9.98,85.48,10.21,19.95,159.02,159.01,0.00,0.00,68.48,67.92,125.93,133.76,125.96,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,88.04,110.50,111.19
12.00,78.57,30.22,67.73,647.01,212.34,7.99,2.95,111.35,19.36,3.98,40.05,10.04,128.26,0.00,6.86,165.35,113.35,133.88,44.45,36.54,238.00,26.01,1.74,6.88,88.00,57.68,6.39,9.00,85.48,10.21,19.95,163.99,163.96,0.00,0.00,61.70,67.92,134.15,143.01,134.19,2.66,76.05,73.16,67.15,67.06,82.28,30.46,0.00,0.00,87.88,88.04,110.50,111.19
13.00,78.57,30.22,67.73,647.01,212.34,7.99,2.95,111.35,19.36,3.98,40.05,10.04,128.34,0.00,6.86,165.35,113.35,133.88,44.45,36.54,238.00,26.01,1.74,6.88,88.00,113.38,6.39,9.00,85.48,10.21,19.95,157.64,157.63,61.84,43.21,62.19,44.63,185.79,0.00,185.86,1.34,76.05,73.16,66.66,66.58,82.28,10.23,0.00,0.00,87.88,88.04,111.24,111.19
14.00,78.57,30.22,67.73,647.01,212.34,7.99,2.95,111.35,19.36,3.98,40.05,10.04,133.48,0.00,6.86,165.35,113.35,133.88,44.45,36.54,238.00,26.01,1.74,6.88,88.00,113.76,6.39,9.00,85.48,10.21,19.95,159.59,159.58,43.87,64.35,65.12,43.87,185.79,0.00,185.86,1.35,76.05,73.16,67.15,67.06,82.28,10.35,0.00,0.00,87.88,88.04,111.24,111.19
15.00,78.57,30.22,67.73,647.01,212.34,7.99,2.95,111.35,19.36,3.98,40.05,10.04,127.80,0.00,6.86,165.35,113.35,133.88,44.45,36.54,238.00,26.01,1.74,6.88,88.00,106.53,6.39,9.00,85.48,10.21,19.95,158.64,158.63,43.13,59.54,43.13,63.88,130.56,138.96,130.59,1.34,76.05,73.16,66.06,66.02,82.28,0.00,10.21,0.00,87.88,88.04,110.50,111.19
