"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,3.20,0.40,0.00,0.00,0.00,0.00,8.00,10.00,18.40,10.60,0.00,10.69,14.58,2.50,18.46,18.46,7.00,10.69,0.00,0.00,3.00,10.00,2.90,26.20,9.00,18.46,0.00,8.00,0.00,0.60,8.00,9.00,9.00,0.00,1.50,9.00,10.00,4.00,10.70,0.00,10.00,2.20,10.64,12.48,19.00,0.00,1.28,6.20,11.30,0.00,0.00,0.00,10.00,2.70,0.00,1.76,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
2.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,3.20,0.40,0.00,0.00,0.00,0.00,8.00,10.00,18.50,10.30,0.00,10.69,14.58,2.50,18.46,18.46,7.00,10.69,0.00,0.00,3.70,11.60,2.90,26.20,9.00,18.46,0.00,8.00,0.00,0.60,8.00,9.00,9.00,0.00,1.20,9.00,10.00,4.00,10.70,0.00,10.00,2.20,10.33,12.26,19.00,0.00,1.28,6.80,12.70,0.10,0.00,0.00,12.70,3.30,0.00,1.76,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
3.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,3.20,0.40,0.00,0.00,0.00,0.00,8.00,10.00,18.60,10.10,0.00,10.69,14.58,2.50,18.46,18.46,7.00,10.69,0.00,0.00,4.60,13.40,2.90,26.20,9.00,18.46,0.00,8.00,0.00,0.60,8.00,9.00,9.00,0.00,1.80,9.00,10.00,4.00,10.70,0.00,10.00,2.20,10.20,11.67,19.00,0.00,1.28,7.20,14.10,0.10,0.00,0.00,16.30,3.50,0.10,1.76,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
4.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,3.20,0.40,0.00,0.00,0.00,0.00,8.00,10.00,18.40,9.90,0.00,10.69,14.58,2.50,18.46,18.46,7.00,10.69,0.00,0.00,5.50,15.20,2.90,26.30,9.00,18.46,0.00,8.00,0.00,0.60,8.00,9.00,9.00,0.00,1.20,9.00,10.00,4.00,10.70,0.00,10.00,2.20,10.26,11.47,19.00,0.00,1.28,7.70,15.60,0.10,0.00,0.00,19.30,3.70,0.20,1.72,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
5.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,3.20,0.40,0.00,0.00,0.00,0.00,8.00,10.00,18.10,9.80,0.00,10.69,14.58,2.50,18.46,18.46,7.00,10.69,0.00,0.00,6.50,17.00,2.90,26.30,9.00,18.46,0.00,8.00,0.00,0.60,8.00,9.00,9.00,0.00,1.20,9.00,10.00,4.00,10.70,0.00,10.00,2.20,11.64,12.79,19.00,0.00,1.28,8.30,17.30,0.10,0.10,0.00,21.70,4.00,0.20,1.72,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
6.00,0.30,0.00,0.07,19.00,0.00,4.00,4.70,14.77,3.20,0.40,0.00,0.00,0.06,0.11,8.00,10.00,18.40,9.80,0.00,10.69,14.58,2.50,18.46,18.46,7.00,10.69,0.00,0.15,7.50,19.20,2.90,26.30,9.00,18.46,0.00,8.00,0.29,0.60,8.00,9.00,9.00,0.00,1.36,9.00,10.00,4.00,10.70,0.00,10.00,2.20,11.57,13.23,19.00,0.00,1.28,8.20,18.10,0.10,0.10,0.00,23.40,4.30,0.30,1.72,0.21,1.07,11.00,6.40,13.50,0.00,0.64,5.95
7.00,0.50,0.00,0.60,19.00,0.00,4.00,4.70,14.77,3.20,0.40,0.00,0.00,1.24,2.55,8.00,10.00,19.00,9.70,0.00,10.69,14.58,2.50,18.46,18.46,7.00,10.69,0.00,2.80,7.80,20.80,2.90,26.40,9.00,18.46,2.00,8.00,1.71,0.60,8.00,9.00,9.00,0.00,1.35,9.00,10.00,4.00,10.70,0.00,10.00,2.20,13.00,14.20,19.00,0.03,1.28,8.30,19.30,0.10,0.00,1.44,22.90,4.90,0.30,1.72,4.17,20.85,11.00,47.92,13.50,0.01,1.28,39.20
8.00,1.70,0.00,2.57,19.00,0.00,4.00,4.70,14.77,3.20,0.40,0.00,0.00,3.41,8.03,8.00,10.00,19.70,9.60,0.00,10.69,14.58,2.50,18.46,18.46,7.00,10.69,0.00,7.30,7.30,21.10,2.90,26.40,9.00,18.46,27.00,8.00,8.38,0.60,8.00,9.00,9.00,0.00,1.36,9.00,10.00,4.00,10.70,0.00,10.00,2.20,13.17,14.34,19.00,0.06,1.27,8.50,19.80,0.10,0.00,19.44,22.00,5.60,0.30,1.72,16.02,84.24,11.00,102.25,13.50,0.05,10.27,72.33
9.00,4.40,0.00,4.32,19.00,0.00,4.00,4.70,14.77,3.20,0.40,0.00,0.00,6.77,11.57,8.00,10.00,20.30,9.10,0.00,10.69,14.58,2.50,18.46,18.46,7.00,10.69,0.00,9.73,7.40,22.00,2.90,26.30,9.00,18.46,59.00,8.00,16.90,0.60,8.00,9.00,9.00,0.00,1.30,9.00,10.00,4.00,10.70,0.00,10.00,2.20,14.06,14.90,19.00,0.08,1.27,8.00,19.50,0.20,0.10,42.48,23.10,6.30,0.40,1.68,33.35,156.42,11.00,146.64,13.50,0.10,19.25,90.01
10.00,7.50,0.00,6.93,19.00,0.00,4.00,4.70,14.77,3.20,0.40,0.00,0.00,8.07,12.65,8.00,10.00,20.60,8.60,0.00,10.69,14.58,2.50,18.46,18.46,7.00,10.69,0.00,10.51,7.90,23.20,2.90,26.20,9.00,18.46,93.00,8.00,23.39,0.60,8.00,9.00,9.00,0.00,1.30,9.00,10.00,4.00,10.70,0.00,10.00,2.20,14.56,15.04,19.00,0.11,1.27,7.90,19.60,0.40,0.30,66.96,24.80,7.10,0.40,1.68,48.97,194.76,11.00,164.37,13.50,0.15,28.19,89.73
