"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,17.56,23.72,19.70,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,19.06,15.00,18.05,0.00,9.40,3.60,19.60,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,13.00,19.20,55.08,3.50,0.00,19.51,19.32,123.18,18.15,36.00,0.60,5.00,5.00,5.00,2.40,1.29,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,9.30,11.20,18.00,0.85,1.00,3.96,0.78,1.10,1.60,84.63,74.00,1.53,0.40,2.00,78.88
2.00,17.83,23.86,19.50,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,18.01,15.00,18.05,0.00,9.40,5.20,22.50,7.70,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,13.00,20.30,60.77,3.50,0.00,19.51,19.32,122.19,18.15,36.00,0.60,0.00,0.00,0.00,2.40,1.36,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,9.30,11.70,18.00,0.87,1.00,3.69,1.69,1.40,1.90,83.76,77.00,1.39,0.40,2.00,79.44
3.00,17.83,23.63,18.50,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,19.19,15.00,18.05,0.00,9.40,6.70,25.70,7.70,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,13.00,21.20,65.26,3.50,0.00,19.51,19.32,121.86,18.15,36.00,0.60,0.00,0.00,0.00,2.40,0.00,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,9.60,12.60,18.00,0.86,1.00,3.18,11.63,1.80,2.30,83.32,81.00,11.64,0.40,2.00,79.61
4.00,17.41,23.74,15.70,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,18.94,16.00,18.05,0.00,9.40,8.00,30.00,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,13.00,21.60,68.91,3.50,0.00,19.51,19.32,121.85,18.15,36.00,0.60,0.00,0.00,0.00,2.40,6.78,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,9.30,12.10,18.00,0.86,1.00,5.19,19.78,2.10,2.50,83.11,84.00,21.70,0.40,2.00,79.58
5.00,16.74,23.65,12.20,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,19.01,16.00,18.05,0.00,9.40,9.20,34.70,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,14.00,21.80,70.22,3.50,0.00,19.51,19.32,131.96,18.15,36.00,0.60,10.00,10.00,10.00,2.40,29.74,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,8.80,11.10,18.00,0.86,1.00,6.31,27.24,2.30,2.70,82.90,87.00,36.64,0.30,2.00,79.34
6.00,15.82,23.62,9.60,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,18.84,16.00,18.05,0.00,9.40,9.20,37.60,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,14.00,21.90,71.35,3.50,0.00,19.51,19.32,137.12,18.15,36.00,0.60,20.00,20.00,20.00,2.40,72.35,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,8.30,10.30,18.00,0.72,1.00,38.12,35.27,2.70,3.10,82.34,89.00,51.86,0.20,2.00,78.95
7.00,14.27,23.59,7.40,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,18.67,16.00,18.05,0.00,9.40,8.70,39.90,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,14.00,22.00,72.07,3.50,0.00,19.51,19.32,135.09,18.15,35.00,0.60,20.00,20.00,20.00,2.40,88.16,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,7.80,9.50,18.00,0.70,1.00,41.70,43.42,3.10,3.70,79.80,91.00,102.13,0.20,2.00,78.19
8.00,12.96,23.67,4.80,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,18.46,16.00,18.05,0.00,9.40,7.50,42.70,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,14.00,22.30,72.79,3.50,0.00,19.51,19.32,133.93,18.15,32.00,0.60,20.00,20.00,20.00,2.40,97.11,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,7.50,8.80,18.00,0.66,1.00,45.08,52.32,3.60,4.20,74.77,93.00,110.07,0.10,2.00,76.41
9.00,9.53,23.76,2.80,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,17.65,14.00,18.05,0.00,9.40,6.20,45.80,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,12.00,22.70,73.57,3.50,0.00,19.51,19.32,115.78,18.15,28.00,0.60,20.00,20.00,20.00,2.40,110.42,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,7.30,8.20,18.00,0.55,1.00,47.91,61.39,4.00,4.70,62.77,94.00,117.19,0.10,2.00,71.98
10.00,8.19,23.50,1.20,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,16.19,11.00,18.05,0.00,9.40,5.70,46.50,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,10.00,22.90,73.81,3.50,0.00,19.51,19.32,72.69,18.15,15.00,0.60,20.00,20.00,20.00,2.40,113.95,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,6.80,7.30,18.00,0.40,1.00,49.94,63.59,4.10,4.70,39.16,96.00,122.10,0.10,2.00,57.87
11.00,3.76,23.65,0.20,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,12.33,7.00,18.05,0.00,9.40,5.50,46.50,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,5.00,23.20,73.01,3.50,0.00,19.51,19.32,23.80,18.15,6.00,0.60,20.00,20.00,20.00,2.40,115.88,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,6.20,6.40,18.00,0.34,1.00,49.77,65.11,4.10,4.40,6.29,98.00,126.26,0.10,2.00,31.27
12.00,3.34,23.62,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,4.97,1.00,18.05,0.00,9.40,4.80,46.90,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,1.00,23.10,71.81,3.50,0.00,19.51,19.32,3.90,18.15,1.00,0.60,20.00,20.00,20.00,2.40,116.79,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,5.60,5.40,18.00,0.24,1.00,49.51,65.49,3.80,4.00,0.40,98.00,127.56,0.10,2.00,13.23
13.00,0.68,23.34,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.68,0.00,18.05,0.00,9.40,4.00,47.30,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,22.90,69.42,3.50,0.00,19.51,19.32,0.27,18.15,0.00,0.60,20.00,20.00,20.00,2.40,117.35,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,5.00,4.40,18.00,0.08,1.00,48.99,65.46,3.50,3.60,0.38,98.00,127.89,0.00,2.00,3.88
14.00,0.00,23.65,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.06,0.00,18.05,0.00,9.40,3.50,47.20,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,22.50,66.54,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,117.58,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,3.90,3.50,18.00,0.04,1.00,48.43,65.28,3.30,3.40,0.00,96.00,124.59,0.00,2.00,0.85
15.00,0.00,23.68,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,3.20,46.80,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,22.10,62.19,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,117.69,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,2.70,2.60,18.00,0.00,1.00,47.76,65.06,3.20,3.20,0.00,94.00,120.07,0.00,2.00,0.00
16.00,0.00,23.83,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,3.00,45.10,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,21.40,58.24,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,111.57,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,2.10,2.00,18.00,0.00,1.00,46.74,63.96,3.20,3.00,0.00,90.00,104.52,0.00,2.00,0.00
17.00,0.00,23.90,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.90,43.00,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,20.60,55.51,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,103.38,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,1.70,1.50,18.00,0.00,1.00,44.67,62.55,3.30,2.90,0.00,86.00,85.28,0.00,2.00,0.00
18.00,0.00,23.84,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.50,39.90,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,19.70,52.66,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,91.21,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,1.50,1.30,18.00,0.00,1.00,42.53,60.23,3.20,2.60,0.00,84.00,67.26,0.00,2.00,0.00
