"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.00,19.50,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.40,0.00,19.00,0.00,0.00,17.48,0.00,4.00,16.04,27.87,0.80,0.00,3.20,2.50,18.45,9.50,11.65,16.50,1.45,0.00,19.27,47.75,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,37.00,12.82,19.42,7.00,10.80,7.11,15.92,2.40,0.55,0.40,18.90,0.00,0.00,0.00,1.00,37.22,63.60,1.07,1.42,0.00,62.19,32.00,0.00,2.00,0.00,0.00,11.00,0.00
2.00,0.00,19.50,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.40,0.00,19.00,0.00,0.00,17.48,0.00,4.00,16.04,27.87,0.80,0.00,3.20,2.50,18.45,9.50,11.65,16.50,1.45,0.00,18.87,46.11,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,31.00,12.82,19.42,7.00,10.80,7.11,15.92,2.40,0.55,0.40,18.90,0.00,0.00,0.00,1.00,37.22,63.60,1.07,1.42,0.00,61.81,29.00,0.00,2.00,0.00,0.00,11.00,0.00
3.00,0.00,19.68,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.40,0.00,19.00,0.00,0.00,17.48,0.00,4.00,16.53,27.05,0.00,0.00,3.20,2.50,18.45,9.50,11.65,16.50,1.45,0.00,18.67,44.76,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,26.00,12.82,19.42,7.00,10.80,7.11,15.92,2.40,0.49,0.37,18.90,0.00,0.00,0.00,1.00,34.58,61.75,0.98,1.26,0.00,61.43,26.00,0.00,2.00,0.00,0.00,11.00,0.00
4.00,0.00,19.77,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.40,0.00,19.00,0.00,0.00,17.48,0.00,4.00,17.03,26.32,0.00,0.00,3.20,2.50,18.45,9.50,11.65,16.50,1.45,0.00,18.66,43.72,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,22.00,12.82,19.42,7.00,10.80,7.11,15.92,2.40,0.43,0.35,18.90,0.00,0.00,0.00,1.00,32.56,60.56,0.94,1.16,0.00,61.51,24.00,0.00,2.00,0.00,0.00,11.00,0.00
5.00,0.00,19.77,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.40,0.00,19.00,0.00,0.00,17.48,0.00,4.00,17.60,25.77,0.00,0.00,3.20,2.50,18.45,9.50,11.65,16.50,1.45,0.00,18.79,43.24,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,20.00,12.82,19.42,7.00,10.80,7.11,15.92,2.40,0.39,0.30,18.90,0.00,0.00,0.00,1.00,31.20,58.02,0.87,1.10,0.00,61.60,23.00,0.00,2.00,0.00,0.00,11.00,0.00
6.00,0.00,20.16,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.40,0.00,19.00,0.00,0.00,17.48,0.00,4.00,18.20,25.30,0.00,0.00,3.20,2.50,18.45,9.50,11.65,16.50,1.45,0.00,19.04,43.31,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,19.00,12.82,19.42,7.00,10.80,7.11,15.92,2.40,0.35,0.25,18.90,0.00,0.00,0.00,1.00,30.07,55.03,0.78,1.06,0.00,61.70,23.00,0.00,2.00,0.00,0.00,11.00,0.00
7.00,0.00,20.32,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.40,0.00,19.00,0.00,0.00,17.48,0.00,4.00,18.65,23.96,0.00,0.00,3.20,2.50,18.45,9.50,11.65,16.50,1.45,0.00,19.50,43.67,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,20.00,12.82,19.42,7.00,10.80,7.11,15.92,2.40,0.36,0.23,18.90,0.00,0.00,0.00,1.00,28.40,52.71,0.73,0.95,0.00,61.80,25.00,0.00,2.00,0.00,0.00,11.00,0.00
8.00,0.00,20.47,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.40,0.00,19.00,0.00,0.00,17.48,0.00,4.00,19.06,22.33,0.00,0.00,3.20,2.50,18.45,9.50,11.65,16.50,1.45,0.00,20.15,44.30,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,22.00,12.82,19.42,7.00,10.80,7.11,15.92,2.40,0.39,0.21,18.90,0.00,0.00,0.00,1.00,26.56,50.62,0.70,0.82,0.00,61.31,28.00,0.00,2.00,0.00,0.00,11.00,0.00
9.00,0.00,20.46,0.00,14.00,3.00,7.30,6.40,8.90,2.10,0.40,0.00,19.00,0.00,0.00,17.48,0.00,4.00,19.34,21.52,0.00,0.00,3.20,2.50,18.45,9.50,11.65,16.50,1.45,0.00,20.50,45.21,3.25,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,24.00,12.82,19.42,7.00,10.80,7.11,15.92,2.40,0.38,0.37,18.90,0.00,0.00,0.00,1.00,25.17,50.66,0.71,0.78,0.00,60.81,29.00,0.00,2.00,0.00,0.00,11.00,0.00
10.00,0.01,20.68,0.09,14.00,3.00,7.30,6.40,8.90,2.10,0.40,0.00,19.00,0.00,0.17,17.48,0.00,4.00,19.56,20.99,2.60,0.00,3.20,2.50,18.45,9.50,11.65,16.50,1.45,0.00,20.56,46.39,3.25,27.00,19.42,17.96,3.16,17.96,0.66,0.60,19.42,19.42,19.42,2.40,26.00,12.82,19.42,7.00,10.80,7.11,15.92,2.40,0.37,0.59,18.90,0.00,0.00,0.00,1.00,23.93,51.41,0.72,0.77,3.55,60.29,27.00,0.00,2.00,0.17,0.01,11.00,0.00
11.00,0.05,20.83,0.92,14.00,3.00,7.30,6.40,8.90,2.10,0.40,0.00,19.00,0.30,2.34,17.48,0.00,4.00,19.22,20.16,6.30,0.00,3.20,2.50,18.45,9.50,11.65,16.50,1.45,1.71,20.56,46.82,3.25,27.00,19.42,17.96,36.49,17.96,7.65,0.60,19.42,19.42,19.42,2.40,28.00,12.82,19.42,7.00,10.80,7.11,15.92,2.40,0.38,0.85,18.90,0.00,0.00,0.00,1.00,24.24,52.67,0.79,0.83,37.23,59.77,26.00,0.00,2.00,10.36,0.95,11.00,1.44
12.00,0.37,21.18,2.05,14.00,3.00,7.30,6.40,8.90,2.10,0.40,0.00,19.00,0.73,6.24,17.48,0.00,4.00,18.69,19.23,7.80,0.00,3.20,2.50,18.45,9.50,11.65,16.50,1.45,7.42,20.53,46.51,3.25,27.00,19.42,17.96,86.62,17.96,19.48,0.60,19.42,19.42,19.42,2.40,29.00,12.82,19.42,7.00,10.80,7.11,15.92,2.40,0.39,1.13,18.90,0.00,0.00,0.00,1.00,25.06,54.10,0.87,0.92,66.60,59.85,25.00,0.00,2.00,35.26,9.93,11.00,22.96
13.00,1.71,21.86,3.94,14.00,3.00,7.30,6.40,8.90,2.10,0.40,0.00,19.00,1.67,12.43,17.48,0.00,4.00,18.53,18.13,8.00,0.00,3.20,2.50,18.45,9.50,11.65,16.50,1.45,12.41,20.24,46.18,3.25,27.00,19.42,17.96,126.82,17.96,28.95,0.60,19.42,19.42,19.42,2.40,30.00,12.82,19.42,7.00,10.80,7.11,15.92,2.40,0.55,1.52,18.90,0.00,0.00,0.03,1.00,27.37,56.20,0.98,1.23,90.89,59.93,24.00,0.00,2.00,61.19,56.06,11.00,83.18
14.00,4.66,21.55,7.06,14.00,3.00,7.30,6.40,8.90,2.10,0.40,0.00,19.00,7.00,16.33,17.48,0.00,4.00,18.49,16.99,8.00,0.00,3.20,2.50,18.45,9.50,11.65,16.50,1.45,14.53,19.68,45.84,3.25,27.00,19.42,17.96,143.33,17.96,34.46,0.60,19.42,19.42,19.42,2.40,31.00,12.82,19.42,7.00,10.80,7.11,15.92,2.40,0.75,1.93,18.90,0.00,0.00,0.06,1.00,30.18,58.53,1.09,1.60,102.65,60.54,24.00,0.00,2.00,75.42,124.80,11.00,164.96
15.00,8.14,21.56,9.95,14.00,3.00,7.30,6.40,8.90,2.10,0.40,0.00,19.00,13.92,17.99,17.48,0.00,4.00,18.36,16.44,8.00,0.00,3.20,2.50,18.45,9.50,11.65,16.50,1.45,15.37,19.03,46.02,3.25,27.00,19.42,17.96,144.41,17.96,37.01,0.60,19.42,19.42,19.42,2.40,33.00,12.82,19.42,7.00,10.80,7.11,15.92,2.40,0.94,2.21,18.90,0.00,0.00,0.07,1.00,32.18,59.81,1.23,1.95,107.61,61.15,25.00,0.00,2.00,79.50,175.71,11.00,193.43
