"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,62.98,29.95,67.13,635.88,206.86,3.29,3.45,85.78,17.21,0.45,16.96,14.92,102.37,5.13,2.82,116.67,83.32,78.94,0.00,29.55,70.28,17.17,1.97,6.88,43.67,6.39,9.00,42.77,3.45,9.89,0.00,220.39,21.00,67.10,26.80,20.62,184.17,180.09,184.23,1.46,74.91,0.00,42.91,26.55,30.68,12.09,0.00,0.00,0.00,85.00,64.23,110.21,101.60
2.00,62.98,29.95,67.13,635.88,206.86,3.29,3.45,66.77,17.21,0.45,16.96,14.92,107.38,5.13,2.82,116.67,92.43,55.81,0.00,29.55,70.28,17.17,1.97,6.88,43.67,6.39,9.00,43.44,3.45,10.05,144.34,150.52,21.00,67.10,26.80,20.62,184.17,180.09,184.23,1.46,74.91,0.00,42.44,25.42,30.68,12.09,0.00,0.00,0.00,85.00,64.23,110.22,101.60
3.00,66.42,29.95,67.13,635.88,206.86,3.29,3.45,89.46,17.21,0.45,16.96,14.92,142.30,5.13,2.82,116.67,99.65,83.43,0.00,27.32,70.28,17.17,1.97,6.88,43.67,6.39,9.00,85.48,3.45,19.77,165.77,159.58,21.00,67.10,26.80,20.62,184.17,180.09,184.23,2.67,74.91,0.00,45.34,36.83,30.68,30.67,0.00,0.00,0.00,85.00,66.46,110.22,101.60
4.00,63.01,29.95,67.13,635.88,206.86,3.29,3.45,87.15,17.21,0.45,16.96,14.92,140.56,5.13,2.82,116.67,97.35,80.61,0.00,29.55,70.28,17.17,1.97,6.88,43.67,6.39,9.00,85.48,3.45,19.77,165.01,158.82,21.00,67.10,26.80,20.62,184.17,180.09,184.23,4.49,74.91,0.00,42.70,26.05,30.68,29.42,29.30,0.00,0.00,85.00,64.23,110.22,101.60
5.00,70.36,29.95,67.13,635.88,206.86,3.29,3.45,90.77,17.21,0.45,16.96,14.92,123.04,5.13,2.82,116.67,90.32,85.02,0.00,35.37,70.28,17.17,1.97,6.88,43.67,6.39,9.00,57.22,3.45,13.24,228.46,0.00,21.00,51.18,20.62,20.62,184.17,197.14,184.23,3.50,74.91,0.00,45.95,41.36,30.68,21.74,21.68,0.00,0.00,85.00,50.95,90.90,101.60
6.00,70.09,29.95,67.13,635.88,206.86,3.29,3.45,90.77,17.21,0.45,16.96,14.92,122.19,5.13,2.82,116.67,89.20,85.01,0.00,35.37,70.28,17.17,1.97,6.88,43.67,6.39,9.00,55.79,3.45,12.91,228.46,0.00,21.00,45.80,26.81,20.62,184.17,197.14,184.23,3.19,74.91,0.00,45.88,40.81,30.68,19.35,19.31,0.00,0.00,85.00,50.14,81.55,101.60
7.00,71.26,29.95,67.13,635.88,206.86,3.29,3.45,90.74,17.21,0.45,16.96,14.92,122.94,5.13,2.82,116.67,87.98,84.97,0.00,35.37,70.28,17.17,1.97,6.88,43.67,6.39,9.00,53.67,3.45,12.41,228.46,0.00,21.00,47.99,20.87,20.87,184.17,197.14,184.23,2.62,74.91,0.00,46.17,43.46,30.68,15.00,14.99,0.00,0.00,85.00,49.83,71.54,101.60
8.00,72.37,29.95,67.13,635.88,206.86,3.29,3.45,70.88,17.21,0.45,16.96,14.92,121.38,5.13,2.82,116.67,86.22,60.82,0.00,35.37,70.28,17.17,1.97,6.88,43.67,6.39,9.00,46.90,3.45,10.85,154.68,148.52,21.00,32.75,20.62,32.83,184.17,197.14,184.23,2.26,74.91,0.00,46.10,42.58,30.68,12.20,12.20,0.00,0.00,85.00,50.97,42.41,101.60
9.00,72.37,29.95,67.13,635.88,206.86,3.29,3.45,69.97,17.21,0.45,16.96,14.92,117.95,5.13,2.82,116.67,83.23,59.71,0.00,35.37,70.28,17.17,1.97,6.88,43.67,6.39,9.00,47.07,3.45,10.89,150.89,150.95,21.00,45.32,20.62,20.62,184.17,197.14,184.23,2.57,74.91,0.00,46.39,45.01,30.68,14.59,14.59,0.00,0.00,85.00,56.80,30.66,101.60
10.00,72.37,29.95,67.13,635.88,206.86,3.29,3.45,90.77,17.21,0.45,16.96,14.92,125.99,5.13,2.82,116.67,82.05,85.02,0.00,35.37,70.28,17.17,1.97,6.88,43.67,6.39,9.00,71.05,3.45,16.43,220.39,0.00,21.00,29.86,20.62,29.89,184.17,197.14,184.23,2.57,74.91,0.00,46.51,45.94,30.68,14.61,14.61,0.00,0.00,85.00,56.80,110.22,101.60
