"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.62,0.00,14.00,4.20,6.70,12.05,19.14,1.75,0.40,3.40,18.97,0.00,0.00,17.49,0.00,8.80,4.54,22.35,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.37,13.53,3.00,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,15.76,12.83,19.44,8.20,10.70,7.87,17.49,1.20,2.46,3.16,18.90,0.00,0.00,0.00,1.00,11.07,19.74,0.32,0.43,0.00,29.71,13.58,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,23.62,0.00,14.00,4.20,6.70,12.05,19.14,1.75,0.40,3.40,18.97,0.00,0.00,17.49,0.00,8.80,4.54,22.35,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,5.37,13.53,3.00,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,15.76,12.83,19.44,8.20,10.70,7.87,17.49,1.20,2.46,3.16,18.90,0.00,0.00,0.00,1.00,11.07,19.74,0.32,0.43,0.00,29.71,13.58,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,23.88,0.00,14.00,4.20,6.70,12.05,19.14,1.75,0.40,3.40,18.97,0.00,0.00,17.49,0.00,8.80,4.91,23.10,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,4.79,12.27,3.00,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,11.95,12.83,19.44,8.20,10.70,7.87,17.49,1.20,2.39,3.15,18.90,0.00,0.00,0.00,1.00,9.15,16.62,0.27,0.35,0.00,27.16,9.49,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.66,0.00,14.00,4.20,6.70,12.05,19.14,1.75,0.40,3.40,18.97,0.00,0.00,17.49,0.00,8.80,5.36,24.43,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,4.32,11.55,3.00,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,10.02,12.83,19.44,8.20,10.70,7.87,17.49,1.20,2.18,3.14,18.90,0.00,0.00,0.00,1.00,7.40,13.55,0.22,0.26,0.00,25.64,6.84,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.91,0.00,14.00,4.20,6.70,12.05,19.14,1.75,0.40,3.40,18.97,0.00,0.00,17.49,0.00,8.80,6.02,24.39,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,4.04,10.61,3.00,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,9.55,12.83,19.44,8.20,10.70,7.87,17.49,1.20,1.85,2.55,18.90,0.00,0.00,0.00,1.00,5.89,11.00,0.16,0.19,0.00,23.83,6.69,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,23.72,0.00,14.00,4.20,6.70,12.05,19.14,1.75,0.40,3.40,18.97,0.00,0.00,17.49,0.00,8.80,6.76,23.90,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,3.82,9.59,3.00,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,9.55,12.83,19.44,8.20,10.70,7.87,17.49,1.20,1.48,1.77,18.90,0.00,0.00,0.00,1.00,4.46,8.64,0.10,0.12,0.00,21.92,7.37,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,23.80,0.00,14.00,4.20,6.70,12.05,19.14,1.75,0.40,3.40,18.97,0.00,0.00,17.49,0.00,8.80,7.73,23.76,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,3.62,8.94,3.00,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,8.04,12.83,19.44,8.20,10.70,7.87,17.49,1.20,1.35,1.49,18.90,0.00,0.00,0.00,1.00,3.58,7.24,0.08,0.07,0.00,21.40,6.08,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.80,0.00,14.00,4.20,6.70,12.05,19.14,1.75,0.40,3.40,18.97,0.00,0.00,17.49,0.00,8.80,8.78,23.74,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,3.42,8.41,3.00,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,6.01,12.83,19.44,8.20,10.70,7.87,17.49,1.20,1.31,1.37,18.90,0.00,0.00,0.00,1.00,2.89,6.18,0.06,0.03,0.00,21.35,4.13,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,23.71,0.00,14.00,4.20,6.70,12.05,19.14,1.75,0.40,3.40,18.97,0.00,0.00,17.49,0.00,8.80,9.32,22.60,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,3.39,8.26,3.00,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,5.28,12.83,19.44,8.20,10.70,7.87,17.49,1.20,1.26,1.40,18.90,0.00,0.00,0.00,1.00,2.36,5.59,0.04,0.01,0.00,20.87,3.42,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,23.59,0.00,14.00,4.20,6.70,12.05,19.14,1.75,0.40,3.40,18.97,0.00,0.00,17.49,0.00,8.80,9.68,21.08,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,3.43,8.23,3.00,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,5.00,12.83,19.44,8.20,10.70,7.87,17.49,1.20,1.21,1.48,18.90,0.00,0.00,0.00,1.00,1.89,5.17,0.02,0.00,0.00,20.24,3.13,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
11.00,0.05,23.83,0.00,14.00,4.20,6.70,12.05,19.14,1.75,0.40,3.40,18.97,0.01,0.02,17.49,0.00,8.80,10.08,19.69,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.04,3.31,8.00,3.00,27.00,19.44,18.17,0.56,17.88,0.13,0.60,19.44,19.44,19.44,2.40,5.90,12.83,19.44,8.20,10.70,7.87,17.49,1.20,1.12,1.41,18.90,0.00,0.00,0.00,1.00,1.66,4.50,0.01,0.00,0.58,19.18,3.43,0.00,2.00,0.48,1.59,11.00,1.22,22.00,0.00,0.21
12.00,0.66,23.89,0.00,14.00,4.20,6.70,12.05,19.14,1.75,0.40,3.40,18.97,0.20,0.42,17.49,0.00,8.80,10.50,18.35,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.42,3.14,7.71,3.00,27.00,19.44,18.17,6.28,17.88,1.21,0.60,19.44,19.44,19.44,2.40,7.20,12.83,19.44,8.20,10.70,7.87,17.49,1.20,1.02,1.30,18.90,0.00,0.00,0.00,1.00,1.53,3.75,0.01,0.00,7.10,17.97,3.93,0.00,2.00,7.94,27.48,11.00,17.02,22.00,0.01,0.42
13.00,1.87,23.93,0.30,14.00,4.20,6.70,12.05,19.14,1.75,0.40,3.40,18.97,0.47,1.32,17.49,0.00,8.80,10.69,17.50,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,1.35,3.00,7.16,3.00,27.00,19.44,18.17,22.74,17.88,4.06,0.60,19.44,19.44,19.44,2.40,5.74,12.83,19.44,8.20,10.70,7.87,17.49,1.20,0.87,0.99,18.90,0.00,0.00,0.02,1.00,1.36,3.20,0.01,0.02,21.97,16.55,3.94,0.00,2.00,22.47,87.41,11.00,45.31,22.00,0.01,4.18
